underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,56971.2,56971.2,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-45790.9793925,45790.9793925,1.0,0.0,0.0
AAPL,AAPL,spot,596.02,596.02,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-731.4795848429999,731.4795848429999,1.0,0.0,0.0
ACHR,ACHR,spot,4656.52,4656.52,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-4705.622578753199,4705.622578753199,1.0,0.0,0.0
ADBE,ADBE,spot,1170.96,1170.96,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1176.2595390000001,1176.2595390000001,1.0,0.0,0.0
AFRM,AFRM,spot,2513.28,2513.28,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-2489.2513686055,2489.2513686055,1.0,0.0,0.0
ALAB,ALAB,spot,14180.38,14180.38,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-15948.90484512,15948.90484512,1.0,0.0,0.0
ALB,ALB,spot,2244.9,2244.9,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-2317.12002432,2317.12002432,1.0,0.0,0.0
AMD,AMD,spot_b4_structural,33316.94,33316.94,0.2809998594671644,0.809667395602479,-0.09066725506964324
AMD,DAMD,inverse_b4_etf,3020.7554971199997,3020.7554971199997,0.0,0.0,1.0
AMD,AMDG,core_levered_etf,-2922.9905797716,2922.9905797716,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-3003.39691344,3003.39691344,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-3009.2484571200002,3009.2484571200002,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-25746.963367440003,25746.963367440003,0.0,1.0,0.0
AMZN,AMZN,spot,1466.34,1466.34,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-354.0069939,354.0069939,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-1107.6097108,1107.6097108,1.0,0.0,0.0
ANET,ANET,spot,1866.37,1866.37,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1943.97342345,1943.97342345,1.0,0.0,0.0
APH,APH,spot,1639.6000000000001,1639.6000000000001,1.0,0.0,0.0
APH,APHU,core_levered_etf,-1787.9551119606,1787.9551119606,1.0,0.0,0.0
