underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
CRML,"CRML, CRMU, CRMX",-1131.7422423799999,6869.6966919999995,0.0,0.0,0.0,-1410.4099999999999,150.99757860281284,0.0,0.0,4478.542028222812
GDX,"GDX, GDXU, NUGT",2121.63620452,2353.017413,0.0,0.0,-10.84,-51.07,6.000062267680109,0.0,0.0,4418.74367978768
SMCI,"SMCI, SMCL, SMCX",3277.9376495110664,542.7376099217345,0.0,0.0,0.0,-120.14,13.740660311662825,0.0,0.0,3714.275919744464
IREN,"IRE, IREG, IREN, IREX",-632.87584549,4988.641050875875,0.0,0.0,0.0,-838.4,119.016524099679,0.0,0.0,3636.3817294855544
NVTS,"NVTS, NVTX",-1873.4117309100038,6259.259091,0.0,0.0,0.0,-1132.73,55.463350282766385,0.0,0.0,3308.5807103727493
BABA,"BABA, BABU, BABX",1583.8410269409917,1127.403573511451,0.0,0.0,0.0,-30.89,2.978524693397782,-0.00014840924887268083,0.0,2683.3329767365917
AAOI,"AAOI, AAOX",6406.75805543,-3285.147152,0.0,0.0,0.0,-567.53,89.91353966176804,0.0,0.0,2643.9944430917685
COIN,"COIA, COIG, COIN, CONL, CONX",-450.4887527878198,3085.268156,0.0,0.0,-14.54,-191.82,17.097307330654743,0.0,0.0,2445.516710542835
BLSH,"BLSG, BLSH",2245.76861529,130.00992300000007,0.0,0.0,0.0,-75.14,5.525669294142563,0.0,0.0,2306.164207584143
SOXX,"SOXL, SOXX",1303.8546024299999,615.830267,5.37,0.0,5.86,-13.48,5.460485228292986,0.0,0.0,1922.8953546582925
RKLB,"RKLB, RKLX",2951.76394965,-1040.0442769216916,0.0,0.0,0.0,-113.78,31.379265196940075,0.0,0.0,1829.3189379252485
LITE,"LITE, LITX",69.595362,1570.1638156161898,0.0,0.0,0.0,-92.48,42.1010860150306,0.0,0.0,1589.3802636312203
CRWV,"CRWG, CRWU, CRWV, CWVX",-605.295763708523,2490.6955612976817,0.0,0.0,0.0,-427.18,86.75803651483986,0.0,0.0,1544.9778341039987
MSTR,"MSOO, MSTP, MSTR, MSTU, MSTX",158.66588206315316,1448.7894149999997,0.0,0.0,0.0,-129.7,4.827492032148427,0.0,0.0,1482.5827890953015
QUBT,"QUBT, QUBX",770.2572369699992,894.6044730000001,0.0,0.0,0.0,-426.85,16.178317579246944,0.0,0.0,1254.1900275492453
FLY,"FLY, FLYT",807.0481197500002,706.5870720000003,0.0,0.0,0.0,-352.21,41.25193354113171,0.0,0.0,1202.6771252911321
RGTI,"RGTI, RGTU, RGTX",1754.2335006100006,-271.0001952415033,0.0,0.0,0.0,-315.9,22.182446519301593,0.0,0.0,1189.5157518877995
XRPZ,"GXRP, UXRP, XRPT, XXRP",-1446.73315372,2639.7657130000002,0.0,0.0,-15.370000000000001,-145.99,19.954340186863178,0.0,0.0,1051.6268994668635
