symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3402.386608,0.0,0.0,0.0,-306.25,34.65414863963237,0.0,0.0,3130.790756639632
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,3067.765888,0.0,0.0,-25.53,-56.06,1.7266543465625934,0.0,0.0,2987.9025423465623
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1891.227687,0.0,0.0,-29.37,-34.38,10.059148734135633,0.0,0.0,1837.5368357341356
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1525.114204,0.0,0.0,0.0,-214.97,11.635766331649135,0.0,0.0,1321.779970331649
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,1337.385835,0.0,0.0,-15.54,-130.35,9.977189644741081,0.0,0.0,1201.4730246447411
SDS,PROSHARES ULTRASHORT S&P500,0.0,874.43656,0.0,0.0,-26.99,-75.14,21.079830869135776,0.0,0.0,793.3863908691358
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,575.011913,0.0,0.0,0.0,-73.81,16.11958544553005,0.0,0.0,517.3214984455301
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,460.971216,0.0,0.0,-26.13,-87.99,12.828865442148443,0.0,0.0,359.6800814421485
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,23.292349,0.0,0.0,-17.95,-1.84,0.5466546134235808,0.0,0.0,4.544823343423584
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,12.302048,0.0,0.0,-151.44,-51.88,2.610373535645063,0.0,0.0,-28.52306351435494
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,17.869335,0.0,0.0,-168.01000000000002,-8.45,0.767779923789128,0.0,0.0,-53.399022816210895
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,266.737545,0.0,0.0,-1.46,-19.33,5.947351937287049,0.0,0.0,-127.78433228271295
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-2268.095048,0.0,0.0,-90.65,-310.78000000000003,27.047750784009434,0.0,0.0,-2645.8832555159906
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-2263.317632,0.0,0.0,0.0,-524.38,23.26848265901737,0.0,0.0,-2764.4291493409823
