ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
NVTX,NVTS,2.000241,133,ols,0.226129,-0.18972899999999998,0.41585799999999995,4000,0.41585799999999995,False,False,False,,False,True,False,False,False,False,True,False,False,2.487915,1.690475,1.607249,2.584183,2.112504,1.274617,1.6966459999999999,0.50006025,0.6000723,0.50006025,0.6000723
NWMX,NEM,1.221794,68,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.82231,-0.725143,0.40995,0.022771,-0.179047,,,0.3054485,1.0,0.5,1.0
OKTX,OKTA,1.692947,80,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.911288,1.557411,0.43458,0.110778,0.570027,,,0.42323675,1.0,0.5,1.0
OPEX,OPEN,2.000392,101,ols,0.38165999999999994,-0.34526,0.72692,15000,0.72692,False,False,False,,False,True,False,False,False,False,True,False,False,1.903412,1.109284,1.295614,1.679603,1.451023,0.3823639999999999,0.7241029999999999,0.500098,0.6001176,0.500098,0.6001176
PONX,PONY,2.017784,133,ols,0.26817599999999997,-0.231776,0.49995199999999995,5000,0.49995199999999995,False,False,False,,False,True,False,False,False,False,True,False,False,1.557774,0.765603,1.250333,1.605283,1.162119,0.2656510000000001,0.662167,0.504446,0.6053352,0.504446,0.6053352
QBTX,QBTS,1.992765,226,ols,0.075262,-0.038862,0.114124,25000,0.114124,False,False,False,,True,False,False,False,True,False,False,False,False,2.377026,1.386064,1.397342,1.931426,1.442332,1.2719399999999998,1.328208,0.49819125,0.5978294999999999,0.5,0.5978294999999999
QSX,QS,1.697939,67,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.438607,-0.03496,0.889087,0.46838,0.334555,,,0.42448475,1.0,0.5,1.0
QUBX,QUBT,1.965248,186,ols,0.24913799999999997,-0.212738,0.46187599999999995,30000,0.46187599999999995,False,False,False,,False,True,False,False,False,False,True,False,False,1.961211,1.274794,1.733247,2.849359,1.68718,0.812918,1.225304,0.491312,0.5895744,0.5,0.5895744
RGTU,RGTI,1.986469,186,ols,0.39732599999999996,-0.36092599999999997,0.7582519999999999,15000,0.7582519999999999,False,False,False,,False,True,False,False,False,False,True,False,False,2.123582,1.254945,1.478414,2.141546,1.48715,0.49669300000000005,0.728898,0.49661725,0.5959407,0.5,0.5959407
SMU,SMR,1.986329,174,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,2.026863,1.280208,1.156995,1.311312,1.289835,,,0.49658225,1.0,0.5,1.0
SNPX,SNPS,1.912939,86,ols,0.089942,-0.053542,0.143484,1000,0.143484,False,False,False,,True,False,False,False,True,False,False,False,False,0.771874,0.230638,0.479369,0.200656,0.210888,0.08715400000000001,0.06740399999999999,0.47823475,0.5738816999999999,0.5,0.5738816999999999
SRPU,SRPT,1.955987,101,ols,0.124313,-0.08791299999999999,0.212226,10000,0.212226,False,False,False,,True,False,False,False,True,False,False,False,False,1.678426,1.373341,0.835474,0.65261,0.941474,1.161115,0.729248,0.48899675,0.5867960999999999,0.5,0.5867960999999999
TARK,ARKK,1.977514,500,ols,0.09620200000000001,-0.059802,0.156004,20000,0.156004,False,False,False,,True,False,False,False,True,False,False,False,False,0.796998,0.23467,0.402373,0.156484,0.23467,0.07866599999999999,0.07866599999999999,0.4943785,0.5932542,0.5,0.5932542
TEMT,TEM,1.984268,214,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.322748,0.616686,1.010155,0.99646,0.673954,,,0.496067,1.0,0.5,1.0
UNX,U,2.025286,128,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.683417,1.130827,0.728538,0.551069,0.845549,,,0.5063215,1.0,0.5063215,1.0
UPSX,UPST,1.989082,195,ols,0.146793,-0.110393,0.257186,30000,0.257186,False,False,False,,True,False,False,False,True,False,False,False,False,1.412812,0.713182,0.894155,0.786467,0.729758,0.45599599999999996,0.472572,0.4972705,0.5967245999999999,0.5,0.5967245999999999
VOYX,VOYG,1.970788,133,ols,0.518431,-0.482031,1.000462,5000,1.000462,False,False,False,,False,True,False,False,False,False,True,False,False,1.651988,1.00426,0.867622,0.720104,0.870075,0.003797999999999968,-0.13038699999999992,0.492697,0.5912364,0.5,0.5912364
WULX,WULF,1.996625,101,ols,0.135227,-0.098827,0.234054,15000,0.234054,False,False,False,,True,False,False,False,True,False,False,False,False,2.044161,1.227673,1.147446,1.309974,1.276988,0.993619,1.042934,0.49915625,0.5989875,0.5,0.5989875
CRMU,CRML,1.959269,27,ols_short_history,0.084078,-0.047678000000000005,0.131756,9,0.131756,False,False,False,,True,False,False,False,True,False,False,True,False,1.783775,,1.531958,2.205455,2.205455,,2.073699,0.48981725,0.5877806999999999,0.5,0.5877806999999999
UECG,UEC,1.997337,27,ols_short_history,0.054138,-0.017738,0.071876,300,0.071876,False,False,False,,True,False,False,False,True,False,False,True,False,1.279544,,0.702797,0.491952,0.491952,,0.420076,0.49933425,0.5992010999999999,0.5,0.5992010999999999
DNNG,DNN,1.960759,27,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.14816,,0.609131,0.349486,0.349486,,,0.49018975,1.0,0.5,1.0
RCAX,RCAT,2.027161,32,ols,0.13641,-0.10000999999999999,0.23642,10000,0.23642,False,False,False,,True,False,False,False,True,False,False,False,False,2.365026,,1.262326,1.658975,1.658975,,1.422555,0.50679025,0.6081483,0.50679025,0.6081483
RDWU,RDW,1.96925,34,ols,0.230068,-0.193668,0.423736,10000,0.423736,False,False,False,,False,True,False,False,False,False,True,False,False,2.007891,,1.062187,1.076735,1.076735,,0.652999,0.4923125,0.5907749999999999,0.5,0.5907749999999999
OKLL,OKLO,1.99758,186,ols,0.18632300000000002,-0.149923,0.33624600000000004,15000,0.33624600000000004,False,False,False,,False,True,False,False,False,True,True,False,False,2.024827,1.278544,1.298221,1.679265,1.383495,0.9422979999999999,1.0472489999999999,0.499395,0.599274,0.5,0.599274
GDXU,GDX,3.043928,500,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.177605,0.691706,0.385916,0.463293,0.691706,,,0.760982,1.0,0.760982,1.0
MRNX,MRNA,2.019092,31,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.402028,,0.670682,0.462778,0.462778,,,0.504773,1.0,0.504773,1.0
ZETX,ZETA,2.077538,31,ols,0.169325,-0.13292500000000002,0.30225,30000,0.30225,False,False,False,,False,True,False,False,False,True,True,False,False,1.470207,,0.757448,0.642181,0.642181,,0.339931,0.5193845,0.6232614,0.5193845,0.6232614
LITX,LITE,1.979933,37,ols,0.08582700000000001,-0.049427000000000006,0.135254,500000,0.135254,False,False,False,,True,False,False,False,True,False,False,False,False,1.995264,,0.725353,0.510406,0.510406,,0.37515200000000004,0.49498325,0.5939799,0.5,0.5939799
SNXX,SNDX,1.412156,37,ols,0.088615,-0.052215,0.14083,750000,0.14083,False,False,False,,True,False,False,False,True,False,False,False,False,2.035224,,0.603533,0.106003,0.106003,,-0.03482700000000001,0.353039,0.4236468,0.5,0.5
WDCX,WDC,2.054503,37,ols,0.128782,-0.092382,0.22116400000000003,60000,0.22116400000000003,False,False,False,,True,False,False,False,True,False,False,False,False,1.756576,,0.545955,0.322878,0.322878,,0.10171399999999997,0.51362575,0.6163508999999999,0.51362575,0.6163508999999999
LNOK,NOK,1.956781,41,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.883755,,0.36648,0.125726,0.125726,,,0.48919525,1.0,0.5,1.0
USGG,USAR,2.001151,46,ols,0.311649,-0.27524899999999997,0.5868979999999999,100000,0.5868979999999999,False,False,False,,False,True,False,False,False,False,True,False,False,2.364989,,1.207016,1.459404,1.459404,,0.872506,0.50028775,0.6003453,0.50028775,0.6003453
ONDG,ONDS,2.000004,46,ols,0.192418,-0.15601800000000002,0.348436,55000,0.348436,False,False,False,,False,True,False,False,False,True,True,False,False,2.014133,,1.319111,1.740064,1.740064,,1.391628,0.500001,0.6000012,0.500001,0.6000012
PLUL,PLUG,1.933971,46,ols,0.078743,-0.042343,0.121086,300,0.121086,False,False,False,,True,False,False,False,True,False,False,True,False,1.977929,,1.042229,0.981024,0.981024,,0.859938,0.48349275,0.5801913,0.5,0.5801913
ALBG,ALB,2.010157,46,ols,0.5576720000000001,-0.5212720000000001,1.0789440000000001,3000,1.0789440000000001,False,False,False,,False,True,False,False,False,False,True,False,False,1.229094,,0.589444,0.352756,0.352756,,-0.7261880000000001,0.50253925,0.6030471,0.50253925,0.6030471
UUUG,UUUU,1.997077,46,ols,0.11598900000000001,-0.079589,0.195578,20000,0.195578,False,False,False,,True,False,False,False,True,False,False,False,False,2.15799,,0.783728,0.611539,0.611539,,0.415961,0.49926925,0.5991231,0.5,0.5991231
HUTG,HUT,2.002991,46,ols,0.09896200000000001,-0.06256199999999999,0.161524,6000,0.161524,False,False,False,,True,False,False,False,True,False,False,False,False,2.070523,,1.002663,1.009848,1.009848,,0.8483240000000001,0.50074775,0.6008973000000001,0.50074775,0.6008973000000001
XPEG,XPEV,1.991483,44,ols,0.1152,-0.0788,0.194,100,0.194,False,False,False,,True,False,False,False,True,False,False,True,False,1.058392,,0.691217,0.471694,0.471694,,0.277694,0.49787075,0.5974449,0.5,0.5974449
ORLG,ORLY,2.012778,44,ols,0.124672,-0.08827199999999999,0.212944,200,0.212944,False,False,False,,True,False,False,False,True,False,False,True,False,0.49907,,0.205774,0.043158,0.043158,,-0.169786,0.5031945,0.6038334,0.5031945,0.6038334
LUNL,LUNR,2.016687,46,ols,0.312308,-0.27590800000000004,0.5882160000000001,10000,0.5882160000000001,False,False,False,,False,True,False,False,False,False,True,False,False,2.479189,,1.104834,1.251382,1.251382,,0.6631659999999999,0.50417175,0.6050061,0.50417175,0.6050061
RKTL,RKT,1.95222,46,ols,,,,1,,False,False,False,,False,True,False,False,False,False,True,True,False,1.278094,,0.567204,0.29903,0.29903,,,0.488055,0.585666,0.5,0.585666
EOSU,EOSE,1.977353,45,ols,0.218417,-0.18201699999999998,0.40043399999999996,350000,0.40043399999999996,False,False,False,,False,True,False,False,False,False,True,False,False,2.623937,,1.126592,1.226419,1.226419,,0.825985,0.49433825,0.5932059,0.5,0.5932059
BTFL,BITF,2.027923,55,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,2.083811,,0.981952,1.004992,1.004992,,,0.50698075,1.0,0.50698075,1.0
FGRU,FIGR,2.008455,22,ols_short_history,0.222921,-0.18652100000000002,0.40944200000000003,4000,0.40944200000000003,False,False,False,,False,True,False,False,False,False,True,False,False,3.133611,,1.142084,1.320945,1.320945,,0.911503,0.50211375,0.6025365,0.50211375,0.6025365
APHU,APH,2.023543,22,ols_short_history,0.104375,-0.06797500000000001,0.17235,900,0.17235,False,False,False,,True,False,False,False,True,False,False,True,False,0.931759,,0.36879,0.140847,0.140847,,-0.031503,0.50588575,0.6070629,0.50588575,0.6070629
COPZ,COPX,2.075988,22,ols_short_history,0.057016,-0.020616,0.07763199999999999,4000,0.07763199999999999,False,False,False,,True,False,False,False,True,False,False,False,False,1.024417,,0.375555,0.157525,0.157525,,0.079893,0.518997,0.6227964,0.518997,0.6227964
LEUX,LEU,2.098365,21,ols_short_history,0.16053,-0.12413,0.28466,8000,0.28466,False,False,False,,True,False,False,False,True,False,False,False,False,1.21165,,0.941154,1.020749,1.020749,,0.7360889999999999,0.52459125,0.6295094999999999,0.52459125,0.6295094999999999
COHX,COHR,2.046088,21,ols_short_history,0.270809,-0.23440899999999998,0.505218,10000,0.505218,False,False,False,,False,True,False,False,False,False,True,False,False,1.940508,,0.68582,0.503365,0.503365,,-0.0018529999999999935,0.511522,0.6138264,0.511522,0.6138264
AXPG,AXP,2.021008,21,ols_short_history,0.306604,-0.270204,0.576808,900,0.576808,False,False,False,,False,True,False,False,False,False,True,True,False,0.813438,,0.292577,0.088318,0.088318,,-0.48849,0.505252,0.6063024,0.505252,0.6063024
FCXG,FCX,2.057508,21,ols_short_history,0.074606,-0.038206000000000004,0.11281200000000001,15000,0.11281200000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.975141,,0.438957,0.209623,0.209623,,0.096811,0.514377,0.6172523999999999,0.514377,0.6172523999999999
GLWG,GLW,2.009293,8,ols_short_history,0.162559,-0.126159,0.28871800000000003,35000,0.28871800000000003,False,False,False,,True,False,False,False,True,False,False,False,False,0.873152,,0.38349,0.149121,0.149121,,-0.13959700000000003,0.50232325,0.6027878999999999,0.50232325,0.6027878999999999
SNDU,SNDK,1.934594,6,ols_short_history,0.028576999999999998,0.007823,0.020753999999999998,2000,0.020753999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,1.568665,,1.000679,0.905258,0.905258,,0.884504,0.4836485,0.5803782,0.5,0.5803782
PAAU,PAAS,2.098439,6,ols_short_history,0.002747,0.033653,0.0,300,0.0,False,False,False,,True,False,False,False,True,False,False,True,False,1.109759,,0.52236,0.314472,0.314472,,0.314472,0.52460975,0.6295316999999999,0.52460975,0.6295316999999999
BITX,IBIT,2.004016,500,ols,0.049076,-0.012676,0.061752,1100000,0.061752,False,False,False,,True,False,False,False,True,False,False,False,False,1.016177,0.456343,0.506827,0.258423,0.456343,0.394591,0.394591,0.501004,0.6012048,0.501004,0.6012048
ETHU,ETHA,2.001036,416,ols,0.02255,0.01385,0.008700000000000001,450000,0.008700000000000001,False,False,False,,True,False,False,False,True,False,False,False,False,1.482406,0.796396,0.753592,0.568784,0.796396,0.787696,0.787696,0.500259,0.6003108,0.500259,0.6003108
XXRP,XRPZ,2.019738,79,ols,0.046513,-0.010113,0.056625999999999996,15000,0.056625999999999996,False,False,False,,True,False,False,False,True,False,False,False,False,1.561469,1.049246,0.854213,0.751426,0.84479,0.99262,0.7881640000000001,0.5049345,0.6059213999999999,0.5049345,0.6059213999999999
AALG,AAL,1.97896,174,ols,0.144633,-0.108233,0.25286600000000004,15000,0.25286600000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.923438,0.340252,0.500289,0.242445,0.309978,0.08738599999999996,0.05711199999999994,0.49474,0.593688,0.5,0.593688
ABNG,ABNB,1.991959,84,ols,0.118813,-0.08241300000000001,0.20122600000000002,1000,0.20122600000000002,False,False,False,,True,False,False,False,True,False,False,False,False,0.635281,0.186595,0.355616,0.124941,0.145492,-0.014631000000000005,-0.055734000000000006,0.49798975,0.5975876999999999,0.5,0.5975876999999999
ADBG,ADBE,1.991545,250,ols,0.105728,-0.069328,0.175056,350000,0.175056,False,False,False,,True,False,False,False,True,False,False,False,False,0.617267,0.236824,0.331065,0.108218,0.235803,0.06176800000000002,0.06074700000000002,0.49788625,0.5974634999999999,0.5,0.5974634999999999
AMDG,AMD,2.002717,289,ols,0.04446,-0.008060000000000001,0.05252,20000,0.05252,False,False,False,,True,False,False,False,True,False,False,False,False,1.243346,0.488741,0.555125,0.309421,0.488741,0.43622099999999997,0.43622099999999997,0.50067925,0.6008151,0.50067925,0.6008151
ARMG,ARM,1.997118,296,ols,0.167972,-0.131572,0.29954400000000003,350000,0.29954400000000003,False,False,False,,True,False,False,False,True,False,False,False,False,1.181927,0.456077,0.625334,0.389354,0.456077,0.15653299999999998,0.15653299999999998,0.4992795,0.5991354,0.5,0.5991354
ASMG,ASML,1.983172,296,ols,0.08414899999999999,-0.047749,0.131898,10000,0.131898,False,False,False,,True,False,False,False,True,False,False,False,False,0.812826,0.284777,0.43283,0.182639,0.284777,0.15287900000000001,0.15287900000000001,0.495793,0.5949515999999999,0.5,0.5949515999999999
AVGG,AVGO,1.999646,211,ols,0.019622999999999998,0.016777,0.002845999999999998,300000,0.002845999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,0.841314,0.293691,0.53304,0.283981,0.292111,0.29084499999999996,0.289265,0.4999115,0.5998938,0.5,0.5998938
BAIG,BBAI,2.01107,145,ols,0.21519100000000002,-0.178791,0.39398200000000005,100000,0.39398200000000005,False,False,False,,False,True,False,False,False,True,True,False,False,1.872186,1.089952,1.161237,1.370945,1.209263,0.69597,0.8152809999999999,0.5027675,0.603321,0.5027675,0.603321
BEG,BE,2.001797,64,ols,0.40354100000000004,-0.367141,0.7706820000000001,25000,0.7706820000000001,False,False,False,,False,True,False,False,False,False,True,False,False,2.051124,1.150148,0.983855,0.970581,1.016185,0.37946599999999986,0.2455029999999998,0.50044925,0.6005390999999999,0.50044925,0.6005390999999999
BIDG,BIDU,2.01395,62,ols,0.164492,-0.128092,0.292584,1000,0.292584,False,False,False,,True,False,False,False,True,False,False,False,False,0.993386,0.326797,0.449485,0.206284,0.235934,0.03421299999999999,-0.056650000000000006,0.5034875,0.604185,0.5034875,0.604185
BLSG,BLSH,2.010969,99,ols,0.291141,-0.254741,0.545882,10000,0.545882,False,False,False,,False,True,False,False,False,False,True,False,False,1.449792,0.664065,0.822043,0.686914,0.677938,0.11818300000000004,0.13205600000000006,0.50274225,0.6032907,0.50274225,0.6032907
BMNG,BMNR,1.993259,99,ols,0.17391600000000002,-0.137516,0.31143200000000004,45000,0.31143200000000004,False,False,False,,False,True,False,False,False,True,True,False,False,2.181919,1.537553,1.082931,1.160908,1.308876,1.226121,0.9974439999999999,0.49831475,0.5979777,0.5,0.5979777
BOEG,BA,1.988081,192,ols,0.064615,-0.028215,0.09283000000000001,8000,0.09283000000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.601214,0.17454,0.350665,0.120776,0.161739,0.08170999999999999,0.06890899999999998,0.49702025,0.5964243,0.5,0.5964243
BULG,BULL,1.985428,153,ols,0.105726,-0.069326,0.17505199999999999,150000,0.17505199999999999,False,False,False,,True,False,False,False,True,False,False,False,False,1.129129,0.621511,0.571679,0.319708,0.502946,0.44645900000000005,0.327894,0.496357,0.5956284,0.5,0.5956284
CIFG,CIFR,1.995001,67,ols,0.12857200000000002,-0.092172,0.22074400000000002,4000,0.22074400000000002,False,False,False,,True,False,False,False,True,False,False,False,False,2.019905,1.154977,1.114778,1.233427,1.212569,0.9342329999999999,0.991825,0.49875025,0.5985003,0.5,0.5985003
CMGG,CMG,1.97043,84,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.687256,0.236308,0.357115,0.12193,0.160056,,,0.4926075,1.0,0.5,1.0
CNCG,CNC,2.005251,62,ols,0.111141,-0.074741,0.185882,500,0.185882,False,False,False,,True,False,False,False,True,False,False,True,False,1.050732,0.450337,0.494704,0.246663,0.296773,0.264455,0.11089100000000002,0.50131275,0.6015752999999999,0.50131275,0.6015752999999999
COIG,COIN,1.995462,254,ols,0.132377,-0.09597699999999999,0.228354,35000,0.228354,False,False,False,,True,False,False,False,True,False,False,False,False,1.484575,0.6998,0.791295,0.621892,0.6998,0.471446,0.471446,0.4988655,0.5986386,0.5,0.5986386
COTG,COST,1.987092,126,ols,0.18858899999999998,-0.152189,0.34077799999999997,10000,0.34077799999999997,False,False,False,,False,True,False,False,False,True,True,False,False,0.392633,0.16065,0.20124,0.039717,0.100183,-0.18012799999999998,-0.24059499999999998,0.496773,0.5961276,0.5,0.5961276
CRCG,CRCL,1.989729,153,ols,0.10995100000000001,-0.073551,0.183502,2400000,0.183502,False,False,False,,True,False,False,False,True,False,False,False,False,1.913763,0.982162,1.184286,1.380999,1.138848,0.7986599999999999,0.955346,0.49743225,0.5969187,0.5,0.5969187
CRMG,CRM,1.983493,240,ols,0.029831,0.006569,0.023261999999999998,70000,0.023261999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,0.678966,0.251832,0.356481,0.123949,0.245742,0.22857,0.22247999999999998,0.49587325,0.5950479,0.5,0.5950479
CRWG,CRWV,1.996912,153,ols,0.0702,-0.0338,0.104,4800000,0.104,False,False,False,,True,False,False,False,True,False,False,False,False,1.94921,1.013451,1.193728,1.418393,1.172535,0.9094510000000001,1.068535,0.499228,0.5990736,0.5,0.5990736
DUOG,DUOL,2.020932,67,ols,0.18962199999999999,-0.153222,0.342844,60000,0.342844,False,False,False,,False,True,False,False,False,True,True,False,False,1.167636,0.491454,0.614405,0.389429,0.416555,0.14861000000000002,0.07371100000000003,0.505233,0.6062796,0.505233,0.6062796
FIGG,FIG,1.996273,108,ols,0.011770000000000001,0.02463,0.0,40000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,1.34341,0.632589,0.880325,0.770645,0.711478,0.632589,0.711478,0.49906825,0.5988819,0.5,0.5988819
FUTG,FUTU,1.998821,108,ols,0.24178,-0.20538,0.44716,20000,0.44716,False,False,False,,False,True,False,False,False,False,True,False,False,0.959414,0.376214,0.624892,0.3898,0.383977,-0.07094600000000001,-0.06318299999999999,0.49970525,0.5996463,0.5,0.5996463
GEMG,GEMI,1.978599,92,ols,0.463953,-0.42755299999999996,0.8915059999999999,15000,0.8915059999999999,False,False,False,,False,True,False,False,False,False,True,False,False,2.436668,1.672689,1.116238,1.206275,1.376553,0.7811830000000002,0.485047,0.49464975,0.5935796999999999,0.5,0.5935796999999999
GEVG,GEV,1.943571,64,ols,0.203994,-0.167594,0.37158800000000003,900,0.37158800000000003,False,False,False,,False,True,False,False,False,True,True,True,False,0.897145,0.248714,0.529302,0.256893,0.254816,-0.12287400000000004,-0.11677200000000004,0.48589275,0.5830713,0.5,0.5830713
GLGG,GLXY,2.002317,145,ols,0.373647,-0.33724699999999996,0.7108939999999999,15000,0.7108939999999999,False,False,False,,False,True,False,False,False,False,True,False,False,1.854898,1.084969,0.896544,0.806587,0.966767,0.37407500000000016,0.25587300000000013,0.50057925,0.6006951,0.50057925,0.6006951
GRAG,GRAB,1.988925,67,ols,0.24349,-0.20709,0.45058,88,0.45058,False,False,False,,False,True,False,False,False,False,True,True,False,0.722506,0.279346,0.440214,0.190581,0.214181,-0.171234,-0.23639899999999997,0.49723125,0.5966775,0.5,0.5966775
HOOG,HOOD,2.006398,250,ols,0.109003,-0.072603,0.181606,90000,0.181606,False,False,False,,True,False,False,False,True,False,False,False,False,1.436411,0.667029,0.703707,0.499966,0.665703,0.485423,0.48409700000000006,0.5015995,0.6019194,0.5015995,0.6019194
IREG,IREN,1.969246,64,ols,0.097459,-0.061059,0.158518,1000,0.158518,False,False,False,,True,False,False,False,True,False,False,False,False,2.134868,1.26075,1.063235,1.078854,1.12505,1.102232,0.9665320000000002,0.4923115,0.5907738,0.5,0.5907738
KLAG,KLAC,2.017802,62,ols,0.047544,-0.011144000000000001,0.058688000000000004,2000,0.058688000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,1.147073,0.482781,0.461055,0.218282,0.283357,0.424093,0.224669,0.5044505,0.6053406,0.5044505,0.6053406
LACG,LAC,2.012913,67,ols,0.15235300000000002,-0.115953,0.26830600000000004,10000,0.26830600000000004,False,False,False,,True,False,False,False,True,False,False,False,False,1.479732,0.668524,1.069847,1.166838,1.03435,0.40021799999999996,0.7660440000000001,0.50322825,0.6038739000000001,0.50322825,0.6038739000000001
LULG,LULU,1.990696,92,ols,0.471518,-0.435118,0.906636,50000,0.906636,False,False,False,,False,True,False,False,False,False,True,False,False,0.804102,0.28157,0.459217,0.207946,0.234825,-0.625066,-0.6718109999999999,0.497674,0.5972088,0.5,0.5972088
MPG,MP,1.985027,99,ols,0.160138,-0.12373799999999999,0.283876,3000,0.283876,False,False,False,,True,False,False,False,True,False,False,False,False,1.458141,0.687762,0.808391,0.638892,0.658091,0.40388599999999997,0.37421499999999996,0.49625675,0.5955081,0.5,0.5955081
NBIG,NBIS,2.008619,99,ols,0.054063999999999994,-0.017664,0.07172799999999999,2000,0.07172799999999999,False,False,False,,True,False,False,False,True,False,False,False,False,1.967405,1.152253,1.115845,1.261254,1.218432,1.080525,1.146704,0.50215475,0.6025857,0.50215475,0.6025857
NEMG,NEM,1.997452,84,ols,0.04453700000000001,-0.008137,0.052674000000000006,100,0.052674000000000006,False,False,False,,True,False,False,False,True,False,False,True,False,1.025548,0.395265,0.40995,0.167417,0.243366,0.342591,0.190692,0.499363,0.5992356,0.5,0.5992356
NETG,NET,2.006231,84,ols,0.249224,-0.21282399999999999,0.462048,95000,0.462048,False,False,False,,False,True,False,False,False,False,True,False,False,1.114417,0.470078,0.503985,0.25638,0.327613,0.008029999999999982,-0.13443500000000003,0.50155775,0.6018693,0.50155775,0.6018693
NIOG,NIO,1.975606,62,ols,0.29110600000000003,-0.254706,0.545812,4000,0.545812,False,False,False,,False,True,False,False,False,False,True,False,False,1.164218,0.42489,0.661522,0.421729,0.422507,-0.12092199999999997,-0.12330499999999994,0.4939015,0.5926817999999999,0.5,0.5926817999999999
NUG,NU,1.991412,84,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.793088,0.297882,0.42878,0.181491,0.220288,,,0.497853,1.0,0.5,1.0
NVDG,NVDA,1.969018,315,ols,0.027302,0.009098,0.018203999999999998,75000,0.018203999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,0.923477,0.337192,0.493121,0.231984,0.337192,0.318988,0.318988,0.4922545,0.5907053999999999,0.5,0.5907053999999999
OKTG,OKTA,2.000191,84,ols,0.12867800000000001,-0.092278,0.220956,100,0.220956,False,False,False,,True,False,False,False,True,False,False,True,False,0.912351,0.354026,0.43458,0.188914,0.243951,0.13307,0.022994999999999988,0.50004775,0.6000573,0.50004775,0.6000573
OPEG,OPEN,2.005957,67,ols,0.127378,-0.09097799999999999,0.218356,8000,0.218356,False,False,False,,True,False,False,False,True,False,False,False,False,1.60847,0.795646,1.295614,1.693645,1.454891,0.57729,1.236535,0.50148925,0.6017871,0.50148925,0.6017871
OSCG,OSCR,1.990201,92,ols,0.166771,-0.13037100000000001,0.297142,35000,0.297142,False,False,False,,True,False,False,False,True,False,False,False,False,1.492527,0.74914,0.749813,0.553983,0.625231,0.451998,0.32808899999999996,0.49755025,0.5970603,0.5,0.5970603
PANG,PANW,1.998171,250,ols,0.083035,-0.046635,0.12967,7000,0.12967,False,False,False,,True,False,False,False,True,False,False,False,False,0.722035,0.262392,0.339821,0.115162,0.261224,0.132722,0.131554,0.49954275,0.5994512999999999,0.5,0.5994512999999999
PBRG,PBR,1.929858,62,ols,0.128731,-0.092331,0.221062,5000,0.221062,False,False,False,,True,False,False,False,True,False,False,False,False,0.670541,-0.153281,0.303221,0.082496,0.024487,-0.374343,-0.196575,0.4824645,0.5789574,0.5,0.5789574
PLTG,PLTR,1.995803,226,ols,0.147675,-0.111275,0.25895,45000,0.25895,False,False,False,,True,False,False,False,True,False,False,False,False,1.027737,0.422714,0.624013,0.386944,0.419023,0.16376399999999997,0.16007299999999997,0.49895075,0.5987409,0.5,0.5987409
PYPG,PYPL,1.994795,240,ols,0.109122,-0.072722,0.181844,250000,0.181844,False,False,False,,True,False,False,False,True,False,False,False,False,0.808456,0.31828,0.37571,0.140058,0.309793,0.136436,0.12794899999999998,0.49869875,0.5984385,0.5,0.5984385
RTXG,RTX,2.01059,197,ols,0.107081,-0.07068100000000001,0.177762,6000,0.177762,False,False,False,,True,False,False,False,True,False,False,False,False,0.475404,0.181336,0.23986,0.05845,0.154516,0.003573999999999994,-0.023246000000000017,0.5026475,0.603177,0.5026475,0.603177
SATG,SATS,2.008844,64,ols,0.15301700000000001,-0.116617,0.26963400000000004,8000,0.26963400000000004,False,False,False,,True,False,False,False,True,False,False,False,False,1.082271,0.440656,0.885711,0.794922,0.70495,0.17102199999999995,0.4353159999999999,0.502211,0.6026531999999999,0.502211,0.6026531999999999
