underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
XPEV,china,override,1.0,,1.6163956365850718,computed,2434.66,2434.66
MDB,software,vendor,0.75,,1.7467372933604177,computed,1592.0378348800004,10548.74216512
LEU,nuclear,override,1.0,,3.245878264789174,computed,1476.4909475472014,19117.1890524528
EWY,intl,override,1.0,,2.584677129398439,computed,1378.9609387,3399.1590613
ASTS,space,override,1.0,,3.228723229175,computed,1168.812528640001,18917.22747136
CRML,metals,override,1.0,,3.6140463211839493,computed,1111.4739070200012,36214.40609298
F,consumer,vendor,0.75,,1.2562280107700359,computed,1080.3932654834998,13283.3667345165
IBIT,crypto,override,1.0,,1.802702866980832,computed,792.871584124001,68516.368415876
UEC,nuclear,override,1.0,,2.793883792120053,computed,766.3041301715984,14413.2958698284
COPX,metals,override,1.0,,2.250203779408512,computed,744.9186474999988,13410.681352500002
ETHA,crypto,override,1.0,,2.96948281034266,computed,664.5674775299995,43765.03252247
CRWV,software,override,1.0,,2.920453197830077,computed,620.6628758400002,15091.53712416
TER,semis,override,1.0,,3.0718000181193097,computed,612.5107424064008,18944.6092575936
MU,semis,override,1.0,,3.1302690070030694,computed,603.2717868000009,15278.7282132
URA,nuclear,override,1.0,,2.3689027674248826,computed,600.805314799999,14517.314685200005
ASML,semis,override,1.0,,2.1928656735021144,computed,508.9642190928007,15911.3557809072
RKT,fintech,override,1.0,,2.0327659224857544,computed,501.55793414099935,13968.282065859
XRPZ,crypto,override,1.0,,2.694504240973505,computed,495.0547006399975,36897.545299360005
IREN,crypto-equity,override,1.0,,3.374373396812159,computed,492.82287840000026,16600.427121599998
BLSH,crypto-equity,override,1.0,,2.676300106053648,computed,475.2496036800021,21587.35039632
KWEB,china,override,1.0,,1.1750874257764483,computed,457.08038831999966,15360.119611679998
BMNR,crypto-equity,override,1.0,,5.025233074402912,computed,433.701876000001,17270.798124
AAPL,mega-cap-tech,override,1.0,,0.8754933344397672,computed,431.0010210998016,31844.9589789002
BA,industrials,override,1.0,,1.1028058191120538,computed,421.7192991985985,32443.1607008014
CORZ,crypto-equity,override,1.0,,2.407325400671569,computed,420.5968648400003,15675.40313516
RBLX,software,override,1.0,,1.696768280751925,computed,409.5188437999996,15581.8411562
OKLO,nuclear,override,1.0,,3.9422013919229637,computed,405.13022396,13117.40977604
CELH,consumer,vendor,0.75,,0.9726303313429732,computed,404.3972251999994,13401.6427748
GLXY,crypto-equity,override,1.0,,3.853850090168674,computed,396.2680934600003,12741.67190654
CIFR,crypto-equity,override,1.0,,3.984591099129745,computed,370.297915264,11658.802084736
GOOGL,mega-cap-tech,override,1.0,,1.3251196939600194,computed,369.8671332400008,32125.17286676
UUUU,nuclear,override,1.0,,2.677426564567237,computed,367.1438635640002,6948.056136436
FXI,china,override,1.0,,0.852411578916032,computed,351.5135233600013,17509.64647664
HUT,crypto-equity,override,1.0,,4.566000476906745,computed,335.62711200000103,13531.572888
TSM,semis,override,1.0,,2.105903438152244,computed,332.8984162300012,27975.901583770003
GEV,industrials,override,1.0,,2.0438635571208805,computed,329.44611370000075,15970.7538863
GDXJ,metals,override,1.0,,1.9556840709779264,computed,327.142296,4594.417704
VRT,hardware,override,1.0,,2.5303054599786376,computed,289.92911340799947,16193.570886592
QCOM,semis,override,1.0,,2.0044471744887926,computed,277.04284567600007,15888.957154324
NBIS,software,override,1.0,,3.1657766037233936,computed,260.30165900000065,15617.598341
UPS,industrials,override,1.0,,0.8516078283002517,computed,258.6821399999999,4112.25786
AMD,semis,override,1.0,,2.9068621008108337,computed,252.38208339059747,50009.0179166094
KLAC,semis,override,1.0,,2.627630424042466,computed,250.41142344400032,16901.908576556
ASHR,china,heuristic,0.55,,0.7439264520919772,computed,231.9453370500005,15959.89466295
BABA,china,override,1.0,,1.2643809075586798,computed,222.2819174999986,14898.3180825
LAC,metals,override,1.0,,2.087658167721897,computed,219.216309686999,12062.783690313
MRVL,semis,override,1.0,,2.846530170374213,computed,181.86352488400007,16165.016475116
OPEN,consumer,override,1.0,,2.9277202223031993,computed,169.21010406449977,7652.5898959355
NU,fintech,override,1.0,,1.3188592137241022,computed,163.30240134720043,16464.7375986528
META,mega-cap-tech,override,1.0,,1.4465829767171845,computed,157.3850739899999,31549.97492601
EWW,intl,override,1.0,,0.9119390338578329,computed,152.02529817999994,4964.97470182
BULL,crypto-equity,override,1.0,,2.5193406213489884,computed,148.72031675000017,5088.49968325
ACHR,evtol,override,1.0,,2.956593445672337,computed,145.78215199999977,4311.617848
SOEZ,broad,override,1.0,,2.631536513449184,computed,144.62104799999906,17830.898952000003
ALB,metals,override,1.0,,1.5376665155770814,computed,139.56035486960036,4450.479645130399
LRCX,semis,override,1.0,,2.949383982442734,computed,136.79719860000023,4156.8028014
AAL,industrials,override,1.0,,1.7998231824986162,computed,135.06584393999992,4297.97415606
LITE,semis,override,1.0,,2.730328158734172,computed,111.04875150000044,5095.5112485
ISRG,healthcare,vendor,0.75,,0.8516805693420675,computed,104.53134073439968,5855.8686592656
RTX,industrials,vendor,0.75,,0.4729167547955343,computed,103.39351615999976,4381.52648384
WDC,semis,override,1.0,,2.884838287507684,computed,100.31111359999976,4044.1688864
BE,clean,override,1.0,,4.162849671111322,computed,95.6164074000003,7903.883592599999
FIG,software,override,1.0,,1.2418918468294895,computed,85.55757973999971,17973.24242026
NEM,metals,override,1.0,,1.5127235716511667,computed,85.03875013849984,4326.381249861501
OSCR,healthcare,override,1.0,,1.5139451573525755,computed,81.43171430400025,4408.248285696
LLY,healthcare,override,1.0,,0.45616521652183495,computed,78.78727423999999,3854.25272576
KTOS,drones,override,1.0,,2.1583771917077894,computed,76.93497180000031,4542.2250282
PLTR,software,override,1.0,,1.7903566787716079,computed,75.34559199000068,69847.51440801
WULF,crypto-equity,override,1.0,,3.122762118623215,computed,75.13981599999897,16434.180184
SRPT,healthcare,override,1.0,,2.3689056351452864,computed,73.41167529999984,11904.3283247
U,software,override,1.0,,2.286115823655005,computed,69.53803775999995,5900.70196224
RDDT,software,override,1.0,,1.9176130034891206,computed,62.33424298999989,6577.305757010001
UNH,healthcare,override,1.0,,0.5505108305170892,computed,57.86495280000054,16690.7950472
LMT,industrials,vendor,0.75,,0.11176049138921476,computed,56.0603355528001,3873.9396644472
BIDU,mega-cap-tech,vendor,0.75,,1.642371729517583,computed,54.93096816000025,4426.409031839999
CLS,semis,override,1.0,,3.072008109074454,computed,54.409288840000045,3135.55071116
XOM,energy,vendor,0.75,,-0.3854947411951652,computed,51.51343520000046,16833.6065648
SNAP,software,override,1.0,,1.9450162831953806,computed,50.88440156880051,4626.955598431199
SMCI,semis,override,1.0,,3.5451785510948364,computed,43.44761280000103,7887.5923872
UPST,fintech,override,1.0,,2.773280740847529,computed,32.76735000000008,8378.57265
PBR,energy,vendor,0.75,,-0.03732235290103271,computed,18.925473201800287,4632.014526798201
TEM,software,override,1.0,,2.5124072101626433,computed,17.032941750000646,14943.06705825
DELL,hardware,override,1.0,,1.9145862353582357,computed,16.717172423399916,4671.9228275766
SBUX,consumer,vendor,0.75,,0.6549065371560641,computed,8.26061961059986,4728.8593803894
AXON,industrials,vendor,0.75,,1.2514626884718099,computed,8.195471920000273,4555.72452808
HOOD,fintech,override,1.0,,3.050341544698058,computed,6.499921280000308,10466.30007872
MRNA,healthcare,override,1.0,,1.6404492750442818,computed,1.8921791089996989,17654.347820891
SNPS,software,vendor,0.75,,1.5933202307050323,computed,-0.1969229900000755,4423.1969229900005
ORCL,mega-cap-tech,override,1.0,,1.826240798068687,computed,-1.6099299695997615,4645.3099299696
PYPL,fintech,override,1.0,,1.2729135906452027,computed,-5.506590454999696,4769.506590454999
ETOR,fintech,override,1.0,,1.758110816403355,computed,-5.5230734964002295,6087.723073496401
UBER,consumer,override,1.0,,0.9567289692023898,computed,-10.863600000000588,16758.5436
ADBE,mega-cap-tech,override,1.0,,0.4625905746447373,computed,-14.305464399999437,4522.1454644
CLSK,crypto-equity,override,1.0,,3.317578998332596,computed,-19.9,19.9
