underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
NVTS,semis,override,1.0,letf,4.257920064257825,computed,7399.866986599991,125418.5330134
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,3724.15953212,60195.64046788
PLTR,software,override,1.0,letf,1.7903566787716079,computed,3552.167424039999,58422.79257596
MARA,crypto-equity,override,1.0,letf,3.148174695598902,computed,3438.901527142001,34086.858472858
RCAT,drones,override,1.0,letf,3.4425252927923906,computed,3227.140702159999,26456.63929784
CVNA,consumer,override,1.0,passive_low_delta,2.31905558736976,computed,3032.72,3032.72
GDX,metals,override,1.0,letf,1.7025260061014063,computed,2891.208885099999,31776.0311149
IONQ,quantum,override,1.0,letf,3.359187887182876,computed,2823.783157599996,69176.2168424
ASTS,space,override,1.0,letf,3.228723229175,computed,2754.66637128,19088.87362872
FLY,evtol,override,1.0,letf,3.159727083891268,computed,2652.114709999999,17835.885290000002
ONDS,drones,override,1.0,letf,3.4686835559571576,computed,2488.0009488,24531.6790512
SOFI,fintech,override,1.0,letf,2.546608447289008,computed,2248.4313267508,23415.6086732492
MSFT,mega-cap-tech,override,1.0,letf,0.8003185269488805,computed,2185.742850279996,61166.77714972
HOOD,fintech,override,1.0,letf,3.050341544698058,computed,2108.4985816399985,33633.42141836
NFLX,mega-cap-tech,override,1.0,letf,0.3217623315790996,computed,2079.9575476499995,54345.42245235
RBLX,software,override,1.0,letf,1.696768280751925,computed,1880.3487070800008,9746.21129292
META,mega-cap-tech,override,1.0,letf,1.4465829767171845,computed,1708.4125999634016,35799.107400036606
RDW,space,override,1.0,letf,3.749036999495683,computed,1707.1440768799998,9416.05592312
TER,semis,override,1.0,letf,3.0718000181193097,computed,1512.439594810001,24912.96040519
EOSE,clean,override,1.0,letf,3.844981710659709,computed,1490.2281289072016,18458.2318710928
QUBT,quantum,override,1.0,letf,3.657343380536942,computed,1465.3785400200031,52108.861459980006
MRNA,healthcare,override,1.0,letf,1.6404492750442818,computed,1352.7583593840009,13687.861640616
HIMS,healthcare,override,1.0,letf,2.6063267784483917,computed,1286.1825889599972,24095.93741104
XRPZ,crypto,override,1.0,letf,2.694504240973505,computed,1157.1582909599963,51742.68170904
QBTS,quantum,override,1.0,letf,4.077310935356446,computed,1027.636202640002,39898.36379736
COPX,metals,override,1.0,letf,2.250203779408512,computed,1018.9151727524996,14779.5048272475
RKLB,space,override,1.0,letf,3.3248528972263798,computed,960.0530464000004,12429.1469536
RKT,fintech,override,1.0,letf,2.0327659224857544,computed,734.2258211200005,13524.85417888
SNOW,software,override,1.0,letf,1.27175792323306,computed,719.7681759100005,14868.33182409
NVDA,semis,override,1.0,letf,1.859143477550067,computed,707.4590913099985,81036.54090869
KLAC,semis,override,1.0,letf,2.627630424042466,computed,688.6832350640016,23571.916764936
PONY,china,override,1.0,letf,3.2486305265124287,computed,677.3971467999991,15642.602853199998
UPST,fintech,override,1.0,letf,2.773280740847529,computed,644.0763900000011,11512.22361
LEU,nuclear,override,1.0,letf,3.245878264789174,computed,638.8868800799992,22025.51311992
ETHA,crypto,override,1.0,letf,2.96948281034266,computed,579.5902792599973,72022.80972074
RGTI,quantum,override,1.0,letf,3.7861883491392807,computed,543.8228198400011,19224.31718016
FCX,metals,override,1.0,letf,2.1368187311172027,computed,531.3783146966002,4775.1816853034
CMG,consumer,override,1.0,letf,0.9095693932015629,computed,505.0885076448003,13129.7314923552
COIN,crypto-equity,override,1.0,letf,3.114041313298173,computed,480.6210614299989,43815.37893857
IBIT,crypto,override,1.0,letf,1.802702866980832,computed,468.5682299527971,85797.3517700472
NU,fintech,override,1.0,letf,1.3188592137241022,computed,453.0434471460003,15535.456552854
TEM,software,override,1.0,letf,2.5124072101626433,computed,449.0973153999985,18042.8426846
UBER,consumer,override,1.0,letf,0.9567289692023898,computed,447.7182824800002,16914.381717520002
HUT,crypto-equity,override,1.0,letf,4.566000476906745,computed,442.2229011536019,30151.5770988464
OKLO,nuclear,override,1.0,letf,3.9422013919229637,computed,423.8496849599997,16807.910315039997
GRAB,consumer,override,1.0,letf,1.4804500668873135,computed,418.62197773499975,8877.058022265
UEC,nuclear,override,1.0,letf,2.793883792120053,computed,387.5276836285011,17186.4723163715
SHOP,software,override,1.0,letf,2.1492424343633747,computed,385.9660351999996,3703.9739648
AVAV,drones,override,1.0,letf,1.9669332030162203,computed,384.7629659999998,4282.557034
KTOS,drones,override,1.0,letf,2.1583771917077894,computed,383.5215094400001,2819.21849056
URA,nuclear,override,1.0,letf,2.3689027674248826,computed,340.1857364999996,17545.8142635
NOW,software,override,1.0,letf,0.7493036941658241,computed,329.3028437999999,3351.0971562000004
BA,industrials,override,1.0,letf,1.1028058191120538,computed,320.6815267003967,37375.1584732996
NIO,china,override,1.0,letf,1.2113307687486528,computed,268.7602745856002,5053.0397254144
SATS,satellite,override,1.0,letf,1.6217575194123146,computed,265.9262019876005,7947.873798012401
FXI,china,override,1.0,letf,0.852411578916032,computed,257.09261720000177,19520.4873828
FIG,software,override,1.0,letf,1.2418918468294895,computed,234.57940336000135,11339.74059664
XPEV,china,override,1.0,letf,1.6163956365850718,computed,220.7226657199999,3544.43733428
CRDO,semis,override,1.0,letf,3.1171170867973257,computed,213.72715264,39661.69284736
BABA,china,override,1.0,letf,1.2643809075586798,computed,202.66664743,15404.013352569998
GDXJ,metals,override,1.0,letf,1.9556840709779264,computed,193.32403759999988,3654.1159624
DNN,nuclear,override,1.0,letf,1.9668835969738125,computed,174.37242688000015,4743.227573120001
BMNR,crypto-equity,override,1.0,letf,5.025233074402912,computed,174.35484783000356,41451.84515217
UUUU,nuclear,override,1.0,letf,2.677426564567237,computed,162.87088672000027,18773.12911328
LMND,insurtech,override,1.0,letf,2.543393382486076,computed,157.06289589800008,1329.357104102
SBET,crypto-equity,override,1.0,letf,3.552236004355174,computed,151.2525244999997,19532.7474755
EWW,intl,override,1.0,letf,0.9119390338578329,computed,144.30651252000007,5905.37348748
ZETA,software,override,1.0,letf,2.629444382756858,computed,140.0046947325004,5000.7953052675
APH,semis,override,1.0,letf,1.7137434967179428,computed,139.76420756039988,4781.0757924396
SPOT,software,override,1.0,letf,0.6177579472174172,computed,137.7770112399999,3218.46298876
PYPL,fintech,override,1.0,letf,1.2729135906452027,computed,132.06485294499998,4516.935147055
CRM,mega-cap-tech,override,1.0,letf,0.5247909608106887,computed,115.51332362000176,19705.42667638
SOEZ,broad,override,1.0,letf,2.631536513449184,computed,114.61182478999764,17452.10817521
LCID,consumer,override,1.0,letf,2.2317315045524064,computed,98.3769720025,1189.1230279975
NEM,metals,override,1.0,letf,1.5127235716511667,computed,94.20194400999958,3612.138055990001
DJT,software,override,1.0,letf,2.313994917685695,computed,88.92509823999978,1567.07490176
KWEB,china,override,1.0,letf,1.1750874257764483,computed,83.28278506000152,15265.85721494
QS,clean,override,1.0,letf,3.11125513860868,computed,75.15989975999946,8157.680100240001
IWM,broad,override,1.0,letf,1.2688340858748755,computed,67.4073277,2758.1926723
ANET,semis,override,1.0,letf,2.051851002010022,computed,54.23621651399981,5733.243783485999
JOBY,evtol,override,1.0,letf,3.1401542503661553,computed,53.25937079999972,2394.5006292
FIGR,software,override,1.0,letf,2.8557455640484393,computed,45.44258189999891,28600.9574181
CLS,semis,override,1.0,letf,3.072008109074454,computed,44.005436700000246,13321.1145633
AI,software,override,1.0,passive_low_delta,2.410058401373403,computed,39.97683670000004,1672.6431633000002
DUOL,software,override,1.0,letf,0.8903104989326522,computed,39.15044931719967,15981.4695506828
BULL,crypto-equity,override,1.0,letf,2.5193406213489884,computed,32.98641031999978,7297.01358968
ACHR,evtol,override,1.0,letf,2.956593445672337,computed,15.702577601599842,12692.1374223984
ARKK,broad,override,1.0,letf,2.2765752444082152,computed,4.052147368000078,5509.707852632
AAL,industrials,override,1.0,letf,1.7998231824986162,computed,-0.1415327744002752,5220.281532774399
GME,consumer,override,1.0,letf,0.816335311722574,computed,-26.902549279999903,1723.00254928
OPEN,consumer,override,1.0,letf,2.9277202223031993,computed,-37.710669983396656,61354.2306699834
SMCI,semis,override,1.0,letf,3.5451785510948364,computed,-47.69201006639969,7840.092010066399
OKTA,software,override,1.0,letf,1.228819203189734,computed,-49.09717007720019,5491.597170077201
LLY,healthcare,override,1.0,letf,0.45616521652183495,computed,-56.885042613899714,4012.3650426139
MP,metals,override,1.0,letf,1.8878847790909858,computed,-62.6407996199996,8229.84079962
ADBE,mega-cap-tech,override,1.0,letf,0.4625905746447373,computed,-69.32118040000023,4159.2411804
VST,nuclear,override,1.0,letf,1.5581112958565448,computed,-72.60171648000016,1676.4017164800002
SPY,broad,override,1.0,letf,1.0,computed,-85.57168004999994,4428.19168005
BLSH,crypto-equity,override,1.0,letf,2.676300106053648,computed,-87.88236299999699,21851.082363
DELL,hardware,override,1.0,letf,1.9145862353582357,computed,-88.66277116319998,9606.7427711632
AFRM,fintech,override,1.0,letf,2.5912790759539495,computed,-100.2051320867986,10522.565132086798
SNAP,software,override,1.0,letf,1.9450162831953806,computed,-104.35934835200032,6177.699348352
CORZ,crypto-equity,override,1.0,letf,2.407325400671569,computed,-109.24009939999814,29888.2200994
TTD,software,override,1.0,letf,0.7153751027480549,computed,-132.37790189999987,4709.8379019
XYZ,fintech,override,1.0,letf,1.9922795024304374,computed,-132.87636413259952,13242.8763641326
COHR,semis,override,1.0,letf,3.088422160196647,computed,-138.86250623999968,2153.24250624
MRVL,semis,override,1.0,letf,2.846530170374213,computed,-162.00208224000062,7249.50208224
