symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
HMYY,-135028.8455371279,-7187.94,127840.9055371279,127840.9055371279,135028.8455371279,7187.94,-127840.9055371279,True
QBY,-83287.60140043726,-3782.52,79505.08140043725,79505.08140043725,83287.60140043726,3782.52,-79505.08140043725,True
MTYY,-91778.988608802,-47305.200000000004,44473.788608801995,44473.788608801995,91778.988608802,47305.200000000004,-44473.788608801995,True
NVTX,-7818.299350911025,-29707.300000000003,-21889.00064908898,21889.00064908898,7818.299350911025,29707.300000000003,21889.00064908898,False
INTW,-3828.300049916065,-22018.09,-18189.789950083934,18189.789950083934,3828.300049916065,22018.09,18189.789950083934,False
IOYY,-19309.33807110933,-36227.8,-16918.461928890672,16918.461928890672,19309.33807110933,36227.8,16918.461928890672,False
AMZZ,-835.582256815539,-14292.18,-13456.597743184462,13456.597743184462,835.582256815539,14292.18,13456.597743184462,False
NFLU,-1175.8604926492674,-13052.85,-11876.989507350732,11876.989507350732,1175.8604926492674,13052.85,11876.989507350732,False
MSFX,0.0,-10272.78,-10272.78,10272.78,0.0,10272.78,10272.78,False
FBYY,-30329.54101350858,-20597.1898,9732.35121350858,9732.35121350858,30329.54101350858,20597.1898,-9732.35121350858,True
AMDL,-2622.5880006702264,-12192.300000000001,-9569.711999329775,9569.711999329775,2622.5880006702264,12192.300000000001,9569.711999329775,False
AMUU,-2793.780571444057,-11998.9,-9205.119428555943,9205.119428555943,2793.780571444057,11998.9,9205.119428555943,False
CRMU,-8748.857869913776,-17665.38,-8916.522130086225,8916.522130086225,8748.857869913776,17665.38,8916.522130086225,False
PLUL,-1104.145073471534,-9982.662199999999,-8878.517126528464,8878.517126528464,1104.145073471534,9982.662199999999,8878.517126528464,False
AMDG,-3715.8340642490703,-12169.85,-8454.01593575093,8454.01593575093,3715.8340642490703,12169.85,8454.01593575093,False
AAPB,-633.2207307582433,-9010.773700000002,-8377.552969241759,8377.552969241759,633.2207307582433,9010.773700000002,8377.552969241759,False
QUBX,-4490.877986807999,-12714.06,-8223.182013192,8223.182013192,4490.877986807999,12714.06,8223.182013192,False
USGG,-1789.7241424492097,-9710.220000000001,-7920.495857550792,7920.495857550792,1789.7241424492097,9710.220000000001,7920.495857550792,False
XBTY,-5283.1308484416,-12953.371200000001,-7670.240351558401,7670.240351558401,5283.1308484416,12953.371200000001,7670.240351558401,False
PANG,-846.478750571289,-8499.652,-7653.173249428711,7653.173249428711,846.478750571289,8499.652,7653.173249428711,False
LABX,-7208.882336685659,-14526.33,-7317.447663314341,7317.447663314341,7208.882336685659,14526.33,7317.447663314341,False
AMZO,0.0,-7191.576,-7191.576,7191.576,0.0,7191.576,7191.576,False
QCMU,-558.6589058973356,-7482.8,-6924.141094102664,6924.141094102664,558.6589058973356,7482.8,6924.141094102664,False
SMCL,-8805.297607119666,-1973.5267999999999,6831.770807119667,6831.770807119667,8805.297607119666,1973.5267999999999,-6831.770807119667,True
DUST,0.0,-6625.7,-6625.7,6625.7,0.0,6625.7,6625.7,False
MUU,-3775.671499145829,-10196.25,-6420.578500854172,6420.578500854172,3775.671499145829,10196.25,6420.578500854172,False
