underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
MSTR,2505.71456033,14084.617511,-0.37,0.0,-9763.869999999999,-1174.18,211.5999779334547,0.0,0.0,5863.512049263456
MARA,979.7263744200001,9945.370034,-9.29,0.0,-7093.9400000000005,-626.53,220.38580638220947,0.0,0.0,3415.722214802209
CRML,0.0,3448.7869659999997,0.0,0.0,0.0,-249.65,68.97785320548407,0.0,0.0,3268.1148192054843
GDX,-170.39822695000004,3198.998775,0.0,0.0,-10.84,-37.650000000000006,27.504097906752136,0.0,0.0,3007.6146459567517
BLSH,1753.26777316,204.856178,0.0,0.0,0.0,-53.87,21.381112644615023,0.0,0.0,1925.6350638046151
META,666.85666068,2088.262114,12.6,0.0,-1501.34,-167.73,94.1841965495096,0.0,0.0,1192.8329712295094
SLV,950.86998489,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.2899848899999
CRWV,11.97414388,913.3363199999994,0.0,0.0,0.0,-159.61,87.53470273073644,0.0,0.0,853.2351666107361
TSLA,1020.4489595800001,346.0601899999999,0.0,0.0,-402.9,-221.07,57.907507097050726,0.0,0.0,800.4466566770508
XRPZ,-1439.7644517400001,2251.98141,0.0,0.0,-11.16,-93.52000000000001,49.42511219869783,0.0,0.0,756.9620704586982
NBIS,-50.60766285999999,784.5477230000006,0.0,0.0,0.0,-124.89000000000001,100.57094369981613,0.0,0.0,709.6210038398167
CRCL,-10.19988844,712.0043880000003,0.0,0.0,0.0,-137.28,72.38067441470703,0.0,0.0,636.9051739747069
IREN,0.0,734.9948720000002,0.0,0.0,0.0,-180.18,59.5591914596809,0.0,0.0,614.3740634596811
NVDA,71.14948496,877.5422689999998,1.44,0.0,-167.34,-257.29,78.45387486449535,0.0,0.0,603.9556288244952
TER,-3.35040458,722.0913770000002,3.12,0.0,0.0,-167.04,22.87512557801823,0.0,0.0,577.6960979980181
PLUG,0.0,609.6569730000001,0.0,0.0,0.0,-173.76,38.97920430130897,0.0,0.0,474.8761773013084
RCAT,0.0,549.1005419999992,0.0,0.0,0.0,-96.96,22.678680565526687,0.0,0.0,474.8192225655257
RIOT,468.88332721,0.0,0.0,0.0,0.0,-11.95,0.0,0.0,0.0,456.93332721
SOXX,1023.02168034,-603.8992050000002,0.0,0.0,4.16,-7.51,24.204711966479696,0.0,0.0,439.9771873064792
VRT,-205.89726932,652.84195,2.06,0.0,0.0,-64.39,27.31499371365005,0.0,0.0,411.9296743936502
PLTR,993.9168056799999,29.20731999999998,0.0,0.0,-454.58,-211.92,53.59684519205586,0.0,0.0,410.22097087205566
UEC,-18.904435080000003,453.56252099999995,0.0,0.0,0.0,-49.13,16.4056380219336,0.0,0.0,401.9337239419333
URA,0.0,435.975572,0.0,0.0,-42.69,-21.85,17.23725914617231,0.0,0.0,388.6728311461723
EWJ,388.67593575,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.27593575000003
SRPT,0.0,452.0222490000001,0.0,0.0,0.0,-105.97,33.19514623226004,0.0,0.0,379.24739523226026
CIFR,0.0,455.62536,0.0,0.0,0.0,-123.89999999999999,25.49638380373279,0.0,0.0,357.2217438037328
FIGR,264.31496211,183.25658399999998,0.0,0.0,0.0,-142.63,27.927522616642477,0.0,0.0,332.8690687266426
TSM,82.82289362,427.930832,37.56,-7.89,-138.64,-106.97999999999999,35.96755505295667,0.0,0.0,330.7712806729567
LEU,2e-07,470.85606399999995,0.0,0.0,0.0,-168.7,20.89685284638005,0.0,0.0,323.05291704638
BMNR,-3.63044042,550.9916929999999,0.0,0.0,0.0,-268.49,40.28938437468233,0.0,0.0,319.1606369546823
COIN,1741.23579132,-1198.451417,0.0,0.0,-179.87,-99.16,42.30104221577792,0.0,0.0,306.05541653577774
KEEL,0.0,279.4135190000002,0.0,0.0,0.0,-27.729999999999997,36.98164239531762,0.0,0.0,288.66516139531774
QBTS,0.0,470.4306440000003,0.0,0.0,-128.24,-106.55,51.588311103891954,0.0,0.0,287.2289551038922
CORZ,-11.88782572,319.5290560000003,0.0,0.0,0.0,-52.0,29.208456553192896,0.0,0.0,284.8496868331931
HOOD,3705.1848832799997,-2725.081062,0.0,0.0,-669.09,-57.13,30.798642029980453,0.0,0.0,284.68246330997977
SOEZ,13.511677599999999,307.83643699999993,19.7,0.0,-21.98,-56.67,16.91367738936105,0.0,0.0,279.3117919893609
HIMS,-63.22327532,577.387448,0.0,0.0,-240.75,-48.53,47.11892350305567,0.0,0.0,272.0030961830557
MRNA,18.782100479999997,300.65410399999996,0.0,0.0,0.0,-70.14,12.090876191215893,0.0,0.0,261.3870806712158
WULF,0.0,354.2189129999997,0.0,0.0,0.0,-136.28,38.93703363673119,0.0,0.0,256.875946636731
AVGO,0.0,288.69886199999974,34.45,0.0,-30.49,-99.46000000000001,59.34123159887235,0.0,0.0,252.54009359887186
USAR,0.0,387.08290099999977,0.0,0.0,0.0,-174.8,37.91541024042253,0.0,0.0,250.1983112404223
SNOW,734.35125347,-347.3349239999998,0.0,0.0,-114.75,-39.82,13.823739083158312,0.0,0.0,246.27006855315847
OKLO,2e-07,361.623179,0.0,0.0,0.0,-132.19,15.995801637296102,0.0,0.0,245.42898083729608
RKT,14.06518082,234.17397099999994,0.0,0.0,0.0,-34.9,12.467796029335728,0.0,0.0,225.80694784933553
CRM,0.0,232.86788100000012,22.44,0.0,0.0,-70.82000000000001,19.15586819681524,0.0,0.0,203.6437491968154
BBAI,0.0,262.757112,0.0,0.0,0.0,-89.07,27.099649995921794,0.0,0.0,200.78676199592178
LITE,0.0,194.63677499999994,0.0,0.0,0.0,-25.12,23.595423957153894,0.0,0.0,193.11219895715385
OPEN,-127.80801094,424.52262500000006,0.0,0.0,0.0,-165.62,59.79843188733658,0.0,0.0,190.89304594733653
APP,-2e-08,192.88259599999992,0.0,0.0,0.0,-27.77,19.376170872322557,0.0,0.0,184.48876685232244
KLAC,0.0,191.7453089999999,11.4,0.0,0.0,-58.11,22.430576488927343,0.0,0.0,167.46588548892737
