symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,5026.436184,0.0,0.0,0.0,-149.67,28.676097803268913,0.0,0.0,4905.442281803269
SOXS,DIREX DAI SEMI BE 3X ETF-USD,0.0,2223.527821,0.0,0.0,-25.53,-54.77,4.4518732899329,0.0,0.0,2147.6796942899327
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1182.728082,0.0,0.0,-29.37,-22.75,10.850023105716245,0.0,0.0,1141.4581051057164
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,856.063862,0.0,0.0,0.0,-114.81,14.148126445321699,0.0,0.0,755.4019884453218
LABD,DIRE DLY SP BT BE 3X ETF-USD,0.0,739.612916,0.0,0.0,-15.54,-74.62,11.50611886388759,0.0,0.0,660.9590348638876
SDS,PROSHARES ULTRASHORT S&P500,0.0,586.029892,0.0,0.0,-26.99,-48.089999999999996,19.22499334857523,0.0,0.0,530.1748853485752
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
FAZ,DIREX DLY FIN BEA 3X ETF-USD,0.0,84.015122,0.0,0.0,-26.13,-60.69,13.5340584572435,0.0,0.0,10.729180457243512
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,-14.771611,0.0,0.0,-122.64,-19.96,1.9630238346162159,0.0,0.0,4.475927784616218
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,11.921186,0.0,0.0,-10.08,-0.63,0.48184399791798405,0.0,0.0,1.6930299979179846
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,31.240642,0.0,0.0,0.0,-49.43,18.329211702329985,0.0,0.0,0.13985370232998662
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,10.995803,0.0,0.0,-156.44,-7.2700000000000005,0.5422938076534742,0.0,0.0,-47.74804093234653
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,36.817874,0.0,0.0,-1.46,-8.63,4.151817341212872,0.0,0.0,-348.79953787878713
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1706.397632,0.0,0.0,0.0,-377.61,21.507133164268705,0.0,0.0,-2062.500498835731
DUST,DIR DLY GOL MN IDX BR 2X ETF,-3.4059583,-2434.229378,0.0,0.0,-90.65,-158.01,26.4196770688943,0.0,0.0,-2659.8756592311056
