underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
ASTS,space,override,1.0,letf,3.228723229175,computed,26936.943734670007,84412.13454225002
SPCX,industrials,vendor,0.75,letf,4.322250491268095,computed,25740.0,25740.0
IREN,crypto-equity,override,1.0,letf,3.374373396812159,computed,20678.602765602,104752.624490798
AAOI,software,vendor,0.75,letf,4.057344327056327,computed,15916.905625,87549.974375
CRML,metals,override,1.0,letf,3.6140463211839493,computed,15336.759477822196,144866.1405221778
RKLB,space,override,1.0,letf,3.3248528972263798,computed,10864.60748661,30692.93724723
NVTS,semis,override,1.0,letf,4.257920064257825,computed,8778.383055,40355.856945
QBTS,quantum,override,1.0,letf,4.077310935356446,computed,8469.543470344004,54838.499686496005
LITE,semis,override,1.0,letf,2.730328158734172,computed,7365.499104280001,49102.06809956
RGTI,quantum,override,1.0,letf,3.7861883491392807,computed,6693.624629319999,25417.0305139
FLY,evtol,override,1.0,letf,3.159727083891268,computed,6572.658860539999,33944.901139459995
ONDS,drones,override,1.0,letf,3.4686835559571576,computed,5587.1175824,34763.6024176
RCAT,drones,override,1.0,letf,3.4425252927923906,computed,5349.72110725,35802.31889275
CRCL,software,override,1.0,letf,3.033920107686827,computed,5321.547327996,56149.169297504
CRWV,software,override,1.0,letf,2.920453197830077,computed,5319.829630250002,82065.65428518999
LUNR,space,override,1.0,letf,3.5099023294971254,computed,5261.300375999997,26991.879624
EOSE,clean,override,1.0,letf,3.844981710659709,computed,3353.560384319997,42775.15961567999
BMNR,crypto-equity,override,1.0,letf,5.025233074402912,computed,3079.0822712438994,27624.7177287561
SMCI,semis,override,1.0,letf,3.5451785510948364,computed,2580.006963410004,66538.49303658999
OKLO,nuclear,override,1.0,letf,3.9422013919229637,computed,2487.0756150000016,23894.204385
GLXY,crypto-equity,override,1.0,letf,3.853850090168674,computed,2221.310593106001,23786.489406894
MU,semis,override,1.0,letf,3.1302690070030694,computed,2161.21788457,64943.42211543
SNDK,semis,override,1.0,letf,3.933462322427434,computed,1762.5645238000034,40355.5554762
XRPZ,crypto,override,1.0,letf,2.694504240973505,computed,1709.0387093000008,18987.7212907
HOOD,fintech,override,1.0,letf,3.050341544698058,computed,1611.0728868148012,82944.2271131852
TSM,semis,override,1.0,letf,2.105903438152244,computed,1589.498896411998,45138.481103588
GEMI,crypto-equity,override,1.0,letf,3.254958985743876,computed,1525.679362239599,11908.8406377604
BBAI,software,override,1.0,letf,3.0555413304637407,computed,1505.7528162624003,12750.2471837376
RIOT,crypto-equity,override,1.0,letf,3.827576298964994,computed,1369.264486128006,74584.135513872
BULL,crypto-equity,override,1.0,letf,2.5193406213489884,computed,1368.7488408149998,3301.411159185
PL,space,override,1.0,letf,2.664894242213652,computed,1363.9693462500009,14573.83065375
SVIX,other,default,0.1,volatility_etp,3.650087775125126,computed,1299.9434907199984,11418.58349072
ETHA,crypto,override,1.0,letf,2.96948281034266,computed,1266.1972700799995,19426.92272992
CLSK,crypto-equity,override,1.0,letf,3.317578998332596,computed,1213.4072947500008,20404.95270525
HUT,crypto-equity,override,1.0,letf,4.566000476906745,computed,1155.7380067875,27637.061993212497
TSUI,industrials,override,1.0,letf,2.3185003790928915,computed,1154.7802470384995,12436.6887529615
