underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,51733.44,51733.44,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-35816.534375,35816.534375,1.0,0.0,0.0
AAPL,AAPL,spot,586.16,586.16,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-702.847054382,702.847054382,1.0,0.0,0.0
ACHR,ACHR,spot,4221.8,4221.8,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-3828.0904272,3828.0904272,1.0,0.0,0.0
ADBE,ADBE,spot,1179.42,1179.42,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1193.88300515,1193.88300515,1.0,0.0,0.0
AFRM,AFRM,spot,2640.44,2640.44,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-2713.17972452,2713.17972452,1.0,0.0,0.0
ALAB,ALAB,spot,13597.28,13597.28,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-14232.37620312,14232.37620312,1.0,0.0,0.0
ALB,ALB,spot,2069.76,2069.76,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-1968.3369613800003,1968.3369613800003,1.0,0.0,0.0
AMD,AMD,spot_b4_structural,32223.88,32223.88,0.2760926777271376,0.8776452814663956,-0.15373795919353322
AMD,DAMD,inverse_b4_etf,3190.9148325600004,3190.9148325600004,0.0,0.0,1.0
AMD,AMDG,core_levered_etf,-2694.0025574628,2694.0025574628,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-2790.7646680199996,2790.7646680199996,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-2802.12012192,2802.12012192,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-26342.413853074,26342.413853074,0.0,1.0,0.0
AMZN,AMZN,spot,1405.6200000000001,1405.6200000000001,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-322.7800016,322.7800016,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-1012.2861806399999,1012.2861806399999,1.0,0.0,0.0
ANET,ANET,spot,1779.14,1779.14,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1756.2766405500001,1756.2766405500001,1.0,0.0,0.0
APH,APH,spot,1627.8,1627.8,1.0,0.0,0.0
APH,APHU,core_levered_etf,-1741.53306096,1741.53306096,1.0,0.0,0.0
APP,APP,spot,4649.599999999999,4649.599999999999,1.0,0.0,0.0
APP,APPX,core_levered_etf,-3927.6576137700004,3927.6576137700004,1.0,0.0,0.0
ARKK,ARKK,spot,920.64,920.64,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-1120.200632525,1120.200632525,1.0,0.0,0.0
ARM,ARM,spot,3590.7999999999997,3590.7999999999997,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-3401.41673844,3401.41673844,1.0,0.0,0.0
ASML,ASML,spot,1762.77,1762.77,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-1554.0598692,1554.0598692,1.0,0.0,0.0
ASTS,ASTN,inverse_b4_etf,40440.29913846,40440.29913846,0.0,0.0,1.0
ASTS,ASTS,spot_b4_structural,15234.240000000002,15234.240000000002,2.0,0.0,-1.0
ASTS,ASTX,core_levered_etf,-28737.59540379,28737.59540379,1.0,0.0,0.0
AVAV,AVAV,spot,4691.9400000000005,4691.9400000000005,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-3638.1855423200004,3638.1855423200004,1.0,0.0,0.0
AVGO,AVGO,spot,2292.42,2292.42,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-947.7213738257999,947.7213738257999,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-997.2425192400001,997.2425192400001,1.0,0.0,0.0
BA,BA,spot,1762.0,1762.0,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-862.3690228684,862.3690228684,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-911.1645996491999,911.1645996491999,1.0,0.0,0.0
BABA,BABA,spot,24051.8,24051.8,0.05197810729607695,0.948021892703923,0.0
BABA,BABU,core_levered_etf,-327.518671,327.518671,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-991.1924797500001,991.1924797500001,1.0,0.0,0.0
BABA,BBYY,yieldboost_etf,-24071.362792799995,24071.362792799995,0.0,1.0,0.0
BBAI,BBAI,spot,7128.0,7128.0,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-5622.2471837376,5622.2471837376,1.0,0.0,0.0
BE,BE,spot_b4_structural,34576.14,34576.14,1.3349172227553452,0.0,-0.3349172227553451
BE,BEZ,inverse_b4_etf,11580.144782399997,11580.144782399997,0.0,0.0,1.0
BE,BEG,core_levered_etf,-15068.635977590702,15068.635977590702,1.0,0.0,0.0
BE,BEX,core_levered_etf,-49519.828392840005,49519.828392840005,1.0,0.0,0.0
BIDU,BIDU,spot,970.3799999999999,970.3799999999999,1.0,0.0,0.0
BIDU,BIDG,core_levered_etf,-934.361710715,934.361710715,1.0,0.0,0.0
BLSH,BLSH,spot,3497.0299999999997,3497.0299999999997,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-2706.8365209599997,2706.8365209599997,1.0,0.0,0.0
BMNR,BMNR,spot,15351.9,15351.9,1.0,0.0,0.0
BMNR,BMNG,core_levered_etf,-5415.5377584,5415.5377584,1.0,0.0,0.0
BMNR,BMNU,core_levered_etf,-6857.2799703561,6857.2799703561,1.0,0.0,0.0
BULL,BULL,spot,2335.08,2335.08,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-966.331159185,966.331159185,1.0,0.0,0.0
CEG,CEG,spot,1342.958452,1342.958452,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-1390.669842681,1390.669842681,1.0,0.0,0.0
CHNL,CHNL,spot,1142.04748736,1142.04748736,1.0,0.0,0.0
CHNL,CHNU,core_levered_etf,-1029.559231722,1029.559231722,1.0,0.0,0.0
CIFR,CIFR,spot,14630.76,14630.76,1.0,0.0,0.0
CIFR,CIFU,core_levered_etf,-4133.266704000001,4133.266704000001,1.0,0.0,0.0
CIFR,CIFG,core_levered_etf,-9670.080361788001,9670.080361788001,1.0,0.0,0.0
CLS,CLS,spot,7607.04,7607.04,1.0,0.0,0.0
CLS,CSEX,core_levered_etf,-7066.731864640001,7066.731864640001,1.0,0.0,0.0
CLSK,CLSK,spot,10809.18,10809.18,1.0,0.0,0.0
CLSK,CLSX,core_levered_etf,-9595.77270525,9595.77270525,1.0,0.0,0.0
CMG,CMG,spot,887.32,887.32,1.0,0.0,0.0
CMG,CMGG,core_levered_etf,-968.7368384439001,968.7368384439001,1.0,0.0,0.0
CNC,CNC,spot,1133.46,1133.46,1.0,0.0,0.0
CNC,CNCG,core_levered_etf,-1272.7887455920002,1272.7887455920002,1.0,0.0,0.0
COHR,COHR,spot,3925.0,3925.0,1.0,0.0,0.0
COHR,COHX,core_levered_etf,-3705.3750987,3705.3750987,1.0,0.0,0.0
COIN,COIN,spot_b4_structural,39478.93,39478.93,0.21457764595248258,0.9976876301885074,-0.2122652761409899
COIN,CONI,inverse_b4_etf,712.56835848,712.56835848,0.0,0.0,1.0
COIN,COIG,core_levered_etf,-1519.1906292144,1519.1906292144,1.0,0.0,0.0
COIN,COIA,core_levered_etf,-1774.4847022719998,1774.4847022719998,1.0,0.0,0.0
COIN,CONX,core_levered_etf,-1820.98962864,1820.98962864,1.0,0.0,0.0
COIN,CONL,core_levered_etf,-2200.8014425799997,2200.8014425799997,1.0,0.0,0.0
COIN,COYY,yieldboost_etf,-34013.563279821006,34013.563279821006,0.0,1.0,0.0
COPX,COPX,spot,1665.4,1665.4,1.0,0.0,0.0
COPX,COPZ,core_levered_etf,-1444.2655918212,1444.2655918212,1.0,0.0,0.0
CORZ,CORZ,spot,3084.69,3084.69,1.0,0.0,0.0
CORZ,COZX,core_levered_etf,-3182.0870088,3182.0870088,1.0,0.0,0.0
CRCL,CRCL,spot_b4_structural,18667.74,18667.74,1.2377834700797359,0.4086589119520471,-0.6464423820317831
CRCL,CRCD,inverse_b4_etf,12067.618312749999,12067.618312749999,0.0,0.0,1.0
CRCL,CCUP,core_levered_etf,-4273.79274045,4273.79274045,1.0,0.0,0.0
CRCL,CRY,yieldboost_etf,-6163.225233984001,6163.225233984001,0.0,1.0,0.0
CRCL,CRCA,core_levered_etf,-6657.5997408,6657.5997408,1.0,0.0,0.0
CRCL,CRCG,core_levered_etf,-8319.19326952,8319.19326952,1.0,0.0,0.0
CRDO,CRDO,spot,11566.57,11566.57,1.0,0.0,0.0
CRDO,CRDU,core_levered_etf,-12385.802087999999,12385.802087999999,1.0,0.0,0.0
CRM,CRM,spot,1069.32,1069.32,1.0,0.0,0.0
CRM,CRMG,core_levered_etf,-1130.0516565,1130.0516565,1.0,0.0,0.0
CRML,CRML,spot,80101.45,80101.45,1.0,0.0,0.0
CRML,CRMX,core_levered_etf,-24572.7710382,24572.7710382,1.0,0.0,0.0
CRML,CRMU,core_levered_etf,-40191.9194839778,40191.9194839778,1.0,0.0,0.0
CRWD,CRWD,spot,673.02,673.02,1.0,0.0,0.0
CRWD,CRWL,core_levered_etf,-600.2461558944,600.2461558944,1.0,0.0,0.0
CRWV,CRWV,spot_b4_structural,23605.92,23605.92,1.584231715603679,0.41576828439632124,-1.0
CRWV,CORD,inverse_b4_etf,20086.82195772,20086.82195772,0.0,0.0,1.0
CRWV,CWY,yieldboost_etf,-6195.17508918,6195.17508918,0.0,1.0,0.0
CRWV,CWVX,core_levered_etf,-10142.04200625,10142.04200625,1.0,0.0,0.0
CRWV,CRWU,core_levered_etf,-10730.357218239998,10730.357218239998,1.0,0.0,0.0
CRWV,CRWG,core_levered_etf,-11305.338013799997,11305.338013799997,1.0,0.0,0.0
DELL,DELL,spot,3038.42,3038.42,1.0,0.0,0.0
DELL,DLLL,core_levered_etf,-3634.0076381759995,3634.0076381759995,1.0,0.0,0.0
DKNG,DKNG,spot,1815.22,1815.22,1.0,0.0,0.0
DKNG,DKNX,core_levered_etf,-1555.7778790643997,1555.7778790643997,1.0,0.0,0.0
DNN,DNN,spot,1692.78,1692.78,1.0,0.0,0.0
DNN,DNNG,core_levered_etf,-1622.3965724944,1622.3965724944,1.0,0.0,0.0
DUOL,DUOL,spot,3964.5,3964.5,1.0,0.0,0.0
DUOL,DUOG,core_levered_etf,-4596.805733959999,4596.805733959999,1.0,0.0,0.0
EOSE,EOSE,spot,23064.359999999997,23064.359999999997,1.0,0.0,0.0
EOSE,EOSU,core_levered_etf,-19710.79961568,19710.79961568,1.0,0.0,0.0
ETHA,ETHA,spot,10346.56,10346.56,1.0,0.0,0.0
ETHA,ETU,core_levered_etf,-2802.172616,2802.172616,1.0,0.0,0.0
ETHA,ETHT,core_levered_etf,-3070.7730536000004,3070.7730536000004,1.0,0.0,0.0
ETHA,ETHU,core_levered_etf,-3207.4170603199996,3207.4170603199996,1.0,0.0,0.0
EWW,EWW,spot,973.4967120000001,973.4967120000001,1.0,0.0,0.0
EWW,MEXX,core_levered_etf,-887.8425438299998,887.8425438299998,1.0,0.0,0.0
EWY,EWY,spot,5128.76,5128.76,1.0,0.0,0.0
EWY,KORU,core_levered_etf,-4421.69665344,4421.69665344,1.0,0.0,0.0
FCX,FCX,spot,1546.0,1546.0,1.0,0.0,0.0
FCX,FCXG,core_levered_etf,-1354.1206597776,1354.1206597776,1.0,0.0,0.0
FIG,FIG,spot,5349.68,5349.68,1.0,0.0,0.0
FIG,FIGG,core_levered_etf,-5186.9893572,5186.9893572,1.0,0.0,0.0
FIGR,FIGR,spot,3890.7999999999997,3890.7999999999997,1.0,0.0,0.0
FIGR,FGRU,core_levered_etf,-3431.18062638,3431.18062638,1.0,0.0,0.0
FLY,FLY,spot,20258.78,20258.78,1.0,0.0,0.0
FLY,FLYT,core_levered_etf,-13686.12113946,13686.12113946,1.0,0.0,0.0
FXI,FXI,spot,1399.8968360000001,1399.8968360000001,1.0,0.0,0.0
FXI,YINN,core_levered_etf,-1178.9432408,1178.9432408,1.0,0.0,0.0
GDX,GDX,spot,3281.96,3281.96,1.0,0.0,0.0
GDX,GDXU,core_levered_etf,-1205.8252088399997,1205.8252088399997,1.0,0.0,0.0
GDX,NUGT,core_levered_etf,-1370.81341584,1370.81341584,1.0,0.0,0.0
GDXJ,GDXJ,spot,1537.28,1537.28,1.0,0.0,0.0
GDXJ,JNUG,core_levered_etf,-1157.8291313,1157.8291313,1.0,0.0,0.0
GEMI,GEMI,spot,6717.259999999999,6717.259999999999,1.0,0.0,0.0
GEMI,GEMG,core_levered_etf,-5191.5806377604,5191.5806377604,1.0,0.0,0.0
GEV,GEV,spot,2115.3,2115.3,1.0,0.0,0.0
GEV,GEVG,core_levered_etf,-1194.40249026,1194.40249026,1.0,0.0,0.0
GEV,GEVX,core_levered_etf,-1823.1147004200002,1823.1147004200002,1.0,0.0,0.0
GLW,GLW,spot,2264.13,2264.13,1.0,0.0,0.0
GLW,GLWG,core_levered_etf,-2181.4431912,2181.4431912,1.0,0.0,0.0
GLXY,GLXY,spot,13003.9,13003.9,1.0,0.0,0.0
GLXY,GLGG,core_levered_etf,-3712.7415803940003,3712.7415803940003,1.0,0.0,0.0
GLXY,GLXU,core_levered_etf,-7069.8478264999985,7069.8478264999985,1.0,0.0,0.0
GOOGL,GOOGL,spot,1036.456993,1036.456993,1.0,0.0,0.0
GOOGL,GOU,core_levered_etf,-53.54949346550001,53.54949346550001,1.0,0.0,0.0
GOOGL,GGLL,core_levered_etf,-426.22061288000003,426.22061288000003,1.0,0.0,0.0
GOOGL,GOOX,core_levered_etf,-608.9830059999999,608.9830059999999,1.0,0.0,0.0
HIMS,HIMS,spot,18671.7,18671.7,0.5273112518681854,0.47268874813181455,0.0
HIMS,HMYY,yieldboost_etf,-8825.902498492802,8825.902498492802,0.0,1.0,0.0
HIMS,HIMZ,core_levered_etf,-9166.70992016,9166.70992016,1.0,0.0,0.0
HOOD,HOOD,spot,42277.65,42277.65,0.3518106134814779,0.6481893865185221,0.0
HOOD,HOOX,core_levered_etf,-2569.2417343839998,2569.2417343839998,1.0,0.0,0.0
HOOD,HODU,core_levered_etf,-3274.6996953300004,3274.6996953300004,1.0,0.0,0.0
HOOD,HOOG,core_levered_etf,-3353.5661908464003,3353.5661908464003,1.0,0.0,0.0
