underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
QQQ,-789.0842640000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
XPEV,-18.252883,1.0,0.0,0.0,2409.3300000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CLSK,-620.0878434611502,1.0,0.0,0.0,-21.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
XBI,49.17029605130254,1.0,0.0,0.0,-9355.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SPY,-134.31409962970457,1.0,0.0,0.0,-8221.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SLV,1033.3937074904052,1.0,0.0,0.0,-7910.700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NFLX,4553.27050038,0.1457596807142171,0.8542403192857829,0.0,30387.28,0.79099695884166,0.20745856142201607,0.0,0.79099695884166,0.20745856142201607,0.0,0.0,0.0,0.0,0.6452372781274429,0.6467817578637669,0.0,0.6467817578637669
MSFT,-2796.734894,0.35069657206764454,0.6493034279323555,0.0,30390.0,0.8717971524007898,0.12819090756199408,0.0,0.8717971524007898,0.12819090756199408,0.0,0.0,0.0,0.0,0.5211005803331452,0.5211125203703615,0.0,0.5211125203703615
EWY,-58.480757,1.0,0.0,0.0,2553.03,0.48591436831921286,0.0,0.0,0.48591436831921286,0.0,0.0,0.0,0.0,0.0,0.5140856316807871,0.0,0.0,0.5140856316807871
IBIT,-3776.54302688,0.4305282269919329,0.5694717730080671,0.0,35555.52,0.8578353610477362,0.13930911822468073,0.0,0.8578353610477362,0.13930911822468073,0.0,0.0,0.0,0.0,0.4273071340558033,0.43016265478338633,0.0,0.43016265478338633
PLTR,474.35699954000006,0.5135964444780272,0.4864035555219728,0.0,35080.51,0.8951129381625458,0.10488706183745411,0.0,0.8951129381625458,0.10488706183745411,0.0,0.0,0.0,0.0,0.38151649368451857,0.3815164936845187,0.0,0.3815164936845187
MDB,-3219.732671,1.0,0.0,0.0,5704.23,0.6909920424947802,0.0,0.0,0.6909920424947802,0.0,0.0,0.0,0.0,0.0,0.3090079575052198,0.0,0.0,0.3090079575052198
COIN,-1328.43677055,0.7624361295674599,0.0,0.2375638704325401,4178.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23756387043254013,0.0,0.2375638704325401,0.23756387043254013
