underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
SLV,0.0,1023.615755,0.0,0.0,0.0,-0.2,9.977952490405107,0.0,0.0,1033.3937074904052
CRWV,181.83653006,573.985255,0.0,0.0,0.0,-26.75,5.177216177151441,0.0,0.0,734.2490012371516
GDX,-170.39822705,797.619682,0.0,0.0,0.0,-3.42,9.540790348793175,0.0,0.0,633.3422452987932
ENPH,436.15916215,0.0,0.0,0.0,0.0,-14.26,0.0,0.0,0.0,421.89916215
EWJ,388.675936,0.0,0.0,0.0,0.0,-0.27,0.0,0.0,0.0,388.405936
MSTR,895.7082351500001,1830.081584,-0.37,0.0,-2269.64,-135.19,58.887035854449806,0.0,0.0,379.47685500444993
SOXX,-182.25783712,527.115612,0.0,0.0,0.0,-0.86,4.284968485772969,0.0,0.0,348.28274336577306
XRPZ,-1439.7644517400004,1677.878255,0.0,0.0,-11.16,-21.229999999999997,12.163195602851141,0.0,0.0,217.8869988628503
NBIS,-50.607662499999996,264.244649,0.0,0.0,0.0,-12.12,5.06340695000223,0.0,0.0,206.58039345000222
MU,23.55845,166.111225,0.0,0.0,0.0,-11.290000000000001,4.745818284326741,0.0,0.0,183.1254932843267
IREN,0.0,194.33158100000003,0.0,0.0,0.0,-25.83,6.193603335847047,0.0,0.0,174.695184335847
META,666.85666064,-7.003005999999971,0.0,0.0,-449.99,-58.99,19.994577161951682,0.0,0.0,170.86823180195177
INTC,-62.22877602,240.75321100000002,0.0,0.0,0.0,-13.35,5.28151502446351,0.0,0.0,170.4559500044635
HOOD,1490.68620305,-887.6302560000001,0.0,0.0,-433.28999999999996,-14.07,5.57045903150486,0.0,0.0,161.266406081505
MSFT,631.76421974,-252.18123500000002,0.0,0.0,-183.05,-72.31,20.7990871847,0.0,0.0,145.02207192469996
COIN,1741.2357913199999,-1414.515795,0.0,0.0,-165.33,-21.759999999999998,3.3915225369879627,0.0,0.0,143.02151885698777
SNOW,734.35125347,-461.7979570000002,0.0,0.0,-114.75,-28.119999999999997,5.3657966664685,0.0,0.0,135.04909313646795
VRT,-261.38572544000004,400.02627199999984,0.0,0.0,0.0,-13.22,5.136715076810521,0.0,0.0,130.55726163681038
ABNB,208.2108875,0.0,0.0,0.0,-78.46000000000001,-11.59,0.0,0.0,0.0,118.1608875
APP,0.0,128.53757099999984,0.0,0.0,0.0,-13.35,2.3342558808756886,0.0,0.0,117.52182688087555
AVGO,0.0,142.41900500000003,0.0,0.0,0.0,-41.55,10.65953391647868,0.0,0.0,111.52853891647868
TSLA,261.39657538000006,284.449263,0.0,0.0,-347.66999999999996,-104.12,13.57712672932784,0.0,0.0,107.63296510932832
CMG,567.93314174,-451.919041,0.0,0.0,0.0,-16.66,4.7874798023666205,0.0,0.0,104.14158054236668
MRNA,-1.8364709200000107,105.33243000000016,0.0,0.0,0.0,-7.06,6.48419967678583,0.0,0.0,102.92015875678612
TSM,82.82289362,171.573586,0.0,0.0,-138.64,-33.68,9.023963009500383,0.0,0.0,91.10044262950038
CRML,0.0,77.844891,0.0,0.0,0.0,0.0,12.376611553573143,0.0,0.0,90.22150255357315
LLY,214.68161264999998,-103.622421,0.0,0.0,0.0,-22.3,1.2470454028358704,0.0,0.0,90.00623705283584
ALAB,4e-07,97.76876799999991,0.0,0.0,0.0,-16.48,4.998297426501818,0.0,0.0,86.28706582650148
BLSH,0.0,99.62600900000001,0.0,0.0,0.0,-22.0,7.279981340320219,0.0,0.0,84.90599034032022
NVDA,-174.15738238,447.62145799999996,0.0,0.0,-122.42,-91.37,21.894130482207803,0.0,0.0,81.5682061022078
RKT,12.05931748,62.75004200000001,0.0,0.0,0.0,-4.42,4.994311643970604,0.0,0.0,75.38367112397066
ISRG,282.58692575,-205.43232799999998,0.0,0.0,0.0,-8.56,1.8483435826715264,0.0,0.0,70.44294133267152
