underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
XPEV,china,override,1.0,,1.6163956365850718,computed,2409.3300000000004,2409.3300000000004
MDB,software,vendor,0.75,,1.7467372933604177,computed,1762.6524614399996,9645.80753856
LEU,nuclear,override,1.0,,3.245878264789174,computed,1758.5877297199986,19767.89227028
EWY,intl,override,1.0,,2.584677129398439,computed,1312.47604025,3793.58395975
F,consumer,vendor,0.75,,1.2562280107700359,computed,964.9382184162004,13945.9017815838
TER,semis,override,1.0,,3.0718000181193097,computed,602.2400662399996,18930.55993376
MU,semis,override,1.0,,3.1302690070030694,computed,511.8533892300002,15518.94661077
CRML,metals,override,1.0,,3.6140463211839493,computed,489.6100979999974,38347.909902
CORZ,crypto-equity,override,1.0,,2.407325400671569,computed,412.1254259999996,15522.914574
OPEN,consumer,override,1.0,,2.9277202223031993,computed,314.12146640320043,7054.6785335968
AAPL,mega-cap-tech,override,1.0,,0.8754933344397672,computed,295.6385920399971,32256.84140796
KWEB,china,override,1.0,,1.1750874257764483,computed,279.7352205400002,15854.88477946
FIG,software,override,1.0,,1.2418918468294895,computed,278.60547567839967,17386.8345243216
URA,nuclear,override,1.0,,2.3689027674248826,computed,260.0220289400004,15676.51797106
RBLX,software,override,1.0,,1.696768280751925,computed,257.6711456000003,16053.128854400002
TEM,software,override,1.0,,2.5124072101626433,computed,246.13739085,14217.64260915
GDXJ,metals,override,1.0,,1.9556840709779264,computed,235.18042048000007,4894.45957952
QCOM,semis,override,1.0,,2.0044471744887926,computed,229.4831062159992,16232.696893784
GOOGL,mega-cap-tech,override,1.0,,1.3251196939600194,computed,220.83647296000163,32517.20352704
VRT,hardware,override,1.0,,2.5303054599786376,computed,213.81062398640097,16370.6693760136
COPX,metals,override,1.0,,2.250203779408512,computed,213.22474149999923,14950.295258499998
DASH,consumer,vendor,0.75,,1.4207924665490075,computed,204.2048410200005,16859.79515898
CEG,nuclear,override,1.0,,1.4093676811675167,computed,198.05238208000085,22401.44761792
ASHR,china,heuristic,0.55,,0.7439264520919772,computed,187.74126284000067,16087.05873716
CRWV,software,override,1.0,,2.920453197830077,computed,181.05699108000132,16513.94300892
META,mega-cap-tech,override,1.0,,1.4465829767171845,computed,174.840571740001,31876.19942826
CRDO,semis,override,1.0,,3.1171170867973257,computed,150.406071540001,11539.15392846
UUUU,nuclear,override,1.0,,2.677426564567237,computed,145.4289535891994,7706.1710464108
SRPT,healthcare,override,1.0,,2.3689056351452864,computed,126.3263848000006,11748.0936152
UPS,industrials,override,1.0,,0.8516078283002517,computed,125.4738837,4515.5261163
U,software,override,1.0,,2.286115823655005,computed,120.79647743999976,5748.64352256
CELH,consumer,vendor,0.75,,0.9726303313429732,computed,112.70835200000148,14287.411648
ASML,semis,override,1.0,,2.1928656735021144,computed,108.21202559999983,16684.227974399997
MRVL,semis,override,1.0,,2.846530170374213,computed,108.0942135839996,16759.345786416
BMNR,crypto-equity,override,1.0,,5.025233074402912,computed,105.01380405000054,18269.38619595
IBIT,crypto,override,1.0,,1.802702866980832,computed,101.529524339996,71009.51047566
NBIS,software,override,1.0,,3.1657766037233936,computed,94.58305423999992,16136.89694576
TSM,semis,override,1.0,,2.105903438152244,computed,92.85401149800146,28502.345988502
ALB,metals,override,1.0,,1.5376665155770814,computed,89.70362044000012,4624.09637956
ISRG,healthcare,vendor,0.75,,0.8516805693420675,computed,77.20959277259999,5936.950407227399
WDC,semis,override,1.0,,2.884838287507684,computed,74.22756576000006,4106.57243424
UPST,fintech,override,1.0,,2.773280740847529,computed,67.47719999999936,8270.3628
ALAB,semis,override,1.0,,3.3936247720585353,computed,63.119758419999016,15864.68024158
XOM,energy,vendor,0.75,,-0.3854947411951652,computed,60.567757439999696,16719.27224256
RTX,industrials,vendor,0.75,,0.4729167547955343,computed,56.90085912999984,4537.13914087
MSTR,crypto-equity,override,1.0,,3.0464572926156737,computed,55.93248269999822,40947.2675173
ACHR,evtol,override,1.0,,2.956593445672337,computed,54.79186655999956,4609.6081334400005
BABA,china,override,1.0,,1.2643809075586798,computed,51.3222994000007,15407.9977006
