underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
AI,"AI, AIYY",0.0,1545.4357215,2
DKNG,"DKNG, DRAY",0.0,1914.377209756,2
HIMS,"HIMS, HMYY",0.0,3809.75604084,2
IBIT,"IBIT, XBTY",0.0,13652.313665759999,2
IONQ,"IONQ, IOYY",0.0,18832.8716191,2
MARA,"MAAY, MARA",0.0,34619.052428999996,2
QBTS,"QBTS, QBY",0.0,1673.9857789199998,2
TSLA,"TSLA, TSYY",0.0,123.70535808,2
META,"FBYY, META",-1.8189894035458565e-12,21948.438902399997,2
NVDA,"NVDA, NVYY",-0.16075818837289546,163.37893235962713,2
QQQ,"QQQ, TQQY",-34.44582834181472,803.2499752661853,2
MSTR,"MSTR, MTYY",-109.16514949397242,35203.95966530603,2
