underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2470.8100000000004,2470.8100000000004,1.0,0.0,0.0
AAL,AALG,core_levered_etf,-2331.9448952832,2331.9448952832,1.0,0.0,0.0
AAPL,AAPL,spot,16823.7,16823.7,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-16536.037283640002,16536.037283640002,1.0,0.0,0.0
ACHR,ACHR,spot,6245.12,6245.12,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-6152.108242720001,6152.108242720001,1.0,0.0,0.0
ADBE,ADBE,spot,1968.8,1968.8,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1959.8914796000004,1959.8914796000004,1.0,0.0,0.0
AFRM,AFRM,spot,5013.84,5013.84,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-4891.113702959999,4891.113702959999,1.0,0.0,0.0
AI,AI,spot,803.53,803.53,0.024907906736524876,0.9750920932634751,0.0
AI,AIYY,yieldboost_etf,-783.5157497000001,783.5157497000001,0.0,1.0,0.0
ALAB,ALAB,spot,24147.760000000002,24147.760000000002,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-23933.06374368,23933.06374368,1.0,0.0,0.0
AMD,AMD,spot,61681.26,61681.26,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-23813.9904491496,23813.9904491496,1.0,0.0,0.0
AMD,AMDG,core_levered_etf,-24185.89728751,24185.89728751,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-24251.680331999996,24251.680331999996,1.0,0.0,0.0
AMZN,AMZN,spot,25975.88,25975.88,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-26827.858089,26827.858089,1.0,0.0,0.0
ANET,ANET,spot,2936.07,2936.07,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-2953.326924,2953.326924,1.0,0.0,0.0
APH,APH,spot,2650.86,2650.86,1.0,0.0,0.0
APH,APHU,core_levered_etf,-2717.99323741,2717.99323741,1.0,0.0,0.0
APP,APP,spot,8480.65,8480.65,1.0,0.0,0.0
APP,APPX,core_levered_etf,-8656.30830616,8656.30830616,1.0,0.0,0.0
ARKK,ARKK,spot,2730.2400000000002,2730.2400000000002,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-2695.9517288,2695.9517288,1.0,0.0,0.0
ARM,ARM,spot,3365.12,3365.12,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-3593.73438942,3593.73438942,1.0,0.0,0.0
ASML,ASML,spot,8633.94,8633.94,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-9004.06468324,9004.06468324,1.0,0.0,0.0
ASTS,ASTS,spot,12636.900000000001,12636.900000000001,1.0,0.0,0.0
ASTS,ASTX,core_levered_etf,-11011.40947224,11011.40947224,1.0,0.0,0.0
AVAV,AVAV,spot,2730.28,2730.28,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-2671.4149588000005,2671.4149588000005,1.0,0.0,0.0
AVGO,AVGO,spot,28802.670000000002,28802.670000000002,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-13895.08362102,13895.08362102,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-15090.534429599998,15090.534429599998,1.0,0.0,0.0
BA,BA,spot,19238.52,19238.52,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-8136.141824764801,8136.141824764801,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-11230.204283366202,11230.204283366202,1.0,0.0,0.0
BABA,BABA,spot,7780.92,7780.92,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-7566.804774689998,7566.804774689998,1.0,0.0,0.0
BBAI,BBAI,spot,13058.38,13058.38,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-12906.620978,12906.620978,1.0,0.0,0.0
BE,BE,spot,15018.08,15018.08,1.0,0.0,0.0
BE,BEX,core_levered_etf,-18063.959042699997,18063.959042699997,1.0,0.0,0.0
BLSH,BLSH,spot,9055.199999999999,9055.199999999999,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-7715.799573941999,7715.799573941999,1.0,0.0,0.0
BMNR,BMNR,spot,19281.399999999998,19281.399999999998,1.0,0.0,0.0
BMNR,BMNU,core_levered_etf,-7591.602973499999,7591.602973499999,1.0,0.0,0.0
BMNR,BMNG,core_levered_etf,-10144.028467350001,10144.028467350001,1.0,0.0,0.0
BULL,BULL,spot,3415.0,3415.0,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-3159.7031635200005,3159.7031635200005,1.0,0.0,0.0
CEG,CEG,spot,11268.0,11268.0,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-11859.380406719998,11859.380406719998,1.0,0.0,0.0
CIFR,CIFR,spot,9668.3,9668.3,1.0,0.0,0.0
CIFR,CIFG,core_levered_etf,-8815.7792785914,8815.7792785914,1.0,0.0,0.0
CLS,CLS,spot,6553.44,6553.44,1.0,0.0,0.0
CLS,CSEX,core_levered_etf,-6466.4708196,6466.4708196,1.0,0.0,0.0
CLSK,CLSK,spot,9898.699999999999,9898.699999999999,1.0,0.0,0.0
CLSK,CLSX,core_levered_etf,-9820.53269568,9820.53269568,1.0,0.0,0.0
CMG,CMG,spot,7171.89,7171.89,1.0,0.0,0.0
CMG,CMGG,core_levered_etf,-7029.872118528,7029.872118528,1.0,0.0,0.0
CNC,CNC,spot,10201.1,10201.1,1.0,0.0,0.0
CNC,CNCG,core_levered_etf,-13407.4722348739,13407.4722348739,1.0,0.0,0.0
COHR,COHR,spot,959.1299999999999,959.1299999999999,1.0,0.0,0.0
COHR,COHX,core_levered_etf,-1045.1210630399999,1045.1210630399999,1.0,0.0,0.0
COIN,COIN,spot,21030.24,21030.24,1.0,0.0,0.0
COIN,COIG,core_levered_etf,-3190.6532551575,3190.6532551575,1.0,0.0,0.0
COIN,COIA,core_levered_etf,-4531.60519648,4531.60519648,1.0,0.0,0.0
COIN,CONX,core_levered_etf,-5199.791407440001,5199.791407440001,1.0,0.0,0.0
COIN,CONL,core_levered_etf,-6749.4580972799995,6749.4580972799995,1.0,0.0,0.0
COPX,COPX,spot,8040.61,8040.61,1.0,0.0,0.0
COPX,COPZ,core_levered_etf,-7130.2688576523005,7130.2688576523005,1.0,0.0,0.0
CORZ,CORZ,spot,13420.0,13420.0,1.0,0.0,0.0
CORZ,COZX,core_levered_etf,-12156.523529400001,12156.523529400001,1.0,0.0,0.0
CRCL,CRCL,spot,27627.519999999997,27627.519999999997,1.0,0.0,0.0
CRCL,CCUP,core_levered_etf,-5992.89309658,5992.89309658,1.0,0.0,0.0
CRCL,CRCG,core_levered_etf,-8417.0027844,8417.0027844,1.0,0.0,0.0
CRCL,CRCA,core_levered_etf,-10067.664200500001,10067.664200500001,1.0,0.0,0.0
CRDO,CRDO,spot,17923.03,17923.03,1.0,0.0,0.0
CRDO,CRDU,core_levered_etf,-16226.944344959998,16226.944344959998,1.0,0.0,0.0
CRM,CRM,spot,9356.09,9356.09,1.0,0.0,0.0
CRM,CRMG,core_levered_etf,-8758.031295330002,8758.031295330002,1.0,0.0,0.0
CRML,CRML,spot,32117.79,32117.79,1.0,0.0,0.0
