underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
NVTS,"NVTS, NVTX",8568.082533,116303.91746699999,2
NBIS,"NBIG, NBIL, NBIS, NEBX",5702.265564874993,71153.614435125,4
RIOT,RIOT,4913.4,4913.4,1
CRWV,"CRWG, CRWU, CRWV, CWVX",3494.1975664,72617.00243359999,4
CRCL,"CCUP, CRCA, CRCG, CRCL",3252.0488623199963,52002.99113768,4
PLTR,"PLTA, PLTR, PLTU, PTIR",2797.4547924800027,60636.705207520004,4
HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",2777.1160784287995,31043.8439215712,5
QUBT,"QUBT, QUBX",2660.8050433499957,47887.27495665,2
IONQ,"IONL, IONQ, IONX, QPUX",2468.355473609994,46309.732212489995,4
GDX,"GDX, GDXU, NUGT",2447.204298540002,33221.95570146,3
MSFT,"MSFT, MSFU, MSFX",2357.813909379998,60440.30609062,3
SOFI,"SOFA, SOFI, SOFX",2166.5091566604005,23625.690843339602,3
ETHA,"ETHA, ETHT, ETHU, ETU",2157.0732506599998,67119.40674933999,4
FLY,"FLY, FLYT",2148.3546664000005,20341.645333599998,2
IREN,"IRE, IREG, IREN, IREX",2048.9794353499983,44917.34056465,4
RCAT,"RCAT, RCAX",1903.5313506200036,31451.58864938,2
TER,"TER, TERG",1785.029878200001,23631.750121800003,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",1741.639361040001,49539.520638960006,4
ONDS,"ONDG, ONDS",1737.5133457599968,27338.32665424,2
QBTS,"QBTS, QBTX",1702.6509081299992,35162.91361389001,2
IBIT,"BITU, BITX, BTCL, IBIT",1691.1169697999994,65416.95953964,4
CRDO,"CRDO, CRDU",1685.2991480399996,34160.760851959996,2
ASTS,"ASTS, ASTX",1655.186867700002,23618.6131323,2
BMNR,"BMNG, BMNR, BMNU",1541.6046231999971,37021.195376799995,3
RDW,"RDW, RDWU",1506.6757464999991,10256.5242535,2
MRNA,"MRNA, MRNX",1378.2120882009995,13414.467911798998,2
COIN,"COIA, COIG, COIN, CONL, CONX",1367.4672229701027,40693.0127770299,5
BLSH,"BLSG, BLSH",1346.1137221544996,16764.2862778455,2
CORZ,"CORZ, COZX",1274.3714120500008,25565.62858795,2
MARA,MARA,1239.6655663999986,1239.6655663999986,1
HUT,"HUT, HUTG",1133.5101178500008,27662.88988215,2
PONY,"PONX, PONY",952.6638743999993,14839.336125599999,2
KEEL,"KEEL, KEEX",950.3261325999993,28967.8938674,2
SNOW,"SNOU, SNOW",926.6721002400009,14085.02789976,2
RGTI,"RGTI, RGTX",909.2197433599995,17971.68025664,2
COPX,"COPX, COPZ",906.7295881953987,15174.4904118046,2
FIGR,"FGRU, FIGR",869.3494452000014,26087.4505548,2
CIFR,"CIFG, CIFR",858.0668973098,18478.5331026902,2
EOSE,"EOSE, EOSU",804.7902172022004,20648.6097827978,2
META,"FBL, META",791.2692363600008,15219.00647796,2
HIMS,"HIMS, HIMZ",753.6925254400012,21630.07531264,2
SBET,"SBET, SBTU",706.043744175,17941.956255825,2
RBLX,"RBLU, RBLX",704.3280992,13884.3119008,2
RKLB,"RKLB, RKLX",702.9913916000005,13323.7086084,2
KLAC,"KLAC, KLAG",659.5364930399992,23845.36350696,2
FIG,"FIG, FIGG",628.7897506378995,9920.4102493621,2
CRM,"CRM, CRMG",588.1408055600004,18124.03919444,2
UPST,"UPST, UPSX",574.8957929999988,11741.304207000001,2
ORCL,"ORCL, ORCU, ORCX",532.0211591999996,12701.9588408,3
FCX,"FCX, FCXG",530.1883223793998,4785.571677620601,2
LEU,"LEU, LEUX",501.35238089999984,22704.247619100002,2
RKT,"RKT, RKTL",481.9217149999995,14313.518284999998,2
RDDT,"RDDT, RDTL",422.02623839999796,14300.9737616,2
SOEZ,"SOEZ, SOLT",406.2024013599994,16389.63759864,2
PLUG,"PLUG, PLUL",405.01401406100194,35871.685985938995,2
NFLX,"NFLU, NFLX",388.33763939000346,59709.28236061,2
NOW,"NOW, NOWL",369.3978814000002,3163.0021186,2
AAPL,"AAPB, AAPL",345.7996258200001,33301.60037418,2
TEM,"TEM, TEMT",317.56134920000113,18656.5986508,2
NU,"NU, NUG",311.87823173250126,15934.6817682675,2
KTOS,"KTOS, KTUP",307.1345766400002,3097.56542336,2
UBER,"UBER, UBRL",297.5232096,17459.6567904,2
BULL,"BULG, BULL",253.13335203199995,6576.866647968,2
ETOR,"ETOR, ETRL",239.26021428599915,7659.499785714001,2
GRAB,"GRAB, GRAG",230.10752045199933,9419.212479548001,2
BABA,"BABA, BABX",217.89921552000123,15343.940784479999,2
EWW,"EWW, MEXX",208.63947647999976,5753.68052352,2
UEC,"UEC, UECG",197.5631424660005,17849.116857533998,2
ALAB,"ALAB, LABX",183.6841661200051,48111.83583388,2
BBAI,"BAIG, BBAI",175.5189419999988,25941.241058,2
XPEV,"XPEG, XPEV",166.71580323679996,3712.6841967632,2
LMND,"LMND, LMNX",155.5792360680001,1317.060763932,2
GDXJ,"GDXJ, JNUG",148.01948059999995,3807.5405194,2
CMG,"CMG, CMGG",146.86735603200032,14196.912643968,2
AAL,"AAL, AALG",137.12446609920062,4804.4955339008,2
AFRM,"AFRM, AFRU",132.18250416000046,9895.49749584,2
SHOP,"SHOP, SHPU",121.02914779999992,4481.9108522,2
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT",111.27043791999677,57009.14669984,5
ACHR,"ACHR, ARCX",106.13389135999932,12384.10610864,2
IWM,"IWM, URTY",105.82324455999992,2673.87675544,2
CLSK,"CLSK, CLSX",92.03636455999913,19705.36363544,2
FXI,"FXI, YINN",90.4512279999999,19849.728772000002,2
LCID,"LCDL, LCID",84.0021630576,1228.2178369424,2
B,"B, BU",81.58402778440018,2042.7759722156,2
OKTA,"OKTA, OKTG",77.53618075839995,5077.9638192416005,2
SATS,"SATG, SATS",77.0877024399997,8542.71229756,2
DJT,"DJT, DJTU",75.59631294999997,1571.40368705,2
CLS,"CLS, CSEX",72.37735479999992,13034.502645199998,2
NIO,"NIO, NIOG",65.39165247999972,5698.38834752,2
DELL,"DELL, DLLL",62.63312007999957,9131.16687992,2
NEM,"NEM, NEMG",60.58867806600006,3716.471321934,2
AVAV,"AVAV, AVXX",59.579298239999844,5400.980701760001,2
SOUN,"SOUN, SOUX",57.96233625779996,5593.6376637422,2
MP,"MP, MPG",52.96816671360057,7871.8318332864,2
SPOT,"SPOG, SPOT",50.50079213999993,3521.8992078600004,2
DKNG,DKNG,45.51988816200005,45.51988816200005,1
ZETA,"ZETA, ZETX",36.19713760000059,5268.762862400001,2
AI,AI,35.3031699999999,35.3031699999999,1
LLY,"ELIL, LLY",35.03933450180011,3703.3606654982,2
PANW,"PALU, PANG, PANW",34.28515420000076,51251.2348458,3
ARKK,"ARKK, TARK",32.94939267000018,5427.53060733,2
USAR,"USAR, USGG",28.767990375796217,34926.8520096242,2
KWEB,"CWEB, KWEB",28.664216980000674,15449.595783019999,2
QS,"QS, QSU",12.367163160000018,8254.49283684,2
ADBE,"ADBE, ADBG",11.266430179999816,3926.33356982,2
URA,"URA, URAA",9.17635884000083,18609.42364116,2
DNN,"DNN, DNNG",-0.41656216340015817,5232.1965621634,2
JOBY,"JOBX, JOBY",-9.18988800000011,2600.769888,2
ANET,"ANEL, ANET",-14.64292800000021,5886.7829280000005,2
CRML,"CRML, CRMU",-25.912375665600848,64261.492375665606,2
UUUU,"UUUG, UUUU",-38.3370571047999,19514.3370571048,2
MSTR,"MSTR, MSTU, MSTX",-39.617550758761354,21585.56083240124,3
TTD,"TTD, TTDU",-41.23888932000045,4428.97888932,2
LRCX,"LRCU, LRCX",-48.09803719999991,5205.2980372,2
SMCI,"SMCI, SMCL",-48.745032179999725,7720.74503218,2
SPY,"SPXL, SPY",-54.378714480000326,4366.33871448,2
PYPL,"PYPG, PYPL",-55.58750542079997,5069.5875054208,2
SNAP,"SNAG, SNAP",-61.26614271999961,6094.84614272,2
VST,"VST, VSTL",-63.11254210059997,1641.5125421006,2
GME,"GME, GMEU",-73.35343752000006,1819.8534375200002,2
APH,"APH, APHU",-77.38122824999982,5379.10122825,2
COHR,"COHR, COHX",-85.2312057600002,2003.49120576,2
XYZ,"XYZ, XYZG",-89.60053022899956,13063.440530229,2
SRPT,"SRPT, SRPU",-92.26563768000051,31412.26563768,2
MRVL,"MRVL, MVLL",-97.28422091999983,7033.58422092,2
NET,"NET, NETG",-109.41589431040006,1339.2358943104,2
AVGO,"AVGG, AVGO, AVL",-114.08197361999737,57719.42197362,3
OKLO,"OKLL, OKLO",-116.95279704000131,18386.95279704,2
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU",-149.73781561602482,83006.69103246398,5
GLXY,"GLXU, GLXY",-157.06156935000035,21889.54156935,2
APP,"APP, APPX",-172.64220407999892,17133.94220408,2
BA,"BA, BOEG, BOEU",-180.20516729869996,38657.2451672987,3
CVNA,"CVNA, CVNX",-197.57895333440047,6530.378953334401,2
GEV,"GEV, GEVX",-199.67686909999975,26202.7168691,2
ARM,"ARM, ARMG",-219.1928208000004,6949.432820800001,2
CRWD,"CRWD, CRWL",-237.75711580000007,4695.2571158,2
