ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
HODU,HOOD,2.007325,83,ols,0.095572,-0.059172,0.154744,15000,0.154744,False,False,False,,True,False,False,False,False,True,False,False,False,1.41409,0.626128,0.703268,0.500033,0.541564,0.471384,0.38682000000000005,0.50183125,0.6021974999999999,0.50183125,0.6021974999999999
LINT,INTC,1.98632,83,ols,0.193681,-0.157281,0.350962,35000,0.350962,False,False,False,,False,True,False,False,True,False,True,False,False,1.403208,0.576424,0.620483,0.377135,0.442774,0.22546200000000005,0.091812,0.49658,0.595896,0.5,0.595896
ELIL,LLY,1.991229,247,ols,0.087935,-0.051535000000000004,0.13947,8000,0.13947,False,False,False,,True,False,False,False,False,True,False,False,False,0.846733,0.27902,0.373072,0.137357,0.276209,0.13954999999999998,0.13673899999999997,0.49780725,0.5973687,0.5,0.5973687
LMTL,LMT,1.985999,157,ols,0.113847,-0.077447,0.19129400000000002,15000,0.19129400000000002,False,False,False,,True,False,False,False,False,True,False,False,False,0.476392,0.151377,0.241565,0.057134,0.115849,-0.03991700000000001,-0.07544500000000003,0.49649975,0.5957997,0.5,0.5957997
METU,META,1.998768,448,ols,0.080339,-0.043939000000000006,0.124278,100000,0.124278,False,False,False,,True,False,False,False,False,True,False,False,False,0.705377,0.232391,0.352446,0.123989,0.232391,0.10811299999999999,0.10811299999999999,0.499692,0.5996304,0.5,0.5996304
MRVU,MRVL,2.020881,26,ols_short_history,0.051603,-0.015203,0.066806,10000,0.066806,False,False,False,,True,False,False,False,False,True,False,False,False,1.351916,0.431326,0.631841,0.411814,0.413827,0.36451999999999996,0.347021,0.50522025,0.6062643,0.50522025,0.6062643
MSFU,MSFT,1.990976,499,ols,0.035892,0.000508,0.035384,100000,0.035384,False,False,False,,True,False,False,False,False,True,False,False,False,0.476855,0.161186,0.239274,0.056479,0.161186,0.125802,0.125802,0.497744,0.5972928,0.5,0.5972928
MUU,MU,1.994094,361,ols,0.039863,-0.003463,0.043326,100000,0.043326,False,False,False,,True,False,False,False,False,True,False,False,False,1.257303,0.505773,0.60182,0.358985,0.505773,0.46244700000000005,0.46244700000000005,0.4985235,0.5982282,0.5,0.5982282
NFXL,NFLX,1.996789,366,ols,0.234818,-0.19841799999999998,0.43323599999999995,100,0.43323599999999995,False,False,False,,False,True,False,False,False,False,True,True,False,0.697513,0.228631,0.329664,0.108155,0.228631,-0.20460499999999995,-0.20460499999999995,0.49919725,0.5990367,0.5,0.5990367
NVDU,NVDA,1.986192,499,ols,0.062893,-0.026493000000000003,0.08938600000000001,4000,0.08938600000000001,False,False,False,,True,False,False,False,False,True,False,False,False,0.980331,0.353447,0.493272,0.238301,0.353447,0.264061,0.264061,0.496548,0.5958576,0.5,0.5958576
ORCU,ORCL,2.004419,83,ols,0.13783,-0.10143,0.23926000000000003,100000,0.23926000000000003,False,False,False,,True,False,False,False,False,True,False,False,False,1.086541,0.381239,0.511623,0.263496,0.302276,0.14197899999999997,0.06301599999999996,0.50110475,0.6013257,0.50110475,0.6013257
PALU,PANW,2.005741,247,ols,0.059477,-0.023077,0.082554,200000,0.082554,False,False,False,,True,False,False,False,False,True,False,False,False,0.714489,0.235138,0.340151,0.116701,0.232788,0.152584,0.15023399999999998,0.50143525,0.6017222999999999,0.50143525,0.6017222999999999
PLTU,PLTR,1.991571,318,ols,0.09414099999999999,-0.057741,0.151882,20000,0.151882,False,False,False,,True,False,False,False,False,True,False,False,False,1.286077,0.498064,0.626087,0.387043,0.498064,0.346182,0.346182,0.49789275,0.5974712999999999,0.5,0.5974712999999999
QCMU,QCOM,2.003266,186,ols,0.028744000000000002,0.007656,0.021088000000000003,9000,0.021088000000000003,False,False,False,,True,False,False,False,False,True,False,False,False,0.650237,0.217169,0.383299,0.147639,0.198959,0.196081,0.177871,0.5008165,0.6009798,0.5008165,0.6009798
SHPU,SHOP,2.011536,157,ols,0.150089,-0.113689,0.263778,35000,0.263778,False,False,False,,True,False,False,False,False,True,False,False,False,1.018389,0.339283,0.576371,0.337974,0.33879,0.07550499999999999,0.07501199999999997,0.502884,0.6034608,0.502884,0.6034608
SOFA,SOFI,1.990143,27,ols_short_history,0.052956,-0.016556,0.069512,2000,0.069512,False,False,False,,True,False,False,False,False,True,False,False,False,0.820107,0.296318,0.572176,0.322561,0.319749,0.226806,0.250237,0.49753575,0.5970428999999999,0.5,0.5970428999999999
TSLL,TSLA,1.992846,499,ols,0.06457600000000001,-0.028176,0.092752,2600000,0.092752,False,False,False,,True,False,False,False,False,True,False,False,False,1.247134,0.494504,0.625678,0.387282,0.494504,0.401752,0.401752,0.4982115,0.5978538,0.5,0.5978538
TSMX,TSM,1.993585,366,ols,0.221167,-0.18476700000000001,0.405934,300000,0.405934,False,False,False,,False,True,False,False,False,False,True,False,False,0.801039,0.274951,0.404757,0.162255,0.274951,-0.13098300000000002,-0.13098300000000002,0.49839625,0.5980755,0.5,0.5980755
XOMX,XOM,1.969368,229,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.425593,0.128235,0.225042,0.048341,0.120943,0.128235,0.120943,0.492342,1.0,0.5,1.0
YINN,FXI,2.973578,499,ols,0.019933,0.016467,0.0034660000000000003,15000,0.0034660000000000003,False,False,False,,True,False,False,False,False,True,False,False,False,0.855799,0.367133,0.287105,0.241872,0.367133,0.36366699999999996,0.36366699999999996,0.7433945,0.8920733999999999,0.7433945,0.8920733999999999
MEXX,EWW,2.955126,499,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.731612,0.299778,0.246925,0.176137,0.299778,0.299778,0.299778,0.7387815,1.0,0.7387815,1.0
KORU,EWY,2.929218,499,ols,0.11585100000000001,-0.079451,0.195302,20000,0.195302,False,False,False,,True,False,False,False,False,True,False,False,False,0.881641,0.365117,0.30066,0.25542,0.365117,0.16981500000000002,0.16981500000000002,0.7323045,0.8787654,0.7323045,0.8787654
HIBL,SPY,4.485268,499,ols,0.7700830000000001,-0.7336830000000001,1.5037660000000002,1000,1.5037660000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.802136,0.415977,0.164968,0.212713,0.415977,-1.0877890000000001,-1.0877890000000001,1.0,1.0,1.0,1.0
LABU,XBI,2.98764,499,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.775066,0.319685,0.259228,0.199526,0.319685,0.319685,0.319685,0.74691,1.0,0.74691,1.0
SOXL,SOXX,2.960425,499,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.115391,0.536921,0.37645,0.411234,0.536921,0.536921,0.536921,0.74010625,1.0,0.74010625,1.0
CHAU,ASHR,1.966651,499,ols,0.029952999999999997,0.0064470000000000005,0.023505999999999996,55000,0.023505999999999996,False,False,False,,True,False,False,False,False,True,False,False,False,0.515261,0.117583,0.261524,0.065011,0.117583,0.094077,0.094077,0.49166275,0.5899953,0.5,0.5899953
CWEB,KWEB,1.987326,499,ols,0.023828000000000002,0.012572000000000002,0.011256,30000,0.011256,False,False,False,,True,False,False,False,False,True,False,False,False,0.702986,0.189621,0.353469,0.122575,0.189621,0.17836500000000002,0.17836500000000002,0.4968315,0.5961978,0.5,0.5961978
ERX,XLE,1.988087,499,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.438832,0.103413,0.220406,0.047714,0.103413,0.103413,0.103413,0.49702175,1.0,0.5,1.0
NUGT,GDX,1.980132,499,ols,0.024442,0.011958,0.012483999999999999,25000,0.012483999999999999,False,False,False,,True,False,False,False,False,True,False,False,False,0.767211,0.212043,0.387109,0.145417,0.212043,0.19955900000000001,0.19955900000000001,0.495033,0.5940396,0.5,0.5940396
JNUG,GDXJ,1.973864,499,ols,0.042768,-0.006368,0.049136,3000,0.049136,False,False,False,,True,False,False,False,False,True,False,False,False,0.853308,0.242984,0.43123,0.178732,0.242984,0.19384800000000002,0.19384800000000002,0.493466,0.5921592,0.5,0.5921592
GUSH,XOP,2.010218,499,ols,0.039133,-0.0027329999999999998,0.041866,150000,0.041866,False,False,False,,True,False,False,False,False,True,False,False,False,0.580231,0.142222,0.288413,0.084461,0.142222,0.10035599999999999,0.10035599999999999,0.5025545,0.6030654,0.5025545,0.6030654
URAA,URA,1.932727,435,ols,0.033841,0.002559,0.031282000000000004,15000,0.031282000000000004,False,False,False,,True,False,False,False,False,True,False,False,False,0.879175,0.383928,0.436729,0.171917,0.383928,0.352646,0.352646,0.48318175,0.5798181,0.5,0.5798181
MSTU,MSTR,1.965765,377,ols,0.2683,-0.23190000000000002,0.5002,600000,0.5002,False,False,False,,False,True,False,False,False,False,True,False,False,1.723014,1.084957,0.886114,0.745336,1.084957,0.584757,0.584757,0.49144125,0.5897295,0.5,0.5897295
NVDX,NVDA,1.997336,499,ols,0.119593,-0.083193,0.20278600000000002,200000,0.20278600000000002,False,False,False,,True,False,False,False,False,True,False,False,False,0.986291,0.408103,0.493272,0.242346,0.408103,0.20531699999999997,0.20531699999999997,0.499334,0.5992008,0.5,0.5992008
TSLT,TSLA,1.992711,499,ols,0.097591,-0.061191,0.158782,50000,0.158782,False,False,False,,True,False,False,False,False,True,False,False,False,1.247257,0.53284,0.625678,0.387203,0.53284,0.374058,0.374058,0.49817775,0.5978133,0.5,0.5978133
BTCL,IBIT,2.006452,426,ols,0.043182,-0.006782,0.049963999999999995,5000,0.049963999999999995,False,False,False,,True,False,False,False,False,True,False,False,False,1.005775,0.428431,0.500732,0.253164,0.428431,0.378467,0.378467,0.501613,0.6019355999999999,0.501613,0.6019355999999999
ETU,ETHA,1.98954,351,ols,0.037278,-0.000878,0.038155999999999995,55000,0.038155999999999995,False,False,False,,True,False,False,False,False,True,False,False,False,1.525378,0.74827,0.752739,0.557757,0.74827,0.710114,0.710114,0.497385,0.596862,0.5,0.596862
CCUP,CRCL,1.982333,154,ols,0.219853,-0.183453,0.403306,150000,0.403306,False,False,False,,False,True,False,False,False,False,True,False,False,1.900684,0.908679,1.181306,1.358721,1.083695,0.5053730000000001,0.6803890000000001,0.49558325,0.5946999,0.5,0.5946999
CRWU,CRWV,1.989127,164,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.95147,1.108213,1.191299,1.396131,1.208756,1.108213,1.208756,0.49728175,1.0,0.5,1.0
AAPX,AAPL,1.995209,499,ols,0.12679,-0.09039,0.21718,10000,0.21718,False,False,False,,True,False,False,False,False,True,False,False,False,0.566891,0.191782,0.283594,0.079849,0.191782,-0.025398000000000004,-0.025398000000000004,0.49880225,0.5985627,0.5,0.5985627
GOOX,GOOGL,1.983573,499,ols,0.003454,0.032946,0.0,35000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.590382,0.207116,0.296127,0.085542,0.207116,0.207116,0.207116,0.49589325,0.5950719,0.5,0.5950719
MSFX,MSFT,2.007432,499,ols,0.066361,-0.029961,0.096322,15000,0.096322,False,False,False,,True,False,False,False,False,True,False,False,False,0.481794,0.186312,0.239274,0.057892,0.186312,0.08999,0.08999,0.501858,0.6022296,0.501858,0.6022296
NFLU,NFLX,1.989925,370,ols,0.040211,-0.003811,0.044022,25000,0.044022,False,False,False,,True,False,False,False,False,True,False,False,False,0.692446,0.231341,0.329664,0.107041,0.231341,0.18731899999999999,0.18731899999999999,0.49748125,0.5969774999999999,0.5,0.5969774999999999
ROBN,HOOD,2.012,285,ols,0.104007,-0.067607,0.171614,25000,0.171614,False,False,False,,True,False,False,False,False,True,False,False,False,1.523408,0.745229,0.703268,0.503524,0.745229,0.573615,0.573615,0.503,0.6036,0.503,0.6036
ARMU,ARM,1.96826,264,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.132365,0.626658,0.62604,0.373464,0.626658,0.626658,0.626658,0.492065,1.0,0.5,1.0
DJTU,DJT,2.003314,264,ols,0.250603,-0.214203,0.46480600000000005,60000,0.46480600000000005,False,False,False,,False,True,False,False,False,False,True,False,False,1.464067,0.827558,0.998884,1.002735,0.827558,0.36275199999999996,0.36275199999999996,0.5008285,0.6009942,0.5008285,0.6009942
RBLU,RBLX,2.019061,264,ols,0.064347,-0.027947000000000003,0.092294,1000,0.092294,False,False,False,,True,False,False,False,False,True,False,False,False,1.118113,0.492715,0.520218,0.278414,0.492715,0.400421,0.400421,0.50476525,0.6057183,0.50476525,0.6057183
SNOU,SNOW,2.021758,228,ols,0.010228999999999999,0.026171000000000003,0.0,300,0.0,False,False,False,,True,False,False,False,False,True,False,True,False,0.986773,0.359307,0.519404,0.278649,0.351625,0.359307,0.351625,0.5054395,0.6065274,0.5054395,0.6065274
SMUP,SMR,2.057475,164,ols,0.09084400000000001,-0.054444,0.145288,30000,0.145288,False,False,False,,True,False,False,False,False,True,False,False,False,2.295686,4.586785,1.156534,1.455095,3.493179,4.441497,3.347891,0.51436875,0.6172425,0.51436875,0.6172425
BULU,BULL,1.928535,160,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.133392,0.834042,0.572816,0.293783,0.636805,0.834042,0.636805,0.48213375,1.0,0.5,1.0
GLXU,GLXY,2.011344,155,ols,0.091418,-0.055018000000000004,0.146436,95000,0.146436,False,False,False,,True,False,False,False,False,True,False,False,False,1.84449,1.050199,0.895835,0.816228,0.960139,0.9037630000000001,0.813703,0.502836,0.6034031999999999,0.502836,0.6034031999999999
AFRU,AFRM,1.950322,129,ols,0.194132,-0.15773199999999998,0.35186399999999995,5000,0.35186399999999995,False,False,False,,False,True,False,False,True,False,True,False,False,1.208917,0.679237,0.754535,0.527601,0.605224,0.327373,0.25336000000000003,0.4875805,0.5850966,0.5,0.5850966
KTUP,KTOS,2.025486,129,ols,0.167722,-0.131322,0.299044,10000,0.299044,False,False,False,,True,False,False,False,False,True,False,False,False,1.517387,0.774032,0.552025,0.31648,0.550703,0.4749880000000001,0.2516590000000001,0.5063715,0.6076457999999999,0.5063715,0.6076457999999999
TTDU,TTD,1.99827,128,ols,0.217184,-0.18078399999999997,0.397968,55000,0.397968,False,False,False,,False,True,False,False,True,False,True,False,False,1.00883,0.508082,0.618558,0.381622,0.445856,0.11011400000000005,0.047887999999999986,0.4995675,0.5994809999999999,0.5,0.5994809999999999
BMNU,BMNR,1.944262,121,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,2.078421,1.671295,1.078532,1.067784,1.357565,1.671295,1.357565,0.4860655,1.0,0.5,1.0
SBTU,SBET,2.028036,104,ols,0.126531,-0.090131,0.21666200000000002,25000,0.21666200000000002,False,False,False,,True,False,False,False,False,True,False,False,False,1.743779,0.830986,0.859836,0.7707,0.79558,0.614324,0.5789179999999999,0.507009,0.6084108,0.507009,0.6084108
CIFU,CIFR,1.987383,81,ols,0.31005,-0.27365,0.5837,10000,0.5837,False,False,False,,False,True,False,False,False,False,True,False,False,2.070891,1.279189,1.112072,1.213397,1.234544,0.6954889999999999,0.6508440000000001,0.49684575,0.5962149,0.5,0.5962149
SOLX,GSOL,1.981933,74,ols,0.060715000000000005,-0.024315000000000003,0.08503000000000001,400,0.08503000000000001,False,False,False,,True,False,False,False,False,True,False,True,False,1.587824,0.779285,1.126532,1.234889,1.101101,0.694255,1.0160710000000002,0.49548325,0.5945798999999999,0.5,0.5945798999999999
XRPK,XRPZ,1.960883,74,ols,0.10302199999999999,-0.066622,0.169644,400,0.169644,False,False,False,,True,False,False,False,False,True,False,True,False,1.684117,1.050857,0.848881,0.678869,0.788104,0.8812129999999999,0.61846,0.49022075,0.5882649,0.5,0.5882649
XRPT,XRPZ,2.018349,80,ols,0.075006,-0.038606,0.113612,20000,0.113612,False,False,False,,True,False,False,False,False,True,False,False,False,1.6116,0.910564,0.848881,0.740554,0.794525,0.796952,0.680913,0.50458725,0.6055047,0.50458725,0.6055047
GMEU,GME,1.968044,228,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.893884,0.604656,0.447213,0.190515,0.565214,0.604656,0.565214,0.492011,1.0,0.5,1.0
APLX,APLD,1.994629,134,ols,0.14068,-0.10428000000000001,0.24496,800,0.24496,False,False,False,,True,False,False,False,False,True,False,True,False,2.152322,1.294112,1.318781,1.725197,1.495969,1.0491519999999999,1.251009,0.49865725,0.5983887,0.5,0.5983887
APPX,APP,1.984805,227,ols,0.057249,-0.020849000000000003,0.078098,200000,0.078098,False,False,False,,True,False,False,False,False,True,False,False,False,1.409257,0.642283,0.815778,0.650402,0.643088,0.564185,0.56499,0.49620125,0.5954415,0.5,0.5954415
ARCX,ACHR,1.988662,196,ols,0.145592,-0.109192,0.254784,8000,0.254784,False,False,False,,True,False,False,False,False,True,False,False,False,1.455924,0.696019,0.87077,0.745394,0.706991,0.44123500000000004,0.452207,0.4971655,0.5965986,0.5,0.5965986
ASTX,ASTS,1.989696,175,ols,0.101263,-0.064863,0.166126,100000,0.166126,False,False,False,,True,False,False,False,False,True,False,False,False,2.04514,1.170715,1.293686,1.647845,1.316505,1.004589,1.150379,0.497424,0.5969087999999999,0.5,0.5969087999999999
BEX,BE,1.976262,87,ols,0.11133900000000001,-0.074939,0.186278,7000,0.186278,False,False,False,,True,False,False,False,False,True,False,False,False,2.111035,1.123674,0.985921,0.937703,1.001907,0.9373960000000001,0.8156290000000002,0.4940655,0.5928785999999999,0.5,0.5928785999999999
CEGX,CEG,1.979924,175,ols,0.09557700000000001,-0.059177,0.154754,9000,0.154754,False,False,False,,True,False,False,False,False,True,False,False,False,0.932976,0.31825,0.582787,0.329481,0.321682,0.16349599999999997,0.16692800000000002,0.494981,0.5939772,0.5,0.5939772
CLSX,CLSK,1.998033,129,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,2.064845,1.249812,0.955388,0.910075,1.083988,1.249812,1.083988,0.49950825,1.0,0.5,1.0
COZX,CORZ,2.043378,93,ols,0.027143999999999998,0.009256,0.017887999999999998,25000,0.017887999999999998,False,False,False,,True,False,False,False,False,True,False,False,False,1.430002,0.668898,0.858065,0.784875,0.742074,0.65101,0.724186,0.5108445,0.6130134,0.5108445,0.6130134
CRDU,CRDO,1.988756,129,ols,0.112494,-0.076094,0.18858799999999998,85000,0.18858799999999998,False,False,False,,True,False,False,False,False,True,False,False,False,1.728149,0.970428,0.903711,0.802971,0.888693,0.78184,0.700105,0.497189,0.5966268,0.5,0.5966268
CSEX,CLS,1.999929,87,ols,0.057661,-0.021261000000000002,0.07892199999999999,10000,0.07892199999999999,False,False,False,,True,False,False,False,False,True,False,False,False,1.490824,0.584646,0.7019,0.492611,0.524385,0.5057240000000001,0.445463,0.49998225,0.5999787,0.5,0.5999787
CWVX,CRWV,1.989863,175,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.928707,0.92002,1.191299,1.397687,1.065974,0.92002,1.065974,0.49746575,1.0,0.5,1.0
DOGD,DDOG,2.01498,153,ols,0.125962,-0.089562,0.215524,10000,0.215524,False,False,False,,True,False,False,False,False,True,False,False,False,1.184928,0.411826,0.478124,0.233765,0.341873,0.19630200000000003,0.126349,0.503745,0.604494,0.503745,0.604494
ENPX,ENPH,2.018214,129,ols,0.18420899999999998,-0.147809,0.332018,200,0.332018,False,False,False,,False,True,False,False,True,False,True,True,False,1.639398,0.729215,0.726221,0.541893,0.637784,0.39719699999999997,0.30576600000000004,0.5045535,0.6054642,0.5045535,0.6054642
FLYT,FLY,1.964279,102,ols,0.179493,-0.143093,0.32258600000000004,5000,0.32258600000000004,False,False,False,,False,True,False,False,True,False,True,False,False,2.228631,1.430026,1.059374,1.062856,1.211472,1.10744,0.8888860000000001,0.49106975,0.5892837,0.5,0.5892837
GEVX,GEV,1.991828,175,ols,0.03997,-0.00357,0.043539999999999995,25000,0.043539999999999995,False,False,False,,True,False,False,False,False,True,False,False,False,0.997397,0.316155,0.529282,0.276715,0.304104,0.27261500000000005,0.260564,0.497957,0.5975484,0.5,0.5975484
IREX,IREN,1.982059,102,ols,0.330728,-0.294328,0.6250560000000001,10000,0.6250560000000001,False,False,False,,False,True,False,False,False,False,True,False,False,2.18574,1.382694,1.059029,1.091541,1.209389,0.757638,0.584333,0.49551475,0.5946177,0.5,0.5946177
JOBX,JOBY,1.978479,134,ols,0.26354500000000003,-0.227145,0.49069000000000007,6000,0.49069000000000007,False,False,False,,False,True,False,False,False,False,True,False,False,1.457068,0.719953,0.81134,0.637175,0.681192,0.22926299999999988,0.19050199999999995,0.49461975,0.5935437,0.5,0.5935437
LABX,ALAB,1.993676,153,ols,0.055111999999999994,-0.018712,0.073824,35000,0.073824,False,False,False,,True,False,False,False,False,True,False,False,False,1.765706,0.967956,0.902148,0.806167,0.904396,0.894132,0.830572,0.498419,0.5981027999999999,0.5,0.5981027999999999
LRCU,LRCX,2.045153,148,ols,0.059546999999999996,-0.023147,0.08269399999999999,9000,0.08269399999999999,False,False,False,,True,False,False,False,False,True,False,False,False,1.063516,0.422765,0.490269,0.256888,0.354308,0.340071,0.271614,0.51128825,0.6135459,0.51128825,0.6135459
MDBX,MDB,1.991996,148,ols,0.08376099999999999,-0.04736100000000001,0.131122,4000,0.131122,False,False,False,,True,False,False,False,False,True,False,False,False,1.566709,0.637838,0.666629,0.439073,0.555808,0.506716,0.424686,0.497999,0.5975988,0.5,0.5975988
NEBX,NBIS,1.998919,134,ols,0.067036,-0.030636,0.097672,45000,0.097672,False,False,False,,True,False,False,False,False,True,False,False,False,1.859654,0.951105,1.114702,1.240546,1.086637,0.853433,0.9889650000000001,0.49972975,0.5996756999999999,0.5,0.5996756999999999
NNEX,NNE,1.99271,87,ols,0.152146,-0.115746,0.267892,1000,0.267892,False,False,False,,True,False,False,False,False,True,False,False,False,1.664679,0.814003,1.520402,2.286406,1.778076,0.546111,1.510184,0.4981775,0.5978129999999999,0.5,0.5978129999999999
NVTX,NVTS,1.999831,134,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,2.480931,1.649236,1.608642,2.587073,2.088382,1.649236,2.088382,0.49995775,1.0,0.5,1.0
OPEX,OPEN,1.996302,102,ols,0.372355,-0.335955,0.70831,10000,0.70831,False,False,False,,False,True,False,False,False,False,True,False,False,1.900745,1.124302,1.296984,1.672848,1.450817,0.4159919999999999,0.742507,0.4990755,0.5988905999999999,0.5,0.5988905999999999
PONX,PONY,2.016337,134,ols,0.24556899999999998,-0.209169,0.454738,20000,0.454738,False,False,False,,False,True,False,False,False,False,True,False,False,1.557003,0.759936,1.249071,1.59862,1.152653,0.30519799999999997,0.697915,0.50408425,0.6049011,0.50408425,0.6049011
QBTX,QBTS,1.992613,227,ols,0.075286,-0.038886,0.114172,25000,0.114172,False,False,False,,True,False,False,False,False,True,False,False,False,2.372504,1.365727,1.398114,1.933117,1.422016,1.251555,1.307844,0.49815325,0.5977838999999999,0.5,0.5977838999999999
QUBX,QUBT,1.965421,187,ols,0.247403,-0.211003,0.458406,20000,0.458406,False,False,False,,False,True,False,False,False,False,True,False,False,1.960522,1.244312,1.734183,2.8532,1.659303,0.7859060000000001,1.2008969999999999,0.49135525,0.5896263,0.5,0.5896263
RGTU,RGTI,1.986591,187,ols,0.36323700000000003,-0.32683700000000004,0.6900740000000001,10000,0.6900740000000001,False,False,False,,False,True,False,False,False,False,True,False,False,2.123082,1.227129,1.48015,2.146975,1.464391,0.5370549999999998,0.7743169999999999,0.49664775,0.5959772999999999,0.5,0.5959772999999999
SMU,SMR,1.986064,175,ols,0.17120100000000002,-0.134801,0.306002,9000,0.306002,False,False,False,,False,True,False,False,True,False,True,False,False,2.021866,1.25738,1.156534,1.30974,1.273379,0.951378,0.967377,0.496516,0.5958192,0.5,0.5958192
