ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
NEBX,NBIS,1.998528,126,ols,0.052444,-0.016044,0.068488,700,0.068488,False,False,False,,True,False,False,False,True,False,False,True,False,1.841046,0.936523,1.116346,1.243478,1.09,0.868035,1.021512,0.499632,0.5995584,0.5,0.5995584
NETX,NET,1.510548,105,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.991564,1.017273,0.503017,0.097568,0.480778,,,0.377637,1.0,0.5,1.0
NNEX,NNE,1.994398,79,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.735172,0.847404,1.533559,2.332078,1.866644,,,0.4985995,1.0,0.5,1.0
NVTX,NVTS,2.001049,126,ols,0.219391,-0.182991,0.402382,20000,0.402382,False,False,False,,False,True,False,False,False,False,True,False,False,2.530106,1.733115,1.607369,2.587702,2.160408,1.330733,1.7580259999999999,0.50026225,0.6003147,0.50026225,0.6003147
NWMX,NEM,1.221794,68,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.82231,-0.725143,0.404731,0.022195,-0.179468,,,0.3054485,1.0,0.5,1.0
OKTX,OKTA,1.692947,80,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.911288,1.557411,0.433678,0.110318,0.569713,,,0.42323675,1.0,0.5,1.0
OPEX,OPEN,2.00157,94,ols,0.32412100000000005,-0.287721,0.611842,8000,0.611842,False,False,False,,False,True,False,False,False,False,True,False,False,1.929712,1.117888,1.297722,1.68805,1.475371,0.506046,0.863529,0.5003925,0.600471,0.5003925,0.600471
PONX,PONY,2.01824,126,ols,0.234378,-0.197978,0.43235599999999996,10000,0.43235599999999996,False,False,False,,False,True,False,False,False,False,True,False,False,1.584562,0.785919,1.262757,1.638448,1.212184,0.35356300000000007,0.779828,0.50456,0.605472,0.50456,0.605472
QBTX,QBTS,1.993182,219,ols,0.071145,-0.034745,0.10589,6000,0.10589,False,False,False,,True,False,False,False,True,False,False,False,False,2.410859,1.409345,1.403349,1.949293,1.480052,1.303455,1.3741619999999999,0.4982955,0.5979546,0.5,0.5979546
QSX,QS,1.697939,67,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.438607,-0.03496,0.890271,0.469628,0.335472,,,0.42448475,1.0,0.5,1.0
QUBX,QUBT,1.965508,179,ols,0.276435,-0.240035,0.51647,40000,0.51647,False,False,False,,False,True,False,False,False,False,True,False,False,1.999987,1.289244,1.739166,2.870006,1.747163,0.7727740000000001,1.230693,0.491377,0.5896524,0.5,0.5896524
RGTU,RGTI,1.98685,179,ols,0.377749,-0.341349,0.719098,9000,0.719098,False,False,False,,False,True,False,False,False,False,True,False,False,2.162833,1.27281,1.484042,2.159129,1.529561,0.553712,0.8104629999999999,0.4967125,0.596055,0.5,0.596055
SMU,SMR,1.986077,167,ols,0.13711600000000002,-0.100716,0.23783200000000002,700,0.23783200000000002,False,False,False,,True,False,False,False,True,False,False,True,False,2.064737,1.303632,1.220123,1.457754,1.355618,1.0657999999999999,1.117786,0.49651925,0.5958231,0.5,0.5958231
SNPX,SNPS,1.90482,79,ols,0.09681800000000002,-0.060418,0.15723600000000001,1000,0.15723600000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.786222,0.214409,0.480384,0.198867,0.203739,0.057172999999999974,0.04650299999999999,0.476205,0.571446,0.5,0.571446
SRPU,SRPT,1.955929,94,ols,0.142262,-0.105862,0.248124,5000,0.248124,False,False,False,,True,False,False,False,True,False,False,False,False,1.737378,1.426148,0.835414,0.652457,0.941056,1.178024,0.692932,0.48898225,0.5867787,0.5,0.5867787
TARK,ARKK,1.976083,500,ols,0.15162599999999998,-0.11522600000000001,0.266852,10000,0.266852,False,False,False,,True,False,False,False,True,False,False,False,False,0.795946,0.227868,0.402134,0.155957,0.227868,-0.03898399999999999,-0.03898399999999999,0.49402075,0.5928249,0.5,0.5928249
TEMT,TEM,1.984799,207,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.336002,0.61625,1.017243,1.011308,0.686796,,,0.49619975,1.0,0.5,1.0
UNX,U,2.025884,121,ols,0.018665,0.017735,0.0009300000000000003,1000,0.0009300000000000003,False,False,False,,True,False,False,False,True,False,False,False,False,1.730068,1.174697,0.728566,0.551595,0.850783,1.173767,0.849853,0.506471,0.6077652,0.506471,0.6077652
UPSX,UPST,1.988651,188,ols,0.154815,-0.11841499999999999,0.27323,4000,0.27323,False,False,False,,True,False,False,False,True,False,False,False,False,1.415303,0.706245,0.895391,0.788129,0.727041,0.43301500000000004,0.4538110000000001,0.49716275,0.5965952999999999,0.5,0.5965952999999999
VOYX,VOYG,1.974224,126,ols,0.472016,-0.435616,0.907632,3000,0.907632,False,False,False,,False,True,False,False,False,False,True,False,False,1.675609,0.994528,0.87609,0.738113,0.866321,0.08689599999999997,-0.04131099999999999,0.493556,0.5922672,0.5,0.5922672
WULX,WULF,1.991448,94,ols,0.131457,-0.09505699999999999,0.226514,20000,0.226514,False,False,False,,True,False,False,False,True,False,False,False,False,2.071633,1.227323,1.17209,1.356222,1.308141,1.0008089999999998,1.0816270000000001,0.497862,0.5974344,0.5,0.5974344
CRMU,CRML,1.953715,20,ols_short_history,0.092466,-0.056066000000000005,0.148532,10000,0.148532,False,False,False,,True,False,False,False,True,False,False,False,False,1.998781,,1.562014,2.273106,2.273106,,2.124574,0.48842875,0.5861145,0.5,0.5861145
UECG,UEC,1.987652,20,ols_short_history,0.049109,-0.012709,0.061818,700,0.061818,False,False,False,,True,False,False,False,True,False,False,True,False,1.308376,,0.700493,0.481639,0.481639,,0.419821,0.496913,0.5962955999999999,0.5,0.5962955999999999
DNNG,DNN,1.958374,20,ols_short_history,0.09827899999999999,-0.061878999999999997,0.160158,500,0.160158,False,False,False,,True,False,False,False,True,False,False,True,False,1.206246,,0.608576,0.34756,0.34756,,0.18740199999999999,0.4895935,0.5875122,0.5,0.5875122
RCAX,RCAT,2.028051,25,ols_short_history,0.123928,-0.08752800000000001,0.211456,1000,0.211456,False,False,False,,True,False,False,False,True,False,False,False,False,2.410669,,1.258018,1.649823,1.649823,,1.438367,0.50701275,0.6084153,0.50701275,0.6084153
RDWU,RDW,1.977657,27,ols_short_history,0.176434,-0.140034,0.31646799999999997,25000,0.31646799999999997,False,False,False,,False,True,False,False,False,True,True,False,False,2.225425,,1.065997,1.098549,1.098549,,0.782081,0.49441425,0.5932971,0.5,0.5932971
OKLL,OKLO,1.997004,179,ols,0.166437,-0.130037,0.296474,80000,0.296474,False,False,False,,True,False,False,False,True,False,False,False,False,2.055961,1.287839,1.297429,1.675765,1.400214,0.9913649999999999,1.1037400000000002,0.499251,0.5991012,0.5,0.5991012
GDXU,GDX,3.043415,500,ols,0.031878000000000004,0.004522,0.027356000000000005,40000,0.027356000000000005,False,False,False,,True,False,False,False,True,False,False,False,False,1.156737,0.670514,0.379101,0.446887,0.670514,0.643158,0.643158,0.76085375,0.9130244999999999,0.76085375,0.9130244999999999
MRNX,MRNA,2.011452,24,ols_short_history,0.09030900000000001,-0.053909000000000006,0.144218,400,0.144218,False,False,False,,True,False,False,False,True,False,False,True,False,1.53559,,0.670904,0.457874,0.457874,,0.313656,0.502863,0.6034356,0.502863,0.6034356
ZETX,ZETA,2.082466,24,ols_short_history,0.1585,-0.12210000000000001,0.2806,200,0.2806,False,False,False,,True,False,False,False,True,False,False,True,False,1.670473,,0.758093,0.64775,0.64775,,0.36715000000000003,0.5206165,0.6247398000000001,0.5206165,0.6247398000000001
LITX,LITE,1.974058,30,ols,0.114437,-0.078037,0.19247399999999998,350000,0.19247399999999998,False,False,False,,True,False,False,False,True,False,False,False,False,1.981977,,0.71641,0.493444,0.493444,,0.30097,0.4935145,0.5922174,0.5,0.5922174
SNXX,SNDX,1.505543,30,ols,0.094006,-0.057606000000000004,0.15161200000000002,1500000,0.15161200000000002,False,False,False,,True,False,False,False,True,False,False,False,False,2.138804,,0.607539,0.140465,0.140465,,-0.011147000000000018,0.37638575,0.4516629,0.5,0.5
WDCX,WDC,2.067834,30,ols,0.129749,-0.09334899999999999,0.223098,50000,0.223098,False,False,False,,True,False,False,False,True,False,False,False,False,1.782094,,0.538134,0.31972,0.31972,,0.09662200000000001,0.5169585,0.6203502,0.5169585,0.6203502
LNOK,NOK,1.954642,34,ols,0.094808,-0.058407999999999995,0.153216,100,0.153216,False,False,False,,True,False,False,False,True,False,False,True,False,0.891353,,0.365651,0.124742,0.124742,,-0.028473999999999985,0.4886605,0.5863925999999999,0.5,0.5863925999999999
USGG,USAR,2.003424,39,ols,0.293812,-0.257412,0.5512239999999999,100000,0.5512239999999999,False,False,False,,False,True,False,False,False,False,True,False,False,2.498891,,1.20418,1.457505,1.457505,,0.9062810000000001,0.500856,0.6010272,0.500856,0.6010272
ONDG,ONDS,2.003714,39,ols,0.19884899999999997,-0.162449,0.361298,15000,0.361298,False,False,False,,False,True,False,False,False,True,True,False,False,2.124173,,1.320942,1.754621,1.754621,,1.393323,0.5009285,0.6011141999999999,0.5009285,0.6011141999999999
PLUL,PLUG,1.932132,39,ols,0.104154,-0.06775400000000001,0.171908,300,0.171908,False,False,False,,True,False,False,False,True,False,False,True,False,2.112993,,1.043288,0.98015,0.98015,,0.8082419999999999,0.483033,0.5796395999999999,0.5,0.5796395999999999
ALBG,ALB,2.009832,39,ols,0.149299,-0.112899,0.262198,4000,0.262198,False,False,False,,True,False,False,False,True,False,False,False,False,1.305242,,0.590048,0.353308,0.353308,,0.09111000000000002,0.502458,0.6029496,0.502458,0.6029496
UUUG,UUUU,1.99761,39,ols,0.112745,-0.076345,0.18908999999999998,45000,0.18908999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,2.307197,,0.781412,0.608417,0.608417,,0.419327,0.4994025,0.599283,0.5,0.599283
HUTG,HUT,2.002251,39,ols,0.097609,-0.061209,0.15881800000000001,1000,0.15881800000000001,False,False,False,,True,False,False,False,True,False,False,False,False,2.210722,,1.007909,1.019313,1.019313,,0.8604949999999999,0.50056275,0.6006752999999999,0.50056275,0.6006752999999999
XPEG,XPEV,1.995608,37,ols,0.111427,-0.075027,0.186454,10000,0.186454,False,False,False,,True,False,False,False,True,False,False,False,False,1.035007,,0.69077,0.474024,0.474024,,0.28757,0.498902,0.5986824,0.5,0.5986824
ORLG,ORLY,2.011697,37,ols,0.079234,-0.042834000000000004,0.12206800000000001,100,0.12206800000000001,False,False,False,,True,False,False,False,True,False,False,True,False,0.523575,,0.205552,0.042996,0.042996,,-0.079072,0.50292425,0.6035090999999999,0.50292425,0.6035090999999999
LUNL,LUNR,2.017314,39,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,2.658545,,1.109773,1.263766,1.263766,,,0.5043285,1.0,0.5043285,1.0
RKTL,RKT,1.931756,39,ols,0.042932,-0.006532,0.049463999999999994,4000,0.049463999999999994,False,False,False,,True,False,False,False,True,False,False,False,False,1.295103,,0.566064,0.288374,0.288374,,0.23891,0.482939,0.5795268,0.5,0.5795268
EOSU,EOSE,1.983267,38,ols,0.21620699999999998,-0.179807,0.396014,150000,0.396014,False,False,False,,False,True,False,False,False,True,True,False,False,2.843194,,1.123753,1.231301,1.231301,,0.835287,0.49581675,0.5949800999999999,0.5,0.5949800999999999
BTFL,BITF,2.033151,48,ols,0.33348599999999995,-0.297086,0.6305719999999999,1000,0.6305719999999999,False,False,False,,False,True,False,False,False,False,True,False,False,2.195561,,0.984459,1.017885,1.017885,,0.387313,0.50828775,0.6099453,0.50828775,0.6099453
FGRU,FIGR,2.005495,15,ols_short_history,0.154335,-0.117935,0.27227,6000,0.27227,False,False,False,,True,False,False,False,True,False,False,False,False,3.843057,,1.172133,1.385241,1.385241,,1.112971,0.50137375,0.6016484999999999,0.50137375,0.6016484999999999
APHU,APH,2.003883,15,ols_short_history,0.098935,-0.062535,0.16147,300,0.16147,False,False,False,,True,False,False,False,True,False,False,True,False,0.972608,,0.365479,0.134354,0.134354,,-0.027116,0.50097075,0.6011649,0.50097075,0.6011649
COPZ,COPX,2.083764,15,ols_short_history,0.048826,-0.012426,0.061252,4000,0.061252,False,False,False,,True,False,False,False,True,False,False,False,False,1.073003,,0.373501,0.15752,0.15752,,0.09626799999999999,0.520941,0.6251291999999999,0.520941,0.6251291999999999
LEUX,LEU,2.24814,14,ols_short_history,0.132682,-0.09628199999999999,0.228964,3000,0.228964,False,False,False,,True,False,False,False,True,False,False,False,False,1.128463,,0.938932,1.236873,1.236873,,1.007909,0.562035,0.6744419999999999,0.562035,0.6744419999999999
COHX,COHR,2.056074,14,ols_short_history,0.251866,-0.21546600000000002,0.46733199999999997,60000,0.46733199999999997,False,False,False,,False,True,False,False,False,False,True,False,False,2.200077,,0.683207,0.506766,0.506766,,0.03943400000000008,0.5140185,0.6168222,0.5140185,0.6168222
AXPG,AXP,2.020518,14,ols_short_history,0.35281,-0.31640999999999997,0.6692199999999999,600,0.6692199999999999,False,False,False,,False,True,False,False,False,False,True,True,False,1.00889,,0.293178,0.088617,0.088617,,-0.580603,0.5051295,0.6061554,0.5051295,0.6061554
FCXG,FCX,2.061136,14,ols_short_history,0.095525,-0.059125,0.15465,20000,0.15465,False,False,False,,True,False,False,False,True,False,False,False,False,0.97758,,0.438844,0.210605,0.210605,,0.05595499999999998,0.515284,0.6183407999999999,0.515284,0.6183407999999999
BITX,IBIT,2.00385,500,ols,0.046487,-0.010086999999999999,0.056574,600000,0.056574,False,False,False,,True,False,False,False,True,False,False,False,False,1.020497,0.459858,0.509018,0.260598,0.459858,0.403284,0.403284,0.5009625,0.601155,0.5009625,0.601155
ETHU,ETHA,2.001002,409,ols,0.027538999999999998,0.008861,0.018677999999999997,900000,0.018677999999999997,False,False,False,,True,False,False,False,True,False,False,False,False,1.483479,0.794533,0.75443,0.57002,0.794533,0.7758550000000001,0.7758550000000001,0.5002505,0.6003006000000001,0.5002505,0.6003006000000001
XXRP,XRPZ,2.021807,72,ols,0.039565,-0.003165,0.042730000000000004,150000,0.042730000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,1.571766,1.029318,0.875926,0.792526,0.860181,0.9865879999999999,0.8174509999999999,0.50545175,0.6065421,0.50545175,0.6065421
AALG,AAL,1.977433,167,ols,0.14496900000000001,-0.108569,0.25353800000000004,5000,0.25353800000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.927901,0.334129,0.499432,0.241052,0.302734,0.08059099999999997,0.04919599999999996,0.49435825,0.5932299,0.5,0.5932299
ABNG,ABNB,1.999393,77,ols,0.227942,-0.191542,0.41948399999999997,700,0.41948399999999997,False,False,False,,False,True,False,False,False,False,True,True,False,0.634844,0.211961,0.355232,0.126075,0.152318,-0.20752299999999996,-0.26716599999999996,0.49984825,0.5998179,0.5,0.5998179
ADBG,ADBE,1.989302,243,ols,0.107522,-0.07112199999999999,0.178644,100000,0.178644,False,False,False,,True,False,False,False,True,False,False,False,False,0.603152,0.226182,0.341778,0.114944,0.222209,0.047538,0.04356499999999999,0.4973255,0.5967906,0.5,0.5967906
AMDG,AMD,2.002366,282,ols,0.056845999999999994,-0.020446,0.077292,20000,0.077292,False,False,False,,True,False,False,False,True,False,False,False,False,1.255609,0.489755,0.55694,0.311284,0.489755,0.412463,0.412463,0.5005915,0.6007098,0.5005915,0.6007098
ARMG,ARM,1.996746,289,ols,0.116445,-0.080045,0.19649,600000,0.19649,False,False,False,,True,False,False,False,True,False,False,False,False,1.187719,0.45835,0.62572,0.389617,0.45835,0.26186,0.26186,0.4991865,0.5990238,0.5,0.5990238
ASMG,ASML,1.982815,289,ols,0.101669,-0.06526900000000001,0.166938,35000,0.166938,False,False,False,,True,False,False,False,True,False,False,False,False,0.816403,0.279598,0.43231,0.182102,0.279598,0.11266000000000001,0.11266000000000001,0.49570375,0.5948445,0.5,0.5948445
AVGG,AVGO,2.001227,204,ols,0.030396,0.006004000000000001,0.024391999999999997,350000,0.024391999999999997,False,False,False,,True,False,False,False,True,False,False,False,False,0.847127,0.297462,0.534254,0.285953,0.29527,0.27307000000000003,0.27087799999999995,0.50030675,0.6003681,0.50030675,0.6003681
BAIG,BBAI,2.010724,138,ols,0.179393,-0.142993,0.322386,8000,0.322386,False,False,False,,False,True,False,False,False,True,True,False,False,1.916711,1.089752,1.164339,1.377571,1.219956,0.767366,0.89757,0.502681,0.6032172,0.502681,0.6032172
BEG,BE,2.000229,57,ols,0.346344,-0.309944,0.656288,5000,0.656288,False,False,False,,False,True,False,False,False,False,True,False,False,2.111629,,0.984646,0.969861,0.969861,,0.313573,0.50005725,0.6000687,0.50005725,0.6000687
BIDG,BIDU,2.010956,55,ols,0.165169,-0.128769,0.29393800000000003,1000,0.29393800000000003,False,False,False,,True,False,False,False,True,False,False,False,False,1.035444,,0.44943,0.205319,0.205319,,-0.08861900000000003,0.502739,0.6032868,0.502739,0.6032868
BLSG,BLSH,2.008534,92,ols,0.45569499999999996,-0.419295,0.8749899999999999,1000,0.8749899999999999,False,False,False,,False,True,False,False,False,False,True,False,False,1.463439,0.662459,0.831742,0.700676,0.686724,-0.21253099999999991,-0.18826599999999993,0.5021335,0.6025602,0.5021335,0.6025602
BMNG,BMNR,1.992195,92,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,2.208841,1.535323,1.094938,1.18489,1.312826,,,0.49804875,1.0,0.5,1.0
BOEG,BA,1.993843,185,ols,0.048423999999999995,-0.012024,0.060447999999999995,4000,0.060447999999999995,False,False,False,,True,False,False,False,True,False,False,False,False,0.593289,0.176389,0.348687,0.120462,0.16152,0.11594099999999999,0.101072,0.49846075,0.5981529,0.5,0.5981529
BULG,BULL,1.986833,146,ols,0.10683,-0.07043,0.17726,55000,0.17726,False,False,False,,True,False,False,False,True,False,False,False,False,1.147279,0.628205,0.57744,0.32688,0.501457,0.45094500000000004,0.32419700000000007,0.49670825,0.5960499,0.5,0.5960499
CIFG,CIFR,1.995111,60,ols,0.119834,-0.08343400000000001,0.203268,8000,0.203268,False,False,False,,True,False,False,False,True,False,False,False,False,2.113184,1.188132,1.124871,1.256071,1.239895,0.984864,1.036627,0.49877775,0.5985333,0.5,0.5985333
CMGG,CMG,1.974572,77,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.660485,0.215771,0.353786,0.120431,0.149563,,,0.493643,1.0,0.5,1.0
CNCG,CNC,1.997122,55,ols,0.10026099999999999,-0.063861,0.164122,14,0.164122,False,False,False,,True,False,False,False,True,False,False,True,False,1.088144,,0.493838,0.242824,0.242824,,0.07870200000000002,0.4992805,0.5991366,0.5,0.5991366
COIG,COIN,1.995487,247,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.500691,0.703526,0.79737,0.631501,0.702097,,,0.49887175,1.0,0.5,1.0
COTG,COST,1.986021,119,ols,0.07033299999999999,-0.033933,0.104266,15000,0.104266,False,False,False,,True,False,False,False,True,False,False,False,False,0.399789,0.155306,0.20112,0.039605,0.094242,0.05104,-0.010023999999999991,0.49650525,0.5958063,0.5,0.5958063
CRCG,CRCL,1.989458,146,ols,0.100838,-0.06443800000000001,0.165276,3200000,0.165276,False,False,False,,True,False,False,False,True,False,False,False,False,1.943267,0.97955,1.202516,1.423259,1.166189,0.814274,1.000913,0.4973645,0.5968374,0.5,0.5968374
CRMG,CRM,1.983624,233,ols,0.031532,0.004868,0.026663999999999997,85000,0.026663999999999997,False,False,False,,True,False,False,False,True,False,False,False,False,0.681717,0.249176,0.356007,0.123645,0.239711,0.22251200000000002,0.21304700000000001,0.495906,0.5950872,0.5,0.5950872
CRWG,CRWV,1.996472,146,ols,0.081876,-0.045476,0.12735200000000002,5900000,0.12735200000000002,False,False,False,,True,False,False,False,True,False,False,False,False,1.989472,1.017895,1.210476,1.457507,1.202811,0.890543,1.075459,0.499118,0.5989416,0.5,0.5989416
DUOG,DUOL,2.025165,60,ols,0.21922899999999998,-0.18282900000000002,0.402058,100000,0.402058,False,False,False,,False,True,False,False,False,False,True,False,False,1.192827,0.454985,0.614972,0.392586,0.407443,0.052926999999999946,0.005384999999999973,0.50629125,0.6075495,0.50629125,0.6075495
FIGG,FIG,1.995823,101,ols,0.003534,0.032866,0.0,200000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,1.350763,0.608431,0.891942,0.790583,0.717578,0.608431,0.717578,0.49895575,0.5987469,0.5,0.5987469
FUTG,FUTU,1.99708,101,ols,0.185176,-0.148776,0.333952,20000,0.333952,False,False,False,,False,True,False,False,False,True,True,False,False,0.944657,0.349501,0.631729,0.397335,0.378163,0.01554899999999998,0.044211,0.49927,0.599124,0.5,0.599124
GEMG,GEMI,1.979651,85,ols,0.402652,-0.366252,0.768904,58,0.768904,False,False,False,,False,True,False,False,False,False,True,True,False,2.469609,1.531067,1.12216,1.221067,1.32563,0.7621629999999999,0.556726,0.49491275,0.5938953,0.5,0.5938953
GEVG,GEV,1.94402,57,ols,0.216593,-0.18019300000000002,0.396786,10000,0.396786,False,False,False,,False,True,False,False,False,True,True,False,False,0.919791,,0.531504,0.259218,0.259218,,-0.13756800000000002,0.486005,0.583206,0.5,0.583206
GLGG,GLXY,2.00253,138,ols,0.349182,-0.312782,0.661964,10000,0.661964,False,False,False,,False,True,False,False,False,False,True,False,False,1.874466,1.077404,0.902095,0.816866,0.959542,0.41544000000000003,0.297578,0.5006325,0.600759,0.5006325,0.600759
GRAG,GRAB,1.985593,60,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.729984,0.283681,0.438696,0.188315,0.211021,,,0.49639825,1.0,0.5,1.0
HOOG,HOOD,2.00619,243,ols,0.155038,-0.118638,0.27367600000000003,65000,0.27367600000000003,False,False,False,,True,False,False,False,True,False,False,False,False,1.448965,0.668544,0.70642,0.503672,0.662656,0.394868,0.38898,0.5015475,0.601857,0.5015475,0.601857
IREG,IREN,1.970012,57,ols,0.055709999999999996,-0.01931,0.07502,3000,0.07502,False,False,False,,True,False,False,False,True,False,False,False,False,2.246336,,1.079163,1.112731,1.112731,,1.0377109999999998,0.492503,0.5910036,0.5,0.5910036
KLAG,KLAC,2.016358,55,ols,0.042131,-0.005731000000000001,0.047862,900,0.047862,False,False,False,,True,False,False,False,True,False,False,True,False,1.205041,,0.460823,0.217597,0.217597,,0.16973500000000002,0.5040895,0.6049074,0.5040895,0.6049074
LACG,LAC,2.020174,60,ols,0.152135,-0.11573499999999999,0.26787,10000,0.26787,False,False,False,,True,False,False,False,True,False,False,False,False,1.505505,0.666282,1.075164,1.191194,1.066215,0.39841200000000004,0.7983449999999999,0.5050435,0.6060521999999999,0.5050435,0.6060521999999999
LULG,LULU,1.989832,85,ols,0.458048,-0.421648,0.879696,1000,0.879696,False,False,False,,False,True,False,False,False,False,True,False,False,0.821272,0.259508,0.458801,0.207299,0.224909,-0.620188,-0.654787,0.497458,0.5969496,0.5,0.5969496
MPG,MP,1.984662,92,ols,0.181891,-0.14549099999999998,0.32738199999999995,10000,0.32738199999999995,False,False,False,,False,True,False,False,False,True,True,False,False,1.470484,0.679388,0.807796,0.637598,0.652855,0.35200600000000004,0.325473,0.4961655,0.5953986,0.5,0.5953986
NBIG,NBIS,2.00737,92,ols,0.062948,-0.026548,0.089496,250000,0.089496,False,False,False,,True,False,False,False,True,False,False,False,False,1.94336,1.103116,1.116346,1.260039,1.20275,1.01362,1.113254,0.5018425,0.6022109999999999,0.5018425,0.6022109999999999
NEMG,NEM,1.996784,77,ols,0.09678800000000001,-0.060388000000000004,0.157176,300,0.157176,False,False,False,,True,False,False,False,True,False,False,True,False,1.008701,0.354975,0.404731,0.163018,0.221672,0.19779899999999997,0.064496,0.499196,0.5990352,0.5,0.5990352
NETG,NET,2.00916,77,ols,0.23572500000000002,-0.199325,0.43505000000000005,50000,0.43505000000000005,False,False,False,,False,True,False,False,False,False,True,False,False,1.135977,0.471268,0.503017,0.256513,0.322133,0.03621799999999997,-0.11291700000000005,0.50229,0.602748,0.50229,0.602748
NIOG,NIO,1.964106,55,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.155502,,0.661864,0.41476,0.41476,,,0.4910265,1.0,0.5,1.0
NUG,NU,1.989354,77,ols,0.068435,-0.032035,0.10047,50,0.10047,False,False,False,,True,False,False,False,True,False,False,True,False,0.810279,0.301032,0.428102,0.180355,0.217229,0.20056200000000002,0.116759,0.4973385,0.5968062,0.5,0.5968062
NVDG,NVDA,1.96868,308,ols,0.033,0.0034000000000000002,0.0296,75000,0.0296,False,False,False,,True,False,False,False,True,False,False,False,False,0.93138,0.338309,0.493245,0.23198,0.338309,0.308709,0.308709,0.49217,0.590604,0.5,0.590604
OKTG,OKTA,2.00049,77,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.936496,0.35561,0.433678,0.188215,0.239363,,,0.5001225,1.0,0.5001225,1.0
OPEG,OPEN,2.009107,60,ols,0.09106,-0.05466,0.14572000000000002,5000,0.14572000000000002,False,False,False,,True,False,False,False,True,False,False,False,False,1.615011,0.785693,1.297722,1.707158,1.487762,0.6399729999999999,1.342042,0.50227675,0.6027321,0.50227675,0.6027321
OSCG,OSCR,1.988094,85,ols,0.165964,-0.129564,0.295528,15000,0.295528,False,False,False,,True,False,False,False,True,False,False,False,False,1.543591,0.73767,0.749998,0.552491,0.614952,0.44214200000000003,0.31942400000000004,0.4970235,0.5964282,0.5,0.5964282
PANG,PANW,1.997606,243,ols,0.071329,-0.034929,0.106258,5000,0.106258,False,False,False,,True,False,False,False,True,False,False,False,False,0.727531,0.260428,0.339727,0.115,0.255234,0.15416999999999997,0.148976,0.4994015,0.5992818,0.5,0.5992818
PBRG,PBR,1.91866,55,ols,0.136016,-0.09961600000000001,0.235632,100,0.235632,False,False,False,,True,False,False,False,True,False,False,True,False,0.649593,,0.301201,0.079953,0.079953,,-0.155679,0.479665,0.5755979999999999,0.5,0.5755979999999999
PLTG,PLTR,1.995325,219,ols,0.143003,-0.10660299999999999,0.249606,40000,0.249606,False,False,False,,True,False,False,False,True,False,False,False,False,1.040693,0.418,0.62517,0.388101,0.414085,0.168394,0.164479,0.49883125,0.5985975,0.5,0.5985975
PYPG,PYPL,1.995349,233,ols,0.113744,-0.077344,0.19108799999999998,250000,0.19108799999999998,False,False,False,,True,False,False,False,True,False,False,False,False,0.816172,0.317247,0.377118,0.141227,0.303976,0.12615900000000002,0.11288800000000004,0.49883725,0.5986047,0.5,0.5986047
RTXG,RTX,2.007377,190,ols,0.09687699999999999,-0.060476999999999996,0.157354,900,0.157354,False,False,False,,True,False,False,False,True,False,False,True,False,0.476208,0.176316,0.239154,0.057829,0.147164,0.018962000000000007,-0.010190000000000005,0.50184425,0.6022131,0.50184425,0.6022131
SATG,SATS,2.011879,57,ols,0.128683,-0.092283,0.220966,10000,0.220966,False,False,False,,True,False,False,False,True,False,False,False,False,1.103023,,0.890863,0.807834,0.807834,,0.5868680000000001,0.50296975,0.6035636999999999,0.50296975,0.6035636999999999
SBU,SBUX,1.992224,77,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.555647,0.185155,0.363426,0.130542,0.147229,,,0.498056,1.0,0.5,1.0
