date,bucket,n_pairs,gross_notional_usd,sum_abs_long_usd,sum_abs_short_usd,sum_long_sh,sum_short_sh
2024-01-25,bucket_3_inverse,10,56632.87000274658,0.0,56632.87000274658,0.0,-356.0
2024-01-25,bucket_core_screener,34,8920213.418881416,6242627.223514557,2677586.1953668594,112882.0,-115322.0
2024-01-25,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-01-26,bucket_3_inverse,10,57303.96474838257,0.0,57303.96474838257,0.0,-356.0
2024-01-26,bucket_core_screener,34,8894090.916628838,6230631.513936996,2663459.402691841,112882.0,-115322.0
2024-01-26,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-01-29,bucket_3_inverse,10,56109.165214538574,0.0,56109.165214538574,0.0,-364.0
2024-01-29,bucket_core_screener,34,9248004.465046406,6454281.1035346985,2793723.3615117073,115080.0,-119112.0
2024-01-29,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-01-30,bucket_3_inverse,10,56634.92044067383,0.0,56634.92044067383,0.0,-364.0
2024-01-30,bucket_core_screener,34,9153775.001619339,6407634.941509247,2746140.060110092,115080.0,-119112.0
2024-01-30,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-01-31,bucket_3_inverse,10,58236.80821228027,0.0,58236.80821228027,0.0,-364.0
2024-01-31,bucket_core_screener,34,8929936.549352169,6294739.420801163,2635197.1285510063,115080.0,-119112.0
2024-01-31,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-01,bucket_3_inverse,10,56518.18862915039,0.0,56518.18862915039,0.0,-364.0
2024-02-01,bucket_core_screener,34,9132442.599150658,6398926.708219528,2733515.8909311295,115080.0,-119112.0
2024-02-01,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-02,bucket_3_inverse,10,56958.215187072754,0.0,56958.215187072754,0.0,-364.0
2024-02-02,bucket_core_screener,34,9178896.946026802,6425006.133289337,2753890.812737465,115080.0,-119112.0
2024-02-02,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-05,bucket_3_inverse,10,58462.751583099365,0.0,58462.751583099365,0.0,-371.0
2024-02-05,bucket_core_screener,34,9295010.17573595,6524140.8701171875,2770869.305618763,116897.0,-121867.0
2024-02-05,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-06,bucket_3_inverse,10,57902.0100440979,0.0,57902.0100440979,0.0,-371.0
2024-02-06,bucket_core_screener,34,9478043.412065506,6616046.066495895,2861997.3455696106,116897.0,-121867.0
2024-02-06,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-07,bucket_3_inverse,10,57711.78894042969,0.0,57711.78894042969,0.0,-371.0
2024-02-07,bucket_core_screener,34,9495997.837762833,6627807.54709053,2868190.2906723022,116897.0,-121867.0
2024-02-07,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-08,bucket_3_inverse,10,57205.40123748779,0.0,57205.40123748779,0.0,-371.0
2024-02-08,bucket_core_screener,34,9480375.169087887,6622320.326755524,2858054.842332363,116897.0,-121867.0
2024-02-08,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-09,bucket_3_inverse,10,56351.62350845337,0.0,56351.62350845337,0.0,-371.0
2024-02-09,bucket_core_screener,35,9635251.89073944,6701196.985031128,2934054.905708313,116897.0,-121867.0
2024-02-09,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-12,bucket_3_inverse,10,57964.88373184204,0.0,57964.88373184204,0.0,-382.0
2024-02-12,bucket_core_screener,35,8881978.693840504,6200258.523672104,2681720.1701684,112610.0,-112206.0
2024-02-12,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-13,bucket_3_inverse,10,61043.69736099243,0.0,61043.69736099243,0.0,-382.0
2024-02-13,bucket_core_screener,35,8539944.90891552,6030618.550741196,2509326.358174324,112610.0,-112206.0
2024-02-13,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-14,bucket_3_inverse,10,59225.763805389404,0.0,59225.763805389404,0.0,-382.0
2024-02-14,bucket_core_screener,35,8775442.699706554,6151507.938671112,2623934.7610354424,112610.0,-112206.0
2024-02-14,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-15,bucket_3_inverse,10,56965.21840286255,0.0,56965.21840286255,0.0,-382.0
2024-02-15,bucket_core_screener,35,8899891.815664291,6215384.879619598,2684506.936044693,112610.0,-112206.0
2024-02-15,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-16,bucket_3_inverse,10,56946.961364746094,0.0,56946.961364746094,0.0,-382.0
2024-02-16,bucket_core_screener,35,8897070.391799927,6213501.564306259,2683568.8274936676,112610.0,-112206.0
2024-02-16,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-20,bucket_3_inverse,10,59147.168533325195,0.0,59147.168533325195,0.0,-390.0
2024-02-20,bucket_core_screener,35,8750908.880664825,6152913.738155365,2597995.1425094604,112179.0,-111146.0
2024-02-20,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-21,bucket_3_inverse,10,59483.49272918701,0.0,59483.49272918701,0.0,-390.0
2024-02-21,bucket_core_screener,35,8756791.49956417,6157782.154071808,2599009.345492363,112179.0,-111146.0
2024-02-21,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-22,bucket_3_inverse,10,57387.02966308594,0.0,57387.02966308594,0.0,-390.0
2024-02-22,bucket_core_screener,35,8973030.339102745,6271620.936431885,2701409.4026708603,112179.0,-111146.0
2024-02-22,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-23,bucket_3_inverse,10,57155.03942871094,0.0,57155.03942871094,0.0,-390.0
2024-02-23,bucket_core_screener,35,8968119.123200417,6268849.818897247,2699269.3043031693,112179.0,-111146.0
2024-02-23,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-26,bucket_3_inverse,10,58348.020095825195,0.0,58348.020095825195,0.0,-398.0
2024-02-26,bucket_core_screener,35,8973498.83625555,6276123.001859665,2697375.8343958855,112137.0,-110537.0
2024-02-26,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-27,bucket_3_inverse,10,57713.88455963135,0.0,57713.88455963135,0.0,-398.0
2024-02-27,bucket_core_screener,35,9040135.944849968,6308952.024299622,2731183.9205503464,112137.0,-110537.0
2024-02-27,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-28,bucket_3_inverse,10,58195.714363098145,0.0,58195.714363098145,0.0,-398.0
2024-02-28,bucket_core_screener,35,8923999.067575455,6250600.757205963,2673398.3103694916,112137.0,-110537.0
2024-02-28,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-02-29,bucket_3_inverse,10,57419.2427482605,0.0,57419.2427482605,0.0,-398.0
2024-02-29,bucket_core_screener,35,9040075.847630024,6313383.478338242,2726692.3692917824,112137.0,-110537.0
2024-02-29,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-01,bucket_3_inverse,10,54967.23942565918,0.0,54967.23942565918,0.0,-398.0
2024-03-01,bucket_core_screener,35,9261047.657139778,6425808.809698105,2835238.8474416733,112137.0,-110537.0
2024-03-01,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-04,bucket_3_inverse,10,56817.43828582764,0.0,56817.43828582764,0.0,-410.0
2024-03-04,bucket_core_screener,35,9152620.421308517,6398488.135425568,2754132.28588295,110991.0,-107676.0
2024-03-04,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-05,bucket_3_inverse,10,57863.57975769043,0.0,57863.57975769043,0.0,-410.0
2024-03-05,bucket_core_screener,35,8962361.99533844,6303587.505514145,2658774.489824295,110991.0,-107676.0
2024-03-05,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-06,bucket_3_inverse,10,56689.54992675781,0.0,56689.54992675781,0.0,-410.0
2024-03-06,bucket_core_screener,35,9151002.597930431,6397915.6657447815,2753086.93218565,110991.0,-107676.0
2024-03-06,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-07,bucket_3_inverse,10,55720.63259124756,0.0,55720.63259124756,0.0,-410.0
2024-03-07,bucket_core_screener,35,9308135.576016426,6477205.152957916,2830930.42305851,110991.0,-107676.0
2024-03-07,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-08,bucket_3_inverse,10,56598.206954956055,0.0,56598.206954956055,0.0,-410.0
2024-03-08,bucket_core_screener,35,9263474.477963924,6455670.981449127,2807803.496514797,110991.0,-107676.0
2024-03-08,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-11,bucket_3_inverse,10,57863.64775085449,0.0,57863.64775085449,0.0,-420.0
2024-03-11,bucket_core_screener,35,9311573.325796127,6504910.395704269,2806662.930091858,110628.0,-108978.0
2024-03-11,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-12,bucket_3_inverse,10,57577.776138305664,0.0,57577.776138305664,0.0,-420.0
2024-03-12,bucket_core_screener,35,9438242.355676651,6570962.325582504,2867280.0300941467,110628.0,-108978.0
2024-03-12,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-13,bucket_3_inverse,10,57433.1449508667,0.0,57433.1449508667,0.0,-420.0
2024-03-13,bucket_core_screener,35,9467684.405797005,6585899.011569977,2881785.394227028,110628.0,-108978.0
2024-03-13,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-14,bucket_3_inverse,10,58928.0345993042,0.0,58928.0345993042,0.0,-420.0
2024-03-14,bucket_core_screener,35,9280363.328144073,6493221.929632187,2787141.3985118866,110628.0,-108978.0
2024-03-14,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-15,bucket_3_inverse,10,58907.18991851807,0.0,58907.18991851807,0.0,-420.0
2024-03-15,bucket_core_screener,35,9223920.397098541,6465823.17310524,2758097.2239933014,110628.0,-108978.0
2024-03-15,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-18,bucket_3_inverse,10,59564.13926696777,0.0,59564.13926696777,0.0,-429.0
2024-03-18,bucket_core_screener,35,9312753.016727448,6502258.093900681,2810494.922826767,110657.0,-110418.0
2024-03-18,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-19,bucket_3_inverse,10,59825.28617477417,0.0,59825.28617477417,0.0,-429.0
2024-03-19,bucket_core_screener,35,9221725.551881313,6457588.685819626,2764136.8660616875,110657.0,-110418.0
2024-03-19,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-20,bucket_3_inverse,10,57519.902797698975,0.0,57519.902797698975,0.0,-429.0
2024-03-20,bucket_core_screener,35,9520759.426755905,6609943.286262512,2910816.140493393,110657.0,-110418.0
2024-03-20,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-21,bucket_3_inverse,10,57705.0578918457,0.0,57705.0578918457,0.0,-429.0
2024-03-21,bucket_core_screener,35,9506598.241920948,6602690.456983566,2903907.7849373817,110657.0,-110418.0
2024-03-21,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-22,bucket_3_inverse,10,58460.670654296875,0.0,58460.670654296875,0.0,-429.0
2024-03-22,bucket_core_screener,38,9547773.059726238,6646721.276666641,2901051.783059597,111116.0,-112160.0
2024-03-22,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-25,bucket_3_inverse,10,59487.87967681885,0.0,59487.87967681885,0.0,-439.0
2024-03-25,bucket_core_screener,38,9050327.541794777,6317036.409496307,2733291.1322984695,104954.0,-107098.0
2024-03-25,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-26,bucket_3_inverse,10,59498.484661102295,0.0,59498.484661102295,0.0,-439.0
2024-03-26,bucket_core_screener,38,9020028.762728691,6303004.409196854,2717024.3535318375,104954.0,-107098.0
2024-03-26,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-27,bucket_3_inverse,10,57901.911796569824,0.0,57901.911796569824,0.0,-439.0
2024-03-27,bucket_core_screener,38,9120909.410738945,6354580.3592681885,2766329.0514707565,104954.0,-107098.0
2024-03-27,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-03-28,bucket_3_inverse,10,57687.32633972168,0.0,57687.32633972168,0.0,-439.0
2024-03-28,bucket_core_screener,38,9191806.508618355,6389980.95750618,2801825.551112175,104954.0,-107098.0
2024-03-28,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-01,bucket_3_inverse,10,58670.05855560303,0.0,58670.05855560303,0.0,-448.0
2024-04-01,bucket_core_screener,38,9274585.442088127,6474275.499008179,2800309.9430799484,104851.0,-106223.0
2024-04-01,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-02,bucket_3_inverse,10,59466.35150909424,0.0,59466.35150909424,0.0,-448.0
2024-04-02,bucket_core_screener,38,9198948.858381271,6436516.352960587,2762432.505420685,104851.0,-106223.0
2024-04-02,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-03,bucket_3_inverse,10,58315.37233734131,0.0,58315.37233734131,0.0,-448.0
2024-04-03,bucket_core_screener,38,9270713.86316681,6472140.244243622,2798573.6189231873,104851.0,-106223.0
2024-04-03,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-04,bucket_3_inverse,10,59916.107261657715,0.0,59916.107261657715,0.0,-448.0
2024-04-04,bucket_core_screener,38,9136764.940595627,6405972.318222046,2730792.622373581,104851.0,-106223.0
2024-04-04,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-05,bucket_3_inverse,10,58787.47650909424,0.0,58787.47650909424,0.0,-448.0
2024-04-05,bucket_core_screener,39,9301052.401006699,6496970.040002823,2804082.3610038757,105660.0,-106818.0
2024-04-05,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-08,bucket_3_inverse,10,60655.98508453369,0.0,60655.98508453369,0.0,-460.0
2024-04-08,bucket_core_screener,39,9494034.070148468,6621178.5503845215,2872855.5197639465,106278.0,-109451.0
2024-04-08,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-09,bucket_3_inverse,10,59721.74133300781,0.0,59721.74133300781,0.0,-460.0
2024-04-09,bucket_core_screener,39,9558809.425995827,6654772.447378159,2904036.978617668,106278.0,-109451.0
2024-04-09,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-10,bucket_3_inverse,10,61581.380950927734,0.0,61581.380950927734,0.0,-460.0
2024-04-10,bucket_core_screener,39,9431884.078271866,6593082.589590073,2838801.488681793,106278.0,-109451.0
2024-04-10,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-11,bucket_3_inverse,10,59793.25682067871,0.0,59793.25682067871,0.0,-460.0
2024-04-11,bucket_core_screener,39,9651114.459252834,6704294.086296082,2946820.372956753,106278.0,-109451.0
2024-04-11,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-12,bucket_3_inverse,10,62424.06944274902,0.0,62424.06944274902,0.0,-460.0
2024-04-12,bucket_core_screener,39,9304448.757433414,6532833.0480976105,2771615.709335804,106278.0,-109451.0
2024-04-12,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-15,bucket_3_inverse,10,64589.778911590576,0.0,64589.778911590576,0.0,-467.0
2024-04-15,bucket_core_screener,39,9226834.339994907,6496966.306188583,2729868.033806324,107322.0,-111823.0
2024-04-15,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-16,bucket_3_inverse,10,65727.8896522522,0.0,65727.8896522522,0.0,-467.0
2024-04-16,bucket_core_screener,39,9118391.603730202,6442311.813526154,2676079.790204048,107322.0,-111823.0
2024-04-16,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-17,bucket_3_inverse,10,66776.36112594604,0.0,66776.36112594604,0.0,-467.0
2024-04-17,bucket_core_screener,39,9020083.068995476,6393561.3774757385,2626521.6915197372,107322.0,-111823.0
2024-04-17,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-18,bucket_3_inverse,10,67806.76484680176,0.0,67806.76484680176,0.0,-467.0
2024-04-18,bucket_core_screener,39,9033698.443689823,6401617.378957748,2632081.0647320747,107322.0,-111823.0
2024-04-18,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-19,bucket_3_inverse,10,69185.85191345215,0.0,69185.85191345215,0.0,-467.0
2024-04-19,bucket_core_screener,39,8884177.349006653,6324045.034471512,2560132.314535141,107322.0,-111823.0
2024-04-19,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-22,bucket_3_inverse,10,70899.43460083008,0.0,70899.43460083008,0.0,-476.0
2024-04-22,bucket_core_screener,39,9287637.13715458,6474019.341945648,2813617.795208931,108999.0,-124833.0
2024-04-22,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-23,bucket_3_inverse,10,69092.27221679688,0.0,69092.27221679688,0.0,-476.0
2024-04-23,bucket_core_screener,39,9517336.368079185,6588153.140964508,2929183.2271146774,108999.0,-124833.0
2024-04-23,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-24,bucket_3_inverse,10,67664.90910339355,0.0,67664.90910339355,0.0,-476.0
2024-04-24,bucket_core_screener,39,9596378.987086773,6629481.801679611,2966897.1854071617,108999.0,-124833.0
2024-04-24,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-25,bucket_3_inverse,10,67127.9557800293,0.0,67127.9557800293,0.0,-476.0
2024-04-25,bucket_core_screener,39,9692879.127194405,6678886.966796875,3013992.1603975296,108999.0,-124833.0
2024-04-25,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-26,bucket_3_inverse,10,65848.78901672363,0.0,65848.78901672363,0.0,-476.0
2024-04-26,bucket_core_screener,39,9933194.796869278,6797941.63674736,3135253.1601219177,108999.0,-124833.0
2024-04-26,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-29,bucket_3_inverse,10,64359.8733253479,0.0,64359.8733253479,0.0,-483.0
2024-04-29,bucket_core_screener,39,9132137.568444252,6348106.975557327,2784030.5928869247,97634.0,-107670.0
2024-04-29,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-04-30,bucket_3_inverse,10,67389.74918746948,0.0,67389.74918746948,0.0,-483.0
2024-04-30,bucket_core_screener,39,8735533.132202148,6150801.41913414,2584731.7130680084,97634.0,-107670.0
2024-04-30,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-01,bucket_3_inverse,10,67422.90353393555,0.0,67422.90353393555,0.0,-483.0
2024-05-01,bucket_core_screener,39,8672727.228949547,6121176.9441280365,2551550.2848215103,97634.0,-107670.0
2024-05-01,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-02,bucket_3_inverse,10,65987.53978347778,0.0,65987.53978347778,0.0,-483.0
2024-05-02,bucket_core_screener,39,8963416.087011814,6271214.405090332,2692201.681921482,97634.0,-107670.0
2024-05-02,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-03,bucket_3_inverse,10,64386.03778076172,0.0,64386.03778076172,0.0,-483.0
2024-05-03,bucket_core_screener,39,9132449.229862213,6356088.15171814,2776361.0781440735,97634.0,-107670.0
2024-05-03,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-06,bucket_3_inverse,10,63784.00745391846,0.0,63784.00745391846,0.0,-494.0
2024-05-06,bucket_core_screener,39,9304810.79991579,6453778.243730545,2851032.5561852455,97882.0,-106071.0
2024-05-06,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-07,bucket_3_inverse,10,64562.45810699463,0.0,64562.45810699463,0.0,-494.0
2024-05-07,bucket_core_screener,39,9200560.395989418,6402266.76448822,2798293.631501198,97882.0,-106071.0
2024-05-07,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-08,bucket_3_inverse,10,65157.67195892334,0.0,65157.67195892334,0.0,-494.0
2024-05-08,bucket_core_screener,39,9144008.36450243,6373659.086023331,2770349.2784790993,97882.0,-106071.0
2024-05-08,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-09,bucket_3_inverse,10,64225.54438018799,0.0,64225.54438018799,0.0,-494.0
2024-05-09,bucket_core_screener,39,9253656.739396572,6428777.269584656,2824879.4698119164,97882.0,-106071.0
2024-05-09,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-10,bucket_3_inverse,10,64493.867767333984,0.0,64493.867767333984,0.0,-494.0
2024-05-10,bucket_core_screener,39,9205619.853108883,6406174.2224617,2799445.6306471825,97882.0,-106071.0
2024-05-10,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-13,bucket_3_inverse,10,65244.06847381592,0.0,65244.06847381592,0.0,-503.0
2024-05-13,bucket_core_screener,39,9304299.677679062,6473898.56114006,2830401.1165390015,98127.0,-107189.0
2024-05-13,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-14,bucket_3_inverse,10,63748.850898742676,0.0,63748.850898742676,0.0,-503.0
2024-05-14,bucket_core_screener,39,9344639.32754612,6495216.03717041,2849423.2903757095,98127.0,-107189.0
2024-05-14,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-15,bucket_3_inverse,10,61618.99214935303,0.0,61618.99214935303,0.0,-503.0
2024-05-15,bucket_core_screener,39,9580528.561452866,6611943.248846054,2968585.3126068115,98127.0,-107189.0
2024-05-15,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-16,bucket_3_inverse,10,62096.80835723877,0.0,62096.80835723877,0.0,-503.0
2024-05-16,bucket_core_screener,39,9604865.633158684,6626025.508487701,2978840.1246709824,98127.0,-107189.0
2024-05-16,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-17,bucket_3_inverse,10,60898.35087585449,0.0,60898.35087585449,0.0,-503.0
2024-05-17,bucket_core_screener,39,9737721.986608505,6691098.551336288,3046623.435272217,98127.0,-107189.0
2024-05-17,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-20,bucket_3_inverse,10,61574.743030548096,0.0,61574.743030548096,0.0,-513.0
2024-05-20,bucket_core_screener,39,9176989.788503647,6386818.257659912,2790171.5308437347,91409.0,-96178.0
2024-05-20,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-21,bucket_3_inverse,10,60897.20893859863,0.0,60897.20893859863,0.0,-513.0
2024-05-21,bucket_core_screener,39,9150744.225731373,6372401.511787415,2778342.7139439583,91409.0,-96178.0
2024-05-21,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-22,bucket_3_inverse,10,62285.48352432251,0.0,62285.48352432251,0.0,-513.0
2024-05-22,bucket_core_screener,39,8997723.84877348,6297411.673086166,2700312.175687313,91409.0,-96178.0
2024-05-22,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-23,bucket_3_inverse,10,64136.72702789307,0.0,64136.72702789307,0.0,-513.0
2024-05-23,bucket_core_screener,39,8829722.838293552,6212977.235593796,2616745.6026997566,91409.0,-96178.0
2024-05-23,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-24,bucket_3_inverse,10,62758.60753250122,0.0,62758.60753250122,0.0,-513.0
2024-05-24,bucket_core_screener,39,8992747.000954151,6296526.9279670715,2696220.0729870796,91409.0,-96178.0
2024-05-24,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-28,bucket_3_inverse,10,62965.1159286499,0.0,62965.1159286499,0.0,-524.0
2024-05-28,bucket_core_screener,39,9088412.893214703,6317993.064884186,2770419.828330517,90948.0,-97171.0
2024-05-28,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-29,bucket_3_inverse,10,64663.11498260498,0.0,64663.11498260498,0.0,-524.0
2024-05-29,bucket_core_screener,39,8914103.399963856,6230688.668891907,2683414.731071949,90948.0,-97171.0
2024-05-29,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-30,bucket_3_inverse,10,64560.1759185791,0.0,64560.1759185791,0.0,-524.0
2024-05-30,bucket_core_screener,39,8876939.329748154,6213081.548408508,2663857.7813396454,90948.0,-97171.0
2024-05-30,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-05-31,bucket_3_inverse,10,64468.27202606201,0.0,64468.27202606201,0.0,-524.0
2024-05-31,bucket_core_screener,39,8802483.066617489,6176899.540916443,2625583.525701046,90948.0,-97171.0
2024-05-31,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-06-03,bucket_3_inverse,10,64269.27293777466,0.0,64269.27293777466,0.0,-532.0
2024-06-03,bucket_core_screener,39,8886624.685137272,6199922.8837451935,2686701.8013920784,91142.0,-99419.0
2024-06-03,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-06-04,bucket_3_inverse,10,65321.730323791504,0.0,65321.730323791504,0.0,-532.0
2024-06-04,bucket_core_screener,39,8844830.530299664,6180169.372209549,2664661.1580901146,91142.0,-99419.0
2024-06-04,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-06-05,bucket_3_inverse,10,63025.41870498657,0.0,63025.41870498657,0.0,-532.0
2024-06-05,bucket_core_screener,39,9091841.798948765,6303537.507293701,2788304.2916550636,91142.0,-99419.0
2024-06-05,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-06-06,bucket_3_inverse,10,62334.900650024414,0.0,62334.900650024414,0.0,-532.0
2024-06-06,bucket_core_screener,39,9159458.001585007,6339577.206077576,2819880.795507431,91142.0,-99419.0
2024-06-06,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-06-07,bucket_3_inverse,10,64433.92529296875,0.0,64433.92529296875,0.0,-532.0
2024-06-07,bucket_core_screener,40,8916861.331293106,6221793.722522736,2695067.6087703705,91172.0,-99710.0
2024-06-07,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-06-10,bucket_3_inverse,10,65549.89233398438,0.0,65549.89233398438,0.0,-543.0
2024-06-10,bucket_core_screener,40,8950978.09022522,6225749.639087677,2725228.4511375427,90820.0,-100503.0
2024-06-10,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-06-11,bucket_3_inverse,10,66343.98641967773,0.0,66343.98641967773,0.0,-543.0
2024-06-11,bucket_core_screener,40,8910784.955201149,6205876.532148361,2704908.423052788,90820.0,-100503.0
2024-06-11,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-06-12,bucket_3_inverse,10,64433.70464324951,0.0,64433.70464324951,0.0,-543.0
2024-06-12,bucket_core_screener,40,9067082.798885822,6282328.951950073,2784753.846935749,90820.0,-100503.0
2024-06-12,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-06-13,bucket_3_inverse,10,64817.12633514404,0.0,64817.12633514404,0.0,-543.0
2024-06-13,bucket_core_screener,40,9019758.67728424,6260277.421226501,2759481.2560577393,90820.0,-100503.0
2024-06-13,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-06-14,bucket_3_inverse,10,65107.88038635254,0.0,65107.88038635254,0.0,-543.0
2024-06-14,bucket_core_screener,40,8967960.763085365,6236840.357170105,2731120.4059152603,90820.0,-100503.0
2024-06-14,bucket_whitelist,1,0.0,0.0,0.0,0.0,0.0
2024-06-17,bucket_3_inverse,10,65747.65769195557,0.0,65747.65769195557,0.0,-555.0
2024-06-17,bucket_core_screener,40,9067135.886954308,6302179.5712451935,2764956.315709114,91194.0,-101371.0
