ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve
SMUP,SMR,1.982046,185,ols,0.183657,35000,0.183657,False,False,15.100000381469728,0.183657,1.0,False,True,False,False,False,False,False,False,False,2.054545,2.050186,1.272014,1.228324,1.039038,1.060625,0.015,yfinance,0.0,0.03595,1.101004,1.145116,True,1.226547,1.088357,1.04289,0.4955115,0.5946138,0.5,0.5946138,bucket_1,,False,0.183657,ETF_LS,10229.12456991573,-5160.891608931241,10229.12456991573,-5160.891608931241,21090.539140313616,0.0,-0.0,21090.539140313616,core_leveraged
GLXU,GLXY,2.00973,176,ols,0.109924,45000,0.109924,False,False,10.1899995803833,0.109924,1.0,False,True,False,False,False,False,False,False,False,1.863009,1.832899,1.070909,1.051154,0.892359,0.893438,0.015,rex_shares,0.0,0.03595,0.859264,0.861219,True,1.00708,0.960985,0.897156,0.5024325,0.6029189999999999,0.5024325,0.6029189999999999,bucket_1,,False,0.109924,ETF_LS,10235.400619377377,-5092.923238135161,10235.400619377377,-5092.923238135161,10235.400619377377,0.0,-0.0,10235.400619377377,core_leveraged
AFRU,AFRM,1.955055,150,ols,0.153711,6000,0.153711,False,False,9.5600004196167,0.153711,1.0,False,True,False,False,False,False,False,False,False,1.244373,1.235486,0.660387,0.64209,0.644134,0.645786,0.015,rex_shares,0.0,0.03595,0.43669,0.438679,True,0.569843,0.5066759999999999,0.4161319999999999,0.48876375,0.5865165,0.5,0.5865165,bucket_1,,False,0.153711,ETF_LS,2347.009916811204,-1200.4828083154714,2347.009916811204,-1200.4828083154714,2347.009916811204,0.0,-0.0,2347.009916811204,core_leveraged
KTUP,KTOS,2.030056,150,ols,0.2478,15000,0.2478,False,False,14.300000190734863,0.2478,1.0,False,True,False,False,False,False,False,False,False,1.548041,1.542414,0.7922,0.761148,0.673635,0.674801,0.015,rex_shares,0.0,0.03595,0.526478,0.528122,True,0.684646,0.5444,0.4368459999999999,0.507514,0.6090168,0.507514,0.6090168,bucket_1,,False,0.2478,ETF_LS,842.6680247321589,-415.09595042312077,842.6680247321589,-415.09595042312077,842.6680247321589,0.0,-0.0,842.6680247321589,core_leveraged
TTDU,TTD,1.998636,149,ols,0.140633,3000,0.140633,False,False,5.099999904632568,0.140633,1.0,False,True,False,False,False,False,False,False,False,1.035282,1.038929,0.507921,0.513759,0.716357,0.658301,0.015,yfinance,0.0,0.03595,0.563019,0.483375,True,0.530441,0.3672879999999999,0.389808,0.499659,0.5995908,0.5,0.5995908,bucket_1,,False,0.140633,ETF_LS,2345.393912754637,-1173.4972815233173,2345.393912754637,-1173.4972815233173,2345.393912754637,0.0,-0.0,2345.393912754637,core_leveraged
BMNU,BMNR,1.949232,142,ols,0.2702009999999999,1200000,0.2702009999999999,False,False,2.3499999046325684,0.2702009999999999,1.0,False,True,False,False,False,False,False,False,False,2.012487,1.994973,1.588327,1.55135,1.051209,1.02965,0.015,rex_shares,0.0,0.03595,1.071438,1.029935,True,1.362701,1.318126,1.0925,0.487308,0.5847696,0.5,0.5847696,bucket_1,,False,0.2702009999999999,ETF_LS,8528.49693437758,-4375.311371031042,8528.49693437758,-4375.311371031042,17423.280275935787,0.0,-0.0,17423.280275935787,core_leveraged
SBTU,SBET,2.022548,125,ols,0.097647,65000,0.097647,False,False,4.070000171661377,0.097647,1.0,False,True,False,False,False,False,False,False,False,1.73293,1.701244,0.891857,0.844235,0.856805,0.841139,0.015,yfinance,0.0,0.03595,0.810891,0.783385,True,0.851053,0.79421,0.7534059999999999,0.505637,0.6067644,0.505637,0.6067644,bucket_1,,False,0.097647,ETF_LS,8575.413190303061,-4239.905896079134,8575.413190303061,-4239.905896079134,8575.413190303061,0.0,-0.0,8575.413190303061,core_leveraged
CIFU,CIFR,1.992882,102,ols,0.477623,10000,0.477623,False,False,25.809999465942383,0.477623,1.0,False,False,True,False,False,True,True,False,False,2.058631,2.07684,1.340782,1.282739,1.072842,1.087401,0.015,rex_shares,0.0,0.03595,1.189424,1.22054,True,1.250688,0.8631589999999999,0.773065,0.4982205,0.5978646,0.5,0.5978646,bucket_1,,False,0.477623,ETF_LS,0.0,0.0,0.0,0.0,4647.845986710488,0.0,-0.0,4647.845986710488,
SOLX,GSOL,1.969064,95,ols,0.051603,81,0.051603,False,False,9.357999801635742,0.051603,1.0,False,True,False,False,False,False,False,True,False,1.517548,1.474181,0.83391,0.816987,0.844936,0.850456,0.015,yfinance,0.0,0.03595,0.730968,0.739896,True,0.769775,0.7823070000000001,0.718172,0.492266,0.5907192,0.5,0.5907192,bucket_1,,False,0.051603,ETF_LS,9393.780795333749,-4770.683327374706,9393.780795333749,-4770.683327374706,9393.780795333749,0.0,-0.0,9393.780795333749,core_leveraged
XRPK,XRPZ,1.96076,95,ols,,0,,False,True,8.503000259399414,,1.0,False,False,False,False,False,False,False,True,False,1.602213,1.53926,1.094034,1.052084,0.781069,0.780343,0.015,rex_shares,0.0,0.03595,0.624169,0.623101,True,0.801301,1.094034,0.801301,0.49019,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,11993.840285181444,-6116.934395429039,11993.840285181444,-6116.934395429039,38140.08228127351,0.0,-0.0,38140.08228127351,core_leveraged
XRPT,XRPZ,2.015412,101,ols,0.09355,25000,0.09355,False,False,45.709999084472656,0.09355,1.0,False,True,False,False,False,False,False,False,False,1.567435,1.55675,0.789591,0.818411,0.781069,0.780343,0.0094,yfinance,0.0,0.03595,0.670149,0.668989,True,0.718021,0.696041,0.624471,0.503853,0.6046235999999999,0.503853,0.6046235999999999,bucket_1,,False,0.09355,ETF_LS,6904.9325891034105,-3426.0650373737035,6904.9325891034105,-3426.0650373737035,38140.08228127351,0.0,-0.0,38140.08228127351,core_leveraged
GMEU,GME,1.96554,249,ols,0.271391,15000,0.271391,False,False,12.420000076293944,0.271391,1.0,False,True,False,False,False,False,False,False,False,0.958482,0.879072,0.603682,0.584935,0.458892,0.44485,0.015,yfinance,0.0,0.03595,0.249533,0.237491,True,0.599466,0.332291,0.328075,0.491385,0.589662,0.5,0.589662,bucket_1,,False,0.271391,ETF_LS,833.6375175268951,-424.1264576283845,833.6375175268951,-424.1264576283845,7429.383702174042,0.0,-0.0,7429.383702174042,core_leveraged
APPX,APP,1.987234,248,ols,0.031761,550000,0.031761,False,False,39.20299911499024,0.031761,1.0,False,True,False,False,False,False,False,False,False,1.480378,1.415265,0.659499,0.64903,0.723739,0.712374,0.013,tradr,0.0,0.03595,0.562302,0.546291,True,0.657956,0.6277379999999999,0.626195,0.4968085,0.5961702,0.5,0.5961702,bucket_1,,False,0.031761,ETF_LS,8656.692684442143,-4356.151658255718,8656.692684442143,-4356.151658255718,8656.692684442143,0.0,-0.0,8656.692684442143,core_leveraged
ARCX,ACHR,1.982945,217,ols,0.104375,25000,0.104375,False,False,19.770000457763672,0.104375,1.0,False,True,False,False,False,False,False,False,False,1.436772,1.427469,0.71122,0.664209,0.764074,0.772387,0.013,tradr,0.0,0.03595,0.617296,0.629743,True,0.698175,0.606845,0.5938,0.49573625,0.5948835,0.5,0.5948835,bucket_1,,False,0.104375,ETF_LS,6189.408101931599,-3121.3211167892196,6189.408101931599,-3121.3211167892196,6189.408101931599,0.0,-0.0,6189.408101931599,core_leveraged
ASTX,ASTS,1.991321,196,ols,0.103606,95000,0.103606,False,False,36.0,0.103606,1.0,False,True,False,False,False,False,False,False,False,2.044669,2.056743,1.209171,1.192786,0.978087,0.984787,0.013,tradr,0.0,0.03595,0.992874,1.005855,True,1.161105,1.105565,1.057499,0.49783025,0.5973963,0.5,0.5973963,bucket_1,,False,0.103606,ETF_LS,12650.482849560112,-6352.809441350799,12650.482849560112,-6352.809441350799,12650.482849560112,0.0,-0.0,12650.482849560112,core_leveraged
BEX,BE,1.980336,108,ols,0.0800189999999999,150000,0.0800189999999999,False,False,44.93000030517578,0.0800189999999999,1.0,False,True,False,False,False,False,False,False,False,2.176132,2.177266,1.252761,1.168347,1.01552,1.02031,0.013,tradr,0.0,0.03595,1.049305,1.058771,True,1.1365,1.172742,1.056481,0.495084,0.5941008,0.5,0.5941008,bucket_1,,False,0.0800189999999999,ETF_LS,13301.565189762372,-6716.8223926456785,13301.565189762372,-6716.8223926456785,13301.565189762372,0.0,-0.0,13301.565189762372,core_leveraged
CEGX,CEG,1.988194,196,ols,0.138744,20000,0.138744,False,False,16.559999465942383,0.138744,1.0,False,True,False,False,False,False,False,False,False,0.937803,0.927323,0.313547,0.309298,0.4607,0.460278,0.013,tradr,0.0,0.03595,0.257026,0.256644,True,0.300987,0.174803,0.162243,0.4970485,0.5964581999999999,0.5,0.5964581999999999,bucket_1,,False,0.138744,ETF_LS,836.8528913517248,-420.9110838035548,836.8528913517248,-420.9110838035548,836.8528913517248,0.0,-0.0,836.8528913517248,core_leveraged
CLSX,CLSK,1.99957,150,ols,0.10761,100000,0.10761,False,False,16.760000228881836,0.10761,1.0,False,True,False,False,False,False,False,False,False,1.991396,1.998074,1.244175,1.191142,0.882361,0.891924,0.013,tradr,0.0,0.03595,0.826993,0.84395,True,1.075316,1.136565,0.967706,0.4998925,0.599871,0.5,0.599871,bucket_1,,False,0.10761,ETF_LS,11285.69375246338,-5644.0603492067685,11285.69375246338,-5644.0603492067685,11285.69375246338,0.0,-0.0,11285.69375246338,core_leveraged
COZX,CORZ,2.036562,114,ols,0.0437279999999999,20000,0.0437279999999999,False,False,17.020000457763672,0.0437279999999999,1.0,False,True,False,False,False,False,False,False,False,1.407328,1.404989,0.754628,0.687297,0.702122,0.715938,0.013,tradr,0.0,0.03595,0.570605,0.591285,True,0.653854,0.7109,0.6101260000000001,0.5091405,0.6109686,0.5091405,0.6109686,bucket_1,,False,0.0437279999999999,ETF_LS,8077.720051879672,-3966.3511603769844,8077.720051879672,-3966.3511603769844,8077.720051879672,0.0,-0.0,8077.720051879672,core_leveraged
CRDU,CRDO,1.995855,150,ols,0.09961,300000,0.09961,False,False,57.20000076293945,0.09961,1.0,False,True,False,False,False,False,False,False,False,1.816305,1.820953,0.947656,1.005981,0.819725,0.819982,0.013,tradr,0.0,0.03595,0.716578,0.716997,True,0.854124,0.8480460000000001,0.754514,0.49896375,0.5987564999999999,0.5,0.5987564999999999,bucket_1,,False,0.09961,ETF_LS,8549.817281788371,-4283.786789014418,8549.817281788371,-4283.786789014418,8549.817281788371,0.0,-0.0,8549.817281788371,core_leveraged
CSEX,CLS,1.997181,108,ols,0.053829,45000,0.053829,False,False,26.75,0.053829,1.0,False,True,False,False,False,False,False,False,False,1.520682,1.492983,0.645227,0.594367,0.675828,0.670071,0.013,tradr,0.0,0.03595,0.503663,0.495947,True,0.564333,0.591398,0.510504,0.49929525,0.5991543,0.5,0.5991543,bucket_1,,False,0.053829,ETF_LS,6432.196998599562,-3220.6379885446345,6432.196998599562,-3220.6379885446345,6432.196998599562,0.0,-0.0,6432.196998599562,core_leveraged
CWVX,CRWV,1.989251,196,ols,0.096718,200000,0.096718,False,False,46.36000061035156,0.096718,1.0,False,True,False,False,False,False,False,False,False,1.955874,1.922955,0.933769,0.921116,1.060102,1.074666,0.013,tradr,0.0,0.03595,1.154325,1.184916,True,0.982781,0.837051,0.886063,0.49731275,0.5967753,0.5,0.5967753,bucket_1,,False,0.096718,ETF_LS,10461.450332599205,-5258.989605936709,10461.450332599205,-5258.989605936709,33242.28148698502,0.0,-0.0,33242.28148698502,core_leveraged
DOGD,DDOG,1.919707,173,ols,,0,,False,True,13.859999656677246,,1.0,False,False,False,False,False,False,False,True,False,1.128905,1.162942,0.933129,0.914402,0.534437,0.546093,0.013,tradr,0.0,0.03595,0.298207,0.309325,True,0.734086,0.933129,0.734086,0.47992675,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,11086.313831092511,-5775.003076559346,11086.313831092511,-5775.003076559346,11086.313831092511,0.0,-0.0,11086.313831092511,core_leveraged
ENPX,ENPH,2.005355,148,ols,,0,,False,True,11.270000457763672,,1.0,False,False,False,False,False,False,False,True,False,1.47063,1.600038,0.966738,0.945343,0.806513,0.81472,0.013,tradr,0.0,0.03595,0.70484,0.718252,True,0.858653,0.966738,0.858653,0.50133875,1.0,0.50133875,1.0,bucket_1,,False,,ETF_LS,12754.737288433587,-6360.338836980777,12754.737288433587,-6360.338836980777,12754.737288433587,0.0,-0.0,12754.737288433587,core_leveraged
FLYT,FLY,1.995093,123,ols,0.1950339999999999,20000,0.1950339999999999,False,False,30.367000579833984,0.1950339999999999,1.0,False,True,False,False,False,False,False,False,False,2.276485,2.3313,1.478594,1.436183,1.091204,1.095294,0.013,tradr,0.0,0.03595,1.23075,1.239627,True,1.351721,1.28356,1.156687,0.49877325,0.5985279,0.5,0.5985279,bucket_1,,False,0.1950339999999999,ETF_LS,11485.254312086588,-5756.7513454694035,11485.254312086588,-5756.7513454694035,11485.254312086588,0.0,-0.0,11485.254312086588,core_leveraged
GEVX,GEV,1.991886,196,ols,0.062488,10000,0.062488,False,False,84.05999755859375,0.062488,1.0,False,True,False,False,False,False,False,False,False,1.000773,1.029994,0.335731,0.331182,0.480931,0.483319,0.013,tradr,0.0,0.03595,0.277145,0.27942,True,0.322712,0.273243,0.260224,0.4979715,0.5975658,0.5,0.5975658,bucket_1,,False,0.062488,ETF_LS,2716.3087015447586,-1363.6868282345267,2716.3087015447586,-1363.6868282345267,5274.330912769545,0.0,-0.0,5274.330912769545,core_leveraged
IREX,IREN,1.982104,123,ols,0.3113789999999999,10000,0.3113789999999999,False,False,33.119998931884766,0.3113789999999999,1.0,False,True,False,False,False,False,False,False,False,2.151041,2.130918,1.382933,1.3371,0.972414,0.971756,0.013,tradr,0.0,0.03595,0.968664,0.967419,True,1.170867,1.071554,0.8594880000000001,0.495526,0.5946312,0.5,0.5946312,bucket_1,,False,0.3113789999999999,ETF_LS,4127.447110299885,-2082.356480941406,4127.447110299885,-2082.356480941406,22586.91088415064,0.0,-0.0,22586.91088415064,core_leveraged
JOBX,JOBY,1.979711,155,ols,0.265397,35000,0.265397,False,False,22.25,0.265397,1.0,False,True,False,False,False,False,False,False,False,1.420771,1.400296,0.738843,0.672852,0.78111,0.801468,0.013,tradr,0.0,0.03595,0.639911,0.671155,True,0.700762,0.473446,0.435365,0.49492775,0.5939133,0.5,0.5939133,bucket_1,,False,0.265397,ETF_LS,835.6545910051793,-422.10938415010037,835.6545910051793,-422.10938415010037,835.6545910051793,0.0,-0.0,835.6545910051793,core_leveraged
LABX,ALAB,1.996248,174,ols,0.0255989999999999,200000,0.0255989999999999,False,False,44.59000015258789,0.0255989999999999,1.0,False,True,False,False,False,False,False,False,False,1.883898,1.806578,0.971148,0.967556,0.899158,0.903794,0.013,tradr,0.0,0.03595,0.852756,0.861067,True,0.934503,0.945549,0.908904,0.499062,0.5988744,0.5,0.5988744,bucket_1,,False,0.0255989999999999,ETF_LS,12749.36127944528,-6386.662017667785,12749.36127944528,-6386.662017667785,12749.36127944528,0.0,-0.0,12749.36127944528,core_leveraged
LRCU,LRCX,2.03682,169,ols,0.081178,30000,0.081178,False,False,46.97999954223633,0.081178,1.0,False,True,False,False,False,False,False,False,False,1.105473,1.0976,0.435575,0.432978,0.492439,0.486332,0.013,tradr,0.0,0.03595,0.306327,0.300016,True,0.393005,0.3543969999999999,0.3118269999999999,0.509205,0.611046,0.509205,0.611046,bucket_1,,False,0.081178,ETF_LS,2912.3436980025936,-1429.8483410427004,2912.3436980025936,-1429.8483410427004,2912.3436980025936,0.0,-0.0,2912.3436980025936,core_leveraged
MDBX,MDB,1.964739,167,ols,,0,,False,True,18.093900680541992,,1.0,False,False,False,False,False,False,False,True,False,1.44299,1.51781,0.931,0.916085,0.655597,0.681795,0.013,tradr,0.0,0.03595,0.455024,0.488229,True,0.770453,0.931,0.770453,0.49118475,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,11561.21128042707,-5884.349667017893,11561.21128042707,-5884.349667017893,11561.21128042707,0.0,-0.0,11561.21128042707,core_leveraged
NEBX,NBIS,1.998033,155,ols,0.074825,100000,0.074825,False,False,70.4800033569336,0.074825,1.0,False,True,False,False,False,False,False,False,False,1.822915,1.85038,1.02379,0.940571,0.9656,1.013865,0.013,tradr,0.0,0.03595,0.978513,1.073771,True,1.006362,0.948965,0.931537,0.49950825,0.5994098999999999,0.5,0.5994098999999999,bucket_1,,False,0.074825,ETF_LS,11695.061885936546,-5853.287651373399,11695.061885936546,-5853.287651373399,33841.25371227286,0.0,-0.0,33841.25371227286,core_leveraged
NNEX,NNE,1.763423,109,ols,,0,,False,True,6.269999980926514,,1.0,False,False,False,False,False,False,False,True,False,1.635761,1.633825,2.019194,1.884874,0.950213,0.975175,0.013,tradr,0.0,0.03595,0.648207,0.680558,True,1.241213,2.019194,1.241213,0.44085575,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,18368.550171861294,-10416.417485686245,18368.550171861294,-10416.417485686245,18368.550171861294,0.0,-0.0,18368.550171861294,core_leveraged
NVTX,NVTS,2.005212,155,ols,0.247326,30000,0.247326,False,False,84.25,0.247326,1.0,False,True,False,False,False,False,False,False,False,2.357197,2.523702,1.699311,1.678624,1.531002,2.057711,0.013,tradr,0.0,0.03595,2.411461,4.316472,True,1.973432,1.451985,1.726106,0.501303,0.6015636000000001,0.501303,0.6015636000000001,bucket_1,,False,0.247326,ETF_LS,17928.260376301354,-8940.83038416953,17928.260376301354,-8940.83038416953,17928.260376301354,0.0,-0.0,17928.260376301354,core_leveraged
OPEX,OPEN,1.996219,123,ols,0.315934,20000,0.315934,False,False,27.850000381469727,0.315934,1.0,False,True,False,False,False,False,False,False,False,1.781276,1.819946,1.096692,1.02919,1.499554,1.649473,0.013,tradr,0.0,0.03595,2.284739,2.754164,True,1.704859,0.7807580000000001,1.388925,0.49905475,0.5988657,0.5,0.5988657,bucket_1,,False,0.315934,ETF_LS,11351.621393691588,-5686.561140682254,11351.621393691588,-5686.561140682254,30592.519370934664,0.0,-0.0,30592.519370934664,core_leveraged
PONX,PONY,2.006473,155,ols,0.281392,100000,0.281392,False,False,8.96399974822998,0.281392,1.0,False,True,False,False,False,False,False,False,False,1.591984,1.604408,0.834986,0.816803,1.159919,1.25598,0.013,tradr,0.0,0.03595,1.407686,1.642018,True,1.05543,0.553594,0.7740380000000001,0.50161825,0.6019419,0.50161825,0.6019419,bucket_1,,False,0.281392,ETF_LS,3770.6988609194123,-1879.2671822244365,3770.6988609194123,-1879.2671822244365,3770.6988609194123,0.0,-0.0,3770.6988609194123,core_leveraged
QBTX,QBTS,1.99152,248,ols,0.083331,35000,0.083331,False,False,15.710000038146973,0.083331,1.0,False,True,False,False,False,False,False,False,False,2.162133,2.379453,1.401306,1.379063,1.125051,1.191891,0.013,tradr,0.0,0.03595,1.29833,1.45123,True,1.399671,1.317975,1.31634,0.49788,0.597456,0.5,0.597456,bucket_1,,False,0.083331,ETF_LS,16809.739243593303,-8440.658011766542,16809.739243593303,-8440.658011766542,29751.400715825912,0.0,-0.0,29751.400715825912,core_leveraged
QUBX,QUBT,1.967434,208,ols,0.253447,30000,0.253447,False,False,14.8100004196167,0.253447,1.0,False,True,False,False,False,False,False,False,False,1.899751,1.947942,1.216014,1.208093,1.087817,1.140041,0.013,tradr,0.0,0.03595,1.173947,1.284673,True,1.208669,0.962567,0.955222,0.4918585,0.5902301999999999,0.5,0.5902301999999999,bucket_1,,False,0.253447,ETF_LS,7074.976189259028,-3596.042453906473,7074.976189259028,-3596.042453906473,7074.976189259028,0.0,-0.0,7074.976189259028,core_leveraged
RGTU,RGTI,1.988074,208,ols,0.425896,30000,0.425896,False,False,23.59000015258789,0.425896,1.0,False,False,True,False,False,True,True,False,False,1.998286,2.09293,1.197584,1.193222,1.043352,1.076882,0.013,tradr,0.0,0.03595,1.117708,1.187533,True,1.183637,0.7716879999999999,0.757741,0.4970185,0.5964221999999999,0.5,0.5964221999999999,bucket_1,,False,0.425896,ETF_LS,0.0,0.0,0.0,0.0,8912.726488527054,0.0,-0.0,8912.726488527054,
SMU,SMR,1.983157,196,ols,0.180246,10000,0.180246,False,False,19.56999969482422,0.180246,1.0,False,True,False,False,False,False,False,False,False,2.052443,2.052796,1.307851,1.29013,1.039038,1.060625,0.013,tradr,0.0,0.03595,1.100822,1.145009,True,1.261845,1.1276050000000002,1.0815990000000002,0.49578925,0.5949471,0.5,0.5949471,bucket_1,,False,0.180246,ETF_LS,10861.414570397887,-5476.830412517963,10861.414570397887,-5476.830412517963,21090.539140313616,0.0,-0.0,21090.539140313616,core_leveraged
SNPX,SNPS,1.818986,109,ols,,0,,False,True,24.549999237060547,,1.0,False,False,False,False,False,False,False,True,False,0.776301,0.772133,0.797177,0.768394,0.61387,0.557712,0.013,tradr,0.0,0.03595,0.323134,0.274126,True,0.528176,0.797177,0.528176,0.4547465,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,8253.66999459481,-4537.511555666074,8253.66999459481,-4537.511555666074,8253.66999459481,0.0,-0.0,8253.66999459481,core_leveraged
SRPU,SRPT,1.965153,123,ols,0.126025,4000,0.126025,False,False,10.821000099182127,0.126025,1.0,False,True,False,False,False,False,False,False,False,2.174816,1.898262,1.373799,1.334296,1.18479,1.083345,0.013,tradr,0.0,0.03595,1.378903,1.1607,True,1.376412,1.247774,1.250387,0.49128825,0.5895459,0.5,0.5895459,bucket_1,,False,0.126025,ETF_LS,14733.821402523614,-7497.544161967855,14733.821402523614,-7497.544161967855,14733.821402523614,0.0,-0.0,14733.821402523614,core_leveraged
TARK,ARKK,1.97883,500,ols,0.029498,25000,0.029498,False,False,48.05899810791016,0.029498,1.0,False,True,False,False,False,False,False,False,False,0.738887,0.74098,0.233607,0.230384,0.373506,0.373652,0.0115,tradr,0.0,0.03595,0.181797,0.181903,True,0.233607,0.204109,0.204109,0.4947075,0.593649,0.5,0.593649,bucket_1,,False,0.029498,ETF_LS,2853.7050000972604,-1442.117311793969,2853.7050000972604,-1442.117311793969,2853.7050000972604,0.0,-0.0,2853.7050000972604,core_leveraged
TEMT,TEM,1.984222,236,ols,0.097287,500000,0.097287,False,False,25.61000061035156,0.097287,1.0,False,True,False,False,False,False,False,False,False,1.364153,1.350635,0.635561,0.619994,0.716791,0.722235,0.013,tradr,0.0,0.03595,0.550076,0.557726,True,0.630133,0.538274,0.532846,0.4960555,0.5952666,0.5,0.5952666,bucket_1,,False,0.097287,ETF_LS,5538.74155907259,-2791.392071589061,5538.74155907259,-2791.392071589061,5538.74155907259,0.0,-0.0,5538.74155907259,core_leveraged
UNX,U,2.029315,150,ols,0.044047,4000,0.044047,False,False,40.27000045776367,0.044047,1.0,False,True,False,False,False,False,False,False,False,1.903195,1.669512,1.059745,1.052486,0.777442,0.760895,0.013,tradr,0.0,0.03595,0.681257,0.654672,True,0.906547,1.015698,0.8625,0.50732875,0.6087945,0.50732875,0.6087945,bucket_1,,False,0.044047,ETF_LS,11567.461213161567,-5700.180215078273,11567.461213161567,-5700.180215078273,11567.461213161567,0.0,-0.0,11567.461213161567,core_leveraged
UPSX,UPST,1.988363,217,ols,0.1248739999999999,75000,0.1248739999999999,False,False,24.88999938964844,0.1248739999999999,1.0,False,True,False,False,False,False,False,False,False,1.473324,1.419294,0.71358,0.692027,0.71938,0.71308,0.013,tradr,0.0,0.03595,0.557041,0.548173,True,0.691838,0.588706,0.566964,0.49709075,0.5965089,0.5,0.5965089,bucket_1,,False,0.1248739999999999,ETF_LS,5245.100156702562,-2637.8986918900437,5245.100156702562,-2637.8986918900437,5245.100156702562,0.0,-0.0,5245.100156702562,core_leveraged
VOYX,VOYG,1.925641,154,ols,,0,,False,True,14.209400177001951,,1.0,False,False,False,False,False,False,False,True,False,1.645512,1.649162,1.160533,1.143399,0.872062,0.870327,0.013,tradr,0.0,0.03595,0.724047,0.721353,True,0.990788,1.160533,0.990788,0.48141025,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,14668.022552269427,-7617.215541354503,14668.022552269427,-7617.215541354503,14668.022552269427,0.0,-0.0,14668.022552269427,core_leveraged
WULX,WULF,1.993005,123,ols,0.161381,15000,0.161381,False,False,36.65999984741211,0.161381,1.0,False,True,False,False,False,False,False,False,False,1.960702,1.982947,1.203763,1.163101,1.038798,1.10651,0.013,tradr,0.0,0.03595,1.116504,1.260246,True,1.159095,1.042382,0.997714,0.49825125,0.5979015,0.5,0.5979015,bucket_1,,False,0.161381,ETF_LS,10213.444688128213,-5124.64579272416,10213.444688128213,-5124.64579272416,10213.444688128213,0.0,-0.0,10213.444688128213,core_leveraged
CRMU,CRML,1.953944,49,ols,0.161808,9000,0.161808,False,False,10.470000267028809,0.161808,1.0,False,True,False,False,False,False,False,False,False,2.297078,2.575772,1.680156,1.561402,1.633494,1.747904,0.0075,yfinance,0.0,0.03595,2.52859,2.88914,True,2.363617,1.518348,2.201809,0.488486,0.5861831999999999,0.5,0.5861831999999999,bucket_1,,False,0.161808,ETF_LS,27007.054354463064,-13821.815955044292,27007.054354463064,-13821.815955044292,27007.054354463064,0.0,-0.0,27007.054354463064,core_leveraged
UECG,UEC,1.998018,49,ols,0.062428,8000,0.062428,False,False,10.460000038146973,0.062428,1.0,False,True,False,False,False,False,False,False,False,1.253201,1.241023,0.603232,0.570738,0.73771,0.748259,0.0075,yfinance,0.0,0.03595,0.585978,0.601607,True,0.589333,0.540804,0.526905,0.4995045,0.5994054,0.5,0.5994054,bucket_1,,False,0.062428,ETF_LS,6420.8574494612485,-3213.613415625509,6420.8574494612485,-3213.613415625509,6420.8574494612485,0.0,-0.0,6420.8574494612485,core_leveraged
DNNG,DNN,1.985695,49,ols,0.101669,1000,0.101669,False,False,14.18000030517578,0.101669,1.0,False,True,False,False,False,False,False,False,False,1.135446,1.134331,0.628049,0.60193,0.611103,0.61362,0.0075,yfinance,0.0,0.03595,0.408408,0.411424,True,0.451116,0.52638,0.349447,0.49642375,0.5957085,0.5,0.5957085,bucket_1,,False,0.101669,ETF_LS,2867.369216068611,-1444.0129103757681,2867.369216068611,-1444.0129103757681,2867.369216068611,0.0,-0.0,2867.369216068611,core_leveraged
RCAX,RCAT,2.004199,54,ols,0.047156,50000,0.047156,False,False,13.670000076293944,0.047156,1.0,False,True,False,False,False,False,False,False,False,2.363668,2.359826,1.704712,1.521122,1.139962,1.161152,0.0131,yfinance,0.0,0.03595,1.356911,1.405979,True,1.43144,1.657556,1.384284,0.50104975,0.6012597,0.50104975,0.6012597,bucket_1,,False,0.047156,ETF_LS,18741.692425403668,-9351.213340293887,18741.692425403668,-9351.213340293887,18741.692425403668,0.0,-0.0,18741.692425403668,core_leveraged
