symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3397.316608,0.0,0.0,0.0,-432.09,28.98191815334652,0.0,0.0,2994.2085261533466
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,2954.605888,0.0,0.0,-30.14,-56.32,1.813055130652953,0.0,0.0,2869.958943130653
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,2221.045835,0.0,0.0,-32.54,-143.21,5.451225625643912,0.0,0.0,2050.747060625644
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1667.227687,0.0,0.0,-74.0,-40.74,9.139957588143751,0.0,0.0,1561.6276445881438
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1066.474204,0.0,0.0,0.0,-283.02,11.224645786971433,0.0,0.0,794.6788497869716
SDS,PROSHARES ULTRASHORT S&P500,0.0,891.35656,0.0,0.0,-84.78999999999999,-85.68,17.564079842493385,0.0,0.0,738.4506398424933
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,855.391216,0.0,0.0,-46.84,-99.12,9.433782793641381,0.0,0.0,718.8649987936413
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,625.151913,0.0,0.0,0.0,-80.23,13.309530087159846,0.0,0.0,558.2314430871598
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,27.372349,0.0,0.0,-20.580000000000002,-2.21,0.44358127797706776,0.0,0.0,5.521750007977067
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,27.602048,0.0,0.0,-161.57,-63.48,2.1318505760838633,0.0,0.0,-35.43158647391612
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,25.88934,0.0,0.0,-171.68,-9.03,0.6155294877794074,0.0,0.0,-49.781268252220606
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,180.987544,0.0,0.0,-18.34,-26.12,5.25130028837706,0.0,0.0,-237.90038493162297
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-2806.975048,0.0,0.0,-131.54000000000002,-383.22,24.368862427033726,0.0,0.0,-3300.7721438729654
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-3122.097632,0.0,0.0,0.0,-587.43,22.255543429539088,0.0,0.0,-3687.2720885704607
