symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed,discrepancy_blocker,purgatory,purgatory_no_locate,purgatory_borrow_band,purgatory_net_edge,purgatory_vol_ratio
AMA,-1939.4615611080133,0.0,1939.4615611080133,1939.4615611080133,1939.4615611080133,0.0,-1939.4615611080133,True,none,False,False,False,False,False
TXXS,-1920.6327697888707,0.0,1920.6327697888707,1920.6327697888707,1920.6327697888707,0.0,-1920.6327697888707,True,no_locate,True,True,False,False,False
CRCG,-9708.22435366195,-7798.7,1909.52435366195,1909.52435366195,9708.22435366195,7798.7,-1909.52435366195,True,none,False,False,False,False,False
HIMZ,-2852.243125404414,-4723.12,-1870.8768745955858,1870.8768745955858,2852.243125404414,4723.12,1870.8768745955858,False,none,False,False,False,False,False
XXRP,-2518.8885032980584,-4361.526,-1842.6374967019415,1842.6374967019415,2518.8885032980584,4361.526,1842.6374967019415,False,none,False,False,False,False,False
OSCX,-880.9432187725627,-2691.9710999999998,-1811.027881227437,1811.027881227437,880.9432187725627,2691.9710999999998,1811.027881227437,False,none,False,False,False,False,False
TXXD,-1568.0495344332485,-3372.7999999999997,-1804.7504655667512,1804.7504655667512,1568.0495344332485,3372.7999999999997,1804.7504655667512,False,none,False,False,False,False,False
PTIR,-834.9587757346393,-2619.7599999999998,-1784.8012242653604,1784.8012242653604,834.9587757346393,2619.7599999999998,1784.8012242653604,False,none,False,False,False,False,False
APPX,-3777.1267078494416,-5535.46,-1758.3332921505585,1758.3332921505585,3777.1267078494416,5535.46,1758.3332921505585,False,none,False,False,False,False,False
HOOX,-1456.105835208923,-3196.3575,-1740.251664791077,1740.251664791077,1456.105835208923,3196.3575,1740.251664791077,False,none,False,False,False,False,False
XRPT,-2108.774661797732,-3847.7844,-1739.0097382022682,1739.0097382022682,2108.774661797732,3847.7844,1739.0097382022682,False,none,False,False,False,False,False
HOOG,-1386.8401810609075,-3091.4,-1704.5598189390926,1704.5598189390926,1386.8401810609075,3091.4,1704.5598189390926,False,none,False,False,False,False,False
CONL,-2464.392560095544,-4168.8,-1704.4074399044562,1704.4074399044562,2464.392560095544,4168.8,1704.4074399044562,False,none,False,False,False,False,False
LABD,0.0,-1667.8799999999999,-1667.8799999999999,1667.8799999999999,0.0,1667.8799999999999,1667.8799999999999,False,none,False,False,False,False,False
UNX,-2910.6925629076704,-4571.643,-1660.9504370923296,1660.9504370923296,2910.6925629076704,4571.643,1660.9504370923296,False,none,False,False,False,False,False
EWV,0.0,-1606.7069999999999,-1606.7069999999999,1606.7069999999999,0.0,1606.7069999999999,1606.7069999999999,False,none,False,False,False,False,False
ETHU,-2264.9065162857114,-3857.32,-1592.4134837142888,1592.4134837142888,2264.9065162857114,3857.32,1592.4134837142888,False,none,False,False,False,False,False
GLWG,-2714.400441637249,-1135.2,1579.200441637249,1579.200441637249,2714.400441637249,1135.2,-1579.200441637249,True,none,False,False,False,False,False
OPEX,-1811.022581982464,-3326.4,-1515.377418017536,1515.377418017536,1811.022581982464,3326.4,1515.377418017536,False,none,False,False,False,False,False
UECG,-2402.39875511938,-3848.084,-1445.6852448806198,1445.6852448806198,2402.39875511938,3848.084,1445.6852448806198,False,none,False,False,False,False,False
RDTL,-1938.3605130087572,-3383.9134,-1445.5528869912428,1445.5528869912428,1938.3605130087572,3383.9134,1445.5528869912428,False,none,False,False,False,False,False
TERG,-2831.7752188696486,-1418.24,1413.5352188696486,1413.5352188696486,2831.7752188696486,1418.24,-1413.5352188696486,True,none,False,False,False,False,False
CONX,-2002.6858677014395,-3392.7549,-1390.0690322985604,1390.0690322985604,2002.6858677014395,3392.7549,1390.0690322985604,False,none,False,False,False,False,False
CCUP,-5246.236036611636,-3894.975,1351.2610366116364,1351.2610366116364,5246.236036611636,3894.975,-1351.2610366116364,True,none,False,False,False,False,False
LABX,-3669.57243153128,-5007.42,-1337.84756846872,1337.84756846872,3669.57243153128,5007.42,1337.84756846872,False,none,False,False,False,False,False
COIG,-1244.9263075921183,-2570.94,-1326.0136924078818,1326.0136924078818,1244.9263075921183,2570.94,1326.0136924078818,False,none,False,False,False,False,False
BAIG,-5250.387879622928,-6564.8532,-1314.4653203770713,1314.4653203770713,5250.387879622928,6564.8532,1314.4653203770713,False,none,False,False,False,False,False
ETU,-1950.054225699404,-3262.0,-1311.945774300596,1311.945774300596,1950.054225699404,3262.0,1311.945774300596,False,none,False,False,False,False,False
SMCL,-3602.1548007764063,-2290.7400000000002,1311.414800776406,1311.414800776406,3602.1548007764063,2290.7400000000002,-1311.414800776406,True,none,False,False,False,False,False
SNAG,-2059.004354259029,-3362.4325,-1303.428145740971,1303.428145740971,2059.004354259029,3362.4325,1303.428145740971,False,none,False,False,False,False,False
COIA,-2139.203350538101,-3440.1400000000003,-1300.9366494618994,1300.9366494618994,2139.203350538101,3440.1400000000003,1300.9366494618994,False,none,False,False,False,False,False
PLU,-7176.1457008359785,-8441.050000000001,-1264.9042991640226,1264.9042991640226,7176.1457008359785,8441.050000000001,1264.9042991640226,False,none,False,False,False,False,False
DAMD,-1709.440756759123,-2957.5,-1248.059243240877,1248.059243240877,1709.440756759123,2957.5,1248.059243240877,False,none,False,False,False,False,False
LMNX,-1261.1718743899837,-2436.4512,-1175.2793256100163,1175.2793256100163,1261.1718743899837,2436.4512,1175.2793256100163,False,none,False,False,False,False,False
TEMT,-2221.386800086092,-3345.18,-1123.7931999139078,1123.7931999139078,2221.386800086092,3345.18,1123.7931999139078,False,none,False,False,False,False,False
UVIX,-10500.0,-9399.331999999999,1100.6680000000015,1100.6680000000015,10500.0,9399.331999999999,-1100.6680000000015,True,none,False,False,False,False,False
ETHT,-1620.128893512525,-2712.96,-1092.831106487475,1092.831106487475,1620.128893512525,2712.96,1092.831106487475,False,none,False,False,False,False,False
ZETX,-1165.5233095215212,-2236.927,-1071.403690478479,1071.403690478479,1165.5233095215212,2236.927,1071.403690478479,False,none,False,False,False,False,False
RKLZ,-6186.495414136845,-5128.049999999999,1058.445414136846,1058.445414136846,6186.495414136845,5128.049999999999,-1058.445414136846,True,none,False,False,False,False,False
RKTL,-2765.7103687044064,-3817.69,-1051.9796312955937,1051.9796312955937,2765.7103687044064,3817.69,1051.9796312955937,False,none,False,False,False,False,False
SNOU,-1453.4009852134552,-2501.6,-1048.1990147865447,1048.1990147865447,1453.4009852134552,2501.6,1048.1990147865447,False,none,False,False,False,False,False
UPSX,-2426.2618809367827,-3450.7200000000003,-1024.4581190632175,1024.4581190632175,2426.2618809367827,3450.7200000000003,1024.4581190632175,False,none,False,False,False,False,False
KORU,-2631.9279744019186,-1624.29,1007.6379744019187,1007.6379744019187,2631.9279744019186,1624.29,-1007.6379744019187,True,none,False,False,False,False,False
LACG,-1606.7192954129384,-2609.4249999999997,-1002.7057045870613,1002.7057045870613,1606.7192954129384,2609.4249999999997,1002.7057045870613,False,none,False,False,False,False,False
MPWX,-2607.355722916875,-1645.28,962.0757229168751,962.0757229168751,2607.355722916875,1645.28,-962.0757229168751,True,none,False,False,False,False,False
LEUX,-1912.270710852708,-2827.96,-915.6892891472921,915.6892891472921,1912.270710852708,2827.96,915.6892891472921,False,none,False,False,False,False,False
KTUP,-720.7228376987144,-1591.76,-871.0371623012855,871.0371623012855,720.7228376987144,1591.76,871.0371623012855,False,none,False,False,False,False,False
COHX,-3336.4119770766665,-2477.16,859.2519770766667,859.2519770766667,3336.4119770766665,2477.16,-859.2519770766667,True,none,False,False,False,False,False
PALU,-67.1676865758012,-912.73,-845.5623134241988,845.5623134241988,67.1676865758012,912.73,845.5623134241988,False,none,False,False,False,False,False
SMCX,-1965.9397089532504,-1129.24,836.6997089532504,836.6997089532504,1965.9397089532504,1129.24,-836.6997089532504,True,none,False,False,False,False,False
AFRU,-487.5243063234623,-1307.3200000000002,-819.7956936765379,819.7956936765379,487.5243063234623,1307.3200000000002,819.7956936765379,False,none,False,False,False,False,False
SATG,-818.2222422906829,0.0,818.2222422906829,818.2222422906829,818.2222422906829,0.0,-818.2222422906829,True,no_locate,True,True,False,False,False
CWEB,-153.620274120277,-963.34,-809.719725879723,809.719725879723,153.620274120277,963.34,809.719725879723,False,none,False,False,False,False,False
PLTU,-667.4732136432775,-1472.6399999999999,-805.1667863567224,805.1667863567224,667.4732136432775,1472.6399999999999,805.1667863567224,False,none,False,False,False,False,False
OKTG,-505.08779047387947,-1291.1094,-786.0216095261205,786.0216095261205,505.08779047387947,1291.1094,786.0216095261205,False,none,False,False,False,False,False
ADBG,-144.35251136693492,-915.8100000000001,-771.4574886330652,771.4574886330652,144.35251136693492,915.8100000000001,771.4574886330652,False,none,False,False,False,False,False
LLYX,-135.9643689396968,-874.51,-738.5456310603032,738.5456310603032,135.9643689396968,874.51,738.5456310603032,False,none,False,False,False,False,False
DUOG,-1481.4403324996651,-2218.9296,-737.4892675003348,737.4892675003348,1481.4403324996651,2218.9296,737.4892675003348,False,none,False,False,False,False,False
BULG,-553.4402717600791,-1278.6378,-725.1975282399209,725.1975282399209,553.4402717600791,1278.6378,725.1975282399209,False,none,False,False,False,False,False
STXL,-1572.4521854908303,-891.8,680.6521854908303,680.6521854908303,1572.4521854908303,891.8,-680.6521854908303,True,none,False,False,False,False,False
PONX,-834.7838770969508,-1510.4399999999998,-675.656122903049,675.656122903049,834.7838770969508,1510.4399999999998,675.656122903049,False,none,False,False,False,False,False
PLUL,-3130.3329946672143,-3794.9272,-664.5942053327858,664.5942053327858,3130.3329946672143,3794.9272,664.5942053327858,False,none,False,False,False,False,False
STXX,-1382.4034375420172,-721.6500000000001,660.7534375420171,660.7534375420171,1382.4034375420172,721.6500000000001,-660.7534375420171,True,none,False,False,False,False,False
TQQY,0.0,-652.2746999999999,-652.2746999999999,652.2746999999999,0.0,652.2746999999999,652.2746999999999,False,borrow_band,True,False,True,False,True
RBLU,-1651.508077276777,-2303.28,-651.7719227232233,651.7719227232233,1651.508077276777,2303.28,651.7719227232233,False,none,False,False,False,False,False
CSEX,-4005.1950239825087,-4656.96,-651.7649760174913,651.7649760174913,4005.1950239825087,4656.96,651.7649760174913,False,none,False,False,False,False,False
USGG,-4913.073193079873,-4273.0160000000005,640.0571930798724,640.0571930798724,4913.073193079873,4273.0160000000005,-640.0571930798724,True,borrow_band,True,False,True,False,False
SOUX,-1590.9010358510736,-2222.495,-631.5939641489263,631.5939641489263,1590.9010358510736,2222.495,631.5939641489263,False,none,False,False,False,False,False
CPNX,-458.8792010217438,-1089.2759999999998,-630.396798978256,630.396798978256,458.8792010217438,1089.2759999999998,630.396798978256,False,none,False,False,False,False,False
PLTA,-490.918129429537,-1120.753,-629.834870570463,629.834870570463,490.918129429537,1120.753,629.834870570463,False,none,False,False,False,False,False
PLTG,-542.4911374959036,-1170.58,-628.0888625040964,628.0888625040964,542.4911374959036,1170.58,628.0888625040964,False,none,False,False,False,False,False
PANG,-106.4273901454085,-730.1162,-623.6888098545916,623.6888098545916,106.4273901454085,730.1162,623.6888098545916,False,none,False,False,False,False,False
GEMG,-3980.768859779548,-3360.5994,620.1694597795481,620.1694597795481,3980.768859779548,3360.5994,-620.1694597795481,True,borrow_band,True,False,True,False,False
GUSH,-63.38451943492917,-680.24,-616.8554805650708,616.8554805650708,63.38451943492917,680.24,616.8554805650708,False,none,False,False,False,False,False
GLXU,-5935.485477722247,-5321.280000000001,614.2054777222465,614.2054777222465,5935.485477722247,5321.280000000001,-614.2054777222465,True,none,False,False,False,False,False
ASMU,-245.5187346356582,-832.4999999999999,-586.9812653643417,586.9812653643417,245.5187346356582,832.4999999999999,586.9812653643417,False,none,False,False,False,False,False
PYPG,0.0,-578.34,-578.34,578.34,0.0,578.34,578.34,False,net_edge,True,False,False,True,False
XPEG,-178.4429443418215,-753.8549999999999,-575.4120556581784,575.4120556581784,178.4429443418215,753.8549999999999,575.4120556581784,False,none,False,False,False,False,False
IBX,-274.6867902943536,-840.24,-565.5532097056464,565.5532097056464,274.6867902943536,840.24,565.5532097056464,False,none,False,False,False,False,False
AMZZ,-74.42984326363451,-636.5999999999999,-562.1701567363654,562.1701567363654,74.42984326363451,636.5999999999999,562.1701567363654,False,none,False,False,False,False,False
ARCX,-2642.5864715513376,-3203.2896,-560.7031284486625,560.7031284486625,2642.5864715513376,3203.2896,560.7031284486625,False,no_locate,True,True,False,False,False
NVOX,-260.9542976932371,-816.5,-555.5457023067629,555.5457023067629,260.9542976932371,816.5,555.5457023067629,False,none,False,False,False,False,False
SOXS,0.0,-554.73,-554.73,554.73,0.0,554.73,554.73,False,none,False,False,False,False,False
SOFA,-1240.5753782530956,-1792.85,-552.2746217469044,552.2746217469044,1240.5753782530956,1792.85,552.2746217469044,False,none,False,False,False,False,False
ALBG,-268.7532407851879,-811.2528,-542.499559214812,542.499559214812,268.7532407851879,811.2528,542.499559214812,False,none,False,False,False,False,False
GDXU,-520.2122552026991,-1053.69,-533.4777447973009,533.4777447973009,520.2122552026991,1053.69,533.4777447973009,False,none,False,False,False,False,False
GLGG,-2432.119563603964,-1900.3500000000001,531.7695636039637,531.7695636039637,2432.119563603964,1900.3500000000001,-531.7695636039637,True,none,False,False,False,False,False
MUU,-1706.8386085859472,-2235.63,-528.7913914140529,528.7913914140529,1706.8386085859472,2235.63,528.7913914140529,False,none,False,False,False,False,False
AMUU,-865.2036100994641,-1383.0,-517.7963899005359,517.7963899005359,865.2036100994641,1383.0,517.7963899005359,False,none,False,False,False,False,False
BOEU,-100.12367770031332,-590.2736,-490.14992229968664,490.14992229968664,100.12367770031332,590.2736,490.14992229968664,False,none,False,False,False,False,False
SPXL,-47.67239232287442,-537.62,-489.9476076771256,489.9476076771256,47.67239232287442,537.62,489.9476076771256,False,none,False,False,False,False,False
SSPC,-361.0137427555386,-849.68,-488.66625724446135,488.66625724446135,361.0137427555386,849.68,488.66625724446135,False,none,False,False,False,False,False
BOEG,-100.54248554385224,-570.8859,-470.34341445614774,470.34341445614774,100.54248554385224,570.8859,470.34341445614774,False,none,False,False,False,False,False
CNCG,-277.85853689858226,-731.8439999999999,-453.9854631014177,453.9854631014177,277.85853689858226,731.8439999999999,453.9854631014177,False,none,False,False,False,False,False
AMDL,-920.9834910344734,-1368.15,-447.16650896552665,447.16650896552665,920.9834910344734,1368.15,447.16650896552665,False,none,False,False,False,False,False
TTDU,-194.5858856086787,-626.85,-432.2641143913213,432.2641143913213,194.5858856086787,626.85,432.2641143913213,False,none,False,False,False,False,False
LRCU,0.0,-429.7164,-429.7164,429.7164,0.0,429.7164,429.7164,False,borrow_band,True,False,True,False,False
BIDG,-192.72139412950935,-619.8136,-427.0922058704906,427.0922058704906,192.72139412950935,619.8136,427.0922058704906,False,none,False,False,False,False,False
NEMG,-230.1999023664978,-657.09,-426.89009763350225,426.89009763350225,230.1999023664978,657.09,426.89009763350225,False,none,False,False,False,False,False
AAPB,0.0,-423.8674,-423.8674,423.8674,0.0,423.8674,423.8674,False,net_edge,True,False,False,True,False
AMDG,-910.0345350377836,-1316.2212,-406.18666496221635,406.18666496221635,910.0345350377836,1316.2212,406.18666496221635,False,none,False,False,False,False,False
NETG,-850.8953062637763,-1254.0576,-403.1622937362238,403.1622937362238,850.8953062637763,1254.0576,403.1622937362238,False,none,False,False,False,False,False
WDCX,-2440.438148219055,-2038.95,401.4881482190551,401.4881482190551,2440.438148219055,2038.95,-401.4881482190551,True,none,False,False,False,False,False
NFLU,-47.22805075872422,-446.66,-399.4319492412758,399.4319492412758,47.22805075872422,446.66,399.4319492412758,False,none,False,False,False,False,False
TARK,-327.82857988385786,-725.61,-397.78142011614216,397.78142011614216,327.82857988385786,725.61,397.78142011614216,False,none,False,False,False,False,False
CRWL,0.0,-392.40000000000003,-392.40000000000003,392.40000000000003,0.0,392.40000000000003,392.40000000000003,False,net_edge,True,False,False,True,False
TQQQ,-132.0408966811031,-513.4499999999999,-381.4091033188968,381.4091033188968,132.0408966811031,513.4499999999999,381.4091033188968,False,none,False,False,False,False,False
UNHG,-51.340793539981206,-430.38,-379.0392064600188,379.0392064600188,51.340793539981206,430.38,379.0392064600188,False,none,False,False,False,False,False
MSTX,-707.3755557388231,-1081.3,-373.92444426117686,373.92444426117686,707.3755557388231,1081.3,373.92444426117686,False,none,False,False,False,False,False
