underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
ASTS,ASTS,0.0,1670.3336632383925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.3336632383925
IREN,IREN,0.0,1188.0239318202562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.0239318202562
CRWV,CRWV,0.0,1053.169308570296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.169308570296
QBTS,QBTS,0.0,855.0583218589716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0583218589716
XLK,"TTXD, WEBS, XLK",559.09476129,0.0,0.0,0.0,0.0,-3.6399999999999997,0.0,0.0,0.0,555.4547612900001
COIN,COIN,0.0,168.58165225769739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.58165225769739
QQQ,QID,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
CLSK,"CLSK, CLSZ",342.45757941,-294.9717863155821,0.0,0.0,0.0,-0.13002957087422962,0.0,0.0,0.0,47.35576352354366
DIA,"DIA, DXD, SDOW",-51.37564591,0.0,0.0,0.0,0.0,-3.055,0.0,0.0,0.0,-54.43064591
MSTR,MSTR,0.0,-302.6938060756005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302.6938060756005
NBIS,NBIS,0.0,-2061.735542520878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2061.735542520878
