symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,77.756712,0.0,0.0,0.0,-27.88,5.28466485340887,0.0,0.0,55.16137685340887
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,1.787116,0.0,0.0,-103.09,-11.79,0.1080496026652725,0.0,0.0,46.89968055266528
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,1.685034,0.0,0.0,-1.9100000000000001,0.0,0.02994978325476636,0.0,0.0,-0.19501621674523387
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,1.807413,0.0,0.0,-147.3,-6.640000000000001,0.040329814972550775,0.0,0.0,-47.66839492502746
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-49.572151,0.0,0.0,0.0,-5.5,5.742525364679279,0.0,0.0,-49.32962563532072
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,-58.128751,0.0,0.0,0.0,-5.26,4.063187261563303,0.0,0.0,-59.3255637384367
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,-169.668574,0.0,0.0,0.0,-21.22,4.265809064429203,0.0,0.0,-186.6227649355708
SDS,PROSHARES ULTRASHORT S&P500,0.0,-198.681061,0.0,0.0,0.0,-9.67,5.685723168916607,0.0,0.0,-202.66533783108338
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,-216.599684,0.0,0.0,0.0,-9.4,4.2878874302900885,0.0,0.0,-221.71179656970992
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,-384.401031,0.0,0.0,0.0,-16.3,4.477006232585999,0.0,0.0,-396.224024767414
EWV,PROSHARES ULTSHRT MSCI JAPAN,-409.18712052,0.0,0.0,0.0,0.0,-2.39,0.0,0.0,0.0,-411.57712052
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1362.417632,0.0,0.0,0.0,-40.28,6.463163226378581,0.0,0.0,-1396.2344687736213
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-1918.569378,0.0,0.0,0.0,-22.5,7.820272379399686,0.0,0.0,-1936.6550639206002
