underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
BLSH,1605.893959,137.512315,0.0,0.0,0.0,-33.86,6.6670905326171255,0.0,0.0,1716.213364532617
GDX,-170.39822705,1781.5575000000003,0.0,0.0,0.0,-10.629999999999999,11.158598091881606,0.0,0.0,1611.6878710418816
MSTR,895.7082351500001,4304.641584,-0.37,0.0,-3961.46,-254.54,57.275427936202924,0.0,0.0,1041.2552470862024
SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
CRWV,181.83653006,663.8152550000001,0.0,0.0,0.0,-36.34,5.490614409969744,0.0,0.0,814.80239946997
SOXX,945.01051609,-129.04927,0.0,0.0,0.0,-1.18,0.0,0.0,0.0,814.7812460900001
ENPH,436.15916215,0.0,0.0,0.0,0.0,-14.26,0.0,0.0,0.0,421.89916215
EWJ,388.675936,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.275936
IREN,0.0,399.4615819999999,0.0,0.0,0.0,-34.69,5.782394413755603,0.0,0.0,370.55397641375544
XRPZ,-1439.7644517400004,1818.678255,0.0,0.0,-11.16,-33.27,13.409311504424625,0.0,0.0,347.89311476442435
TSLA,261.39657538000006,496.68926199999987,0.0,0.0,-347.66999999999996,-126.84,13.232313405010025,0.0,0.0,296.8081507850102
META,666.85666064,370.856995,0.0,0.0,-668.9200000000001,-97.16000000000001,18.421062157687604,0.0,0.0,290.0547177976878
MU,23.55845,254.08122500000013,0.0,0.0,0.0,-15.610000000000001,6.262576472887684,0.0,0.0,268.292251472888
INTC,-62.22877602,301.31321099999997,0.0,0.0,0.0,-19.46,4.925792215511266,0.0,0.0,224.55022719551113
MSFT,631.76421974,-170.5512349999999,66.43,0.0,-227.45000000000002,-99.4,20.445219538866258,0.0,0.0,221.2382042788663
CRML,0.0,227.39824199999998,0.0,0.0,0.0,-28.52,11.631996653097008,0.0,0.0,210.51023865309708
NVDA,-174.15738238,604.911459,0.0,0.0,-122.42,-119.98,21.810776066651528,0.0,0.0,210.16485268665156
VRT,-261.38572544000004,476.27627200000006,0.0,0.0,0.0,-16.4,5.838313474883841,0.0,0.0,204.32886003488375
NBIS,-50.607662499999996,268.5241920000001,0.0,0.0,0.0,-20.55,6.800674245364987,0.0,0.0,204.1672037453652
COIN,1741.2357913199999,-1345.490552,0.0,0.0,-165.33,-30.15,3.4507397921086773,0.0,0.0,203.71597911210847
MDB,0.0,223.18768899999986,0.0,0.0,0.0,-25.25,4.088068619959571,0.0,0.0,202.02575761995922
AVGO,0.0,237.389005,0.0,0.0,0.0,-56.78,10.9514326253168,0.0,0.0,191.56043762531687
MRNA,-1.8364709200000107,206.15242999999998,0.0,0.0,0.0,-19.09,5.6383538749739195,0.0,0.0,190.8643129549739
BMNR,0.0,195.86219999999992,0.0,0.0,0.0,-26.78,6.750399566465533,0.0,0.0,175.83259956646543
NNE,0.0,172.461877,0.0,0.0,0.0,0.0,2.510457387488416,0.0,0.0,174.9723343874884
XBI,166.8326715,7.415543,0.0,0.0,0.0,-2.54,0.0,0.0,0.0,171.70821450000003
WULF,0.0,174.058986,0.0,0.0,0.0,-18.45,5.658205205669707,0.0,0.0,161.26719120566972
MARA,-80.81654759,2759.050315,-9.29,0.0,-2399.83,-137.78,29.377332824914788,0.0,0.0,160.71110023491474
HOOD,1490.68620305,-775.6502559999999,0.0,0.0,-547.06,-16.54,5.104876560511562,0.0,0.0,156.54082361051132
LEU,0.0,163.171403,0.0,0.0,0.0,-18.82,6.571289623359892,0.0,0.0,150.92269262335992
PLUG,0.0,162.5931989999999,0.0,0.0,0.0,-19.73,6.578713073910218,0.0,0.0,149.4419120739101
APP,0.0,162.69757099999993,0.0,0.0,0.0,-17.25,2.112406849358829,0.0,0.0,147.5599778493588
SNOW,734.35125347,-448.1579569999999,0.0,0.0,-114.75,-33.47,5.841231658893279,0.0,0.0,143.81452812889347
XPEV,142.620679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.620679
CORZ,-11.887826,162.78445899999997,0.0,0.0,0.0,-14.11,4.97783316367959,0.0,0.0,141.76446616367957
TSM,82.82289362,226.36238000000003,0.0,0.0,-138.64,-45.82000000000001,8.862998401614457,0.0,0.0,133.58827202161444
CMG,567.93314174,-423.49904100000003,0.0,0.0,0.0,-23.0,4.221101973442495,0.0,0.0,125.65520271344258
SOEZ,13.2908996,130.67932699999994,0.0,0.0,-12.1,-13.17,6.247985552840491,0.0,0.0,124.94821215284048
CRDO,-2.23982661,127.202929,0.0,0.0,0.0,-12.54,3.60487878344934,0.0,0.0,116.02798117344936
ALAB,-0.72220676,133.93927499999995,0.0,0.0,0.0,-23.53,6.27386523734525,0.0,0.0,115.96093347734518
RKT,12.05931748,106.55004200000008,0.0,0.0,0.0,-11.37,3.9533713896291602,0.0,0.0,111.19273086962926
UEC,-18.90443527,133.1485600000001,0.0,0.0,0.0,-12.92,5.0554338200358515,0.0,0.0,106.37955855003588
GLXY,5.840784750000012,102.390961,0.0,0.0,0.0,-14.34,4.0994341787331745,0.0,0.0,97.99117992873317
