underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
GDX,-170.39822705,3165.805186,0.0,0.0,-10.84,-18.87,10.940397562749531,0.0,0.0,2976.6373565127496
MSTR,895.7082351500001,7236.111584,-0.37,0.0,-5570.58,-560.37,48.42053969816541,0.0,0.0,2048.9203588481664
BLSH,1741.02942416,0.0,0.0,0.0,0.0,-40.47,0.0,0.0,0.0,1700.55942416
MARA,-73.94721659,5201.818883,-9.29,0.0,-3236.4500000000003,-275.38,26.94511782351769,0.0,0.0,1633.6967842335177
SLV,950.86998489,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.2899848899999
CRWV,181.83653006,769.0015080000001,0.0,0.0,0.0,-47.4,5.929130140557166,0.0,0.0,909.3671682005574
TSLA,1020.4489594900001,243.60075700000016,0.0,0.0,-405.99,-148.96,11.096443250070351,0.0,0.0,720.1961597400705
META,534.44764968,1134.253228,12.6,0.0,-864.7700000000001,-116.27000000000001,18.200886351446428,0.0,0.0,718.4617640314459
SOXX,907.5855369,-222.173292,0.0,0.0,4.16,-1.31,2.9244867410183355,0.0,0.0,691.1867316410185
RCAT,0.0,517.9626000000001,0.0,0.0,0.0,-32.94,5.999475118663617,0.0,0.0,491.0220751186637
NVDA,175.57334722000002,719.485373,1.44,0.0,-315.79,-158.87,21.600330626094802,0.0,0.0,443.4390508460949
XRPZ,-1439.7644517400004,1931.7868379999998,0.0,0.0,-11.16,-50.34,10.623845161270498,0.0,0.0,441.1462314212704
ENPH,436.15916215,0.0,0.0,0.0,0.0,-14.26,0.0,0.0,0.0,421.89916215
IREN,0.0,445.49346700000024,0.0,0.0,0.0,-60.51,4.678018402925969,0.0,0.0,389.6614854029258
EWJ,388.67593575,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.27593575000003
VRT,-205.89726944,556.008464,2.06,0.0,0.0,-25.71,5.537694375287391,0.0,0.0,331.99888893528714
AMD,927.3367253399999,-383.4368750000001,0.0,0.0,-148.62,-90.16,18.4228417763186,0.0,0.0,323.54269211631845
MRVL,0.0,344.68577099999993,0.0,0.0,-9.19,-31.24,9.553456583118432,0.0,0.0,313.8092275831186
INTC,-33.50780248,338.087753,0.0,0.0,0.0,-28.32,6.795819981703395,0.0,0.0,283.05577050170336
PLTR,-494.44224204000005,1311.6146279999998,0.0,0.0,-431.29,-126.3,22.107611264584236,0.0,0.0,281.6899972245842
AVGO,0.0,335.362032,34.45,0.0,-30.49,-68.53999999999999,10.874358893786694,0.0,0.0,281.6563908937866
MRNA,18.78210107999999,291.484461,0.0,0.0,0.0,-34.62,4.570927972546167,0.0,0.0,280.21749005254617
ALAB,2.4e-07,305.4171640000004,0.0,0.0,0.0,-33.15,5.944988704169874,0.0,0.0,278.2121529441706
MU,23.55845,284.584588,0.0,0.0,-14.21,-22.86,4.526459528724842,0.0,0.0,275.59949752872484
SRPT,0.0,294.3455949999998,0.0,0.0,0.0,-38.93,7.10953589212975,0.0,0.0,262.5251308921297
WULF,0.0,282.41582700000004,0.0,0.0,0.0,-45.04,5.536121412067268,0.0,0.0,242.91194841206732
CORZ,-11.887826,264.71642699999995,0.0,0.0,0.0,-20.23,5.2843828311419605,0.0,0.0,237.88298383114193
NBIS,-105.4451885,371.4082629999999,0.0,0.0,0.0,-35.82,6.965429253512482,0.0,0.0,237.10850375351242
CRML,0.0,284.7716989999999,0.0,0.0,0.0,-62.19,11.805578906381381,0.0,0.0,234.3872779063813
TSM,82.82289286999998,325.42734499999995,0.0,0.0,-138.64,-61.51,8.955021436708794,0.0,0.0,217.05525930670876
BMNR,0.0,277.5003200000001,0.0,0.0,0.0,-75.97,5.652340186380237,0.0,0.0,207.18266018638042
HUT,-70.722721,284.781116,0.0,0.0,0.0,-24.34,3.694104122457183,0.0,0.0,193.41249912245712
ASTS,121.69252075,108.20338199999992,0.0,0.0,0.0,-45.88,7.137939482079991,0.0,0.0,191.1538422320798
LITE,0.0,197.46196099999997,0.0,0.0,0.0,-9.93,2.3201852153861107,0.0,0.0,189.85214621538609
MDB,0.0,212.88111200000003,0.0,0.0,0.0,-36.68,3.9371785125306697,0.0,0.0,180.13829051253106
KLAC,0.0,185.634467,11.4,0.0,0.0,-32.95,5.83119384039283,0.0,0.0,169.91566084039283
PLUG,0.0,200.34876099999974,0.0,0.0,0.0,-41.43,7.4264106221375,0.0,0.0,166.3451716221375
RKT,14.0651807,162.47248400000012,0.0,0.0,0.0,-18.77,4.807852334291799,0.0,0.0,162.5755170342918
MSFT,631.76421974,-151.5069050000002,66.43,0.0,-276.28,-128.75,19.771876920972986,0.0,0.0,161.42919166097272
APP,0.0,178.93274399999996,0.0,0.0,0.0,-20.740000000000002,1.6554793234729608,0.0,0.0,159.8482233234729
CIFR,0.0,178.561731,0.0,0.0,0.0,-29.76,3.1726410287043487,0.0,0.0,151.97437202870447
SOEZ,13.511677599999999,158.62643700000035,7.91,0.0,-18.09,-26.07,4.7230670380989785,0.0,0.0,140.61118163809897
XPEV,143.78664600000002,-5.528167,0.0,0.0,0.0,0.0,1.3767682912649,0.0,0.0,139.6352472912649
CRDO,3.9e-07,159.41297000000003,0.0,0.0,0.0,-25.21,3.90079406820948,0.0,0.0,138.10376445820958
HOOD,1491.15825505,-711.5969109999996,0.0,0.0,-633.58,-20.310000000000002,4.659207309990244,0.0,0.0,130.33055135999075
UEC,-18.90443527,165.94252000000006,0.0,0.0,0.0,-23.12,5.061279916707567,0.0,0.0,128.9793646467076
COIN,1741.2357913199999,-1396.087141,0.0,0.0,-179.87,-43.7,2.8888372057426133,0.0,0.0,124.4674875257424
GEV,-34.533062109999996,172.804444,0.0,0.0,0.0,-21.71,5.986994558031828,0.0,0.0,122.54837644803172
CMG,567.93314174,-419.977578,0.0,0.0,0.0,-30.83,4.367383953234114,0.0,0.0,121.49294769323433
CEG,5.9e-07,170.25879899999995,14.93,0.0,0.0,-70.62,5.941623594330103,0.0,0.0,120.51042318432985
SNOW,734.35125347,-468.9365240000002,0.0,0.0,-114.75,-36.11,4.837919139450203,0.0,0.0,119.39264860945013
TER,-3.350405,181.87664700000005,3.12,0.0,0.0,-70.12,6.312623730879437,0.0,0.0,117.83886573087966
CRM,0.0,137.81318299999998,0.0,0.0,0.0,-28.64,6.261115631991006,0.0,0.0,115.43429863199094
FIGR,151.30131910999998,0.0,0.0,0.0,0.0,-36.07,0.0,0.0,0.0,115.23131910999999
URA,0.0,160.35462899999993,0.0,0.0,-42.69,-10.53,4.986190262658451,0.0,0.0,112.1208192626583
ABNB,212.45937075,2.3751089999999984,0.0,0.0,-99.24000000000001,-11.59,1.3932199393704412,0.0,0.0,105.39769968937048
LLY,214.68161264999998,-90.08242099999998,8.65,0.0,-2.23,-29.23,1.0819408326211601,0.0,0.0,102.87113248262108
LEU,0.0,144.6111239999998,0.0,0.0,0.0,-53.56,5.818764852325634,0.0,0.0,96.8698888523254
XOM,-259.80667862,534.690035,38.11,0.0,-178.78,-55.339999999999996,6.146624538591942,0.0,0.0,85.01998091859195
XBI,161.35837863,-74.171189,0.0,0.0,0.0,-4.41,0.8851914986943892,0.0,0.0,83.66238112869439
CLS,-52.838314,149.874029,0.0,0.0,0.0,-15.44,1.1498361139093893,0.0,0.0,82.74555111390941
BE,0.0,94.49593400000003,0.0,0.0,0.0,-16.86,2.1616640449647706,0.0,0.0,79.79759804496484
SPOT,82.02639431,1.6574859999999987,0.0,0.0,0.0,-8.41,1.4006979612365966,0.0,0.0,76.6745782712366
NU,-52.027916,160.55005200000005,0.0,0.0,0.0,-37.01,4.7174069491347685,0.0,0.0,76.22954294913484
CRWD,583.27702275,-482.85153999999994,0.0,0.0,0.0,-28.4,1.3268073693142948,0.0,0.0,73.35229011931438
DIA,65.0769285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0769285
WDC,0.0,71.67166599999999,1.0,0.0,0.0,-11.12,1.4890030849629696,0.0,0.0,63.04066908496296
GOOGL,455.33948351000004,-198.56622199999993,11.34,0.0,-145.61,-71.17,10.660487468414658,0.0,0.0,61.993748978414715
CSCO,80.66342015000001,39.349396,3.69,0.0,-25.45,-43.79,5.458646526905672,0.0,0.0,59.92146267690568
ISRG,282.58692575,-211.114955,0.0,0.0,0.0,-13.69,1.6980395824043022,0.0,0.0,59.48001033240416
CNC,69.26452255000004,0.0,0.0,0.0,0.0,-10.69,0.0,0.0,0.0,58.57452254999998
FXI,0.0,64.08515799999998,0.0,0.0,-5.57,-5.17,3.89991733461138,0.0,0.0,57.24507533461133
AAPL,-183.87915793000002,458.000178,21.84,0.0,-139.07999999999998,-110.08,10.098604377161141,0.0,0.0,56.8996244471611
GLXY,5.840784750000012,74.44080200000008,0.0,0.0,0.0,-27.34,3.101831897516549,0.0,0.0,56.04341864751677
UNH,-95.40678155,113.2419809999999,64.09,0.0,0.0,-35.25,5.191242779484884,0.0,0.0,51.86644222948462
UBER,-60.21031285,106.48280800000009,0.0,0.0,0.0,-5.93,5.191229886343734,0.0,0.0,45.53372503634387
RDW,0.0,61.760936,0.0,0.0,0.0,-20.15,3.3931137423444393,0.0,0.0,45.00404974234445
AFRM,50.480235050000005,0.0,0.0,0.0,0.0,-6.85,0.0,0.0,0.0,43.63023505000001
OKLO,-99.803838,181.52993100000003,0.0,0.0,0.0,-43.47,2.948197227590507,0.0,0.0,41.20429022759049
SATS,0.0,55.832915000000014,0.0,0.0,0.0,-19.69,2.8883859458024146,0.0,0.0,39.03130094580246
COST,-26.804813,112.930331,7.8,0.0,0.0,-60.99,5.656195235583652,0.0,0.0,38.591713235583654
OKTA,0.0,51.09882000000002,0.0,0.0,0.0,-14.47,1.7463759685701912,0.0,0.0,38.37519596857021
QBTS,0.0,63.328865999999834,0.0,0.0,0.0,-33.61,6.016197522733278,0.0,0.0,35.73506352273307
FCX,0.0,34.942841000000016,0.0,0.0,0.0,-2.65,1.6056215466515438,0.0,0.0,33.89846254665156
DNN,0.0,35.880205000000004,0.0,0.0,0.0,-6.28,1.431589927428506,0.0,0.0,31.031794927428503
QCOM,-11.54169324,35.655856000000085,52.51,0.0,-31.66,-18.54,4.54293696311268,0.0,0.0,30.967099723112597
LRCX,0.0,31.722535999999998,0.0,0.0,0.0,-5.35,1.255147290810691,0.0,0.0,27.6276832908107
ETOR,0.0,32.39623499999999,0.0,0.0,0.0,-9.24,1.7315101768259207,0.0,0.0,24.887745176825888
NOK,0.0,23.992936,0.0,0.0,0.0,-6.33,1.5361404090020438,0.0,0.0,19.199076409002046
EWW,0.0,21.549783999999995,0.0,0.0,-0.71,-2.95,1.195864627809689,0.0,0.0,19.085648627809682
KWEB,0.0,48.40852599999971,0.0,0.0,-29.95,-6.07,4.7918261598441605,0.0,0.0,17.18035215984378
CELH,41.48727030000009,0.0,0.0,0.0,0.0,-24.38,0.0,0.0,0.0,17.107270300000092
ASHR,-21.795233,58.536756999999966,-0.85,0.0,-16.99,-8.67,4.917469820336715,0.0,0.0,15.148993820336614
SMCI,0.0,32.09272099999998,0.0,0.0,0.0,-22.31,1.9146701399821267,0.0,0.0,11.697391139982074
VALE,0.0,12.912942000000015,0.0,0.0,0.0,-5.54,1.679241382609726,0.0,0.0,9.05218338260974
HL,0.0,5.011217000000002,0.0,0.0,0.0,0.0,3.2266246106932996,0.0,0.0,8.237841610693295
APH,0.0,12.374747000000013,0.0,0.0,0.0,-5.98,1.3505307490276144,0.0,0.0,7.74527774902765
ORLY,0.0,8.741196,0.0,0.0,0.0,-4.66,1.4057005000022313,0.0,0.0,5.486896500002231
ORCL,0.0,21.790003000000013,0.0,0.0,-6.92,-13.05,1.4304553310074344,0.0,0.0,3.250458331007451
ARM,174.02727726999998,-18.567667,0.0,0.0,-140.34,-15.81,1.2483139260019631,0.0,0.0,0.5579241960019203
