underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
NVDA,32994.54,32994.54,1.0,0.0,0.0,sleeve_balance,32994.54,0.0,0.0
IBIT,32578.26,32578.26,0.7662683174908667,0.21278006709264402,0.0,sleeve_balance,24963.68847698,6932.004348561601,0.0
PLTR,31770.440000000002,31770.440000000002,0.8947458719340974,0.10525412806590265,0.0,sleeve_balance,28426.470039529926,3343.9699604700763,0.0
NFLX,30387.28,30387.28,0.8069886584279307,0.1930113415720694,0.0,sleeve_balance,24522.19032047389,5865.089679526112,0.0
MSFT,28009.5,28009.5,0.8797535386846045,0.12024646131539553,0.0,sleeve_balance,24641.45674178643,3368.043258213571,0.0
AMD,27405.0,27405.0,1.0,0.0,0.0,sleeve_balance,27405.0,0.0,0.0
ETHA,24148.350000000002,24148.350000000002,0.9686414351626507,0.0,0.0,sleeve_balance,23391.092400809997,0.0,0.0
PANW,19911.620000000003,19911.620000000003,1.0,0.0,0.0,sleeve_balance,19911.620000000003,0.0,0.0
CRML,18799.2,18799.2,0.9574310884718498,0.0,0.0,sleeve_balance,17998.9385184,0.0,0.0
GDX,18445.05,18445.05,0.9854662196784504,0.0,0.0,sleeve_balance,18176.97369528,0.0,0.0
TSLA,18029.5,18029.5,0.9428074252077429,0.0,0.0,sleeve_balance,16998.346472783,0.0,0.0
AMZN,17830.45,17830.45,0.99441023051241,0.0,0.0,sleeve_balance,17730.78189464,0.0,0.0
XRPZ,17287.683,17287.683,0.9572658665617596,0.0,0.0,sleeve_balance,16548.90884784,0.0,0.0
MSTR,16776.2,16776.2,0.0,0.9745685531836769,0.0,sleeve_balance,0.0,16349.55696192,0.0
AVGO,16671.15,16671.15,1.0,0.0,0.0,sleeve_balance,16671.15,0.0,0.0
GOOGL,16267.349999999999,16267.349999999999,1.0,0.0,0.0,sleeve_balance,16267.349999999999,0.0,0.0
BA,16241.16,16241.16,1.0,0.0,0.0,sleeve_balance,16241.16,0.0,0.0
AAPL,15867.039999999999,15867.039999999999,0.9815525088157337,0.0,0.0,sleeve_balance,15574.332919479599,0.0,0.0
MRVL,14888.289999999999,14888.289999999999,1.0,0.0,0.0,sleeve_balance,14888.289999999999,0.0,0.0
AAOI,14859.13,14859.13,1.0,0.0,0.0,sleeve_balance,14859.13,0.0,0.0
TSM,13900.640000000001,13900.640000000001,0.9921554393006363,0.0,0.0,sleeve_balance,13791.595585759998,0.0,0.0
META,13212.580000000002,13212.580000000002,0.49303215645543863,0.4792612083241879,0.0,sleeve_balance,6514.22680974,6332.277055879999,0.0
XOP,12084.96,12084.96,0.9889370283592168,0.0,0.0,sleeve_balance,11951.26443024,0.0,0.0
GSOL,11610.86,11610.86,0.9585771606599337,0.0,0.0,sleeve_balance,11129.905211619998,0.0,0.0
NNE,11545.199999999999,11545.199999999999,0.992791786217649,0.0,0.0,sleeve_balance,11461.97973024,0.0,0.0
PLUG,10601.59,10601.59,1.0,0.0,0.0,sleeve_balance,10601.59,0.0,0.0
EOSE,10561.25,10561.25,0.9971655159871416,0.0,0.0,sleeve_balance,10531.3143057192,0.0,0.0
SRPT,10476.73,10476.73,1.0,0.0,0.0,sleeve_balance,10476.73,0.0,0.0
NBIS,10446.72,10446.72,1.0,0.0,0.0,sleeve_balance,10446.72,0.0,0.0
ASTS,10095.58,10095.58,1.0,0.0,0.0,sleeve_balance,10095.58,0.0,0.0
INTC,10076.0,10076.0,1.0,0.0,0.0,sleeve_balance,10076.0,0.0,0.0
XLE,9954.0,9954.0,0.9808860874623266,0.0,0.0,sleeve_balance,9763.7401146,0.0,0.0
TER,9907.52,9907.52,0.986273420353267,0.0,0.0,sleeve_balance,9771.5236376184,0.0,0.0
XOM,9802.09,9802.09,0.9634545714720023,0.0,0.0,sleeve_balance,9443.86842048,0.0,0.0
LEU,9710.130000000001,9710.130000000001,0.9615771129585289,0.0,0.0,sleeve_balance,9337.038771852001,0.0,0.0
CEG,9548.699999999999,9548.699999999999,0.9576988377517359,0.0,0.0,sleeve_balance,9144.77889204,0.0,0.0
