underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
MARA,MARA,513.8900000000001,513.8900000000001,1
GSOL,"GSOL, SOLX",480.95478838000236,22740.765211619997,2
HOOD,HOOD,206.69999999999976,206.69999999999976,1
NNE,"NNE, NNEX",83.2202697599987,23007.17973024,2
DDOG,"DDOG, DOGD",-87.3498779700003,4420.30987797,2
LLY,"ELIL, LLY",-733.6589656741902,2610.8249625658095,2
APP,"APP, APPX",-980.2366124398136,4120.355803560187,2
ARM,"ARM, ARMG",-1336.1511012,2529.0311012,2
LMT,"LMT, LMTL",-1483.0132555404807,2124.571161523519,2
OPEN,"OPEG, OPEN",-1493.4630505891234,5318.634610711676,2
ABNB,"ABNB, ABNG",-1646.7591805125,2646.3591805125,2
EWY,KORU,-1653.58466052,1653.58466052,1
BULL,BULG,-1665.0028741500003,1665.0028741500003,1
KTOS,KTUP,-1674.558886,1674.558886,1
UPS,UPSG,-1692.834310116,1692.834310116,1
XYZ,"XYZ, XYZG",-1700.0690391199998,2656.5490391199996,2
PYPL,"PYPG, PYPL",-1715.8956256834997,2532.0156256835,2
CLS,CSEX,-1780.8120387799997,1780.8120387799997,1
SNAP,SNAG,-1846.066701312,1846.066701312,1
OSCR,OSCG,-1887.7515100575997,1887.7515100575997,1
ACHR,ARCX,-1935.03088946,1935.03088946,1
ADBE,ADBG,-1953.04297884,1953.04297884,1
RTX,RTXG,-1957.5111098087998,1957.5111098087998,1
SNPS,SNPX,-1978.8203005199998,1978.8203005199998,1
LRCX,LRCU,-1985.5973280000003,1985.5973280000003,1
NEM,NEMG,-1988.2198648350002,1988.2198648350002,1
GDXJ,JNUG,-2028.1473290000001,2028.1473290000001,1
NOW,NOWL,-2032.7026284,2032.7026284,1
AAL,AALG,-2037.6732891647998,2037.6732891647998,1
TTD,TTDU,-2037.9159108,2037.9159108,1
ZETA,ZETX,-2038.5926417348,2038.5926417348,1
XBI,LABU,-2051.7227696,2051.7227696,1
CRWD,CRWL,-2053.82551504,2053.82551504,1
BIDU,BIDG,-2088.48201408,2088.48201408,1
APH,APHU,-2105.9629309704,2105.9629309704,1
XPEV,XPEG,-2120.7534387356,2120.7534387356,1
SBUX,SBU,-2138.6485904585998,2138.6485904585998,1
SPOT,SPOG,-2143.677387789,2143.677387789,1
SHOP,SHPU,-2149.9632962808,2149.9632962808,1
