ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
QBTX,QBTS,1.992561,234,ols,0.075186,200000,0.075186,False,False,7.21999979019165,0.075186,1.0,False,,True,False,False,False,False,True,False,False,False,2.371656,1.383969,1.399201,1.935972,1.423398,1.308783,1.348212,0.49814025,0.5977683,0.5,0.5977683
QUBX,QUBT,1.964777,194,ols,0.235445,40000,0.235445,False,False,7.100100040435791,0.235445,1.0,False,,True,False,False,False,False,True,False,False,False,1.949544,1.267593,1.731899,2.842859,1.630154,1.032148,1.3947090000000002,0.49119425,0.5894330999999999,0.5,0.5894330999999999
RGTU,RGTI,1.986239,194,ols,0.35564999999999997,35000,0.35564999999999997,False,False,13.579999923706055,0.35564999999999997,1.0,False,,False,True,False,False,True,False,True,False,False,2.113747,1.233994,1.478993,2.142476,1.443089,0.878344,1.087439,0.49655975,0.5958717,0.5,0.5958717
SMU,SMR,1.985228,182,ols,,0,,False,True,12.470000267028809,,1.0,False,,False,False,False,False,False,True,False,True,False,2.005479,1.260743,1.124502,1.236624,1.254043,1.260743,1.254043,0.496307,1.0,0.5,1.0
SNPX,SNPS,1.919636,94,ols,0.049741999999999995,5000,0.049741999999999995,False,False,22.540000915527344,0.049741999999999995,1.0,False,,True,False,False,False,False,True,False,False,False,0.791251,0.245667,0.48211,0.205162,0.220271,0.19592500000000002,0.170529,0.479909,0.5758907999999999,0.5,0.5758907999999999
SRPU,SRPT,1.966034,109,ols,0.130084,6000,0.130084,False,False,13.229999542236328,0.130084,1.0,False,,True,False,False,False,False,True,False,False,False,1.992754,1.371559,0.877409,0.731068,1.008106,1.2414749999999999,0.878022,0.4915085,0.5898102,0.5,0.5898102
TARK,ARKK,1.977851,502,ols,0.040778,10000,0.040778,False,False,36.24639892578125,0.040778,1.0,False,,True,False,False,False,False,True,False,False,False,0.806181,0.235714,0.406954,0.16015,0.235714,0.194936,0.194936,0.49446275,0.5933553,0.5,0.5933553
TEMT,TEM,1.984836,222,ols,0.09701599999999999,200000,0.09701599999999999,False,False,19.024999618530273,0.09701599999999999,1.0,False,,True,False,False,False,False,True,False,False,False,1.326914,0.612633,1.006306,0.989734,0.657526,0.515617,0.5605100000000001,0.496209,0.5954508,0.5,0.5954508
UNX,U,2.028887,136,ols,0.041721,8000,0.041721,False,False,29.34000015258789,0.041721,1.0,False,,True,False,False,False,False,True,False,False,False,1.713924,1.174467,0.737293,0.567382,0.895015,1.132746,0.853294,0.50722175,0.6086661,0.50722175,0.6086661
UPSX,UPST,1.985111,203,ols,0.130032,55000,0.130032,False,False,13.46500015258789,0.130032,1.0,False,,True,False,False,False,False,True,False,False,False,1.409491,0.713214,0.895338,0.783816,0.726942,0.583182,0.5969099999999999,0.49627775,0.5955333,0.5,0.5955333
VOYX,VOYG,1.965946,141,ols,0.490016,4000,0.490016,False,False,9.069999694824219,0.490016,1.0,False,,False,True,False,False,False,False,True,False,False,1.677867,1.026207,0.876526,0.729498,0.895514,0.5361910000000001,0.405498,0.4914865,0.5897838,0.5,0.5897838
WULX,WULF,1.994822,109,ols,0.121201,2000,0.121201,False,False,19.68000030517578,0.121201,1.0,False,,True,False,False,False,False,True,False,False,False,2.03363,1.17658,1.14735,1.306205,1.250137,1.0553789999999998,1.128936,0.4987055,0.5984466,0.5,0.5984466
CRMU,CRML,1.967872,35,ols,0.098651,15000,0.098651,False,False,5.9899001121521,0.098651,1.0,False,,True,False,False,False,False,True,False,False,False,2.03519,1.125468,1.533724,2.240161,2.085343,1.0268169999999999,1.986692,0.491968,0.5903616,0.5,0.5903616
UECG,UEC,1.994104,35,ols,0.062003,500,0.062003,False,False,8.550000190734863,0.062003,1.0,False,,True,False,False,False,False,True,False,True,False,1.314385,0.665932,0.705323,0.493089,0.517095,0.6039289999999999,0.45509199999999994,0.498526,0.5982312,0.5,0.5982312
DNNG,DNN,1.980901,35,ols,0.127378,500,0.127378,False,False,11.779999732971191,0.127378,1.0,False,,True,False,False,False,False,True,False,True,False,1.208974,0.656169,0.612162,0.364075,0.404644,0.528791,0.277266,0.49522525,0.5942703,0.5,0.5942703
RCAX,RCAT,2.017535,40,ols,0.13748100000000002,45000,0.13748100000000002,False,False,12.010100364685059,0.13748100000000002,1.0,False,,True,False,False,False,False,True,False,False,False,2.554501,1.648492,1.274878,1.668314,1.665168,1.511011,1.527687,0.50438375,0.6052605,0.50438375,0.6052605
RDWU,RDW,1.97024,42,ols,0.200772,2000,0.200772,False,False,9.59000015258789,0.200772,1.0,False,,True,False,False,False,False,True,False,False,False,2.011921,1.685064,1.066222,1.086585,1.186332,1.484292,0.98556,0.49256,0.5910719999999999,0.5,0.5910719999999999
OKLL,OKLO,1.997757,194,ols,0.207059,30000,0.207059,False,False,5.760000228881836,0.207059,1.0,False,,True,False,False,False,False,True,False,False,False,2.019552,1.256735,1.301086,1.687134,1.355795,1.0496759999999998,1.148736,0.49943925,0.5993271,0.5,0.5993271
GDXU,GDX,3.043721,502,ols,0.040778,35000,0.040778,False,False,228.05999755859375,0.040778,1.0,False,,True,False,False,False,False,True,False,False,False,1.197089,0.715124,0.392378,0.478857,0.715124,0.674346,0.674346,0.76093025,0.9131163,0.76093025,0.9131163
MRNX,MRNA,2.017763,39,ols,,0,,False,True,25.22610092163086,,1.0,False,,False,False,False,False,False,True,False,True,False,1.385082,0.683384,0.672185,0.463943,0.497904,0.683384,0.497904,0.50444075,1.0,0.50444075,1.0
ZETX,ZETA,2.052808,39,ols,0.106004,2000,0.106004,False,False,14.180000305175781,0.106004,1.0,False,,True,False,False,False,False,True,False,False,False,1.554731,0.536289,0.764709,0.631917,0.617117,0.43028500000000003,0.511113,0.513202,0.6158424,0.513202,0.6158424
LITX,LITE,1.981573,45,ols,0.072213,800000,0.072213,False,False,34.86000061035156,0.072213,1.0,False,,True,False,False,False,False,True,False,False,False,2.076678,1.505608,0.737879,0.529509,0.703812,1.433395,0.631599,0.49539325,0.5944718999999999,0.5,0.5944718999999999
SNXX,SNDX,1.511458,45,ols,0.082409,950000,0.082409,False,False,43.29999923706055,0.082409,1.0,False,,True,False,False,False,False,True,False,False,False,2.10027,0.543152,0.602161,0.140153,0.212117,0.46074299999999996,0.129708,0.3778645,0.4534374,0.5,0.5
WDCX,WDC,2.042471,45,ols,0.121966,85000,0.121966,False,False,33.20500183105469,0.121966,1.0,False,,True,False,False,False,False,True,False,False,False,1.820983,0.789761,0.55816,0.331671,0.413473,0.667795,0.29150699999999996,0.51061775,0.6127412999999999,0.51061775,0.6127412999999999
LNOK,NOK,1.977805,49,ols,0.132791,1000,0.132791,False,False,31.93000030517578,0.132791,1.0,False,,True,False,False,False,False,True,False,False,False,0.871141,0.2482,0.367948,0.130912,0.153718,0.11540900000000001,0.020927,0.49445125,0.5933415,0.5,0.5933415
USGG,USAR,1.997742,54,ols,0.32744799999999996,150000,0.32744799999999996,False,False,7.550000190734863,0.32744799999999996,1.0,False,,False,True,False,False,True,False,True,False,False,2.286963,1.396847,1.210187,1.459596,1.44615,1.069399,1.118702,0.4994355,0.5993225999999999,0.5,0.5993225999999999
ONDG,ONDS,2.005547,54,ols,0.24915900000000002,4000,0.24915900000000002,False,False,5.256499767303467,0.24915900000000002,1.0,False,,True,False,False,False,False,True,False,False,False,2.060992,1.236905,1.310128,1.730743,1.624921,0.9877459999999999,1.375762,0.50138675,0.6016640999999999,0.50138675,0.6016640999999999
PLUL,PLUG,1.933318,54,ols,0.084863,100,0.084863,False,False,12.34000015258789,0.084863,1.0,False,,True,False,False,False,False,True,False,True,False,1.872811,0.890896,1.040566,0.976882,0.958456,0.806033,0.873593,0.4833295,0.5799954,0.5,0.5799954
ALBG,ALB,2.005349,54,ols,0.6523909999999999,3000,0.6523909999999999,False,False,14.8100004196167,0.6523909999999999,1.0,False,,False,True,False,False,False,False,True,False,False,1.233816,0.519438,0.589648,0.350479,0.386684,-0.132953,-0.2657069999999999,0.50133725,0.6016046999999999,0.50133725,0.6016046999999999
UUUG,UUUU,2.001106,54,ols,0.100403,25000,0.100403,False,False,9.90999984741211,0.100403,1.0,False,,True,False,False,False,False,True,False,False,False,2.130736,1.28832,0.789664,0.624604,0.766829,1.187917,0.666426,0.5002765,0.6003318,0.5002765,0.6003318
HUTG,HUT,2.002587,54,ols,0.097296,7000,0.097296,False,False,6.815000057220459,0.097296,1.0,False,,True,False,False,False,False,True,False,False,False,2.149788,1.322802,1.007983,1.019976,1.084867,1.225506,0.987571,0.50064675,0.6007761,0.50064675,0.6007761
XPEG,XPEV,1.986196,52,ols,0.121966,3000,0.121966,False,False,10.010000228881836,0.121966,1.0,False,,True,False,False,False,False,True,False,False,False,1.104768,0.455882,0.689976,0.466255,0.464115,0.333916,0.342149,0.496549,0.5958588,0.5,0.5958588
ORLG,ORLY,1.998961,52,ols,,0,,False,True,13.5,,1.0,False,,False,False,False,False,False,True,False,True,False,0.519515,0.170934,0.208041,0.043214,0.069569,0.170934,0.069569,0.49974025,1.0,0.5,1.0
LUNL,LUNR,1.998207,54,ols,0.32965000000000005,7000,0.32965000000000005,False,False,14.0600004196167,0.32965000000000005,1.0,False,,False,True,False,False,True,False,True,False,False,2.665045,2.142156,1.116722,1.243716,1.436239,1.812506,1.106589,0.49955175,0.5994621,0.5,0.5994621
RKTL,RKT,1.958101,54,ols,0.04981,1000,0.04981,False,False,13.1899995803833,0.04981,1.0,False,,True,False,False,False,False,True,False,False,False,1.255367,0.809625,0.566803,0.301357,0.410272,0.759815,0.360462,0.48952525,0.5874303,0.5,0.5874303
EOSU,EOSE,1.965492,53,ols,0.160806,100000,0.34087123053946217,False,False,0.9434999823570251,0.160806,2.1197668652877515,False,,False,True,False,False,True,False,True,False,False,2.555862,4.231875,1.130967,1.21364,1.848428,3.8910037694605375,1.5075567694605378,0.491373,0.5896475999999999,0.5,0.5896475999999999
BTFL,KEEL,2.028999,63,ols,0.33732300000000004,200,0.33732300000000004,False,False,17.960100173950195,0.33732300000000004,1.0,False,,False,True,False,False,True,False,True,True,False,2.052274,1.323038,0.984925,1.012682,1.090271,0.9857149999999999,0.752948,0.50724975,0.6086997000000001,0.50724975,0.6086997000000001
FGRU,FIGR,2.005503,30,ols,0.208517,10000,0.208517,False,False,14.90999984741211,0.208517,1.0,False,,True,False,False,False,False,True,False,False,False,2.842895,2.262721,1.127815,1.282485,1.39918,2.054204,1.190663,0.50137575,0.6016509,0.50137575,0.6016509
APHU,APH,2.018759,30,ols,0.169325,1000,0.169325,False,False,18.09000015258789,0.169325,1.0,False,,True,False,False,False,False,True,False,False,False,0.988527,0.230115,0.373899,0.143759,0.154039,0.06078999999999998,-0.015285999999999994,0.50468975,0.6056277,0.50468975,0.6056277
COPZ,COPX,2.036655,30,ols,0.056186,9000,0.056186,False,False,15.979999542236328,0.056186,1.0,False,,True,False,False,False,False,True,False,False,False,1.19565,0.488569,0.385138,0.156587,0.196109,0.43238299999999996,0.13992300000000002,0.50916375,0.6109965,0.50916375,0.6109965
LEUX,LEU,2.070667,29,ols_short_history,0.168873,3000,0.168873,False,False,18.5,0.168873,1.0,False,,True,False,False,False,False,True,False,False,False,1.291288,0.452716,0.94257,0.984831,0.923596,0.283843,0.754723,0.51766675,0.6212000999999999,0.51766675,0.6212000999999999
COHX,COHR,2.060317,29,ols_short_history,0.280804,150000,0.280804,False,False,27.239999771118164,0.280804,1.0,False,,True,False,False,False,False,True,False,False,False,2.047273,0.95088,0.696559,0.529975,0.578412,0.6700759999999999,0.29760800000000004,0.51507925,0.6180951,0.51507925,0.6180951
AXPG,AXP,2.016944,29,ols_short_history,0.271488,100,0.271488,False,False,11.069999694824219,0.271488,1.0,False,,True,False,False,False,False,True,False,True,False,0.756344,0.259985,0.293297,0.088222,0.107988,-0.011502999999999985,-0.1635,0.504236,0.6050832,0.504236,0.6050832
FCXG,FCX,2.040634,29,ols_short_history,0.042735,2000,0.042735,False,False,13.720000267028809,0.042735,1.0,False,,True,False,False,False,False,True,False,False,False,1.113234,0.423839,0.444543,0.209827,0.234455,0.381104,0.19172,0.5101585,0.6121901999999999,0.5101585,0.6121901999999999
GLWG,GLW,1.989952,16,ols_short_history,0.216966,150000,0.216966,False,False,17.395000457763672,0.216966,1.0,False,,True,False,False,False,False,True,False,False,False,1.458212,,0.398212,0.156191,0.156191,,-0.060774999999999996,0.497488,0.5969856,0.5,0.5969856
SNDU,SNDK,1.971399,14,ols_short_history,0.064653,25000,0.064653,False,False,26.280000686645508,0.064653,1.0,False,,True,False,False,False,False,True,False,False,False,2.075823,,1.006563,0.970117,0.970117,,0.905464,0.49284975,0.5914197,0.5,0.5914197
PAAU,PAAS,1.963996,14,ols_short_history,0.008303,58,0.008303,False,False,20.165000915527344,0.008303,1.0,False,,True,False,False,False,False,True,False,True,False,1.428468,,0.525397,0.261313,0.261313,,0.25301,0.490999,0.5891988,0.5,0.5891988
BITX,IBIT,2.004775,502,ols,0.046448,2100000,0.046448,False,False,14.895000457763672,0.046448,1.0,False,,True,False,False,False,False,True,False,False,False,1.00402,0.443084,0.500574,0.252372,0.443084,0.396636,0.396636,0.50119375,0.6014324999999999,0.50119375,0.6014324999999999
ETHU,ETHA,2.000978,424,ols,0.020877,1300000,0.020877,False,False,23.235000610351562,0.020877,1.0,False,,True,False,False,False,False,True,False,False,False,1.476559,0.785687,0.750304,0.563782,0.785687,0.76481,0.76481,0.5002445,0.6002934,0.5002445,0.6002934
XXRP,XRPZ,2.019523,87,ols,0.038898,400000,0.038898,False,False,3.890000104904175,0.038898,1.0,False,,True,False,False,False,False,True,False,False,False,1.544709,0.950801,0.825699,0.701874,0.787813,0.911903,0.748915,0.50488075,0.6058568999999999,0.50488075,0.6058568999999999
ADBU,ADBE,1.91406,5,ols_short_history,0.0025,100,0.0025,False,False,25.295000076293945,0.0025,1.0,False,,True,False,False,False,False,True,False,True,False,0.619947,,0.332381,0.096643,0.096643,,0.094143,0.478515,0.574218,0.5,0.574218
PYPU,PYPL,2.000699,5,ols_short_history,,100,,False,False,25.309999465942383,,1.0,False,,False,False,False,False,False,True,False,True,False,0.749975,,0.377061,0.142324,0.142324,,0.142324,0.50017475,0.6002097,0.50017475,0.6002097
TXNU,TXN,2.0,0,imputed_no_overlap,,0,,False,True,24.75,,1.0,False,,False,False,False,False,False,True,False,True,False,,,0.359179,0.12901,0.12901,,0.12901,0.5,1.0,0.5,1.0
UNHU,UNH,1.982912,5,ols_short_history,0.032659,8000,0.032659,False,False,25.209999084472656,0.032659,1.0,False,,True,False,False,False,False,True,False,False,False,0.804952,,0.417254,0.169664,0.169664,,0.13700500000000002,0.495728,0.5948736,0.5,0.5948736
AAOX,AAOI,1.900759,6,ols_short_history,0.087464,30000,0.087464,False,False,18.895000457763672,0.087464,1.0,False,,True,False,False,False,False,True,False,False,False,2.334492,,1.310243,1.469635,1.469635,,1.382171,0.47518975,0.5702277,0.5,0.5702277
HLXX,HL,2.049329,6,ols_short_history,0.0025,3000,0.0025,False,False,28.510000228881836,0.0025,1.0,False,,True,False,False,False,False,True,False,False,False,1.761016,,0.645679,0.448257,0.448257,,0.445757,0.51233225,0.6147987,0.51233225,0.6147987
IBX,IBM,1.925569,6,ols_short_history,,0,,False,True,23.899999618530273,,1.0,False,,False,False,False,False,False,True,False,True,False,0.431149,,0.299874,0.080134,0.080134,,0.080134,0.48139225,1.0,0.5,1.0
AALG,AAL,1.979457,182,ols,0.158781,8000,0.158781,False,False,8.470000267028809,0.158781,1.0,False,,True,False,False,False,False,True,False,False,False,0.926905,0.337004,0.502982,0.245248,0.311516,0.17822300000000002,0.152735,0.49486425,0.5938371,0.5,0.5938371
ABNG,ABNB,1.986729,91,ols,0.109787,800,0.109787,False,False,14.722999572753906,0.109787,1.0,False,,True,False,False,False,False,True,False,True,False,0.666222,0.222751,0.359516,0.12669,0.161379,0.11296400000000001,0.051592,0.49668225,0.5960187,0.5,0.5960187
ADBG,ADBE,1.992523,258,ols,0.068549,150000,0.068549,False,False,4.510000228881836,0.068549,1.0,False,,True,False,False,False,False,True,False,False,False,0.618483,0.233551,0.332381,0.109241,0.233551,0.165002,0.165002,0.49813075,0.5977569,0.5,0.5977569
AMDG,AMD,2.003378,297,ols,0.034012,30000,0.034012,False,False,22.31999969482422,0.034012,1.0,False,,True,False,False,False,False,True,False,False,False,1.249199,0.485052,0.561061,0.316386,0.485052,0.45104,0.45104,0.5008445,0.6010134,0.5008445,0.6010134
ARMG,ARM,1.99603,304,ols,0.145456,100000,0.145456,False,False,10.239999771118164,0.145456,1.0,False,,True,False,False,False,False,True,False,False,False,1.232466,0.477236,0.640477,0.407771,0.477236,0.33177999999999996,0.33177999999999996,0.4990075,0.5988089999999999,0.5,0.5988089999999999
ASMG,ASML,1.98546,304,ols,0.11265800000000001,60000,0.11265800000000001,False,False,33.83000183105469,0.11265800000000001,1.0,False,,True,False,False,False,False,True,False,False,False,0.823809,0.282351,0.437586,0.187326,0.282351,0.169693,0.169693,0.496365,0.595638,0.5,0.595638
AVGG,AVGO,1.9985,219,ols,0.015019,300000,0.015019,False,False,20.934999465942383,0.015019,1.0,False,,True,False,False,False,False,True,False,False,False,0.847361,0.295557,0.5356,0.286222,0.294335,0.280538,0.279316,0.499625,0.5995499999999999,0.5,0.5995499999999999
BAIG,BBAI,2.003237,153,ols,0.17647,200000,0.17647,False,False,2.7701001167297363,0.17647,1.0,False,,True,False,False,False,False,True,False,False,False,1.886489,1.0863,1.164662,1.363031,1.195016,0.90983,1.0185460000000002,0.50080925,0.6009711,0.50080925,0.6009711
BEG,BE,1.993767,72,ols,0.40612200000000004,20000,0.40612200000000004,False,False,23.454500198364258,0.40612200000000004,1.0,False,,False,True,False,False,False,False,True,False,False,2.109706,1.099281,0.993431,0.977697,1.012435,0.6931589999999999,0.6063129999999999,0.49844175,0.5981301,0.5,0.5981301
BIDG,BIDU,2.017351,70,ols,0.18970099999999998,2000,0.18970099999999998,False,False,12.014900207519531,0.18970099999999998,1.0,False,,True,False,False,False,False,True,False,False,False,0.989558,0.318182,0.450994,0.20872,0.239126,0.12848100000000004,0.049425000000000024,0.50433775,0.6052053000000001,0.50433775,0.6052053000000001
BLSG,BLSH,2.020435,107,ols,0.231256,10000,0.231256,False,False,4.71999979019165,0.231256,1.0,False,,True,False,False,False,False,True,False,False,False,1.459007,0.672143,0.818348,0.690361,0.682626,0.44088700000000003,0.45136999999999994,0.50510875,0.6061305,0.50510875,0.6061305
BMNG,BMNR,1.99089,107,ols,0.162378,2000,0.26402926419840766,False,False,1.2300000190734863,0.162378,1.6260162349481313,False,,True,False,False,False,False,True,False,False,False,2.145158,1.477073,1.067843,1.124754,1.27435,1.2130437358015924,1.0103207358015924,0.4977225,0.597267,0.5,0.597267
BOEG,BA,1.990983,200,ols,0.066487,9000,0.066487,False,False,13.186300277709961,0.066487,1.0,False,,True,False,False,False,False,True,False,False,False,0.618484,0.181655,0.353836,0.123512,0.169657,0.115168,0.10317,0.49774575,0.5972949,0.5,0.5972949
BULG,BULL,1.975254,161,ols,0.10615000000000001,20000,0.20916256452423104,False,False,1.0149999856948853,0.10615000000000001,1.9704433775245505,False,,True,False,False,False,False,True,False,False,False,1.120023,0.649144,0.56248,0.304737,0.524775,0.439981435475769,0.31561243547576895,0.4938135,0.5925762,0.5,0.5925762
CIFG,CIFR,1.991966,75,ols,0.13609400000000002,9000,0.13609400000000002,False,False,4.940000057220459,0.13609400000000002,1.0,False,,True,False,False,False,False,True,False,False,False,2.055871,1.171953,1.117239,1.233221,1.214986,1.035859,1.078892,0.4979915,0.5975898,0.5,0.5975898
CMGG,CMG,1.969911,92,ols,0.053146000000000006,100,0.053146000000000006,False,False,14.5600004196167,0.053146000000000006,1.0,False,,True,False,False,False,False,True,False,True,False,0.687429,0.245181,0.358616,0.122859,0.167516,0.192035,0.11437,0.49247775,0.5909732999999999,0.5,0.5909732999999999
CNCG,CNC,2.009961,69,ols,,0,,False,True,9.355999946594238,,1.0,False,,False,False,False,False,False,True,False,True,False,1.047968,0.429821,0.49777,0.251489,0.300318,0.429821,0.300318,0.50249025,1.0,0.50249025,1.0
COIG,COIN,1.996197,262,ols,0.133579,30000,0.133579,False,False,6.75,0.133579,1.0,False,,True,False,False,False,False,True,False,False,False,1.496609,0.716876,0.792874,0.625068,0.716876,0.583297,0.583297,0.49904925,0.5988591,0.5,0.5988591
COTG,COST,1.98546,134,ols,0.094903,4000,0.094903,False,False,14.949999809265137,0.094903,1.0,False,,True,False,False,False,False,True,False,False,False,0.384963,0.156695,0.200882,0.039478,0.101808,0.061792,0.0069049999999999945,0.496365,0.595638,0.5,0.595638
CRCG,CRCL,1.99114,161,ols,0.08477,1100000,0.08477,False,False,2.4697999954223633,0.08477,1.0,False,,True,False,False,False,False,True,False,False,False,1.959832,1.047482,1.193251,1.404981,1.176579,0.962712,1.091809,0.497785,0.5973419999999999,0.5,0.5973419999999999
CRMG,CRM,1.983447,248,ols,0.176284,90000,0.176284,False,False,6.210000038146973,0.176284,1.0,False,,True,False,False,False,False,True,False,False,False,0.688682,0.25071,0.360568,0.126799,0.248743,0.07442599999999999,0.072459,0.49586175,0.5950341,0.5,0.5950341
CRWG,CRWV,1.996469,161,ols,0.050392,1600000,0.050392,False,False,2.4500999450683594,0.050392,1.0,False,,True,False,False,False,False,True,False,False,False,1.962833,1.010018,1.19207,1.413513,1.155725,0.9596260000000001,1.105333,0.49911725,0.5989407,0.5,0.5989407
DUOG,DUOL,2.01966,75,ols,0.202406,25000,0.202406,False,False,3.0350000858306885,0.202406,1.0,False,,True,False,False,False,False,True,False,False,False,1.141999,0.460841,0.615318,0.389855,0.410982,0.25843499999999997,0.208576,0.504915,0.6058979999999999,0.504915,0.6058979999999999
FIGG,FIG,1.993801,116,ols,0.020266000000000003,300000,0.03571101351591786,False,False,1.1349999904632568,0.020266000000000003,1.762114552250955,False,,True,False,False,False,False,True,False,False,False,1.355172,0.637045,0.876124,0.760471,0.703656,0.6013339864840821,0.6679449864840821,0.49845025,0.5981403,0.5,0.5981403
FUTG,FUTU,1.998035,116,ols,0.295166,200000,0.295166,False,False,9.489999771118164,0.295166,1.0,False,,True,False,False,False,False,True,False,False,False,0.954823,0.37224,0.625181,0.3897,0.381663,0.07707400000000003,0.08649699999999999,0.49950875,0.5994105,0.5,0.5994105
GEMG,GEMI,1.976301,100,ols,0.419023,10000,1.4965107079143578,False,False,0.5600000023841858,0.419023,3.571428556223305,False,,False,True,False,False,False,False,True,False,False,2.417699,1.647108,1.11498,1.199336,1.377023,0.1505972920856422,-0.1194877079143577,0.49407525,0.5928903,0.5,0.5928903
GEVG,GEV,1.956351,72,ols,0.051603,5000,0.051603,False,False,23.68199920654297,0.051603,1.0,False,,True,False,False,False,False,True,False,False,False,0.955567,0.256353,0.531631,0.264396,0.262098,0.20475,0.210495,0.48908775,0.5869053,0.5,0.5869053
GLGG,GLXY,1.99936,153,ols,0.397101,10000,0.397101,False,False,4.050000190734863,0.397101,1.0,False,,False,True,False,False,True,False,True,False,False,1.854765,1.0688,0.898512,0.806549,0.965773,0.671699,0.5686720000000001,0.49984,0.599808,0.5,0.599808
GRAG,GRAB,1.972818,75,ols,0.345811,300,0.345811,False,False,6.980000019073486,0.345811,1.0,False,,False,True,False,False,True,False,True,True,False,0.737698,0.261167,0.441809,0.187309,0.209291,-0.084644,-0.13651999999999997,0.4932045,0.5918454,0.5,0.5918454
HOOG,HOOD,2.005797,258,ols,0.127578,45000,0.127578,False,False,17.469999313354492,0.127578,1.0,False,,True,False,False,False,False,True,False,False,False,1.436138,0.662191,0.705883,0.502612,0.662191,0.534613,0.534613,0.50144925,0.6017391,0.50144925,0.6017391
IREG,IREN,1.969965,72,ols,0.134144,20000,0.134144,False,False,9.5,0.134144,1.0,False,,True,False,False,False,False,True,False,False,False,2.134171,1.257616,1.055053,1.063489,1.118954,1.123472,0.98481,0.49249125,0.5909895,0.5,0.5909895
KLAG,KLAC,2.012285,70,ols,0.043591,1000,0.043591,False,False,22.229999542236328,0.043591,1.0,False,,True,False,False,False,False,True,False,False,False,1.165554,0.456886,0.466742,0.221879,0.287159,0.413295,0.243568,0.50307125,0.6036855,0.50307125,0.6036855
LACG,LAC,2.009092,75,ols,0.169325,10000,0.169325,False,False,7.230000019073486,0.169325,1.0,False,,True,False,False,False,False,True,False,False,False,1.449901,0.626064,1.06841,1.157115,0.999064,0.45673899999999995,0.829739,0.502273,0.6027275999999999,0.502273,0.6027275999999999
LULG,LULU,1.990244,100,ols,0.454512,25000,0.454512,False,False,12.96500015258789,0.454512,1.0,False,,False,True,False,False,False,False,True,False,False,0.823613,0.27402,0.448619,0.198323,0.228361,-0.18049200000000004,-0.22615100000000002,0.497561,0.5970732,0.5,0.5970732
MPG,MP,1.984747,107,ols,0.188966,8000,0.188966,False,False,5.110000133514404,0.188966,1.0,False,,True,False,False,False,False,True,False,False,False,1.480506,0.704124,0.811861,0.644115,0.669595,0.515158,0.4806290000000001,0.49618675,0.5954241,0.5,0.5954241
NBIG,NBIS,2.008686,107,ols,0.048891,25000,0.048891,False,False,7.15500020980835,0.048891,1.0,False,,True,False,False,False,False,True,False,False,False,1.981879,1.128152,1.115825,1.261334,1.204784,1.079261,1.155893,0.5021715,0.6026058,0.5021715,0.6026058
NEMG,NEM,1.995714,92,ols,0.047544,2000,0.047544,False,False,22.045000076293945,0.047544,1.0,False,,True,False,False,False,False,True,False,False,False,1.024374,0.3875,0.412667,0.169201,0.248897,0.33995600000000004,0.201353,0.4989285,0.5987142,0.5,0.5987142
NETG,NET,2.005786,92,ols,0.248014,10000,0.248014,False,False,12.151399612426758,0.248014,1.0,False,,True,False,False,False,False,True,False,False,False,1.122128,0.443804,0.507654,0.259954,0.327074,0.19578999999999996,0.07905999999999996,0.5014465,0.6017358,0.5014465,0.6017358
NIOG,NIO,1.974325,70,ols,0.205859,15000,0.205859,False,False,21.110000610351562,0.205859,1.0,False,,True,False,False,False,False,True,False,False,False,1.221412,0.466393,0.666729,0.427554,0.438343,0.26053400000000004,0.232484,0.49358125,0.5922975,0.5,0.5922975
NUG,NU,1.983507,92,ols,,0,,False,True,11.524200439453125,,1.0,False,,False,False,False,False,False,True,False,True,False,0.826484,0.253413,0.43348,0.183282,0.208885,0.253413,0.208885,0.49587675,1.0,0.5,1.0
NVDG,NVDA,1.969337,323,ols,0.028796,10000,0.028796,False,False,14.09000015258789,0.028796,1.0,False,,True,False,False,False,False,True,False,False,False,0.923897,0.337323,0.494607,0.233499,0.337323,0.308527,0.308527,0.49233425,0.5908011,0.5,0.5908011
OKTG,OKTA,2.000318,92,ols,0.116553,1000,0.116553,False,False,11.760000228881836,0.116553,1.0,False,,True,False,False,False,False,True,False,False,False,0.958065,0.324683,0.441589,0.195094,0.242404,0.20812999999999998,0.125851,0.5000795,0.6000954,0.5000795,0.6000954
OPEG,OPEN,2.002314,75,ols,0.163627,10000,0.163627,False,False,5.300000190734863,0.163627,1.0,False,,True,False,False,False,False,True,False,False,False,1.595423,0.640704,1.296281,1.686181,1.375027,0.4770770000000001,1.2114,0.5005785,0.6006942000000001,0.5005785,0.6006942000000001
