ETF,Underlying,is_yieldboost,scenario_style,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,asof_date,product_class,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_avg_annual,borrow_median_60d,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,schema_v,edge_sign_convention,expected_gross_decay_simple_ito_annual,expected_gross_decay_adjusted_annual,expected_decay_adjustment_annual,expected_decay_model,expected_gross_decay_p10_annual,expected_gross_decay_p50_annual,expected_gross_decay_p90_annual,expected_gross_decay_mean_annual,expected_gross_decay_dist_model,expected_logIV_mu_annual,expected_logIV_sigma_annual,expected_gross_decay_dist_n_obs,expected_gross_decay_dist_horizon_days,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable
NUGT,GDX,False,,1.976485,500,ols,0.009509,350000,0.009509,False,False,195.38999938964844,0.009509,1.0,False,,True,False,False,False,False,False,False,False,0.910379,0.885655,0.216462,0.215653,0.453205,0.446955,,missing,0.0,0.045,0.242149,0.236719,True,0.216462,0.206953,0.206953,2026-04-25,standard_letf,blended_realized_expected,0.206953,0.216462,0.009509,0.015295090909090907,0.0158535,0.1543592585700698,0.1805835793255402,0.20184986196373328,0.22035193570859624,0.2502461013251625,"{""e"":[0.14178,0.148292,0.154804,0.161316,0.167828,0.17434,0.180851,0.187363,0.193875,0.200387,0.206899,0.213411,0.219922,0.226434,0.232946,0.239458,0.24597,0.252482,0.258993,0.265505,0.272017],""c"":[9,10,15,22,20,23,18,37,33,40,36,31,18,19,19,12,17,6,3,4]}",0.242149,-0.025687000000000015,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.003621315481395754,none,False,ok,90.0,44.0,weighted_empirical,2,short_favorable_positive,0.242149,,,simple_ito,0.242149,0.242149,0.242149,0.242149,simple_ito_fallback,-1.382579,0.0,479.0,252.0,0.49412125,0.5929455,0.5,0.5929455,bucket_1,,False
JNUG,GDXJ,False,,1.973534,500,ols,0.030731,95000,0.030731,False,False,207.69000244140625,0.030731,1.0,False,,True,False,False,False,False,False,False,False,1.008255,0.980003,0.255217,0.252956,0.499224,0.492196,,missing,0.0,0.045,0.283227,0.276533,True,0.255217,0.22448600000000002,0.22448600000000002,2026-04-25,standard_letf,blended_realized_expected,0.22448600000000002,0.255217,0.030731,0.05246164444444443,0.049848,0.11658008619857735,0.17064117680885085,0.2011030610836491,0.238330333579951,0.2874704093732225,"{""e"":[0.069661,0.082247,0.094834,0.107421,0.120008,0.132595,0.145182,0.157768,0.170355,0.182942,0.195529,0.208116,0.220702,0.233289,0.245876,0.258463,0.27105,0.283637,0.296223,0.30881,0.321397],""c"":[2,3,5,10,13,16,18,29,43,44,31,33,36,36,21,16,13,14,5,4]}",0.283227,-0.02800999999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.01643707970739575,none,False,ok,90.0,45.0,weighted_empirical,2,short_favorable_positive,0.283227,,,simple_ito,0.283227,0.283227,0.283227,0.283227,simple_ito_fallback,-1.221363,0.0,479.0,252.0,0.4933835,0.5920601999999999,0.5,0.5920601999999999,bucket_1,,False
GUSH,XOP,False,,2.010246,500,ols,0.027052999999999997,250000,0.027052999999999997,False,False,37.18000030517578,0.027052999999999997,1.0,False,,True,False,False,False,False,False,False,False,0.544069,0.541312,0.155253,0.153115,0.271417,0.270284,,missing,0.0,0.045,0.120264,0.119641,True,0.155253,0.1282,0.1282,2026-04-25,standard_letf,blended_realized_expected,0.1282,0.155253,0.027052999999999997,0.03338575555555555,0.033556,0.08533598872289637,0.10613259022602846,0.11930034757224028,0.1360325243133781,0.15779721881546077,"{""e"":[0.068691,0.073716,0.078741,0.083766,0.088791,0.093815,0.09884,0.103865,0.10889,0.113915,0.11894,0.123965,0.128989,0.134014,0.139039,0.144064,0.149089,0.154114,0.159139,0.164163,0.169188],""c"":[6,4,4,10,12,20,21,35,40,41,25,38,31,35,15,13,18,12,6,6]}",0.120264,0.034989000000000006,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.05626950637107541,mean_reversion,False,incomplete_regime,90.0,45.0,weighted_empirical,2,short_favorable_positive,0.120264,,,simple_ito,0.120264,0.120264,0.120264,0.120264,simple_ito_fallback,-2.13337,0.0,479.0,252.0,0.5025615,0.6030738,0.5025615,0.6030738,bucket_1,,False
URAA,URA,False,,1.924249,458,ols,0.025943,50000,0.025943,False,False,42.66999816894531,0.025943,1.0,False,,True,False,False,False,False,False,False,False,0.918314,0.92372,0.401767,0.394855,0.486101,0.486779,,missing,0.0,0.045,0.251714,0.252301,True,0.401767,0.375824,0.375824,2026-04-25,standard_letf,blended_realized_expected,0.375824,0.401767,0.025943,0.026428066666666666,0.025974,0.22675792404419368,0.30991113419263167,0.3708246014538774,0.4288233552934891,0.5197825292117463,"{""e"":[0.143959,0.165933,0.187907,0.209881,0.231855,0.25383,0.275804,0.297778,0.319752,0.341726,0.3637,0.385674,0.407648,0.429622,0.451596,0.47357,0.495544,0.517518,0.539492,0.561466,0.58344],""c"":[2,2,5,10,12,27,22,33,32,39,37,39,37,21,27,16,14,8,5,4]}",0.251714,0.150053,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.12462516896777963,mean_reversion,False,incomplete_regime,90.0,45.0,weighted_empirical,2,short_favorable_positive,0.251714,,,simple_ito,0.251714,0.251714,0.251714,0.251714,simple_ito_fallback,-1.262077,0.0,479.0,252.0,0.48106225,0.5772747,0.5,0.5772747,bucket_1,,False
TQQQ,QQQ,False,,2.970757,500,ols,0.008125,8600000,0.008125,False,False,62.560001373291016,0.008125,1.0,False,,True,False,False,False,False,False,False,False,0.493014,0.491353,0.241522,0.239335,0.165719,0.164496,,missing,0.0,0.045,0.169076,0.167894,True,0.241522,0.233397,0.233397,2026-04-25,standard_letf,blended_realized_expected,0.233397,0.241522,0.008125,0.008148333333333334,0.0081145,0.20087495986627224,0.21777111929917967,0.2321046177478639,0.2451685064620159,0.2656712055155584,"{""e"":[0.186356,0.191153,0.19595,0.200748,0.205545,0.210342,0.215139,0.219936,0.224733,0.229531,0.234328,0.239125,0.243922,0.248719,0.253516,0.258314,0.263111,0.267908,0.272705,0.277502,0.282299],""c"":[5,3,7,18,18,28,25,39,35,41,35,34,28,21,16,15,11,7,3,3]}",0.169076,0.07244599999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.03897638130894026,none,False,ok,90.0,12.0,weighted_empirical,2,short_favorable_positive,0.169076,,,simple_ito,0.169076,0.169076,0.169076,0.169076,simple_ito_fallback,-2.851494,0.0,479.0,252.0,0.74268925,0.8912270999999999,0.74268925,0.8912270999999999,bucket_1,,False
SPXL,SPY,False,,2.883201,500,ols,0.026570999999999997,300000,0.026570999999999997,False,False,242.13999938964844,0.026570999999999997,1.0,False,,True,False,False,False,False,False,False,False,0.378021,0.376977,0.17106,0.169919,0.127033,0.126058,,missing,0.0,0.045,0.128554,0.127884,True,0.17106,0.14448899999999998,0.14448899999999998,2026-04-25,standard_letf,blended_realized_expected,0.14448899999999998,0.17106,0.026570999999999997,0.028939083333333334,0.029481,0.0938043642997132,0.12173187525602752,0.1384109419015285,0.16047227604610173,0.1917641947220624,"{""e"":[0.081172,0.087602,0.094032,0.100462,0.106893,0.113323,0.119753,0.126184,0.132614,0.139044,0.145474,0.151905,0.158335,0.164765,0.171196,0.177626,0.184056,0.190486,0.196917,0.203347,0.209777],""c"":[7,10,10,16,24,23,26,44,42,28,28,27,32,14,19,15,8,12,5,2]}",0.128554,0.04250599999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.026502013561100726,none,False,ok,90.0,12.0,weighted_empirical,2,short_favorable_positive,0.128554,,,simple_ito,0.128554,0.128554,0.128554,0.128554,simple_ito_fallback,-3.050133,0.0,479.0,252.0,0.72080025,0.8649603,0.72080025,0.8649603,bucket_1,,False
URTY,IWM,False,,2.999463,500,ols,0.047544,150000,0.047544,False,False,70.6500015258789,0.047544,1.0,False,,True,False,False,False,False,False,False,False,0.577813,0.57905,0.257128,0.25519,0.194246,0.19357,,missing,0.0,0.045,0.20312,0.202334,True,0.257128,0.20958400000000002,0.20958400000000002,2026-04-25,standard_letf,blended_realized_expected,0.20958400000000002,0.257128,0.047544,0.06458950000000001,0.0668775,0.15452296641676738,0.17807152882283783,0.19299848294450173,0.2083587102783139,0.2304116132496307,"{""e"":[0.142887,0.14861,0.154334,0.160057,0.165781,0.171504,0.177227,0.182951,0.188674,0.194398,0.200121,0.205845,0.211568,0.217292,0.223015,0.228739,0.234462,0.240185,0.245909,0.251632,0.257356],""c"":[8,8,17,20,17,18,41,34,42,36,45,31,20,19,12,13,6,0,3,2]}",0.20312,0.05400800000000003,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.10912581175499299,mean_reversion,False,incomplete_regime,90.0,12.0,weighted_empirical,2,short_favorable_positive,0.20312,,,simple_ito,0.20312,0.20312,0.20312,0.20312,simple_ito_fallback,-2.692123,0.0,479.0,252.0,0.74986575,0.8998389,0.74986575,0.8998389,bucket_1,,False
MSTU,MSTR,False,,1.966713,400,ols,0.266296,25000,0.266296,False,False,7.539999961853027,0.266296,1.0,False,,True,False,False,False,False,False,False,False,1.349318,1.34849,1.082656,1.071967,0.678271,0.683246,0.0105,rex_shares,0.0,0.045,0.491338,0.497777,True,1.082656,0.8163600000000001,0.8163600000000001,2026-04-25,standard_letf,blended_realized_expected,0.8163600000000001,1.082656,0.266296,0.43388940816326527,0.453454,0.35567809671393574,0.5348229618274735,0.7043880624382183,0.820639949433345,0.9550800600701822,"{""e"":[0.057092,0.105914,0.154736,0.203558,0.25238,0.301202,0.350024,0.398846,0.447668,0.49649,0.545312,0.594134,0.642956,0.691778,0.7406,0.789422,0.838244,0.887066,0.935888,0.98471,1.033532],""c"":[2,2,1,1,4,5,14,18,25,28,32,24,29,39,40,47,34,24,14,9]}",0.491338,0.591318,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.22852885376743207,mean_reversion,False,incomplete_regime,90.0,49.0,weighted_empirical,2,short_favorable_positive,0.491338,,,simple_ito,0.491338,0.491338,0.491338,0.491338,simple_ito_fallback,-0.659986,0.0,479.0,252.0,0.49167825,0.5900139,0.5,0.5900139,bucket_1,,False
NVDX,NVDA,False,,1.996746,500,ols,0.153531,3000,0.153531,False,False,19.530000686645508,0.153531,1.0,False,,True,False,False,False,False,False,False,False,0.67459,0.675754,0.406446,0.401575,0.337958,0.336886,0.0105,rex_shares,0.0,0.045,0.169012,0.168292,True,0.406446,0.252915,0.252915,2026-04-25,standard_letf,blended_realized_expected,0.252915,0.406446,0.153531,0.1756900238095238,0.171572,0.12176845026187226,0.19571769547936463,0.23632202046659695,0.2789656295893155,0.3438601836163987,"{""e"":[0.04207,0.059694,0.077318,0.094942,0.112566,0.130189,0.147813,0.165437,0.183061,0.200685,0.218308,0.235932,0.253556,0.27118,0.288804,0.306427,0.324051,0.341675,0.359299,0.376923,0.394546],""c"":[4,0,6,4,5,8,25,25,29,44,44,46,32,40,29,17,16,9,5,4]}",0.169012,0.23743399999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.08530493960025506,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,42.0,weighted_empirical,2,short_favorable_positive,0.169012,,,simple_ito,0.169012,0.169012,0.169012,0.169012,simple_ito_fallback,-1.772898,0.0,479.0,252.0,0.4991865,0.5990238,0.5,0.5990238,bucket_1,,False
TSLT,TSLA,False,,1.993112,500,ols,,0,,False,True,16.969999313354492,,1.0,False,,False,False,False,False,False,False,True,False,0.970647,0.962182,0.531584,0.526373,0.483831,0.482844,0.0105,rex_shares,0.0,0.045,0.286869,0.285925,True,0.531584,0.531584,0.531584,2026-04-25,standard_letf,blended_realized_expected,0.531584,0.531584,0.0,0.11412225531914895,0.116104,0.3292541238712469,0.3823391303163096,0.4190923876782735,0.4513015351152622,0.5058403022685906,"{""e"":[0.286158,0.298897,0.311637,0.324376,0.337115,0.349854,0.362594,0.375333,0.388072,0.400812,0.413551,0.42629,0.43903,0.451769,0.464508,0.477248,0.489987,0.502726,0.515466,0.528205,0.540944],""c"":[5,3,7,10,21,18,22,20,35,37,41,40,37,23,23,18,12,10,7,3]}",0.286869,0.24471499999999996,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.019537148635948052,none,False,ok,90.0,47.0,weighted_empirical,2,short_favorable_positive,0.286869,,,simple_ito,0.286869,0.286869,0.286869,0.286869,simple_ito_fallback,-1.238368,0.0,479.0,252.0,0.498278,1.0,0.5,1.0,bucket_1,,False
BTCL,IBIT,False,,2.006027,449,ols,0.042323000000000006,10000,0.042323000000000006,False,False,19.68000030517578,0.042323000000000006,1.0,False,,True,False,False,False,False,False,False,False,0.881058,0.870522,0.429106,0.424497,0.436598,0.435452,0.0095,rex_shares,0.0,0.045,0.247116,0.246107,True,0.429106,0.386783,0.386783,2026-04-25,standard_letf,blended_realized_expected,0.386783,0.429106,0.042323000000000006,0.045365657894736844,0.0446775,0.29722462633165214,0.35288790475496845,0.3849518486792254,0.4192657272068,0.46903217944342834,"{""e"":[0.266336,0.277919,0.289502,0.301085,0.312668,0.324252,0.335835,0.347418,0.359001,0.370584,0.382167,0.39375,0.405333,0.416916,0.428499,0.440082,0.451665,0.463248,0.474831,0.486414,0.497997],""c"":[3,4,14,8,13,18,18,29,43,41,34,32,33,29,20,21,11,6,8,7]}",0.247116,0.18198999999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.1586748702246052,mean_reversion,False,incomplete_regime,90.0,38.0,weighted_empirical,2,short_favorable_positive,0.247116,,,simple_ito,0.247116,0.247116,0.247116,0.247116,simple_ito_fallback,-1.406915,0.0,479.0,252.0,0.50150675,0.6018081,0.50150675,0.6018081,bucket_1,,False
ETU,ETHA,False,,1.989498,374,ols,0.030903,15000,0.030903,False,False,7.119999885559082,0.030903,1.0,False,,True,False,False,False,False,False,False,False,1.431126,1.442623,0.734238,0.727802,0.718724,0.724532,0.0095,rex_shares,0.0,0.045,0.562483,0.570733,True,0.734238,0.7033349999999999,0.7033349999999999,2026-04-25,standard_letf,blended_realized_expected,0.7033349999999999,0.734238,0.030903,0.041993918367346936,0.037226,0.5827934749999323,0.645737478556528,0.6958905442908405,0.7406964447937244,0.8198760709568834,"{""e"":[0.539077,0.555282,0.571487,0.587692,0.603897,0.620102,0.636307,0.652511,0.668716,0.684921,0.701126,0.717331,0.733536,0.749741,0.765946,0.782151,0.798356,0.814561,0.830766,0.846971,0.863176],""c"":[6,7,6,13,25,25,22,31,35,34,42,41,23,24,16,14,10,4,7,7]}",0.562483,0.171755,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.055581069014446996,mean_reversion,False,incomplete_regime,90.0,49.0,weighted_empirical,2,short_favorable_positive,0.562483,,,simple_ito,0.562483,0.562483,0.562483,0.562483,simple_ito_fallback,-0.559572,0.0,419.0,252.0,0.4973745,0.5968494,0.5,0.5968494,bucket_1,,False
CCUP,CRCL,False,,1.984743,177,ols,0.217615,300000,0.217615,False,False,4.739999771118164,0.217615,1.0,False,,True,False,False,False,False,False,False,False,1.889952,1.93861,1.052303,1.017269,1.124003,1.173843,0.015,rex_shares,0.0,0.045,1.29393,1.405847,True,1.124216,0.834688,0.9066010000000001,2026-04-25,standard_letf,blended_realized_expected,0.834688,1.124216,0.217615,0.31587104000000005,0.330005,0.4299788893489307,0.6137104864962691,0.7372086047271322,0.8690526225892319,1.0560049986741786,"{""e"":[0.307501,0.349816,0.39213,0.434445,0.476759,0.519074,0.561388,0.603703,0.646017,0.688332,0.730646,0.772961,0.815275,0.85759,0.899904,0.942219,0.984533,1.026848,1.069162,1.111477,1.153791],""c"":[3,7,9,9,16,24,25,32,29,34,40,26,30,27,21,12,24,12,8,4]}",1.29393,-0.24162700000000004,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.04296649400267927,none,False,ok,90.0,50.0,weighted_empirical,2,short_favorable_positive,1.29393,,,simple_ito,1.29393,1.29393,1.29393,1.29393,simple_ito_fallback,0.280716,0.0,0.0,252.0,0.49618575,0.5954229,0.5,0.5954229,bucket_1,,False
CRWU,CRWV,False,,1.989597,187,ols,0.190975,100000,0.190975,False,False,8.5600004196167,0.190975,1.0,False,,True,False,False,False,False,False,False,False,1.973574,1.941032,1.11475,1.098033,1.056732,1.072347,0.015,rex_shares,0.0,0.045,1.15885,1.191578,True,1.126125,0.9237749999999999,0.93515,2026-04-25,standard_letf,blended_realized_expected,0.9237749999999999,1.126125,0.190975,0.2663844897959184,0.250274,0.5452324438367853,0.7172816094727088,0.8515264960005576,0.9720583022382495,1.165869828073901,"{""e"":[0.470744,0.510237,0.54973,0.589223,0.628716,0.668209,0.707702,0.747195,0.786689,0.826182,0.865675,0.905168,0.944661,0.984154,1.023647,1.06314,1.102633,1.142126,1.18162,1.221113,1.260606],""c"":[10,7,11,19,19,24,29,28,32,32,32,33,29,26,14,18,9,9,6,5]}",1.15885,-0.04410000000000003,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.06969378020710355,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,49.0,weighted_empirical,2,short_favorable_positive,1.15885,,,simple_ito,1.15885,1.15885,1.15885,1.15885,simple_ito_fallback,0.163101,0.0,248.0,252.0,0.49739925,0.5968791,0.5,0.5968791,bucket_1,,False
AAPX,AAPL,False,,1.991811,500,ols,0.11309699999999999,15000,0.11309699999999999,False,False,28.700000762939453,0.11309699999999999,1.0,False,,True,False,False,False,False,False,False,False,0.466839,0.470297,0.193728,0.191858,0.233336,0.234047,0.0105,rex_shares,0.0,0.045,0.10891,0.109238,True,0.193728,0.08063100000000002,0.08063100000000002,2026-04-25,standard_letf,blended_realized_expected,0.08063100000000002,0.193728,0.11309699999999999,0.19229559999999998,0.185465,-0.18581687108792383,-0.02993798870885598,0.02704823142270031,0.06385458903374296,0.10211764875703405,"{""e"":[-0.253526,-0.234858,-0.216189,-0.19752,-0.178852,-0.160183,-0.141515,-0.122846,-0.104177,-0.085509,-0.06684,-0.048171,-0.029503,-0.010834,0.007835,0.026503,0.045172,0.063841,0.082509,0.101178,0.119846],""c"":[4,6,4,5,4,1,2,8,11,15,22,14,38,28,33,54,47,47,32,17]}",0.10891,0.084818,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.07538062279727409,mean_reversion,False,incomplete_regime,90.0,50.0,weighted_empirical,2,short_favorable_positive,0.10891,,,simple_ito,0.10891,0.10891,0.10891,0.10891,simple_ito_fallback,-2.204908,0.0,479.0,252.0,0.49795275,0.5975433,0.5,0.5975433,bucket_1,,False
GOOX,GOOGL,False,,1.978159,500,ols,0.019128,90000,0.019128,False,False,78.5,0.019128,1.0,False,,True,False,False,False,False,False,False,False,0.559177,0.559288,0.212119,0.204201,0.286507,0.284475,0.0105,rex_shares,0.0,0.045,0.133934,0.132811,True,0.212119,0.192991,0.192991,2026-04-25,standard_letf,blended_realized_expected,0.192991,0.212119,0.019128,0.03616854,0.0224,0.09147919913116359,0.139592009346243,0.17683155696706834,0.20876710735147183,0.2612373000134261,"{""e"":[0.068043,0.079405,0.090766,0.102127,0.113489,0.12485,0.136212,0.147573,0.158935,0.170296,0.181658,0.193019,0.20438,0.215742,0.227103,0.238465,0.249826,0.261188,0.272549,0.28391,0.295272],""c"":[10,6,13,18,19,23,22,29,33,44,33,31,29,18,24,15,9,6,9,1]}",0.133934,0.078185,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.15981344101075254,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,50.0,weighted_empirical,2,short_favorable_positive,0.133934,,,simple_ito,0.133934,0.133934,0.133934,0.133934,simple_ito_fallback,-1.977345,0.0,479.0,252.0,0.49453975,0.5934477,0.5,0.5934477,bucket_1,,False
MSFX,MSFT,False,,2.007004,500,ols,0.039682,150000,0.039682,False,False,19.709999084472656,0.039682,1.0,False,,True,False,False,False,False,False,False,False,0.502669,0.497149,0.194503,0.191008,0.24784,0.246796,0.0105,rex_shares,0.0,0.045,0.117887,0.117365,True,0.194503,0.15482100000000001,0.15482100000000001,2026-04-25,standard_letf,blended_realized_expected,0.15482100000000001,0.194503,0.039682,0.08066762000000001,0.082643,0.06211227713568603,0.0931020485370044,0.11674426233279867,0.136536736286334,0.1710146380343208,"{""e"":[0.049948,0.057026,0.064103,0.07118,0.078258,0.085335,0.092413,0.09949,0.106568,0.113645,0.120722,0.1278,0.134877,0.141955,0.149032,0.15611,0.163187,0.170264,0.177342,0.184419,0.191497],""c"":[8,12,17,17,12,26,26,32,35,27,43,33,26,25,16,10,8,7,10,2]}",0.117887,0.076616,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.06840757486456858,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,50.0,weighted_empirical,2,short_favorable_positive,0.117887,,,simple_ito,0.117887,0.117887,0.117887,0.117887,simple_ito_fallback,-2.148504,0.0,479.0,252.0,0.501751,0.6021011999999999,0.501751,0.6021011999999999,bucket_1,,False
NFLU,NFLX,False,,1.992157,393,ols,0.050052000000000006,20000,0.050052000000000006,False,False,28.75,0.050052000000000006,1.0,False,,True,False,False,False,False,False,False,False,0.674547,0.670209,0.244501,0.241803,0.332638,0.332979,0.0105,rex_shares,0.0,0.045,0.164497,0.164721,True,0.244501,0.19444899999999998,0.19444899999999998,2026-04-25,standard_letf,blended_realized_expected,0.19444899999999998,0.244501,0.050052000000000006,0.05258298,0.046049,0.10699510213726035,0.15900654289312313,0.18914260488105689,0.22362393166939523,0.2696756936717936,"{""e"":[0.072268,0.083266,0.094264,0.105261,0.116259,0.127257,0.138255,0.149253,0.160251,0.171249,0.182247,0.193245,0.204243,0.215241,0.226239,0.237237,0.248235,0.259233,0.270231,0.281229,0.292226],""c"":[2,4,8,9,13,14,19,32,29,37,40,39,24,36,26,21,14,9,11,5]}",0.164497,0.08000399999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.17716079742977203,none,False,ok,90.0,50.0,weighted_empirical,2,short_favorable_positive,0.164497,,,simple_ito,0.164497,0.164497,0.164497,0.164497,simple_ito_fallback,-1.79306,0.0,479.0,252.0,0.49803925,0.5976471,0.5,0.5976471,bucket_1,,False
ROBN,HOOD,False,,2.012277,308,ols,0.10631299999999999,200000,0.10631299999999999,False,False,24.639999389648438,0.10631299999999999,1.0,False,,True,False,False,False,False,False,False,False,1.324931,1.33495,0.752579,0.747353,0.65926,0.664001,0.0105,rex_shares,0.0,0.045,0.498713,0.505102,True,0.752579,0.646266,0.646266,2026-04-25,standard_letf,blended_realized_expected,0.646266,0.752579,0.10631299999999999,0.1335507551020408,0.133388,0.44931291703733434,0.5553045625137956,0.6167699211936657,0.6880100926859325,0.7825101051129923,"{""e"":[0.395411,0.418241,0.44107,0.463899,0.486728,0.509557,0.532387,0.555216,0.578045,0.600874,0.623704,0.646533,0.669362,0.692191,0.71502,0.73785,0.760679,0.783508,0.806337,0.829167,0.851996],""c"":[5,7,10,13,14,26,21,36,47,25,42,32,23,27,19,16,14,8,3,4]}",0.498713,0.253866,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.04863830863131245,none,False,ok,90.0,49.0,weighted_empirical,2,short_favorable_positive,0.498713,,,simple_ito,0.498713,0.498713,0.498713,0.498713,simple_ito_fallback,-0.714046,0.0,479.0,252.0,0.50306925,0.6036831,0.50306925,0.6036831,bucket_1,,False
