underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
MARA,crypto-equity,override,1.0,,3.148174695598902,computed,1007.5788681,17562.1411319
TSLA,mega-cap-tech,override,1.0,,2.0978772580424696,computed,996.129932127,35062.870067873
CRML,metals,override,1.0,,3.6140463211839493,computed,800.2614816000023,36798.1385184
ETHA,crypto,override,1.0,,2.96948281034266,computed,757.257599190003,47539.44240081
XRPZ,crypto,override,1.0,,2.694504240973505,computed,738.774152160001,33836.59184784
IBIT,crypto,override,1.0,,1.802702866980832,computed,682.567174458396,64473.9528255416
SOEZ,broad,override,1.0,,2.631536513449184,computed,582.8880834400006,15348.63191656
CRCL,software,override,1.0,,3.033920107686827,computed,541.9522271200003,18232.12777288
GSOL,crypto,heuristic,0.55,,2.913776430903928,computed,480.9547883800024,22740.76521162
MSTR,crypto-equity,override,1.0,,3.0464572926156737,computed,426.64303808000113,33125.75696192
QCOM,semis,override,1.0,,2.0044471744887926,computed,425.41518152499975,14536.984818475
CEG,nuclear,override,1.0,,1.4093676811675167,computed,403.9211079599991,18693.47889204
UEC,nuclear,override,1.0,,2.793883792120053,computed,391.0328372180011,16055.807162782
LEU,nuclear,override,1.0,,3.245878264789174,computed,373.0912281479996,19047.168771852004
META,mega-cap-tech,override,1.0,,1.4465829767171845,computed,366.0761343800023,26059.08386562
XOM,energy,vendor,0.75,,-0.3854947411951652,computed,358.2215795200009,19245.95842048
SBET,crypto-equity,override,1.0,,3.552236004355174,computed,334.8977377299989,13592.60226227
MRNA,healthcare,override,1.0,,1.6404492750442818,computed,329.03200263850067,14627.7679973615
MU,semis,override,1.0,,3.1302690070030694,computed,323.409576,14326.190424
AAPL,mega-cap-tech,override,1.0,,0.8754933344397672,computed,292.70708052040027,31441.3729194796
OKLO,nuclear,override,1.0,,3.9422013919229637,computed,292.6084978400004,9429.65150216
GDX,metals,override,1.0,,1.7025260061014063,computed,268.08348203999776,36622.01651796
IREN,crypto-equity,override,1.0,,3.374373396812159,computed,259.7145701039999,14552.305429896
GLXY,crypto-equity,override,1.0,,3.853850090168674,computed,259.57622860000083,9936.3437714
BABA,china,override,1.0,,1.2643809075586798,computed,243.21350360000088,13426.3864964
SMCI,semis,override,1.0,,3.5451785510948364,computed,237.0150560699999,5475.10494393
BULL,crypto-equity,override,1.0,,2.5193406213489884,computed,229.25712585,3559.26287415
ASML,semis,override,1.0,,2.1928656735021144,computed,215.9748965999997,15590.7851034
F,consumer,vendor,0.75,,1.2562280107700359,computed,207.07305795469983,11160.9269420453
URA,nuclear,override,1.0,,2.3689027674248826,computed,203.87426208000124,15150.725737919998
RTX,industrials,vendor,0.75,,0.4729167547955343,computed,200.79889019120012,4115.8211098088
LLY,healthcare,override,1.0,,0.45616521652183495,computed,198.91803588000016,3543.40196412
LRCX,semis,override,1.0,,2.949383982442734,computed,198.80169850000016,4169.9983015
XLE,other,default,0.1,,-0.1502723942954629,computed,190.2598854000007,19717.7401146
CIFR,crypto-equity,override,1.0,,3.984591099129745,computed,188.83880649759976,9990.2411935024
SNOW,software,override,1.0,,1.27175792323306,computed,178.6785151999993,15310.0214848
OPEN,consumer,override,1.0,,2.9277202223031993,computed,172.65116934960042,6984.7488306504
KWEB,china,override,1.0,,1.1750874257764483,computed,168.74292873000013,14943.67707127
QBTS,quantum,override,1.0,,4.077310935356446,computed,155.27101920000132,18747.1289808
APP,software,override,1.0,,2.14443573866243,computed,154.29379199999994,5254.886208
PYPL,fintech,override,1.0,,1.2729135906452027,computed,143.04437431650013,4390.9556256835
KTOS,drones,override,1.0,,2.1583771917077894,computed,142.8111140000001,3491.928886
COIN,crypto-equity,override,1.0,,3.114041313298173,computed,141.7198697820004,9117.120130218
BMNR,crypto-equity,override,1.0,,5.025233074402912,computed,141.54394001999935,17596.856059979997
XBI,healthcare,heuristic,0.55,,1.0489454330565082,computed,140.59723040000017,4244.042769600001
TER,semis,override,1.0,,3.0718000181193097,computed,135.9963623816002,19679.0436376184
XOP,energy,override,1.0,,-0.12944831376711213,computed,133.6896252000006,24036.2303748
NU,fintech,override,1.0,,1.3188592137241022,computed,126.08473782400142,14618.215262176
WULF,crypto-equity,override,1.0,,3.122762118623215,computed,124.0155825999991,17255.8244174
ASHR,china,heuristic,0.55,,0.7439264520919772,computed,123.82725797999956,15123.61274202
VRT,hardware,override,1.0,,2.5303054599786376,computed,113.08282446000158,17132.05717554
TSM,semis,override,1.0,,2.105903438152244,computed,109.0401393400025,27692.23986066
ORLY,consumer,vendor,0.75,,0.07107633604075027,computed,104.0292688000004,4466.970731199999
HOOD,fintech,override,1.0,,3.050341544698058,computed,103.46080462000008,8853.539195379999
AMZN,mega-cap-tech,override,1.0,,1.4251419620857801,computed,99.66810536000048,35561.231894640005
DNN,nuclear,override,1.0,,1.9668835969738125,computed,95.73974493600008,4493.900255064
ETOR,fintech,override,1.0,,1.758110816403355,computed,93.7709839151994,5463.9090160848
FIG,software,override,1.0,,1.2418918468294895,computed,90.43534337999972,12586.48465662
SNAP,software,override,1.0,,1.9450162831953806,computed,89.27329868799984,3781.406701312
