underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
QQQ,-789.2242640000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
NFLX,4553.270500380001,0.1459147668507344,0.8540852331492655,0.0,30387.28,0.8069886584279307,0.1930113415720694,0.0,0.8069886584279307,0.1930113415720694,0.0,0.0,0.0,0.0,0.6610738915771963,0.6610738915771961,0.0,0.6610738915771963
IBIT,-6753.80302688,0.28132941876043155,0.7186705812395685,0.0,32578.26,0.7662683174908667,0.21278006709264402,0.0,0.7662683174908667,0.21278006709264402,0.0,0.0,0.0,0.0,0.4849388987304351,0.5058905141469245,0.0,0.5058905141469245
MSFT,-5110.804894,0.3876857564283963,0.6123142435716038,0.0,28009.5,0.8797535544174307,0.12024644558256935,0.0,0.8797535544174307,0.12024644558256935,0.0,0.0,0.0,0.0,0.49206779798903444,0.49206779798903444,0.0,0.49206779798903444
META,-1455.2478042100001,0.1183206792876105,0.8816793207123895,0.0,13212.580000000002,0.49303215645543863,0.4792612083241879,0.0,0.49303215645543863,0.4792612083241879,0.0,0.0,0.0,0.0,0.37471147716782816,0.40241811238820163,0.0,0.40241811238820163
PLTR,-652.34968287,0.5569076669353312,0.44309233306466883,0.0,31770.440000000002,0.8947459507302179,0.10525404926978219,0.0,0.8947459507302179,0.10525404926978219,0.0,0.0,0.0,0.0,0.3378382837948867,0.3378382837948867,0.0,0.3378382837948867
COIN,-2231.0921845499997,0.7751677754882587,0.0,0.22483222451174126,4629.42,0.969387121975971,0.0,0.0,0.969387121975971,0.0,0.0,0.0,0.0,0.0,0.19421934648771233,0.0,0.22483222451174126,0.22483222451174126
BULL,-564.178413,1.0,0.0,0.0,1894.2600000000002,0.8789727250483038,0.0,0.0,0.8789727250483038,0.0,0.0,0.0,0.0,0.0,0.12102727495169618,0.0,0.0,0.12102727495169618
MARA,-1310.887109,0.0,1.0,0.0,9284.86,0.0,0.8914815228124064,0.0,0.0,0.8914815228124064,0.0,0.0,0.0,0.0,0.0,0.10851847718759355,0.0,0.10851847718759355
LLY,-349.06037100000003,1.0,0.0,0.0,1871.16,0.8936926634387224,0.0,0.0,0.8936926634387224,0.0,0.0,0.0,0.0,0.0,0.10630733656127755,0.0,0.0,0.10630733656127755
RTX,-144.549257,1.0,0.0,0.0,2158.31,0.9069647593759932,0.0,0.0,0.9069647593759932,0.0,0.0,0.0,0.0,0.0,0.09303524062400681,0.0,0.0,0.09303524062400681
LRCX,-49.739257,1.0,0.0,0.0,2184.4,0.9089902497253249,0.0,0.0,0.9089902497253249,0.0,0.0,0.0,0.0,0.0,0.09100975027467506,0.0,0.0,0.09100975027467506
SMCI,-1167.110416,1.0,0.0,0.0,2856.06,0.9170132784080167,0.0,0.0,0.9170132784080167,0.0,0.0,0.0,0.0,0.0,0.08298672159198328,0.0,0.0,0.08298672159198328
KTOS,-579.235657,1.0,0.0,0.0,1817.3700000000001,0.9214188007945547,0.0,0.0,0.9214188007945547,0.0,0.0,0.0,0.0,0.0,0.07858119920544526,0.0,0.0,0.07858119920544526
SOEZ,-2509.943558,1.0,0.0,0.0,7965.76,0.9268258040111678,0.0,0.0,0.9268258040111678,0.0,0.0,0.0,0.0,0.0,0.07317419598883224,0.0,0.0,0.07317419598883224
AMD,-1737.2704956700002,0.9329351119791962,0.0,0.06706488802080378,27405.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06706488802080379,0.0,0.06706488802080378,0.06706488802080379
XBI,140.15541149,1.0,0.0,0.0,2192.32,0.9358682900306524,0.0,0.0,0.9358682900306524,0.0,0.0,0.0,0.0,0.0,0.06413170996934758,0.0,0.0,0.06413170996934758
PYPL,-1392.46307809,1.0,0.0,0.0,2267.0,0.9369014669975738,0.0,0.0,0.9369014669975738,0.0,0.0,0.0,0.0,0.0,0.06309853300242618,0.0,0.0,0.06309853300242618
OKLO,-1802.916598,1.0,0.0,0.0,4861.13,0.9398064857677124,0.0,0.0,0.9398064857677124,0.0,0.0,0.0,0.0,0.0,0.06019351423228758,0.0,0.0,0.06019351423228758
CRCL,-1755.836514,1.0,0.0,0.0,9387.04,0.9422659084098928,0.0,0.0,0.9422659084098928,0.0,0.0,0.0,0.0,0.0,0.05773409159010723,0.0,0.0,0.05773409159010723
TSLA,-4046.58851191,1.0,0.0,0.0,18029.5,0.9428074252077429,0.0,0.0,0.9428074252077429,0.0,0.0,0.0,0.0,0.0,0.057192574792257145,0.0,0.0,0.057192574792257145
APP,-1800.151122,1.0,0.0,0.0,2704.59,0.942951134183,0.0,0.0,0.942951134183,0.0,0.0,0.0,0.0,0.0,0.05704886581699997,0.0,0.0,0.05704886581699997
QCOM,-1415.577664,1.0,0.0,0.0,7481.2,0.9431354352877881,0.0,0.0,0.9431354352877881,0.0,0.0,0.0,0.0,0.0,0.05686456471221191,0.0,0.0,0.05686456471221191
GLXY,-1441.170969,1.0,0.0,0.0,5097.96,0.9490823332077928,0.0,0.0,0.9490823332077928,0.0,0.0,0.0,0.0,0.0,0.05091766679220722,0.0,0.0,0.05091766679220722
OPEN,-1349.21869594,1.0,0.0,0.0,3578.7000000000003,0.9517558975746498,0.0,0.0,0.9517558975746498,0.0,0.0,0.0,0.0,0.0,0.048244102425350155,0.0,0.0,0.048244102425350155
SBET,-367.46034383,1.0,0.0,0.0,6963.75,0.9519084203582842,0.0,0.0,0.9519084203582842,0.0,0.0,0.0,0.0,0.0,0.04809157964171584,0.0,0.0,0.04809157964171584
UEC,-1340.296568,1.0,0.0,0.0,8223.42,0.9524488792718843,0.0,0.0,0.9524488792718843,0.0,0.0,0.0,0.0,0.0,0.04755112072811574,0.0,0.0,0.04755112072811574
SNAP,-403.948958,1.0,0.0,0.0,1935.34,0.9538720334990235,0.0,0.0,0.9538720334990235,0.0,0.0,0.0,0.0,0.0,0.0461279665009765,0.0,0.0,0.0461279665009765
ORLY,14.427243,1.0,0.0,0.0,2285.5,0.9544829276744693,0.0,0.0,0.9544829276744693,0.0,0.0,0.0,0.0,0.0,0.045517072325530705,0.0,0.0,0.045517072325530705
MSTR,-2716.5275579999998,0.0445078904885351,0.9554921095114649,0.0,16776.2,0.0,0.9745685531836769,0.0,0.0,0.9745685531836769,0.0,0.0,0.0,0.0,0.0445078904885351,0.01907644367221195,0.0,0.0445078904885351
MU,-100.81973199999999,1.0,0.0,0.0,7324.8,0.9558473165137614,0.0,0.0,0.9558473165137614,0.0,0.0,0.0,0.0,0.0,0.044152683486238575,0.0,0.0,0.044152683486238575
MRNA,81.285997,1.0,0.0,0.0,7478.400000000001,0.9560023530917708,0.0,0.0,0.9560023530917708,0.0,0.0,0.0,0.0,0.0,0.04399764690822916,0.0,0.0,0.04399764690822916
CRML,-3268.276358,1.0,0.0,0.0,18799.2,0.9574310884718498,0.0,0.0,0.9574310884718498,0.0,0.0,0.0,0.0,0.0,0.04256891152815023,0.0,0.0,0.04256891152815023
CEG,-935.460142,1.0,0.0,0.0,9548.699999999999,0.9576988377517359,0.0,0.0,0.9576988377517359,0.0,0.0,0.0,0.0,0.0,0.04230116224826408,0.0,0.0,0.04230116224826408
UPS,-275.927099,1.0,0.0,0.0,1767.2400000000002,0.9578972353025055,0.0,0.0,0.9578972353025055,0.0,0.0,0.0,0.0,0.0,0.04210276469749452,0.0,0.0,0.04210276469749452
DNN,2.694487,1.0,0.0,0.0,2294.82,0.9582800633879781,0.0,0.0,0.9582800633879781,0.0,0.0,0.0,0.0,0.0,0.04171993661202189,0.0,0.0,0.04171993661202189
GSOL,-2013.938888,1.0,0.0,0.0,11610.86,0.9585771606599337,0.0,0.0,0.9585771606599337,0.0,0.0,0.0,0.0,0.0,0.0414228393400663,0.0,0.0,0.0414228393400663
EWY,-277.82498899999996,1.0,0.0,0.0,1720.18,0.9612858308549105,0.0,0.0,0.9612858308549105,0.0,0.0,0.0,0.0,0.0,0.038714169145089516,0.0,0.0,0.038714169145089516
LEU,-1026.377257,1.0,0.0,0.0,9710.130000000001,0.9615771129585289,0.0,0.0,0.9615771129585289,0.0,0.0,0.0,0.0,0.0,0.03842288704147112,0.0,0.0,0.03842288704147112
CIFR,-1246.064921,1.0,0.0,0.0,5089.54,0.9628966848678663,0.0,0.0,0.9628966848678663,0.0,0.0,0.0,0.0,0.0,0.03710331513213372,0.0,0.0,0.03710331513213372
XOM,1268.93997834,1.0,0.0,0.0,9802.09,0.9634545714720023,0.0,0.0,0.9634545714720023,0.0,0.0,0.0,0.0,0.0,0.03654542852799769,0.0,0.0,0.03654542852799769
F,-1580.693495,1.0,0.0,0.0,5684.0,0.9635691312535715,0.0,0.0,0.9635691312535715,0.0,0.0,0.0,0.0,0.0,0.036430868746428535,0.0,0.0,0.036430868746428535
BABA,-3072.3309962499998,1.0,0.0,0.0,6834.8,0.964415417627436,0.0,0.0,0.964415417627436,0.0,0.0,0.0,0.0,0.0,0.03558458237256401,0.0,0.0,0.03558458237256401
IREN,-2470.269297,1.0,0.0,0.0,7406.01,0.9649319174421854,0.0,0.0,0.9649319174421854,0.0,0.0,0.0,0.0,0.0,0.03506808255781457,0.0,0.0,0.03506808255781457
LMT,614.57355975,1.0,0.0,0.0,1868.37,0.9654362939524826,0.0,0.0,0.9654362939524826,0.0,0.0,0.0,0.0,0.0,0.03456370604751735,0.0,0.0,0.03456370604751735
ETOR,-295.057957,1.0,0.0,0.0,2778.8399999999997,0.9662553497447858,0.0,0.0,0.9662553497447858,0.0,0.0,0.0,0.0,0.0,0.033744650255214226,0.0,0.0,0.033744650255214226
ETHA,-5462.82598,1.0,0.0,0.0,24148.350000000002,0.9686414351626507,0.0,0.0,0.9686414351626507,0.0,0.0,0.0,0.0,0.0,0.031358564837349334,0.0,0.0,0.031358564837349334
ISRG,-660.136316,1.0,0.0,0.0,2712.42,0.9714306181321476,0.0,0.0,0.9714306181321476,0.0,0.0,0.0,0.0,0.0,0.028569381867852406,0.0,0.0,0.028569381867852406
ASML,-435.13920399999995,1.0,0.0,0.0,7903.38,0.9726730972571229,0.0,0.0,0.9726730972571229,0.0,0.0,0.0,0.0,0.0,0.02732690274287708,0.0,0.0,0.02732690274287708
URA,-825.085945,1.0,0.0,0.0,7677.3,0.9734445362197646,0.0,0.0,0.9734445362197646,0.0,0.0,0.0,0.0,0.0,0.026555463780235433,0.0,0.0,0.026555463780235433
GDXJ,-424.899157,1.0,0.0,0.0,2077.23,0.9763710946789715,0.0,0.0,0.9763710946789715,0.0,0.0,0.0,0.0,0.0,0.02362890532102846,0.0,0.0,0.02362890532102846
HOOD,-3159.31706,0.0,1.0,0.0,4478.5,0.0,0.9768983354649994,0.0,0.0,0.9768983354649994,0.0,0.0,0.0,0.0,0.0,0.02310166453500062,0.0,0.02310166453500062
SNOW,-2928.735365,1.0,0.0,0.0,7744.349999999999,0.9769278874017833,0.0,0.0,0.9769278874017833,0.0,0.0,0.0,0.0,0.0,0.023072112598216732,0.0,0.0,0.023072112598216732
BE,-700.825257,1.0,0.0,0.0,3390.75,0.9769829920224139,0.0,0.0,0.9769829920224139,0.0,0.0,0.0,0.0,0.0,0.0230170079775861,0.0,0.0,0.0230170079775861
KWEB,-831.0217000000002,1.0,0.0,0.0,7556.21,0.9776683113981744,0.0,0.0,0.9776683113981744,0.0,0.0,0.0,0.0,0.0,0.02233168860182555,0.0,0.0,0.02233168860182555
PBR,528.095285,1.0,0.0,0.0,3454.08,0.9787930076605058,0.0,0.0,0.9787930076605058,0.0,0.0,0.0,0.0,0.0,0.02120699233949419,0.0,0.0,0.02120699233949419
XLE,656.066353,1.0,0.0,0.0,9954.0,0.9808860874623266,0.0,0.0,0.9808860874623266,0.0,0.0,0.0,0.0,0.0,0.01911391253767336,0.0,0.0,0.01911391253767336
AAPL,511.97732607,1.0,0.0,0.0,15867.039999999999,0.9815525088157337,0.0,0.0,0.9815525088157337,0.0,0.0,0.0,0.0,0.0,0.01844749118426625,0.0,0.0,0.01844749118426625
NU,-1400.463145,1.0,0.0,0.0,7372.150000000001,0.9828971551278798,0.0,0.0,0.9828971551278798,0.0,0.0,0.0,0.0,0.0,0.017102844872120215,0.0,0.0,0.017102844872120215
UUUU,-806.778463,1.0,0.0,0.0,3195.0,0.9831718834760564,0.0,0.0,0.9831718834760564,0.0,0.0,0.0,0.0,0.0,0.01682811652394356,0.0,0.0,0.01682811652394356
QBTS,-2740.651698,1.0,0.0,0.0,9451.2,0.9835712905027931,0.0,0.0,0.9835712905027931,0.0,0.0,0.0,0.0,0.0,0.016428709497206873,0.0,0.0,0.016428709497206873
ASHR,-385.314835,1.0,0.0,0.0,7623.719999999999,0.9837576330216745,0.0,0.0,0.9837576330216745,0.0,0.0,0.0,0.0,0.0,0.016242366978325484,0.0,0.0,0.016242366978325484
BMNR,-883.905076,1.0,0.0,0.0,8869.199999999999,0.9840409574685429,0.0,0.0,0.9840409574685429,0.0,0.0,0.0,0.0,0.0,0.01595904253145708,0.0,0.0,0.01595904253145708
GRAB,-71.726664,1.0,0.0,0.0,4173.86,0.9843485304399286,0.0,0.0,0.9843485304399286,0.0,0.0,0.0,0.0,0.0,0.01565146956007135,0.0,0.0,0.01565146956007135
GDX,727.697214,1.0,0.0,0.0,18445.05,0.9854658305594185,0.0,0.0,0.9854658305594185,0.0,0.0,0.0,0.0,0.0,0.014534169440581501,0.0,0.0,0.014534169440581501
WULF,-286.967451,1.0,0.0,0.0,8689.92,0.9857288004262411,0.0,0.0,0.9857288004262411,0.0,0.0,0.0,0.0,0.0,0.014271199573758886,0.0,0.0,0.014271199573758886
