underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
MSTR,"MSTR, MSTW, MTYY",1472.1657898400008,32080.23421016,3
MARA,"MAAY, MARA, MARO",1381.9046914000005,17187.815308600002,3
GDX,"GDX, GDXU, NUGT",980.959232039997,35909.14076796,3
TSLA,"TSLA, TSLI, TSLL, TSLR",979.7346957150007,35079.265304285,4
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",889.6436199655991,64266.876380034395,5
META,"FBL, FBYY, META",866.5279808600017,25558.63201914,3
XRPZ,"UXRP, XRPZ, XXRP",804.6200786400013,33770.74592136,3
LEU,"LEU, LEUX",737.0745786347998,18683.185421365204,2
ETHA,"ETHA, ETHT, ETHU, ETU",714.1891781000031,47582.5108219,4
HOOD,"HOOD, HOOW",685.0223823399997,8271.97761766,2
SOEZ,"SOEZ, SOLT",626.6528117200014,15304.867188279999,2
CRML,"CRML, CRMU",603.6626995199986,36994.73730048,2
CRCL,"CRCG, CRCL",533.50346704,18240.576532960004,2
QCOM,"QCMU, QCOM",419.90086490000067,14542.499135099999,2
MRNA,"MRNA, MRNX",402.06739917400046,14554.732600826,2
SBET,"SBET, SBTU",392.16516668999975,13535.33483331,2
UEC,"UEC, UECG",389.57645520000005,16057.2635448,2
MU,"MU, MUU",338.6005912499995,14310.999408750002,2
CEG,"CEG, CEGX",324.79556675999993,18772.604433239998,2
OKLO,"OKLL, OKLO",287.56188336000014,9434.69811664,2
GLXY,"GLXU, GLXY",283.50912700000026,9912.410873,2
BABA,"BABA, BABX",261.96928130000015,13407.6307187,2
XOM,"XOM, XOMX",260.0330329600001,19344.14696704,2
LRCX,"LRCU, LRCX",234.1553245,4134.6446755,2
AAPL,"AAPB, AAPL, AAPU",222.89793015699797,31511.182069843002,3
BULL,"BULG, BULL",214.75410269999998,3573.7658973000007,2
ASML,"ASML, ASMU",213.13830108000002,15593.62169892,2
RTX,"RTX, RTXG",202.28460217999987,4114.33539782,2
LLY,"ELIL, LLY",199.74376931999996,3542.57623068,2
QBTS,"QBTS, QBTX",195.25568700000076,18707.144313,2
SNOW,"SNOU, SNOW",192.20187647999956,15296.49812352,2
CIFR,"CIFG, CIFR",179.84488366959977,9999.235116330401,2
