symbol,underlying,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
CLSZ,CLSK,TRADR 2X SHRT CLSK DAILY ETF,342.45757941,0.0,0.0,0.0,0.0,-1.02,0.0,0.0,0.0,341.43757941
WEBS,XLK,DIREXION DAILY DOW JONES INT,313.26477971,0.0,0.0,0.0,0.0,-1.06,0.0,0.0,0.0,312.20477971
TTXD,XLK,DX D TECH TOP 5 BEAR 2X ETF,245.82998158,0.0,0.0,0.0,0.0,-2.07,0.0,0.0,0.0,243.75998158000002
NBIS,NBIS,NEBIUS GROUP NV,-1.6942556240729552,236.20071350491475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.5064578808418
QID,QQQ,PROSHARES ULTRASHORT QQQ,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
SPY,SPY,SPDR S&P 500 ETF TRUST,1.0102566571219629,0.0,0.0,0.0,0.0,-0.205648206555348,0.0,0.0,0.0,0.8046084505666149
XLF,XLF,SS FINANCIAL SELECT SECTOR,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,0.0,-0.36
XLK,XLK,SS TECHNOLOGY SELECT SECTOR,0.0,0.0,0.0,0.0,0.0,-0.6100000000000001,0.0,0.0,0.0,-0.6100000000000001
DIA,DIA,SS SPDR DOW JONES INDUS AVG,0.0,0.0,0.0,0.0,0.0,-0.63,0.0,0.0,0.0,-0.63
COIN,COIN,COINBASE GLOBAL INC -CLASS A,1.1149655563386265,-22.474839644742044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.359874088403416
DXD,DIA,PROSHARES ULTRASHORT DOW30,-24.50723037,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0,-26.10723037
SDOW,DIA,PROSHARES ULTPRO SHRT DOW30,-26.86841554,0.0,0.0,0.0,0.0,-0.9299999999999999,0.0,0.0,0.0,-27.79841554
CRWV,CRWV,COREWEAVE INC-CL A,3.322808014703598,-172.79731958733458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-169.47451157263097
QQQ,QQQ,INVESCO QQQ TRUST SERIES 1,-197.14756416127494,0.0,0.0,0.0,0.0,-0.11997656932183835,0.0,0.0,0.0,-197.26754073059678
BE,BE,BLOOM ENERGY CORP- A,0.0,-226.0131454709132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-226.0131454709132
CRCL,CRCL,CIRCLE INTERNET GROUP INC,0.0,-248.95160917526317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.95160917526317
IREN,IREN,IREN LTD,0.0,-592.3636044189885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-592.3636044189885
ASTS,ASTS,AST SPACEMOBILE INC,35.401149214854726,-669.3144528353765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-633.9133036205218
MSTR,MSTR,STRATEGY INC,189.16529927567223,-1420.0275812922425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1230.8622820165704
QBTS,QBTS,D-WAVE QUANTUM INC,0.0,-1361.2618093133149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1361.2618093133149
