ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
CWEB,KWEB,1.987227,500,ols,0.023014999999999997,0.013385000000000001,0.009629999999999996,600,0.009629999999999996,False,False,False,,True,False,False,False,True,False,False,True,False,0.702358,0.189408,0.35317,0.122349,0.189408,0.179778,0.179778,0.49680675,0.5961681,0.5,0.5961681
ERX,XLE,1.987441,500,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.438837,0.10799,0.220503,0.047709,0.10799,,,0.49686025,1.0,0.5,1.0
NUGT,GDX,1.98001,500,ols,0.020589,0.015811,0.004778000000000001,30000,0.004778000000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.764084,0.206555,0.385556,0.144226,0.206555,0.20177699999999998,0.20177699999999998,0.4950025,0.594003,0.5,0.594003
JNUG,GDXJ,1.972752,500,ols,0.043124,-0.006724,0.049848,1000,0.049848,False,False,False,,True,False,False,False,True,False,False,False,False,0.849045,0.241897,0.429305,0.176838,0.241897,0.192049,0.192049,0.493188,0.5918256,0.5,0.5918256
GUSH,XOP,2.010823,500,ols,0.03981,-0.0034100000000000003,0.04322,85000,0.04322,False,False,False,,True,False,False,False,True,False,False,False,False,0.580154,0.147166,0.288303,0.084473,0.147166,0.10394599999999998,0.10394599999999998,0.50270575,0.6032468999999999,0.50270575,0.6032468999999999
URAA,URA,1.929965,433,ols,0.02965,0.006750000000000001,0.022899999999999997,7000,0.022899999999999997,False,False,False,,True,False,False,False,True,False,False,False,False,0.877383,0.375504,0.43533,0.170068,0.375504,0.35260400000000003,0.35260400000000003,0.48249125,0.5789894999999999,0.5,0.5789894999999999
MSTU,MSTR,1.965773,375,ols,0.257414,-0.22101400000000002,0.47842799999999996,2500000,0.47842799999999996,False,False,False,,False,True,False,False,False,False,True,False,False,1.729388,1.096726,0.900271,0.769352,1.096726,0.6182980000000001,0.6182980000000001,0.49144325,0.5897319,0.5,0.5897319
NVDX,NVDA,1.997766,500,ols,0.096245,-0.059844999999999995,0.15609,100000,0.15609,False,False,False,,True,False,False,False,True,False,False,False,False,0.986059,0.408255,0.49305,0.242284,0.408255,0.252165,0.252165,0.4994415,0.5993297999999999,0.5,0.5993297999999999
TSLT,TSLA,1.992896,500,ols,0.0799,-0.0435,0.1234,25000,0.1234,False,False,False,,True,False,False,False,True,False,False,False,False,1.246018,0.531663,0.624998,0.38647,0.531663,0.408263,0.408263,0.498224,0.5978688,0.5,0.5978688
BTCL,IBIT,2.006451,424,ols,0.042645999999999996,-0.006246000000000001,0.048892,20000,0.048892,False,False,False,,True,False,False,False,True,False,False,False,False,1.009284,0.432156,0.507396,0.259947,0.432156,0.383264,0.383264,0.50161275,0.6019353000000001,0.50161275,0.6019353000000001
ETU,ETHA,1.989503,349,ols,0.040820999999999996,-0.004421,0.045242,10000,0.045242,False,False,False,,True,False,False,False,True,False,False,False,False,1.531765,0.749167,0.755405,0.561683,0.749167,0.703925,0.703925,0.49737575,0.5968509,0.5,0.5968509
CCUP,CRCL,1.982234,152,ols,0.23159500000000002,-0.195195,0.42679,50000,0.42679,False,False,False,,False,True,False,False,False,False,True,False,False,1.918773,0.935213,1.190023,1.378639,1.111176,0.508423,0.6843859999999999,0.4955585,0.5946702,0.5,0.5946702
CRWU,CRWV,1.989163,162,ols,0.189547,-0.153147,0.342694,30000,0.342694,False,False,False,,False,True,False,False,False,True,True,False,False,1.969389,1.135181,1.198608,1.413392,1.234542,0.7924869999999999,0.891848,0.49729075,0.5967489,0.5,0.5967489
AAPX,AAPL,1.995444,500,ols,0.207212,-0.170812,0.378024,8000,0.378024,False,False,False,,False,True,False,False,False,True,True,False,False,0.569876,0.192664,0.285058,0.080704,0.192664,-0.18536000000000002,-0.18536000000000002,0.498861,0.5986332,0.5,0.5986332
GOOX,GOOGL,1.982408,500,ols,0.041907,-0.005507,0.047414,25000,0.047414,False,False,False,,True,False,False,False,True,False,False,False,False,0.590107,0.200218,0.296168,0.085414,0.200218,0.152804,0.152804,0.495602,0.5947224,0.5,0.5947224
MSFX,MSFT,2.007488,500,ols,0.069787,-0.033387,0.103174,15000,0.103174,False,False,False,,True,False,False,False,True,False,False,False,False,0.481685,0.186829,0.23921,0.057866,0.186829,0.083655,0.083655,0.501872,0.6022464,0.501872,0.6022464
NFLU,NFLX,1.989955,368,ols,0.049287,-0.012887,0.06217399999999999,20000,0.06217399999999999,False,False,False,,True,False,False,False,True,False,False,False,False,0.694769,0.236172,0.329574,0.106988,0.236172,0.17399799999999999,0.17399799999999999,0.49748875,0.5969865,0.5,0.5969865
ROBN,HOOD,2.012049,283,ols,0.105206,-0.068806,0.174012,70000,0.174012,False,False,False,,True,False,False,False,True,False,False,False,False,1.528489,0.752896,0.70381,0.504337,0.752896,0.578884,0.578884,0.50301225,0.6036147000000001,0.50301225,0.6036147000000001
ARMU,ARM,1.976996,262,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.136695,0.538036,0.625929,0.378372,0.538036,,,0.494249,1.0,0.5,1.0
DJTU,DJT,2.002846,262,ols,0.246614,-0.210214,0.456828,100000,0.456828,False,False,False,,False,True,False,False,False,False,True,False,False,1.467696,0.848278,1.033719,1.073141,0.848278,0.39144999999999996,0.39144999999999996,0.5007115,0.6008538,0.5007115,0.6008538
RBLU,RBLX,2.018991,262,ols,0.062194,-0.025794,0.087988,1000,0.087988,False,False,False,,True,False,False,False,True,False,False,False,False,1.124295,0.497636,0.520391,0.27857,0.497636,0.409648,0.409648,0.50474775,0.6056973,0.50474775,0.6056973
SNOU,SNOW,2.021262,226,ols,0.020481,0.015919000000000003,0.004561999999999997,6000,0.004561999999999997,False,False,False,,True,False,False,False,True,False,False,False,False,0.985811,0.350552,0.51832,0.277285,0.342993,0.34598999999999996,0.338431,0.5053155,0.6063786,0.5053155,0.6063786
SMUP,SMR,2.058593,162,ols,0.114978,-0.078578,0.193556,5300000,0.193556,False,False,False,,True,False,False,False,True,False,False,False,False,2.314362,4.716022,1.158604,1.462647,3.554102,4.522466,3.360546,0.51464825,0.6175779,0.51464825,0.6175779
DKUP,DKNG,1.925971,159,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.960376,0.439004,0.473861,0.200225,0.350883,,,0.48149275,1.0,0.5,1.0
BULU,BULL,1.946679,158,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.140361,0.809806,0.573842,0.303425,0.620918,,,0.48666975,1.0,0.5,1.0
GLXU,GLXY,2.011211,153,ols,0.098509,-0.062109,0.16061799999999998,100000,0.16061799999999998,False,False,False,,True,False,False,False,True,False,False,False,False,1.858002,1.076641,0.900632,0.824829,0.977715,0.916023,0.817097,0.50280275,0.6033632999999999,0.50280275,0.6033632999999999
AFRU,AFRM,1.951994,127,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.213108,0.717806,0.754199,0.528512,0.62391,,,0.4879985,1.0,0.5,1.0
AXUP,AXON,1.969672,124,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.074479,0.486126,0.523387,0.261598,0.37208,,,0.492418,1.0,0.5,1.0
KTUP,KTOS,2.022386,127,ols,0.159292,-0.12289199999999999,0.282184,10000,0.282184,False,False,False,,True,False,False,False,True,False,False,False,False,1.510573,0.767626,0.54835,0.31086,0.541056,0.48544200000000004,0.258872,0.5055965,0.6067158,0.5055965,0.6067158
TTDU,TTD,1.997591,126,ols,0.21496300000000002,-0.178563,0.39352600000000004,10000,0.39352600000000004,False,False,False,,False,True,False,False,False,True,True,False,False,1.016805,0.520933,0.618814,0.381548,0.45124,0.12740699999999994,0.05771399999999993,0.49939775,0.5992772999999999,0.5,0.5992772999999999
BKNU,BKNG,2.004394,123,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.718895,0.304188,0.292433,0.086082,0.192539,,,0.5010985,1.0,0.5010985,1.0
PXIU,UPXI,1.911583,123,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,2.840736,2.54263,1.486065,1.924133,2.226018,,,0.47789575,1.0,0.5,1.0
BMNU,BMNR,1.944008,119,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,2.103445,1.738784,1.092904,1.095993,1.399533,,,0.486002,1.0,0.5,1.0
SBTU,SBET,2.025657,102,ols,0.040773000000000004,-0.004373,0.045146000000000006,30000,0.045146000000000006,False,False,False,,True,False,False,False,True,False,False,False,False,1.762994,0.87909,0.870332,0.786879,0.824202,0.833944,0.779056,0.50641425,0.6076970999999999,0.50641425,0.6076970999999999
CIFU,CIFR,1.990064,79,ols,0.254253,-0.217853,0.472106,15000,0.472106,False,False,False,,False,True,False,False,False,False,True,False,False,2.095691,1.336909,1.116107,1.22719,1.261586,0.8648029999999999,0.7894800000000001,0.497516,0.5970192,0.5,0.5970192
SOLX,GSOL,1.982433,72,ols,0.064633,-0.028233,0.092866,1000,0.092866,False,False,False,,True,False,False,False,True,False,False,False,False,1.616673,0.805331,1.130541,1.244641,1.119124,0.712465,1.026258,0.49560825,0.5947298999999999,0.5,0.5947298999999999
XRPK,XRPZ,1.960939,72,ols,0.10447699999999999,-0.068077,0.17255399999999999,400,0.17255399999999999,False,False,False,,True,False,False,False,True,False,False,True,False,1.719153,1.12271,0.865171,0.705235,0.824514,0.9501560000000001,0.65196,0.49023475,0.5882817,0.5,0.5882817
XRPT,XRPZ,2.018389,78,ols,0.086672,-0.050272,0.136944,10000,0.136944,False,False,False,,True,False,False,False,True,False,False,False,False,1.62329,0.965947,0.865171,0.769294,0.830163,0.8290029999999999,0.693219,0.50459725,0.6055167,0.50459725,0.6055167
GMEU,GME,1.966442,226,ols,0.20418199999999997,-0.167782,0.37196399999999996,9000,0.37196399999999996,False,False,False,,False,True,False,False,False,True,True,False,False,0.896107,0.614336,0.448907,0.191487,0.570709,0.24237200000000003,0.19874500000000006,0.4916105,0.5899326,0.5,0.5899326
APLX,APLD,1.994425,132,ols,0.139316,-0.10291600000000001,0.242232,55000,0.242232,False,False,False,,True,False,False,False,True,False,False,False,False,2.170808,1.325732,1.319591,1.726786,1.51671,1.0835,1.274478,0.49860625,0.5983274999999999,0.5,0.5983274999999999
APPX,APP,1.984481,225,ols,0.057756999999999996,-0.021357,0.07911399999999999,200000,0.07911399999999999,False,False,False,,True,False,False,False,True,False,False,False,False,1.416562,0.654862,0.815639,0.649861,0.654326,0.575748,0.575212,0.49612025,0.5953442999999999,0.5,0.5953442999999999
ARCX,ACHR,1.987933,194,ols,0.148092,-0.111692,0.259784,10000,0.259784,False,False,False,,True,False,False,False,True,False,False,False,False,1.462731,0.679892,0.870732,0.744506,0.694763,0.42010800000000004,0.434979,0.49698325,0.5963799,0.5,0.5963799
ASTX,ASTS,1.989921,173,ols,0.11730800000000001,-0.080908,0.198216,40000,0.198216,False,False,False,,True,False,False,False,True,False,False,False,False,2.058781,1.200764,1.293975,1.649142,1.341327,1.002548,1.143111,0.49748025,0.5969763,0.5,0.5969763
AURU,AUR,1.850768,99,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.200002,1.145614,0.907552,0.64845,0.843764,,,0.462692,1.0,0.5,1.0
BEX,BE,1.976029,85,ols,0.115912,-0.079512,0.195424,85000,0.195424,False,False,False,,True,False,False,False,True,False,False,False,False,2.105176,1.132115,0.981968,0.929867,0.998086,0.9366909999999999,0.802662,0.49400725,0.5928087,0.5,0.5928087
BLSX,BLSH,1.893487,99,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.418692,1.311045,0.825999,0.577138,0.865459,,,0.47337175,1.0,0.5,1.0
CEGX,CEG,1.983512,173,ols,0.107081,-0.07068100000000001,0.177762,20000,0.177762,False,False,False,,True,False,False,False,True,False,False,False,False,0.903237,0.300088,0.578468,0.326395,0.308335,0.12232600000000002,0.13057300000000002,0.495878,0.5950536,0.5,0.5950536
CELT,CELH,1.866006,111,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.196464,0.743855,0.613256,0.30387,0.497673,,,0.4665015,1.0,0.5,1.0
CLSX,CLSK,1.998669,127,ols,0.144993,-0.108593,0.253586,3000,0.253586,False,False,False,,True,False,False,False,True,False,False,False,False,2.079042,1.287973,0.965381,0.930101,1.110457,1.0343870000000002,0.856871,0.49966725,0.5996007,0.5,0.5996007
COZX,CORZ,2.037933,91,ols,0.035518,0.000882,0.034636,25000,0.034636,False,False,False,,True,False,False,False,True,False,False,False,False,1.433145,0.685872,0.857472,0.777623,0.744491,0.651236,0.709855,0.50948325,0.6113799000000001,0.50948325,0.6113799000000001
CRDU,CRDO,1.987997,127,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.744715,1.010468,0.903768,0.802149,0.907135,,,0.49699925,1.0,0.5,1.0
CSEX,CLS,2.000483,85,ols,0.06531100000000001,-0.028911,0.094222,20000,0.094222,False,False,False,,True,False,False,False,True,False,False,False,False,1.488661,0.595167,0.700893,0.491607,0.526538,0.500945,0.4323159999999999,0.50012075,0.6001449,0.50012075,0.6001449
CWVX,CRWV,1.989873,173,ols,0.052565999999999995,-0.016166,0.06873199999999999,40000,0.06873199999999999,False,False,False,,True,False,False,False,True,False,False,False,False,1.945226,0.944204,1.198608,1.414911,1.091767,0.875472,1.023035,0.49746825,0.5969618999999999,0.5,0.5969618999999999
DASX,DASH,1.89006,100,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.028052,-0.050849,0.404339,0.137517,0.062769,,,0.472515,1.0,0.5,1.0
DOGD,DDOG,2.015762,151,ols,0.124672,-0.08827199999999999,0.212944,10000,0.212944,False,False,False,,True,False,False,False,True,False,False,False,False,1.189999,0.412895,0.47682,0.232761,0.340698,0.19995100000000002,0.127754,0.5039405,0.6047286,0.5039405,0.6047286
ENPX,ENPH,2.017861,127,ols,0.178451,-0.142051,0.320502,1000,0.320502,False,False,False,,False,True,False,False,False,True,True,False,False,1.643088,0.732763,0.724632,0.539243,0.636771,0.41226100000000004,0.31626899999999997,0.50446525,0.6053582999999999,0.50446525,0.6053582999999999
FLYT,FLY,1.966259,100,ols,0.19653600000000002,-0.160136,0.356672,6000,0.356672,False,False,False,,False,True,False,False,False,True,True,False,False,2.260251,1.472657,1.06842,1.084397,1.238468,1.1159850000000002,0.8817959999999999,0.49156475,0.5898777,0.5,0.5898777
GEVX,GEV,1.994895,173,ols,0.039425,-0.003025,0.04245,35000,0.04245,False,False,False,,True,False,False,False,True,False,False,False,False,1.000946,0.321866,0.529794,0.278536,0.308282,0.279416,0.265832,0.49872375,0.5984685,0.5,0.5984685
IREX,IREN,1.982229,100,ols,0.34246200000000004,-0.306062,0.6485240000000001,30000,0.6485240000000001,False,False,False,,False,True,False,False,False,False,True,False,False,2.217589,1.438175,1.064259,1.102634,1.235785,0.7896509999999999,0.5872609999999998,0.49555725,0.5946686999999999,0.5,0.5946686999999999
JOBX,JOBY,1.979449,132,ols,0.23900300000000002,-0.202603,0.44160600000000005,5000,0.44160600000000005,False,False,False,,False,True,False,False,False,False,True,False,False,1.46879,0.735336,0.810644,0.637025,0.688521,0.29372999999999994,0.246915,0.49486225,0.5938346999999999,0.5,0.5938346999999999
LABX,ALAB,1.993632,151,ols,0.04928,-0.01288,0.06216,35000,0.06216,False,False,False,,True,False,False,False,True,False,False,False,False,1.762595,0.977896,0.91397,0.827379,0.91757,0.915736,0.85541,0.498408,0.5980896,0.5,0.5980896
LRCU,LRCX,2.046163,146,ols,0.074606,-0.038206000000000004,0.11281200000000001,20000,0.11281200000000001,False,False,False,,True,False,False,False,True,False,False,False,False,1.070914,0.433153,0.490341,0.257339,0.359199,0.320341,0.24638699999999997,0.51154075,0.6138488999999999,0.51154075,0.6138488999999999
LYFX,LYFT,1.839153,99,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.049726,0.65629,0.587083,0.265967,0.419308,,,0.45978825,1.0,0.5,1.0
MDBX,MDB,1.991549,146,ols,0.08361800000000001,-0.047218,0.130836,5000,0.130836,False,False,False,,True,False,False,False,True,False,False,False,False,1.57546,0.637693,0.665481,0.437267,0.553387,0.5068569999999999,0.42255099999999995,0.49788725,0.5974647,0.5,0.5974647
NEBX,NBIS,1.998964,132,ols,0.061378,-0.024977999999999997,0.086356,400,0.086356,False,False,False,,True,False,False,False,True,False,False,True,False,1.876085,0.97957,1.118499,1.249097,1.107916,0.8932140000000001,1.0215599999999998,0.499741,0.5996891999999999,0.5,0.5996891999999999
NETX,NET,1.510233,107,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.982181,1.008047,0.504233,0.097959,0.484385,,,0.37755825,1.0,0.5,1.0
NNEX,NNE,1.993484,85,ols,0.16151800000000002,-0.12511799999999998,0.286636,700,0.286636,False,False,False,,True,False,False,False,True,False,False,True,False,1.686562,0.83226,1.525054,2.303107,1.806988,0.545624,1.520352,0.498371,0.5980451999999999,0.5,0.5980451999999999
NVTX,NVTS,2.000259,132,ols,0.218506,-0.182106,0.40061199999999997,7000,0.40061199999999997,False,False,False,,False,True,False,False,False,False,True,False,False,2.50265,1.684034,1.608943,2.589703,2.115305,1.283422,1.7146930000000002,0.50006475,0.6000776999999999,0.50006475,0.6000776999999999
