symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,4416.146183,0.0,0.0,0.0,-120.5,15.881354382385119,0.0,0.0,4311.527537382385
SOXS,DIREX DAI SEMI BE 3X ETF-USD,0.0,1943.197821,0.0,0.0,-25.53,-54.11,2.8433024135643805,0.0,0.0,1866.4011234135644
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1257.343862,0.0,0.0,0.0,-106.75,6.405735609391093,0.0,0.0,1156.999597609391
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,931.288082,0.0,0.0,-29.37,-21.22,6.0507299243068795,0.0,0.0,886.7488119243069
SDS,PROSHARES ULTRASHORT S&P500,0.0,425.659892,0.0,0.0,-26.99,-43.73,10.140745536762756,0.0,0.0,365.08063753676277
LABD,DIRE DLY SP BT BE 3X ETF-USD,0.0,389.782916,0.0,0.0,-15.54,-64.12,6.585945777398577,0.0,0.0,316.70886177739857
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
FAZ,DIREX DLY FIN BEA 3X ETF-USD,0.0,159.255122,0.0,0.0,-26.13,-57.49,6.755937318461551,0.0,0.0,82.39105931846154
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,-4.651615,0.0,0.0,-118.08,-17.14,0.9815174382678072,0.0,0.0,20.994417388267827
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,13.441186,0.0,0.0,-8.290000000000001,-0.51,0.24288577032252426,0.0,0.0,4.884071770322524
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,2.395803,0.0,0.0,-154.3,-7.12,0.2943453099952817,0.0,0.0,-54.30598943000472
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,-31.322127,0.0,0.0,-1.46,-7.42,2.2581944197535657,0.0,0.0,-417.62316180024646
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-396.759358,0.0,0.0,0.0,-45.03,10.228234896538671,0.0,0.0,-431.56112310346134
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1928.697632,0.0,0.0,0.0,-353.71,11.431834446289777,0.0,0.0,-2270.97579755371
DUST,DIR DLY GOL MN IDX BR 2X ETF,-3.4059583,-2384.669378,0.0,0.0,-90.65,-141.02,13.386279162326222,0.0,0.0,-2606.3590571376735
