run_date,underlying,plan_b4_usd,plan_b4_qty,etf_implied_short_usd,etf_implied_short_qty,b4_source,ledger_qty_b4,ibkr_qty,orphan_qty,orphan_frac,ledger_missing_b4,plan_exposure_active
2026-04-30,AUR,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-04-30,AXON,0.0,0.0,0.0,0.0,none,0.0,1.0,0.0,0.0,False,False
2026-04-30,BKNG,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-04-30,BLSH,0.0,0.0,0.0,0.0,none,0.0,240.0,18.0,0.075,False,False
2026-04-30,CELH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-04-30,DASH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-04-30,DKNG,0.0,0.0,0.0,0.0,none,0.0,43.0,15.000000000000014,0.3488372093023259,False,False
2026-04-30,KEEL,0.0,0.0,0.0,0.0,none,0.0,4937.0,0.0,0.0,False,False
2026-04-30,LYFT,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-04-30,NEM,0.0,0.0,0.0,0.0,none,0.0,17.0,0.0,0.0,False,False
2026-04-30,NET,0.0,0.0,0.0,0.0,none,0.0,3.0,0.0,0.0,False,False
2026-04-30,OKTA,0.0,0.0,0.0,0.0,none,0.0,35.0,0.0,0.0,False,False
2026-04-30,QS,0.0,0.0,0.0,0.0,none,0.0,567.0,0.0,0.0,False,False
2026-04-30,UPXI,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-04-30,XRPZ,0.0,0.0,0.0,0.0,none,0.0,1722.0,0.0,0.0,False,False
