underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
MSTR,"MSOO, MSTR, MSTU, MSTW, MSTX, MSTY, MTYY",2505.71456033,12114.067511000001,-0.37,0.0,-8906.490000000002,-1033.38,105.47348146721193,0.0,0.0,4785.015552797212
GDX,"GDX, GDXU, NUGT",-170.39822705,3181.658775,0.0,0.0,-10.84,-35.129999999999995,14.701852969724541,0.0,0.0,2979.9924009197243
MARA,"MAAY, MARA, MARO",979.7263744200001,8410.620017000001,-9.29,0.0,-6014.79,-542.39,114.73776314965224,0.0,0.0,2938.614154569653
CRML,"CRML, CRMU",0.0,3082.336966,0.0,0.0,0.0,-197.10999999999999,27.087306250937303,0.0,0.0,2912.3142722509374
BLSH,"BLSG, BLSH",1753.26777316,-42.83382199999994,0.0,0.0,0.0,-50.849999999999994,7.417253387812462,0.0,0.0,1667.0012045478124
META,"FBL, FBY, FBYY, META, METU, METW",666.85666068,2027.5921170000001,12.6,0.0,-1296.24,-153.81,53.856724922019936,0.0,0.0,1310.8555026020201
SLV,SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT, TSLW, TSLY",1020.4489595800001,289.80018999999993,0.0,0.0,-402.9,-202.04,28.077805837004828,0.0,0.0,733.3869554170046
CRWV,"CRWG, CRWU, CRWV, CWVX",181.83653006,624.1502639999999,0.0,0.0,0.0,-125.52,37.20262198382818,0.0,0.0,717.669416043828
XRPZ,"GXRP, UXRP, XRPT, XXRP",-1439.7644517400004,2099.58141,0.0,0.0,-11.16,-82.17,23.952840460633407,0.0,0.0,590.4397987206321
SOXX,"SOXL, SOXX",1023.0216799,-459.9292049999999,0.0,0.0,4.16,-5.91,10.439253610439414,0.0,0.0,571.7817285104393
RCAT,"RCAT, RCAX",0.0,625.660543,0.0,0.0,0.0,-83.69,13.66918651299461,0.0,0.0,555.6397295129946
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDO, NVDU, NVDY",71.14948496,732.7522690000005,1.44,0.0,-167.34,-228.94,47.10383126363379,0.0,0.0,456.16558522363357
