underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
HIMS,"HIMS, HMYY",2.2737367544323206e-13,3735.3727529999996,2
AI,"AI, AIYY",0.0,1571.2441958864,2
DKNG,"DKNG, DRAY",0.0,1902.4040100668,2
IBIT,"IBIT, XBTY",0.0,13416.406167964798,2
IONQ,"IONQ, IOYY",0.0,18151.183152199996,2
META,"FBYY, META",0.0,21923.6886170112,2
MSTR,"MSTR, MTYY",0.0,32790.5972802,2
QBTS,"QBTS, QBY",0.0,1630.3549769009999,2
TSLA,TSYY,-62.56639656,62.56639656,1
NVDA,NVYY,-81.64486443999999,81.64486443999999,1
MARA,"MAAY, MARA",-123.83570700499695,33205.755707005,2
QQQ,TQQY,-411.8187073104,411.8187073104,1
