underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2386.4100000000003,2386.4100000000003,1.0,0.0,0.0
AAL,AALG,core_levered_etf,-2172.92079744,2172.92079744,1.0,0.0,0.0
AAPL,AAPL,spot,16750.54,16750.54,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-16379.629885980003,16379.629885980003,1.0,0.0,0.0
ACHR,ACHR,spot,6092.799999999999,6092.799999999999,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-5936.02905544,5936.02905544,1.0,0.0,0.0
ADBE,ADBE,spot,1948.56,1948.56,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1921.2940544000003,1921.2940544000003,1.0,0.0,0.0
AFRM,AFRM,spot,4951.44,4951.44,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-4838.66948154,4838.66948154,1.0,0.0,0.0
AI,AI,spot,806.26,806.26,0.01404483710862503,0.985955162891375,0.0
AI,AIYY,yieldboost_etf,-794.9362096328,794.9362096328,0.0,1.0,0.0
ALAB,ALAB,spot,24409.399999999998,24409.399999999998,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-24324.428856,24324.428856,1.0,0.0,0.0
AMD,AMD,spot,58657.14,58657.14,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-21618.15461592,21618.15461592,1.0,0.0,0.0
AMD,AMDG,core_levered_etf,-21850.7002418425,21850.7002418425,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-22060.0978884,22060.0978884,1.0,0.0,0.0
AMZN,AMZN,spot,25777.920000000002,25777.920000000002,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-26445.091196520003,26445.091196520003,1.0,0.0,0.0
ANET,ANET,spot,2867.56,2867.56,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-2773.2460140000003,2773.2460140000003,1.0,0.0,0.0
APH,APH,spot,2670.84,2670.84,1.0,0.0,0.0
APH,APHU,core_levered_etf,-2760.9213002250003,2760.9213002250003,1.0,0.0,0.0
APP,APP,spot,8425.17,8425.17,1.0,0.0,0.0
APP,APPX,core_levered_etf,-8550.5642255518,8550.5642255518,1.0,0.0,0.0
ARKK,ARKK,spot,2647.08,2647.08,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-2538.337019416,2538.337019416,1.0,0.0,0.0
ARM,ARM,spot,3227.04,3227.04,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-3316.9778905199996,3316.9778905199996,1.0,0.0,0.0
ASML,ASML,spot,8364.48,8364.48,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-8489.33356216,8489.33356216,1.0,0.0,0.0
ASTS,ASTS,spot,11944.349999999999,11944.349999999999,1.0,0.0,0.0
ASTS,ASTX,core_levered_etf,-9918.07803528,9918.07803528,1.0,0.0,0.0
AVAV,AVAV,spot,2569.0,2569.0,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-2385.616338875,2385.616338875,1.0,0.0,0.0
AVGO,AVGO,spot,27976.05,27976.05,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-13117.9855632,13117.9855632,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-14264.2878252,14264.2878252,1.0,0.0,0.0
BA,BA,spot,18825.24,18825.24,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-7784.956677289,7784.956677289,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-10728.0561037496,10728.0561037496,1.0,0.0,0.0
BABA,BABA,spot,7695.370000000001,7695.370000000001,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-7408.751411249999,7408.751411249999,1.0,0.0,0.0
BBAI,BBAI,spot,12533.42,12533.42,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-11747.61381052,11747.61381052,1.0,0.0,0.0
BE,BE,spot,15262.410000000002,15262.410000000002,1.0,0.0,0.0
BE,BEX,core_levered_etf,-18903.94718481,18903.94718481,1.0,0.0,0.0
BLSH,BLSH,spot,8762.4,8762.4,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-7220.307309381999,7220.307309381999,1.0,0.0,0.0
BMNR,BMNR,spot,18614.66,18614.66,1.0,0.0,0.0
BMNR,BMNU,core_levered_etf,-7124.4274059,7124.4274059,1.0,0.0,0.0
BMNR,BMNG,core_levered_etf,-9542.900854470001,9542.900854470001,1.0,0.0,0.0
BULL,BULL,spot,3380.0,3380.0,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-3078.294768,3078.294768,1.0,0.0,0.0
CEG,CEG,spot,10692.0,10692.0,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-10701.620645939998,10701.620645939998,1.0,0.0,0.0
CIFR,CIFR,spot,9221.400000000001,9221.400000000001,1.0,0.0,0.0
CIFR,CIFG,core_levered_etf,-8020.7699189148,8020.7699189148,1.0,0.0,0.0
CLS,CLS,spot,6024.64,6024.64,1.0,0.0,0.0
CLS,CSEX,core_levered_etf,-5446.523199546001,5446.523199546001,1.0,0.0,0.0
CLSK,CLSK,spot,8982.3,8982.3,1.0,0.0,0.0
CLSK,CLSX,core_levered_etf,-8106.46506504,8106.46506504,1.0,0.0,0.0
CMG,CMG,spot,6960.89,6960.89,1.0,0.0,0.0
CMG,CMGG,core_levered_etf,-6596.2856663424,6596.2856663424,1.0,0.0,0.0
CNC,CNC,spot,10256.199999999999,10256.199999999999,1.0,0.0,0.0
CNC,CNCG,core_levered_etf,-13504.2495062055,13504.2495062055,1.0,0.0,0.0
COHR,COHR,spot,914.79,914.79,1.0,0.0,0.0
COHR,COHX,core_levered_etf,-948.0346271999999,948.0346271999999,1.0,0.0,0.0
COIN,COIN,spot,20353.76,20353.76,1.0,0.0,0.0
COIN,COIG,core_levered_etf,-2985.04033685,2985.04033685,1.0,0.0,0.0
COIN,COIA,core_levered_etf,-4237.54096576,4237.54096576,1.0,0.0,0.0
COIN,CONX,core_levered_etf,-4866.647280000001,4866.647280000001,1.0,0.0,0.0
COIN,CONL,core_levered_etf,-6340.66359912,6340.66359912,1.0,0.0,0.0
COPX,COPX,spot,7850.7300000000005,7850.7300000000005,1.0,0.0,0.0
COPX,COPZ,core_levered_etf,-6854.700976200001,6854.700976200001,1.0,0.0,0.0
CORZ,CORZ,spot,13124.759999999998,13124.759999999998,1.0,0.0,0.0
CORZ,COZX,core_levered_etf,-11677.408707600001,11677.408707600001,1.0,0.0,0.0
CRCL,CRCL,spot,29050.24,29050.24,1.0,0.0,0.0
CRCL,CCUP,core_levered_etf,-6631.72941652,6631.72941652,1.0,0.0,0.0
CRCL,CRCG,core_levered_etf,-9331.8943914,9331.8943914,1.0,0.0,0.0
CRCL,CRCA,core_levered_etf,-11202.08976315,11202.08976315,1.0,0.0,0.0
CRDO,CRDO,spot,18104.31,18104.31,1.0,0.0,0.0
CRDO,CRDU,core_levered_etf,-16456.651776,16456.651776,1.0,0.0,0.0
CRM,CRM,spot,9604.66,9604.66,1.0,0.0,0.0
CRM,CRMG,core_levered_etf,-9236.61224043,9236.61224043,1.0,0.0,0.0
CRML,CRML,spot,28711.74,28711.74,1.0,0.0,0.0
CRML,CRMU,core_levered_etf,-26181.698977680004,26181.698977680004,1.0,0.0,0.0
CRWD,CRWD,spot,2261.9,2261.9,1.0,0.0,0.0
CRWD,CRWL,core_levered_etf,-2534.3291646400003,2534.3291646400003,1.0,0.0,0.0
CRWV,CRWV,spot,38938.79,38938.79,1.0,0.0,0.0
CRWV,CRWU,core_levered_etf,-7356.803454,7356.803454,1.0,0.0,0.0
CRWV,CRWG,core_levered_etf,-12009.1944257,12009.1944257,1.0,0.0,0.0
CRWV,CWVX,core_levered_etf,-16751.697568980002,16751.697568980002,1.0,0.0,0.0
CVNA,CVNA,spot,3172.72,3172.72,1.0,0.0,0.0
DELL,DELL,spot,4524.5199999999995,4524.5199999999995,1.0,0.0,0.0
DELL,DLLL,core_levered_etf,-4378.7005459392,4378.7005459392,1.0,0.0,0.0
DJT,DJT,spot,825.3,825.3,1.0,0.0,0.0
DJT,DJTU,core_levered_etf,-753.95560448,753.95560448,1.0,0.0,0.0
DKNG,DKNG,spot,995.02,995.02,0.024471341150931747,0.9755286588490683,0.0
DKNG,DRAY,yieldboost_etf,-970.6705261279999,970.6705261279999,0.0,1.0,0.0
DNN,DNN,spot,2458.8,2458.8,1.0,0.0,0.0
DNN,DNNG,core_levered_etf,-2325.3692620928005,2325.3692620928005,1.0,0.0,0.0
DUOL,DUOL,spot,8225.14,8225.14,1.0,0.0,0.0
DUOL,DUOG,core_levered_etf,-8463.6111516,8463.6111516,1.0,0.0,0.0
EOSE,EOSE,spot,10150.34,10150.34,1.0,0.0,0.0
EOSE,EOSU,core_levered_etf,-8974.12510592,8974.12510592,1.0,0.0,0.0
ETHA,ETHA,spot,34171.8,34171.8,1.0,0.0,0.0
ETHA,ETHT,core_levered_etf,-7451.105300480001,7451.105300480001,1.0,0.0,0.0
ETHA,ETHU,core_levered_etf,-10237.126532850001,10237.126532850001,1.0,0.0,0.0
ETHA,ETU,core_levered_etf,-13994.0331455,13994.0331455,1.0,0.0,0.0
EWW,EWW,spot,2940.6000000000004,2940.6000000000004,1.0,0.0,0.0
EWW,MEXX,core_levered_etf,-2663.08235688,2663.08235688,1.0,0.0,0.0
EWY,EWY,spot,3079.2000000000003,3079.2000000000003,1.0,0.0,0.0
EWY,KORU,core_levered_etf,-3111.4057364400005,3111.4057364400005,1.0,0.0,0.0
FCX,FCX,spot,2618.78,2618.78,1.0,0.0,0.0
FCX,FCXG,core_levered_etf,-2066.0439725744,2066.0439725744,1.0,0.0,0.0
FIG,FIG,spot,5024.28,5024.28,1.0,0.0,0.0
FIG,FIGG,core_levered_etf,-4238.1478064816,4238.1478064816,1.0,0.0,0.0
FIGR,FIGR,spot,12775.68,12775.68,1.0,0.0,0.0
FIGR,FGRU,core_levered_etf,-11452.119695775,11452.119695775,1.0,0.0,0.0
FLY,FLY,spot,10884.25,10884.25,1.0,0.0,0.0
FLY,FLYT,core_levered_etf,-8492.73049944,8492.73049944,1.0,0.0,0.0
FXI,FXI,spot,9848.140000000001,9848.140000000001,1.0,0.0,0.0
FXI,YINN,core_levered_etf,-9552.1670004,9552.1670004,1.0,0.0,0.0
GDX,GDX,spot,17416.44,17416.44,1.0,0.0,0.0
GDX,GDXU,core_levered_etf,-2306.55884052,2306.55884052,1.0,0.0,0.0
GDX,NUGT,core_levered_etf,-12344.2030962,12344.2030962,1.0,0.0,0.0
GDXJ,GDXJ,spot,1929.84,1929.84,1.0,0.0,0.0
GDXJ,JNUG,core_levered_etf,-1744.765204,1744.765204,1.0,0.0,0.0
GEV,GEV,spot,12757.32,12757.32,1.0,0.0,0.0
GEV,GEVX,core_levered_etf,-12744.8173375,12744.8173375,1.0,0.0,0.0
GLXY,GLXY,spot,10066.320000000002,10066.320000000002,1.0,0.0,0.0
GLXY,GLXU,core_levered_etf,-9499.745745400001,9499.745745400001,1.0,0.0,0.0
GME,GME,spot,858.1999999999999,858.1999999999999,1.0,0.0,0.0
GME,GMEU,core_levered_etf,-929.8418945999999,929.8418945999999,1.0,0.0,0.0
GOOGL,GOOGL,spot,21696.28,21696.28,1.0,0.0,0.0
GOOGL,GGLL,core_levered_etf,-10522.5792672,10522.5792672,1.0,0.0,0.0
GOOGL,GOOX,core_levered_etf,-12244.342744200001,12244.342744200001,1.0,0.0,0.0
GRAB,GRAB,spot,4824.66,4824.66,1.0,0.0,0.0
GRAB,GRAG,core_levered_etf,-4538.934885966,4538.934885966,1.0,0.0,0.0
HIMS,HIMS,spot,12691.06,12691.06,0.8646942005789903,0.13530579942100976,0.0
HIMS,HMYY,yieldboost_etf,-1717.1740187999999,1717.1740187999999,0.0,1.0,0.0
HIMS,HIMZ,core_levered_etf,-9822.238049680001,9822.238049680001,1.0,0.0,0.0
HOOD,HOOD,spot,16518.4,16518.4,1.0,0.0,0.0
HOOD,HOOG,core_levered_etf,-2597.2975667100004,2597.2975667100004,1.0,0.0,0.0
HOOD,HOOX,core_levered_etf,-2902.7384839200004,2902.7384839200004,1.0,0.0,0.0
HOOD,HODU,core_levered_etf,-3263.3088204600003,3263.3088204600003,1.0,0.0,0.0
HOOD,ROBN,core_levered_etf,-4746.8862336,4746.8862336,1.0,0.0,0.0
HUT,HUT,spot,13490.0,13490.0,1.0,0.0,0.0
