underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
MSTR,2202.50332533,11758.190453,-0.37,0.0,-7990.42,-833.71,113.1218636392287,0.0,0.0,5249.315641969229
GDX,-170.39822705,3234.158775,0.0,0.0,-10.84,-31.339999999999996,20.36523665414803,0.0,0.0,3041.9457846041482
MARA,979.7263744200001,6277.398633,-9.29,0.0,-4885.16,-470.68,95.3076402033951,0.0,0.0,1987.3026476233954
BLSH,1753.26777316,38.15617800000007,0.0,0.0,0.0,-47.05,11.9848637975736,0.0,0.0,1756.358814957574
CRML,0.0,1687.9969659999997,0.0,0.0,0.0,-147.63,36.65684013086794,0.0,0.0,1577.0238061308673
META,534.44764968,2160.813228,12.6,0.0,-1181.48,-141.33999999999997,35.792762893821795,0.0,0.0,1420.8336405738219
SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
RCAT,0.0,790.858142,0.0,0.0,0.0,-69.93,11.4725269984447,0.0,0.0,732.4006689984449
TSLA,1020.4489595800001,264.06078400000024,0.0,0.0,-402.9,-180.59,24.305287507962635,0.0,0.0,725.3250310879625
XRPZ,-1439.7644517400004,2074.563381,0.0,0.0,-11.16,-69.39,22.961652983847287,0.0,0.0,577.210582243847
SOXX,1023.0216799,-476.339205,0.0,0.0,4.16,-4.19,10.560396391591878,0.0,0.0,557.2128712915919
CRWV,181.83653006,323.4718369999996,0.0,0.0,0.0,-90.25,22.95653845005074,0.0,0.0,438.0149055100501
NVDA,71.14948496,672.5722669999996,1.44,0.0,-167.34,-200.95999999999998,50.08797784670128,0.0,0.0,426.94972980670127
EWJ,388.675936,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.275936
PLTR,993.91680568,-21.51267999999999,0.0,0.0,-454.58,-174.94,40.88574590478313,0.0,0.0,383.76987158478306
URA,0.0,422.19557199999997,0.0,0.0,-42.69,-17.39,11.648885422902083,0.0,0.0,373.76445742290207
VRT,-205.89726944,596.2919499999998,2.06,0.0,0.0,-43.38,13.30806343438364,0.0,0.0,362.3827439943839
MRNA,18.78210107999999,383.16410399999995,0.0,0.0,0.0,-55.49,10.33433399778439,0.0,0.0,356.79053907778416
WULF,0.0,412.2789130000001,0.0,0.0,0.0,-93.22,17.982840315953478,0.0,0.0,337.0417533159539
ASTS,121.69252075,210.08681800000022,0.0,0.0,0.0,-71.59,11.96800908392588,0.0,0.0,272.157347833926
MU,23.55845,276.998474,3.0,0.0,-14.21,-36.54,14.070779910734535,0.0,0.0,266.87770391073445
TSM,82.82289362,351.64083100000016,37.56,-7.89,-138.64,-85.75,20.86267156162426,0.0,0.0,260.60639618162395
PLUG,0.0,329.93697000000066,0.0,0.0,0.0,-92.3,22.106479685183317,0.0,0.0,259.7434496851838
RKT,14.0651807,253.48397,0.0,0.0,0.0,-28.76,8.813364638214134,0.0,0.0,247.60251533821406
UEC,-18.90443527,289.732521,0.0,0.0,0.0,-38.28,11.064247714194686,0.0,0.0,243.61233344419475
SOEZ,13.511677599999999,263.10643700000014,19.7,0.0,-18.09,-45.3,10.337030751968024,0.0,0.0,243.26514535196839
LITE,0.0,242.14196100000004,0.0,0.0,0.0,-17.84,4.514157272477288,0.0,0.0,228.8161182724773
IREN,0.0,307.709153,0.0,0.0,0.0,-97.17,15.724494670206145,0.0,0.0,226.26364767020618
SNOW,734.35125347,-373.1049240000002,0.0,0.0,-114.75,-37.769999999999996,10.062519774378675,0.0,0.0,218.78884924437853
BMNR,0.0,353.94900599999994,0.0,0.0,0.0,-157.01,14.286008792045696,0.0,0.0,211.2250147920456
CORZ,-11.887826,235.77905600000008,0.0,0.0,0.0,-34.07,16.02499677863432,0.0,0.0,205.84622677863467
LEU,0.0,287.16606399999995,0.0,0.0,0.0,-107.64,14.280289813345918,0.0,0.0,193.80635381334582
FIGR,264.31496168,-17.413415999999984,0.0,0.0,0.0,-89.29,15.6389657163993,0.0,0.0,173.25051139639936
APP,0.0,187.673587,0.0,0.0,0.0,-24.43,4.556933373321157,0.0,0.0,167.80052037332098
RDW,0.0,218.07721500000002,0.0,0.0,0.0,-63.16,9.070160730562709,0.0,0.0,163.9873757305627
COIN,1741.2357913199999,-1343.9832549999999,0.0,0.0,-179.87,-65.22999999999999,7.341727281899691,0.0,0.0,159.49426360189955
INTC,-33.50780248,220.34043900000006,0.0,0.0,0.0,-52.160000000000004,19.98752833327285,0.0,0.0,154.66016485327282
CMG,567.93314174,-381.764235,0.0,0.0,0.0,-42.72,8.707703019553602,0.0,0.0,152.15660975955348
AVGO,0.0,197.36886199999935,34.45,0.0,-30.49,-87.14,34.78757101975266,0.0,0.0,148.97643301975222
XPEV,143.78664600000002,2.581833000000003,0.0,0.0,0.0,-6.84,2.261670092715092,0.0,0.0,141.79014909271513
FLY,0.0,167.07888400000002,0.0,0.0,0.0,-47.059999999999995,15.531211788458357,0.0,0.0,135.5500957884584
CRCL,0.0,194.783367,0.0,0.0,0.0,-77.26,13.046617765856388,0.0,0.0,130.56998476585642
HOOD,3688.43122228,-2869.577943,0.0,0.0,-669.09,-26.150000000000002,6.02208457086634,0.0,0.0,129.63536385086627
CEG,5.9e-07,201.21964200000002,14.93,0.0,0.0,-102.5,11.780538172401446,0.0,0.0,125.43018076240145
CIFR,0.0,189.87536,0.0,0.0,0.0,-78.27,12.427689432831214,0.0,0.0,124.03304943283115
KLAC,0.0,142.37530900000002,11.4,0.0,0.0,-47.06,14.757778039015603,0.0,0.0,121.47308703901581
NU,-12.65884,177.70990999999992,0.0,0.0,0.0,-59.63,9.536768947974279,0.0,0.0,114.95783894797398
MSFT,1128.48841178,-666.345677,66.43,0.0,-285.06,-168.75,38.174322308304184,0.0,0.0,112.93705708830396
CRM,0.0,150.08788099999992,0.0,0.0,0.0,-58.620000000000005,11.943761544154055,0.0,0.0,103.41164254415389
CSCO,146.5041246300001,0.0,49.05,0.0,-25.45,-69.16,0.0,0.0,0.0,100.94412463000003
LLY,214.68161264999998,-87.840127,8.65,0.0,-2.23,-34.47,2.102003646739173,0.0,0.0,100.89348929673912
HIMS,-91.34587966,214.461137,0.0,0.0,-34.629999999999995,-3.86,6.9832217106424626,0.0,0.0,91.60847905064249
XBI,96.87486328000003,0.0,0.0,0.0,0.0,-16.89,0.0,0.0,0.0,79.98486328000001
ISRG,98.83789711999998,0.0,0.0,0.0,0.0,-22.06,0.0,0.0,0.0,76.77789712000003
AAPL,-615.52018524,932.311768,21.84,0.0,-139.07999999999998,-142.74,19.43643731669464,0.0,0.0,76.2480200766945
OKLO,0.0,142.20317899999998,0.0,0.0,0.0,-81.8,11.214219793838055,0.0,0.0,71.6173987938381
FXI,0.0,76.258644,0.0,0.0,-5.57,-7.95,7.840347831301482,0.0,0.0,70.5789918313015
CRWD,583.27702275,-483.57154,0.0,0.0,0.0,-36.2,3.1793801909823296,0.0,0.0,66.68486294098227
DIA,65.076929,0.0,0.0,0.0,0.0,-0.105,0.0,0.0,0.0,64.971929
SPOT,82.02639431,-6.342514000000023,0.0,0.0,0.0,-14.77,2.8595590935317308,0.0,0.0,63.77343940353171
TER,-3.350405,168.83137699999952,3.12,0.0,0.0,-122.72,17.321042890560864,0.0,0.0,63.20201489055944
CNC,70.50746374999994,3.3867930000000044,0.0,0.0,0.0,-11.97,1.0284165070816418,0.0,0.0,62.95267325708153
QCOM,-11.54169324,72.18370000000004,52.51,0.0,-31.66,-29.71,9.701340696818704,0.0,0.0,61.483347456818706
LRCX,0.0,66.92253600000004,0.0,0.0,0.0,-10.72,3.276556333116771,0.0,0.0,59.479092333116796
GEV,-34.533062109999996,105.55592999999999,5.0,0.0,0.0,-36.97,16.610843377148175,0.0,0.0,55.6637112671483
UBER,-60.21031285,111.40169399999999,0.0,0.0,0.0,-7.68,10.31557295790341,0.0,0.0,53.82695410790339
SATS,0.0,88.07385200000002,0.0,0.0,0.0,-40.54,4.921599633015139,0.0,0.0,52.45545163301517
