underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
MSTR,"MSTR, MSTW, MTYY",6656.158549431095,43080.7683255111,3
HOOD,"HOOD, HOOW",0.0,8278.499424,2
IBIT,"IBIT, XBTY",0.0,9293.620449959999,2
META,"FBYY, META",0.0,11519.370331416,2
MSFT,"MSFT, MSFW",0.0,6503.722058400001,2
NFLX,"NFLW, NFLX",0.0,10317.734435280001,2
PLTR,"PLTR, PLTW",0.0,6540.07539094,2
MARA,"MAAY, MARA, MARO",-9.094947017729282e-13,17194.025586992,3
TSLA,"TSLA, TSYY",-0.011631015255101573,24.2503433847449,2
NVDA,"NVDA, NVYY",-0.01305166568499061,37.10529117511501,2
QQQ,TQQY,-72.558999216,72.558999216,1
