underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
PLTR,35151.5,35151.5,0.8972041693522496,0.09341996571753693,0.0,sleeve_balance,31538.0723589856,3283.8519249199994,0.0
IBIT,34277.100000000006,34277.100000000006,0.8196690443905696,0.12558685335515546,0.0,sleeve_balance,28095.87780148,4304.75313114,0.0
MSFT,30139.5,30139.5,0.8681222271981952,0.1098617340765441,0.0,sleeve_balance,26164.769866640003,3311.1777342000005,0.0
NFLX,29047.48,29047.48,0.4602681516916442,0.1779926827511371,0.0,sleeve_balance,13369.6299309,5170.23889236,0.0
NVDA,26372.159999999996,26372.159999999996,1.0,0.0,0.0,sleeve_balance,26372.159999999996,0.0,0.0
AMD,24915.24,24915.24,0.9692543738897839,0.0,0.0,sleeve_balance,24149.2053465137,0.0,0.0
ETHA,21975.780000000002,21975.780000000002,0.9560907215998704,0.0,0.0,sleeve_balance,21010.839357920002,0.0,0.0
MSTR,19227.600000000002,19227.600000000002,0.0,0.7962009387983938,0.0,sleeve_balance,0.0,15309.033170839999,0.0
XRPZ,18257.82,18257.82,0.9345326763063718,0.0,0.0,sleeve_balance,17062.52938812,0.0,0.0
PANW,18156.96,18156.96,1.0,0.0,0.0,sleeve_balance,18156.96,0.0,0.0
CRML,18062.16,18062.16,0.9134379118590468,0.0,0.0,sleeve_balance,16498.661714064,0.0,0.0
AVGO,17806.41,17806.41,1.0,0.0,0.0,sleeve_balance,17806.41,0.0,0.0
AMZN,17390.99,17390.99,0.9708444935222202,0.0,0.0,sleeve_balance,16883.9468784,0.0,0.0
GOOGL,16391.7,16391.7,0.9886602275419877,0.0,0.0,sleeve_balance,16205.8218518,0.0,0.0
AAPL,15857.119999999999,15857.119999999999,0.9628063315654167,0.0,0.0,sleeve_balance,15267.3355363926,0.0,0.0
META,15316.32,15316.32,0.5373524305916826,0.3492375188498347,0.0,sleeve_balance,8230.26177972,5349.0335947101,0.0
BA,15152.24,15152.24,0.8941573675060058,0.0,0.0,sleeve_balance,13548.487030219201,0.0,0.0
TSM,13468.4,13468.4,0.9339568038832007,0.0,0.0,sleeve_balance,12578.9038174205,0.0,0.0
TSLA,12640.32,12640.32,1.0,0.0,0.0,sleeve_balance,12640.32,0.0,0.0
QBTS,11767.8,11767.8,0.9573551155662061,0.0,0.0,sleeve_balance,11265.96352896,0.0,0.0
