underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
BLSH,BLSH,11415.6,11415.6,1
NFLX,"NFLU, NFLX",10526.33521936,37250.89034536,2
DKNG,DKNG,3348.3599999999997,3348.3599999999997,1
LEU,"LEU, LEUX",1713.2533813600003,21060.846618639996,2
ASTS,"ASTS, ASTX",1711.7538044000003,16925.506195600003,2
CRML,"CRML, CRMU",1569.1716801600014,34555.148319839995,2
BA,"BA, BOEG, BOEU",1568.7475250435973,28735.732474956403,3
IBIT,"BITU, BITX, BTCL, IBIT",1534.7458867800087,57725.83366326001,4
EWY,"EWY, KORU",1410.26670096,3282.73329904,2
RBLX,"RBLU, RBLX",1402.4220066199996,12222.177993379999,2
META,"FBL, META",1339.5793852919978,17773.690283292002,2
TER,"TER, TERG",1266.4880479456006,17076.5519520544,2
FIG,"FIG, FIGG",1213.9962652000004,14383.3237348,2
XRPZ,"UXRP, XRPZ, XXRP",1171.2168327199997,35344.42316728,3
COPX,"COPX, COPZ",1031.942786063999,12683.337213936,2
MSTR,MSTR,1015.2951119600003,1015.2951119600003,1
GLXY,"GLXU, GLXY",993.3993154999998,10930.7406845,2
ETHA,"ETHA, ETHT, ETHU, ETU",968.8551263000008,42982.7048737,4
CIFR,"CIFG, CIFR",927.2855525952,9958.4544474048,2
TSM,"TSM, TSMG, TSMU",873.4124397014994,26063.3875602985,3
CEG,"CEG, CEGX",849.3024927999995,20259.1975072,2
HOOD,HOOD,808.5502880000001,808.5502880000001,1
AMD,"AMD, AMDG, AMDL, AMUU",784.4826698617017,49045.9973301383,4
RKT,"RKT, RKTL",781.7662116000001,12690.153788399999,2
MSFT,"MSFL, MSFT, MSFU, MSFX",777.731895259998,52997.54604634,4
HUT,"HUT, HUTG",772.6124248703991,12333.1875751296,2
MARA,MARA,741.1472065039994,741.1472065039994,1
OKLO,"OKLL, OKLO",718.1187486400013,12272.50125136,2
CMG,"CMG, CMGG",710.160614880001,12574.319385120001,2
UEC,"UEC, UECG",622.7294259621995,14988.9905740378,2
AAPL,"AAPB, AAPL, AAPU",620.4663575617997,31093.7736424382,3
QCOM,"QCMU, QCOM",605.7420992000016,14869.9579008,2
MU,"MU, MUU",562.0073988400009,15651.99260116,2
TEM,"TEM, TEMT",549.4627139200002,13417.99728608,2
NU,"NU, NUG",546.7352381375986,15127.604761862402,2
QBTS,"QBTS, QBTX",525.2762207999986,23010.3237792,2
UUUU,"UUUG, UUUU",525.1072812606003,6610.092718739399,2
AMZN,"AMZN, AMZU, AMZZ",524.2578032000038,34257.7221968,3
CORZ,"CORZ, COZX",499.5908455999979,15837.8491544,2
KLAC,"KLAC, KLAG",497.7848707079993,16417.055129292,2
BMNR,"BMNG, BMNR",484.4645909999999,17394.035409,2
SOEZ,"SOEZ, SOLT",478.853497600001,16994.4265024,2
URA,"URA, URAA",477.55836717000057,14854.98163283,2
WULF,"WULF, WULX",463.52773440000055,15438.7522656,2
OPEN,"OPEG, OPEN",462.7237824775002,6845.676217522499,2
UPST,"UPST, UPSX",446.0130169000008,7127.4269831,2
PLTR,"PLTA, PLTR, PLTU, PTIR",390.63303734279907,63372.2915717172,4
GDXJ,"GDXJ, JNUG",368.3211507999997,4368.9188492,2
IREN,"IREG, IREN",367.8133092479984,17255.806690752,2
LAC,"LAC, LACG",345.1444852960003,11803.355514703999,2
UPS,"UPS, UPSG",339.97696586999973,3771.4030341300004,2
SNAP,"SNAG, SNAP",339.47062396,3733.92937604,2
EWW,"EWW, MEXX",324.8562278000004,4582.7037722000005,2
BULL,"BULG, BULL",321.7004336199998,4513.359566380001,2
RDDT,"RDDT, RDTL",319.21891553000023,5764.28108447,2
U,"U, UNX",317.30278271999987,5278.53721728,2
AAL,"AAL, AALG",311.23590341959994,3655.5640965804005,2
BE,"BE, BEX",299.52100799999926,7558.978992,2
ASML,"ASML, ASMU",293.7913058591994,15925.1686941408,2
UNH,"UNH, UNHG",292.5452893800011,15776.35471062,2
LITE,"LITE, LITX",291.366133,4637.353867,2
UBER,"UBER, UBRL",286.1608681919997,15913.179131808,2
KWEB,"CWEB, KWEB",284.93873123999947,15887.34126876,2
OSCR,"OSCG, OSCR",279.8658612483,3776.1341387517,2
LRCX,"LRCU, LRCX",246.23255370000015,3943.5674463,2
ETOR,"ETOR, ETRL",242.24747169999955,5334.0325283,2
XYZ,"XYZ, XYZG",240.27462523900022,4072.525374761,2
ACHR,"ACHR, ARCX",236.3544475199999,4007.1455524800003,2
GOOGL,"GGLL, GOOGL, GOOX",226.55329864000123,32556.846701360002,3
SMCI,"SMCI, SMCL",224.7893223452993,7376.6106776547,2
ISRG,"ISRG, ISUL",210.32939253869972,5540.9106074613,2
CRWV,"CRWV, CWVX",205.5190255999987,16565.0809744,2
GEV,"GEV, GEVX",205.3798464500005,16436.82015355,2
AFRM,"AFRM, AFRU",191.77232664000007,4075.18767336,2
CSCO,"CSCL, CSCO",179.54918400120005,16612.2908159988,2
INTC,"INTC, INTW",178.37732550000055,16383.122674499999,2
WDC,"WDC, WDCX",175.2730174799999,4003.60698252,2
ZETA,"ZETA, ZETX",175.1115494257997,4517.888450574201,2
MRNA,"MRNA, MRNX",154.98277213550136,17356.937227864502,2
ALB,"ALB, ALBG",152.55670540319989,4436.3632945968,2
PYPL,"PYPG, PYPL",144.53846221000003,4291.46153779,2
NEM,"NEM, NEMG",127.58411171699959,4222.655888283,2
SHOP,"SHOP, SHPU",119.3820844283996,4422.737915571601,2
RTX,"RTX, RTXG",116.04317557920012,4350.8368244207995,2
SPOT,"SPOG, SPOT",111.42506353919975,3965.2949364608003,2
SATS,"SATG, SATS",99.9258499583998,6578.094150041599,2
LLY,"ELIL, LLY",96.5339515103999,3812.4660484896003,2
FXI,"FXI, YINN",82.32983775999855,18069.99016224,2
NOW,"NOW, NOWL",81.25641391999989,4437.543586080001,2
CLS,"CLS, CSEX",75.19428266,3103.4857173399996,2
ADBE,"ADBE, ADBG",66.37275077999993,4250.10724922,2
ASHR,"ASHR, CHAU",62.78633255999921,16334.01366744,2
LMT,"LMT, LMTL",45.86876569440028,3871.1112343056,2
BABA,"BABA, BABX",34.32154764999905,15532.87845235,2
KTOS,"KTOS, KTUP",0.5522062499994718,4830.28779375,2
APP,"APP, APPX",-9.608009319999837,6300.22800932,2
BIDU,"BIDG, BIDU",-13.279825040000105,4693.35982504,2
CLSK,CLSK,-19.1,19.1,1
SBUX,"SBU, SBUX",-20.809417450199817,4829.4494174502,2
DELL,"DELL, DLLL",-25.36581211900011,4822.485812119,2
ORCL,"ORCL, ORCU",-31.183854919999703,4805.983854919999,2
SOFI,"SOFA, SOFI",-34.89336819930031,16956.0933681993,2
OKTA,"OKTA, OKTG",-159.48123968239997,5212.2812396824,2
CRWD,"CRWD, CRWL",-166.73396927999966,4582.13396928,2
VRT,"VRT, VRTL",-191.81469504000233,17706.89469504,2
CRDO,"CRDO, CRDU",-208.68450240000038,12927.664502399999,2
XOM,"XOM, XOMX",-257.7508736,17453.110873600002,2
ALAB,"ALAB, LABX",-288.46789510000053,17074.467895100002,2
CRM,"CRM, CRMG",-345.39902448000066,20671.959024480002,2
SRPT,"SRPT, SRPU",-365.33044920000066,12940.8504492,2
XLE,"ERX, XLE",-379.3480000000018,17747.368000000002,2
PBR,"PBR, PBRG",-418.48209729200016,5692.1420972920005,2
SNOW,"SNOU, SNOW",-436.7089999999989,18516.209,2
NBIS,"NBIS, NEBX",-476.10987616000057,18410.74987616,2
COST,"COST, COTG",-665.2334857600008,16718.353485760003,2
COIN,"COIN, CONX",-709.8895867005999,8439.0895867006,2
CRCL,"CRCG, CRCL",-816.7222103699987,21369.12221037,2
AVGO,"AVGG, AVGO, AVL",-865.323670590702,36478.1436705907,3
MRVL,"MRVL, MRVU",-876.2927856300012,19813.012785630002,2
XOP,"GUSH, XOP",-898.3465576400013,19569.86655764,2
PLUG,"PLUG, PLUL",-1105.0794633599999,17578.41946336,2
PANW,"PALU, PANG, PANW",-1286.4891358248005,37600.4091358248,3
FIGR,"FGRU, FIGR",-1342.9989890000015,20352.638989,2
GDX,"GDX, GDXU, NUGT",-6479.669126700001,20778.8691267,3
