symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,125.446712,0.0,0.0,0.0,-16.47,5.887708460565254,0.0,0.0,114.86442046056526
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,1.467116,0.0,0.0,-102.3,-11.74,0.12224764287212764,0.0,0.0,47.43387859287214
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,1.385034,0.0,0.0,-1.4700000000000002,0.0,0.034190100732469024,0.0,0.0,-0.05077589926753107
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,1.467413,0.0,0.0,-146.70000000000002,-6.640000000000001,0.04594745604764298,0.0,0.0,-47.402777283952375
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-142.272151,0.0,0.0,0.0,-3.75,6.606306476466414,0.0,0.0,-139.4158445235336
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,-154.048751,0.0,0.0,0.0,-3.36,4.718118491458,0.0,0.0,-152.69063250854202
SDS,PROSHARES ULTRASHORT S&P500,0.0,-257.581061,0.0,0.0,0.0,-6.28,6.493522422657788,0.0,0.0,-257.36753857734215
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,-291.798574,0.0,0.0,0.0,-13.64,4.9843107862746745,0.0,0.0,-300.4542632137253
EWV,PROSHARES ULTSHRT MSCI JAPAN,-409.18712052,0.0,0.0,0.0,0.0,-2.39,0.0,0.0,0.0,-411.57712052
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,-540.439684,0.0,0.0,0.0,-2.1799999999999997,5.300186923674734,0.0,0.0,-537.3194970763253
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,-533.321031,0.0,0.0,0.0,-10.08,5.261005356759382,0.0,0.0,-538.1400256432406
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-768.057632,0.0,0.0,0.0,-19.93,6.427392708835999,0.0,0.0,-781.560239291164
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-1354.529378,0.0,0.0,0.0,-12.33,8.000772095454566,0.0,0.0,-1362.2645642045454
