underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
BLSH,crypto-equity,override,1.0,letf,2.676300106053648,computed,11415.6,11415.6
NFLX,mega-cap-tech,override,1.0,letf,0.3217623315790996,computed,10507.60622392,47587.35377608
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,3918.566829160003,34536.63317084
DKNG,software,override,1.0,letf,0.7963342571321939,computed,3348.36,3348.36
IBIT,crypto,override,1.0,letf,1.802702866980832,computed,1876.469067380005,66677.73093262
META,mega-cap-tech,override,1.0,letf,1.4465829767171845,computed,1737.0246255698994,28895.6153744301
ASTS,space,override,1.0,letf,3.228723229175,computed,1700.0277436800006,16937.23225632
LEU,nuclear,override,1.0,letf,3.245878264789174,computed,1657.322534079998,21116.77746592
BA,industrials,override,1.0,letf,1.1028058191120538,computed,1603.773353969199,28700.7066460308
CRML,metals,override,1.0,letf,3.6140463211839493,computed,1563.5148748079991,34560.805125192
RBLX,software,override,1.0,letf,1.696768280751925,computed,1424.6498631799996,12199.95013682
EWY,intl,override,1.0,letf,2.584677129398439,computed,1408.83119622,3284.16880378
MARA,crypto-equity,override,1.0,letf,3.148174695598902,computed,1333.9722187311995,17342.3477812688
TER,semis,override,1.0,letf,3.0718000181193097,computed,1272.2507708488,17070.7892291512
FIG,software,override,1.0,letf,1.2418918468294895,computed,1207.8720864000015,14389.4479136
XRPZ,crypto,override,1.0,letf,2.694504240973505,computed,1195.2906118799983,35320.34938812
COPX,metals,override,1.0,letf,2.250203779408512,computed,1034.571321116999,12680.708678883
GLXY,crypto-equity,override,1.0,letf,3.853850090168674,computed,994.7898514999996,10929.3501485
ETHA,crypto,override,1.0,letf,2.96948281034266,computed,964.9406420800004,42986.61935792
CIFR,crypto-equity,override,1.0,letf,3.984591099129745,computed,924.2591855592,9961.4808144408
TSM,semis,override,1.0,letf,2.105903438152244,computed,889.4988862419996,26047.301113758
CEG,nuclear,override,1.0,letf,1.4093676811675167,computed,837.6680300799999,20270.83196992
RKT,fintech,override,1.0,letf,2.0327659224857544,computed,807.1757099999995,12664.74429
HOOD,fintech,override,1.0,letf,3.050341544698058,computed,776.2664000000004,9119.3336
HUT,crypto-equity,override,1.0,letf,4.566000476906745,computed,768.7642182911995,12337.0357817088
AMD,semis,override,1.0,letf,2.9068621008108337,computed,766.0346534863011,49064.445346513705
OKLO,nuclear,override,1.0,letf,3.9422013919229637,computed,713.9990166400012,12276.62098336
CMG,consumer,override,1.0,letf,0.9095693932015629,computed,703.7277453600009,12580.75225464
MSFT,mega-cap-tech,override,1.0,letf,0.8003185269488805,computed,663.5579614899998,59615.44203851
UEC,nuclear,override,1.0,letf,2.793883792120053,computed,616.4216171433991,14995.2983828566
AAPL,mega-cap-tech,override,1.0,letf,0.8754933344397672,computed,589.8033996103986,31124.4366003896
QCOM,semis,override,1.0,letf,2.0044471744887926,computed,582.8137480000014,14892.886252
MU,semis,override,1.0,letf,3.1302690070030694,computed,560.6138191,15653.3861809
TEM,software,override,1.0,letf,2.5124072101626433,computed,550.6252835200012,13416.83471648
NU,fintech,override,1.0,letf,1.3188592137241022,computed,539.2131462239995,15135.126853776
UUUU,nuclear,override,1.0,letf,2.677426564567237,computed,522.7297600104002,6612.4702399896
URA,nuclear,override,1.0,letf,2.3689027674248826,computed,514.2513271100006,14818.28867289
AMZN,mega-cap-tech,override,1.0,letf,1.4251419620857801,computed,507.0431216000016,34274.9368784
KLAC,semis,override,1.0,letf,2.627630424042466,computed,504.9916797679998,16409.848320232
QBTS,quantum,override,1.0,letf,4.077310935356446,computed,501.8364710400001,23033.76352896
CORZ,crypto-equity,override,1.0,letf,2.407325400671569,computed,495.66454879999856,15841.7754512
SOEZ,broad,override,1.0,letf,2.631536513449184,computed,489.81894640000246,16983.4610536
BMNR,crypto-equity,override,1.0,letf,5.025233074402912,computed,474.6127770000003,17403.887222999998
WULF,crypto-equity,override,1.0,letf,3.122762118623215,computed,462.06947520000176,15440.2105248
OPEN,consumer,override,1.0,letf,2.9277202223031993,computed,455.9704417874,6852.4295582126
UPST,fintech,override,1.0,letf,2.773280740847529,computed,444.4429150000005,7128.997085
GDXJ,metals,override,1.0,letf,1.9556840709779264,computed,368.02242367999975,4369.21757632
IREN,crypto-equity,override,1.0,letf,3.374373396812159,computed,348.64586064000105,17274.974139359998
UPS,industrials,override,1.0,letf,0.8516078283002517,computed,347.8089167100002,3763.57108329
SNAP,software,override,1.0,letf,1.9450162831953806,computed,337.58239519999984,3735.817604800001
LAC,metals,override,1.0,letf,2.087658167721897,computed,337.05186361599954,11811.448136384
PLTR,software,override,1.0,letf,1.7903566787716079,computed,329.5726564643992,69973.4273435356
EWW,intl,override,1.0,letf,0.9119390338578329,computed,327.74372984000047,4579.81627016
BULL,crypto-equity,override,1.0,letf,2.5193406213489884,computed,323.5371034,4511.5228966
U,software,override,1.0,letf,2.286115823655005,computed,320.5691491199996,5275.270850880001
RDDT,software,override,1.0,letf,1.9176130034891206,computed,318.71548514000006,5764.78451486
AAL,industrials,override,1.0,letf,1.7998231824986162,computed,312.4588560676,3654.3411439324
ASML,semis,override,1.0,letf,2.1928656735021144,computed,300.73243916159936,15918.2275608384
UBER,consumer,override,1.0,letf,0.9567289692023898,computed,297.3497312639993,15901.990268736
UNH,healthcare,override,1.0,letf,0.5505108305170892,computed,297.31194060000144,15771.5880594
BE,clean,override,1.0,letf,4.162849671111322,computed,295.05950399999983,7563.440495999999
KWEB,china,override,1.0,letf,1.1750874257764483,computed,292.8707245199994,15879.40927548
LITE,semis,override,1.0,letf,2.730328158734172,computed,288.02943700000014,4640.690563
OSCR,healthcare,override,1.0,letf,1.5139451573525755,computed,281.8064017782001,3774.1935982218
LRCX,semis,override,1.0,letf,2.949383982442734,computed,245.71100219999997,3944.088997800001
XYZ,fintech,override,1.0,letf,1.9922795024304374,computed,244.3258861748002,4068.4741138252
ACHR,evtol,override,1.0,letf,2.956593445672337,computed,232.37466731999984,4011.12533268
ISRG,healthcare,vendor,0.75,letf,0.8516805693420675,computed,208.15205174189987,5543.0879482581
CRWV,software,override,1.0,letf,2.920453197830077,computed,207.0260003199992,16563.57399968
SMCI,semis,override,1.0,letf,3.5451785510948364,computed,202.15614430859975,7399.2438556914
GEV,industrials,override,1.0,letf,2.0438635571208805,computed,197.33960124999976,16444.860398750003
AFRM,fintech,override,1.0,letf,2.5912790759539495,computed,187.88339208,4079.07660792
GOOGL,mega-cap-tech,override,1.0,letf,1.3251196939600194,computed,185.8781482000004,32597.5218518
MRNA,healthcare,override,1.0,letf,1.6404492750442818,computed,182.20488230150116,17329.7151176985
ZETA,software,override,1.0,letf,2.629444382756858,computed,177.65167934539977,4515.348320654601
WDC,semis,override,1.0,letf,2.884838287507684,computed,173.98265795999987,4004.89734204
INTC,semis,override,1.0,letf,2.508783582010509,computed,170.48117100000036,16391.018829
ALB,metals,override,1.0,letf,1.5376665155770814,computed,153.71298537839994,4435.2070146216
CSCO,software,vendor,0.75,letf,1.0585488217057617,computed,152.62982417160129,16639.210175828397
PYPL,fintech,override,1.0,letf,1.2729135906452027,computed,142.08838896999987,4293.91161103
RTX,industrials,vendor,0.75,letf,0.4729167547955343,computed,128.44253214360015,4338.4374678564
NEM,metals,override,1.0,letf,1.5127235716511667,computed,123.67697192999958,4226.563028070001
SHOP,software,override,1.0,letf,2.1492424343633747,computed,117.84862624319976,4424.2713737568
SPOT,software,override,1.0,letf,0.6177579472174172,computed,110.8014011711998,3965.9185988288
LLY,healthcare,override,1.0,letf,0.45616521652183495,computed,100.4377946927998,3808.5622053072
SATS,satellite,override,1.0,letf,1.6217575194123146,computed,96.8783530751998,6581.1416469248
NOW,software,override,1.0,letf,0.7493036941658241,computed,78.23504942,4440.56495058
CLS,semis,override,1.0,letf,3.072008109074454,computed,76.66159739999966,3102.0184026
FXI,china,override,1.0,letf,0.852411578916032,computed,72.60314496000137,18079.71685504
ADBE,mega-cap-tech,override,1.0,letf,0.4625905746447373,computed,61.67435639999985,4254.8056436
ASHR,china,heuristic,0.55,letf,0.7439264520919772,computed,57.6767251199999,16339.12327488
LMT,industrials,vendor,0.75,letf,0.11176049138921476,computed,50.96311833960021,3866.0168816604
BABA,china,override,1.0,letf,1.2643809075586798,computed,30.758249649999925,15536.44175035
KTOS,drones,override,1.0,letf,2.1583771917077894,computed,1.99094039999909,4828.8490596
APP,software,override,1.0,letf,2.14443573866243,computed,-10.886261679999734,6301.50626168
BIDU,mega-cap-tech,vendor,0.75,letf,1.642371729517583,computed,-18.43560222399992,4698.515602224
SBUX,consumer,vendor,0.75,letf,0.6549065371560641,computed,-18.44736160320008,4827.0873616032
CLSK,crypto-equity,override,1.0,letf,3.317578998332596,computed,-19.1,19.1
SOFI,fintech,override,1.0,letf,2.546608447289008,computed,-27.75471517560072,16948.9547151756
DELL,hardware,override,1.0,letf,1.9145862353582357,computed,-35.09653715600007,4832.216537156
ORCL,mega-cap-tech,override,1.0,letf,1.826240798068687,computed,-35.72209440000006,4810.5220944
QQQ,broad,override,1.0,letf,1.3621400598707503,computed,-59.97629484,59.97629484
OKTA,software,override,1.0,letf,1.228819203189734,computed,-159.95998764139995,5212.759987641401
CRWD,software,override,1.0,letf,1.4590454641404604,computed,-163.26815087999967,4578.66815088
CRDO,semis,override,1.0,letf,3.1171170867973257,computed,-204.03506879999892,12923.0150688
VRT,hardware,override,1.0,letf,2.5303054599786376,computed,-219.00297456000044,17734.08297456
XOM,energy,vendor,0.75,letf,-0.3854947411951652,computed,-269.8681663999996,17465.2281664
ALAB,semis,override,1.0,letf,3.3936247720585353,computed,-276.82436320000124,17062.8243632
CRM,mega-cap-tech,override,1.0,letf,0.5247909608106887,computed,-345.6148255199987,20672.17482552
XLE,other,default,0.1,letf,-0.1502723942954629,computed,-381.2452320000011,17749.265232
PBR,energy,vendor,0.75,letf,-0.03732235290103271,computed,-419.85426869,5693.51426869
SNOW,software,override,1.0,letf,1.27175792323306,computed,-451.7997500000001,18531.29975
NBIS,software,override,1.0,letf,3.1657766037233936,computed,-477.81904095999926,18412.45904096
COST,consumer,vendor,0.75,letf,-0.08036906773493596,computed,-656.2364339199985,16709.35643392
COIN,crypto-equity,override,1.0,letf,3.114041313298173,computed,-716.1169247350003,8445.316924735
CRCL,software,override,1.0,letf,3.033920107686827,computed,-862.9156176300003,21415.315617630004
MRVL,semis,override,1.0,letf,2.846530170374213,computed,-868.9037108620014,19805.623710862004
XOP,energy,override,1.0,letf,-0.12944831376711213,computed,-891.5494040199992,19563.06940402
AVGO,semis,override,1.0,letf,2.125126388326301,computed,-906.4484426084018,36519.2684426084
PLUG,clean,override,1.0,letf,2.640700478240554,computed,-1130.842842359998,17604.182842359998
PANW,software,override,1.0,letf,1.1526167992652903,computed,-1271.503506000001,37585.423506
FIGR,software,override,1.0,letf,2.8557455640484393,computed,-1352.767433000001,20362.407433
GDX,metals,override,1.0,letf,1.7025260061014063,computed,-6509.26784886,20808.46784886
TSLA,mega-cap-tech,override,1.0,letf,2.0978772580424696,computed,-7659.52989293,32940.16989293
NVDA,semis,override,1.0,letf,1.859143477550067,computed,-8186.4801220323025,60930.8001220323
