underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
CRML,111040.62,111040.62,1.0,0.0,0.0,sleeve_balance,111040.62,0.0,0.0
AAOI,71752.17,71752.17,1.0,0.0,0.0,sleeve_balance,71752.17,0.0,0.0
IONQ,62587.8,62587.8,0.319857398189743,0.5165861213092647,0.0,sleeve_balance,20019.170866419998,32331.98884328,0.0
COIN,58042.52,58042.52,0.17824733797800305,0.8061087012827838,0.0,sleeve_balance,10345.924679535,46788.58041638,0.0
AMD,52527.240000000005,52527.240000000005,0.17956122993098433,0.6061981839061332,0.0,sleeve_balance,9431.85581928,31841.9174936016,0.0
SMCI,48157.59,48157.59,0.1141444761596251,0.5181200073280101,0.0,sleeve_balance,5496.92288366,24951.410883699304,0.0
MSTR,47185.2,47185.2,0.05559747960313828,0.8847543907739822,0.0,sleeve_balance,2623.3781945700002,41747.3128795485,0.0
IBIT,44784.75,44784.75,0.07879451662842821,0.8424423884804537,0.0,sleeve_balance,3528.792728575,37728.5717575,0.0
IREN,42942.72,42942.72,1.0,0.0,0.0,sleeve_balance,42942.72,0.0,0.0
META,40656.32,40656.32,0.028237090490974098,0.827661901534743,0.0,sleeve_balance,1148.01618687,33649.687120605,0.0
NVTS,38670.32,38670.32,1.0,0.0,0.0,sleeve_balance,38670.32,0.0,0.0
NBIS,35631.270000000004,35631.270000000004,1.0,0.0,0.0,sleeve_balance,35631.270000000004,0.0,0.0
FLY,31045.760000000002,31045.760000000002,1.0,0.0,0.0,sleeve_balance,31045.760000000002,0.0,0.0
RIOT,30442.2,30442.2,0.12842770777933263,0.7731259087713765,0.0,sleeve_balance,3909.62196576,23535.65354,0.0
SNDK,30208.86,30208.86,1.0,0.0,0.0,sleeve_balance,30208.86,0.0,0.0
RCAT,29940.02,29940.02,1.0,0.0,0.0,sleeve_balance,29940.02,0.0,0.0
BABA,29384.800000000003,29384.800000000003,0.07362709295690287,0.8967809858702459,0.0,sleeve_balance,2163.5174011199997,26351.729913600004,0.0
CRWV,29195.6,29195.6,1.0,0.0,0.0,sleeve_balance,29195.6,0.0,0.0
EOSE,27930.839999999997,27930.839999999997,1.0,0.0,0.0,sleeve_balance,27930.839999999997,0.0,0.0
HOOD,26756.730000000003,26756.730000000003,0.4080016216955472,0.4947182648185821,0.0,sleeve_balance,10916.7892312699,13237.043037819301,0.0
AMZN,26641.300000000003,26641.300000000003,1.0,0.0,0.0,sleeve_balance,26641.300000000003,0.0,0.0
CRCL,24530.96,24530.96,1.0,0.0,0.0,sleeve_balance,24530.96,0.0,0.0
KEEL,22999.89,22999.89,1.0,0.0,0.0,sleeve_balance,22999.89,0.0,0.0
BMNR,22640.46,22640.46,0.9433339629614416,0.0,0.0,sleeve_balance,21357.51485507,0.0,0.0
MARA,20205.3,20205.3,0.047723268281094564,0.8059158795932503,0.0,sleeve_balance,964.2629526,16283.7721219455,0.0
CIFR,20128.0,20128.0,1.0,0.0,0.0,sleeve_balance,20128.0,0.0,0.0
ONDS,19591.2,19591.2,1.0,0.0,0.0,sleeve_balance,19591.2,0.0,0.0
LUNR,18838.780000000002,18838.780000000002,1.0,0.0,0.0,sleeve_balance,18838.780000000002,0.0,0.0
BE,17334.2,17334.2,1.0,0.0,0.0,sleeve_balance,17334.2,0.0,0.0
LITE,17143.89,17143.89,0.9793996602054725,0.0,0.0,sleeve_balance,16790.720040599997,0.0,0.0
RDW,16608.0,16608.0,1.0,0.0,0.0,sleeve_balance,16608.0,0.0,0.0
RGTI,16520.02,16520.02,1.0,0.0,0.0,sleeve_balance,16520.02,0.0,0.0
ALAB,15941.17,15941.17,1.0,0.0,0.0,sleeve_balance,15941.17,0.0,0.0
WULF,15027.88,15027.88,1.0,0.0,0.0,sleeve_balance,15027.88,0.0,0.0
HUT,14940.28,14940.28,1.0,0.0,0.0,sleeve_balance,14940.28,0.0,0.0
OKLO,14852.579999999998,14852.579999999998,1.0,0.0,0.0,sleeve_balance,14852.579999999998,0.0,0.0
GLXY,14055.93,14055.93,0.9797868779872978,0.0,0.0,sleeve_balance,13771.815771907999,0.0,0.0
CLSK,13908.84,13908.84,1.0,0.0,0.0,sleeve_balance,13908.84,0.0,0.0
CRDO,13716.26,13716.26,1.0,0.0,0.0,sleeve_balance,13716.26,0.0,0.0
USAR,13670.4,13670.4,1.0,0.0,0.0,sleeve_balance,13670.4,0.0,0.0
UUUU,13413.85,13413.85,1.0,0.0,0.0,sleeve_balance,13413.85,0.0,0.0
HIMS,13280.4,13280.4,0.5576037993358635,0.4265336852498418,0.0,sleeve_balance,7405.2014967000005,5664.537953591999,0.0
XRPZ,13183.72,13183.72,0.9753254247230677,0.0,0.0,sleeve_balance,12858.417308430002,0.0,0.0
ETHA,12991.914999999999,12991.914999999999,0.9667448494429036,0.0,0.0,sleeve_balance,12559.86691065,0.0,0.0
NVDA,12756.0,12756.0,0.9820584954851991,0.0,0.0,sleeve_balance,12527.1381684092,0.0,0.0
QBTS,12448.44,12448.44,0.5051442144980928,0.49485578550190723,0.0,sleeve_balance,6288.257445526639,6160.182554473362,0.0
MU,11140.92,11140.92,0.762392660823295,0.2376073391767049,0.0,sleeve_balance,8493.755642819464,2647.1643571805353,0.0
PL,10954.16,10954.16,1.0,0.0,0.0,sleeve_balance,10954.16,0.0,0.0
OPEN,10682.75,10682.75,1.0,0.0,0.0,sleeve_balance,10682.75,0.0,0.0
TSUI,9909.8675,9909.8675,0.8806707502837451,0.0,0.0,sleeve_balance,8727.330446437501,0.0,0.0
QUBT,8702.039999999999,8702.039999999999,1.0,0.0,0.0,sleeve_balance,8702.039999999999,0.0,0.0
FIGR,8454.320000000002,8454.320000000002,1.0,0.0,0.0,sleeve_balance,8454.320000000002,0.0,0.0
GEMI,7565.999999999999,7565.999999999999,0.9739000866646048,0.0,0.0,sleeve_balance,7368.528055704399,0.0,0.0
PLUG,7480.98,7480.98,1.0,0.0,0.0,sleeve_balance,7480.98,0.0,0.0
SBET,7134.0,7134.0,0.9306669012475467,0.0,0.0,sleeve_balance,6639.377673499998,0.0,0.0
WDC,6897.8,6897.8,1.0,0.0,0.0,sleeve_balance,6897.8,0.0,0.0
CLS,6796.3,6796.3,0.9812428749466622,0.0,0.0,sleeve_balance,6668.820951000001,0.0,0.0
APP,6246.13,6246.13,1.0,0.0,0.0,sleeve_balance,6246.13,0.0,0.0
BBAI,6131.110000000001,6131.110000000001,1.0,0.0,0.0,sleeve_balance,6131.110000000001,0.0,0.0
RKLB,6009.2,6009.2,1.0,0.0,0.0,sleeve_balance,6009.2,0.0,0.0
PLTR,5962.95,5962.95,0.9924237366202971,0.0,0.0,sleeve_balance,5917.7731202800005,0.0,0.0
U,5552.0,5552.0,1.0,0.0,0.0,sleeve_balance,5552.0,0.0,0.0
UEC,5470.08,5470.08,1.0,0.0,0.0,sleeve_balance,5470.08,0.0,0.0
FIG,5313.66,5313.66,0.9620869393930359,0.0,0.0,sleeve_balance,5112.202886375199,0.0,0.0
SOEZ,4971.78,4971.78,0.9876148463427586,0.0,0.0,sleeve_balance,4910.20374075,0.0,0.0
EWY,4957.25,4957.25,1.0,0.0,0.0,sleeve_balance,4957.25,0.0,0.0
INTC,4870.8,4870.8,1.0,0.0,0.0,sleeve_balance,4870.8,0.0,0.0
TSLA,4843.96,4843.96,1.0,0.0,0.0,sleeve_balance,4843.96,0.0,0.0
BLSH,4461.6,4461.6,1.0,0.0,0.0,sleeve_balance,4461.6,0.0,0.0
ASTS,4406.4,4406.4,1.0,0.0,0.0,sleeve_balance,4406.4,0.0,0.0
TDOG,4192.0776,4192.0776,0.9208451080657477,0.0,0.0,sleeve_balance,3860.254150592,0.0,0.0
CORZ,4134.4,4134.4,1.0,0.0,0.0,sleeve_balance,4134.4,0.0,0.0
SOXX,3947.86,3947.86,1.0,0.0,0.0,sleeve_balance,3947.86,0.0,0.0
OSCR,3848.2499999999995,3848.2499999999995,0.9592166361487952,0.0,0.0,sleeve_balance,3691.3054200596007,0.0,0.0
COHR,3801.8,3801.8,1.0,0.0,0.0,sleeve_balance,3801.8,0.0,0.0
GDX,3759.3599999999997,3759.3599999999997,1.0,0.0,0.0,sleeve_balance,3759.3599999999997,0.0,0.0
RDDT,3700.56,3700.56,1.0,0.0,0.0,sleeve_balance,3700.56,0.0,0.0
ACHR,3641.7999999999997,3641.7999999999997,1.0,0.0,0.0,sleeve_balance,3641.7999999999997,0.0,0.0
