underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
NBIS,NBIZ,22449.997464195,22449.997464195,1
BE,BEZ,18207.54672,18207.54672,1
CRWV,CORD,16595.289217650003,16595.289217650003,1
IREN,IREZ,12035.6189712,12035.6189712,1
QBTS,QBTZ,9866.410925519998,9866.410925519998,1
ASTS,ASTN,9336.846090000001,9336.846090000001,1
CLSK,CLSZ,8740.112288119999,8740.112288119999,1
MSTR,"MSDD, MSTZ",7863.3029339141995,7863.3029339141995,2
CRCL,CRCD,6887.58554484,6887.58554484,1
RKLB,RKLZ,1437.52000964,1437.52000964,1
