underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
CRCL,2124.693338,0.09174755234827706,0.0,0.908252447651723,24530.96,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.908252447651723,0.0,0.908252447651723,0.908252447651723
CVNA,-1450.3150640000001,0.1844651811463223,0.8155348188536777,0.0,1533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844651811463223,0.8155348188536777,0.0,0.8155348188536777
BULL,176.902362,1.0,0.0,0.0,2164.56,0.41232529364120196,0.0,0.0,0.41232529364120196,0.0,0.0,0.0,0.0,0.0,0.587674706358798,0.0,0.0,0.587674706358798
AMD,41999.61543491,0.7441380018553363,0.25586199814466365,0.0,52527.240000000005,0.17956122993098433,0.6061981839061332,0.0,0.17956122993098433,0.6061981839061332,0.0,0.0,0.0,0.0,0.564576771924352,0.3503361857614696,0.0,0.564576771924352
HIMS,-778.28797569,0.0465848375522364,0.9534151624477636,0.0,13280.4,0.5576037993358635,0.4265336852498418,0.0,0.5576037993358635,0.4265336852498418,0.0,0.0,0.0,0.0,0.511018961783627,0.5268814771979218,0.0,0.5268814771979218
HOOD,-4832.82404545,1.5160049468443572e-10,0.9999999998483994,0.0,26756.730000000003,0.4080016216955472,0.4947182648185821,0.0,0.4080016216955472,0.4947182648185821,0.0,0.0,0.0,0.0,0.4080016215439467,0.5052817350298173,0.0,0.5052817350298173
MSTR,45.89107200000012,0.03977078512128744,0.49312421798753026,0.4671049968911823,47185.2,0.05559747960313828,0.8847543907739822,0.0,0.05559747960313828,0.8847543907739822,0.0,0.0,0.0,0.0,0.01582669448185084,0.39163017278645196,0.4671049968911823,0.4671049968911823
ASTS,279.95046860000025,0.5402302773357358,0.0,0.4597697226642643,4406.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4597697226642642,0.0,0.4597697226642643,0.4597697226642643
CRWV,-332.939885,0.5590803910278742,0.0,0.4409196089721259,29195.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4409196089721258,0.0,0.4409196089721259,0.4409196089721259
OKTA,443.717665,1.0,0.0,0.0,1879.5,0.6142881117318437,0.0,0.0,0.6142881117318437,0.0,0.0,0.0,0.0,0.0,0.3857118882681563,0.0,0.0,0.3857118882681563
