symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
IOYY,-9189.9995803833,-139081.46,-129891.46041961669,129891.46041961669,9189.9995803833,139081.46,129891.46041961669,False
RTYY,0.0,-87290.0,-87290.0,87290.0,0.0,87290.0,87290.0,False
FBYY,0.0,-69364.065,-69364.065,69364.065,0.0,69364.065,69364.065,False
XBTY,-12999.999999999998,-76407.5,-63407.5,63407.5,12999.999999999998,76407.5,63407.5,False
QBY,0.0,-61536.320400000004,-61536.320400000004,61536.320400000004,0.0,61536.320400000004,61536.320400000004,False
MAAY,-2143.2000160217285,-59976.3985,-57833.198483978274,57833.198483978274,2143.2000160217285,59976.3985,57833.198483978274,False
BBYY,0.0,-52088.4,-52088.4,52088.4,0.0,52088.4,52088.4,False
HOYY,0.0,-38758.1817,-38758.1817,38758.1817,0.0,38758.1817,38758.1817,False
COYY,-95509.92506199073,-125464.79000000001,-29954.864938009283,29954.864938009283,95509.92506199073,125464.79000000001,29954.864938009283,False
HMYY,0.0,-24296.7228,-24296.7228,24296.7228,0.0,24296.7228,24296.7228,False
RCAX,0.0,-16594.899999999998,-16594.899999999998,16594.899999999998,0.0,16594.899999999998,16594.899999999998,False
AMYY,-147253.90824144255,-131816.20320000002,15437.705041442532,15437.705041442532,147253.90824144255,131816.20320000002,-15437.705041442532,True
AMZZ,-132.2436294919869,-14004.900000000001,-13872.656370508015,13872.656370508015,132.2436294919869,14004.900000000001,13872.656370508015,False
RDWU,0.0,-12697.65,-12697.65,12697.65,0.0,12697.65,12697.65,False
ASTX,-9426.312935802522,-20305.120000000003,-10878.807064197481,10878.807064197481,9426.312935802522,20305.120000000003,10878.807064197481,False
CLSX,-5981.948337272064,-15703.050000000001,-9721.101662727937,9721.101662727937,5981.948337272064,15703.050000000001,9721.101662727937,False
AAOX,-28136.27462358089,-37217.93,-9081.655376419109,9081.655376419109,28136.27462358089,37217.93,9081.655376419109,False
BEZ,0.0,-9052.5,-9052.5,9052.5,0.0,9052.5,9052.5,False
FLYT,-11545.935594775388,-20348.719999999998,-8802.78440522461,8802.78440522461,11545.935594775388,20348.719999999998,8802.78440522461,False
CRMU,-31290.44703410156,-39299.9256,-8009.478565898444,8009.478565898444,31290.44703410156,39299.9256,8009.478565898444,False
AMZO,0.0,-7287.15,-7287.15,7287.15,0.0,7287.15,7287.15,False
DUST,0.0,-6874.88,-6874.88,6874.88,0.0,6874.88,6874.88,False
NVTX,-16548.35621911946,-22866.0,-6317.6437808805385,6317.6437808805385,16548.35621911946,22866.0,6317.6437808805385,False
CLSZ,-9900.000000000002,-4315.179999999999,5584.820000000002,5584.820000000002,9900.000000000002,4315.179999999999,-5584.820000000002,True
NVDB,-30.235243041163137,-5373.3616,-5343.126356958837,5343.126356958837,30.235243041163137,5373.3616,5343.126356958837,False
EOSU,-10225.23220339633,-15541.02,-5315.78779660367,5315.78779660367,10225.23220339633,15541.02,5315.78779660367,False
ASTN,-9900.000000000002,-4647.5,5252.500000000002,5252.500000000002,9900.000000000002,4647.5,-5252.500000000002,True
KEEX,-8940.144049528275,-14154.5571,-5214.413050471725,5214.413050471725,8940.144049528275,14154.5571,5214.413050471725,False
QBTZ,-9899.999999999996,-4916.459999999999,4983.539999999997,4983.539999999997,9899.999999999996,4916.459999999999,-4983.539999999997,True
PLU,-1650.867933682972,-6503.7,-4852.832066317028,4852.832066317028,1650.867933682972,6503.7,4852.832066317028,False
ZSL,0.0,-4843.8,-4843.8,4843.8,0.0,4843.8,4843.8,False
SDS,0.0,-4785.48,-4785.48,4785.48,0.0,4785.48,4785.48,False
IREG,-9234.563145431,-13720.726499999999,-4486.163354568998,4486.163354568998,9234.563145431,13720.726499999999,4486.163354568998,False
IREZ,-9900.000000000002,-5966.4,3933.600000000002,3933.600000000002,9900.000000000002,5966.4,-3933.600000000002,True
IRE,-8137.8893881546655,-11920.48,-3782.590611845334,3782.590611845334,8137.8893881546655,11920.48,3782.590611845334,False
IREX,-7222.45381112136,-10828.8,-3606.3461888786396,3606.3461888786396,7222.45381112136,10828.8,3606.3461888786396,False
FAZ,0.0,-3522.4799999999996,-3522.4799999999996,3522.4799999999996,0.0,3522.4799999999996,3522.4799999999996,False
TSLQ,0.0,-3502.35,-3502.35,3502.35,0.0,3502.35,3502.35,False
CRCD,0.0,-3423.42,-3423.42,3423.42,0.0,3423.42,3423.42,False
QBTX,-7263.431221166731,-10313.7,-3050.2687788332696,3050.2687788332696,7263.431221166731,10313.7,3050.2687788332696,False
WULX,-5894.555823525716,-8915.06,-3020.5041764742837,3020.5041764742837,5894.555823525716,8915.06,3020.5041764742837,False
NVDQ,0.0,-2971.71,-2971.71,2971.71,0.0,2971.71,2971.71,False
CRMX,-16896.610611071912,-19775.7,-2879.0893889280887,2879.0893889280887,16896.610611071912,19775.7,2879.0893889280887,False
LABD,0.0,-2858.46,-2858.46,2858.46,0.0,2858.46,2858.46,False
UVIX,-2584.633951272862,0.0,2584.633951272862,2584.633951272862,2584.633951272862,0.0,-2584.633951272862,True
TMYY,0.0,-2511.0,-2511.0,2511.0,0.0,2511.0,2511.0,False
HUTG,-6147.594288303388,-8583.3039,-2435.709611696613,2435.709611696613,6147.594288303388,8583.3039,2435.709611696613,False
SQQQ,0.0,-2366.3999999999996,-2366.3999999999996,2366.3999999999996,0.0,2366.3999999999996,2366.3999999999996,False
RGTX,-4521.08433933972,-6834.749999999999,-2313.665660660279,2313.665660660279,4521.08433933972,6834.749999999999,2313.665660660279,False
CIFG,-5663.206768325321,-7932.120000000001,-2268.91323167468,2268.91323167468,5663.206768325321,7932.120000000001,2268.91323167468,False
LUNL,-8664.52174896815,-10828.14,-2163.6182510318486,2163.6182510318486,8664.52174896815,10828.14,2163.6182510318486,False
LABX,-6684.806363227664,-8828.04,-2143.2336367723365,2143.2336367723365,6684.806363227664,8828.04,2143.2336367723365,False
GEMG,-1646.937991658417,-3685.0342,-2038.096208341583,2038.096208341583,1646.937991658417,3685.0342,2038.096208341583,False
CRDU,-6004.280099017945,-7864.08,-1859.799900982055,1859.799900982055,6004.280099017945,7864.08,1859.799900982055,False
CIFU,-2618.0426670481675,-4364.0599999999995,-1746.017332951832,1746.017332951832,2618.0426670481675,4364.0599999999995,1746.017332951832,False
CRWU,-5100.770193171966,-6785.35,-1684.5798068280346,1684.5798068280346,5100.770193171966,6785.35,1684.5798068280346,False
WDCX,-2348.975516556318,-4026.6099999999997,-1677.6344834436818,1677.6344834436818,2348.975516556318,4026.6099999999997,1677.6344834436818,False
USGG,-5873.960447025522,-7497.4119,-1623.4514529744783,1623.4514529744783,5873.960447025522,7497.4119,1623.4514529744783,False
MUU,-1646.9277144305845,-3176.04,-1529.1122855694155,1529.1122855694155,1646.9277144305845,3176.04,1529.1122855694155,False
OKLL,-6370.2825067614185,-7890.900000000001,-1520.617493238582,1520.617493238582,6370.2825067614185,7890.900000000001,1520.617493238582,False
GLGG,-801.7583838450963,-2282.412,-1480.6536161549034,1480.6536161549034,801.7583838450963,2282.412,1480.6536161549034,False
IONX,-2944.527772278722,-4401.3,-1456.7722277212783,1456.7722277212783,2944.527772278722,4401.3,1456.7722277212783,False
UUUG,-5770.668705923738,-7212.700000000001,-1442.0312940762624,1442.0312940762624,5770.668705923738,7212.700000000001,1442.0312940762624,False
RKLX,-3469.831989543651,-4889.1,-1419.2680104563492,1419.2680104563492,3469.831989543651,4889.1,1419.2680104563492,False
SNXX,-7245.385734809826,-8624.0,-1378.6142651901737,1378.6142651901737,7245.385734809826,8624.0,1378.6142651901737,False
SNDU,-7091.600811631581,-8432.64,-1341.0391883684188,1341.0391883684188,7091.600811631581,8432.64,1341.0391883684188,False
IONL,-1999.2143311192788,-3326.61,-1327.3956688807214,1327.3956688807214,1999.2143311192788,3326.61,1327.3956688807214,False
APPX,-2435.4818775999474,-3754.39,-1318.9081224000524,1318.9081224000524,2435.4818775999474,3754.39,1318.9081224000524,False
EWV,0.0,-1198.3872,-1198.3872,1198.3872,0.0,1198.3872,1198.3872,False
APHU,-31.23454474203068,-1225.2,-1193.9654552579693,1193.9654552579693,31.23454474203068,1225.2,1193.9654552579693,False
BMNU,-4693.124092312131,-5879.705,-1186.5809076878686,1186.5809076878686,4693.124092312131,5879.705,1186.5809076878686,False
NBIZ,-9900.000000000002,-11031.685,-1131.6849999999977,1131.6849999999977,9900.000000000002,11031.685,1131.6849999999977,False
BEG,-3855.245989575064,-4943.4478,-1088.201810424936,1088.201810424936,3855.245989575064,4943.4478,1088.201810424936,False
OPEG,-3094.9573938552,-4181.7876,-1086.8302061447998,1086.8302061447998,3094.9573938552,4181.7876,1086.8302061447998,False
MULL,-1004.4755195494752,-2085.0,-1080.5244804505248,1080.5244804505248,1004.4755195494752,2085.0,1080.5244804505248,False
RKLZ,-1777.856486581259,-711.49,1066.366486581259,1066.366486581259,1777.856486581259,711.49,-1066.366486581259,True
PLUL,-3217.749057558331,-4264.9236,-1047.174542441669,1047.174542441669,3217.749057558331,4264.9236,1047.174542441669,False
OPEX,-848.8657882708998,-1873.9499999999998,-1025.0842117291,1025.0842117291,848.8657882708998,1873.9499999999998,1025.0842117291,False
SMCX,-5.782797294273219,-922.5,-916.7172027057268,916.7172027057268,5.782797294273219,922.5,916.7172027057268,False
ONDL,-4075.572411833524,-4959.65,-884.0775881664758,884.0775881664758,4075.572411833524,4959.65,884.0775881664758,False
AVGG,0.0,-864.7944,-864.7944,864.7944,0.0,864.7944,864.7944,False
SMYY,-125775.00343322755,-124932.5847,842.4187332275469,842.4187332275469,125775.00343322755,124932.5847,-842.4187332275469,True
ONDG,-5313.569622395509,-6099.87,-786.3003776044907,786.3003776044907,5313.569622395509,6099.87,786.3003776044907,False
CRWG,-7203.661089466769,-7963.200000000001,-759.5389105332315,759.5389105332315,7203.661089466769,7963.200000000001,759.5389105332315,False
UNX,-2160.87914944334,-2918.0736,-757.1944505566603,757.1944505566603,2160.87914944334,2918.0736,757.1944505566603,False
QSU,-1307.1947470574034,-2053.9,-746.7052529425966,746.7052529425966,1307.1947470574034,2053.9,746.7052529425966,False
FCXG,0.0,-744.66,-744.66,744.66,0.0,744.66,744.66,False
NOWL,-279.7249032167051,-1024.08,-744.3550967832948,744.3550967832948,279.7249032167051,1024.08,744.3550967832948,False
ARMG,-981.9858129463706,-1718.6,-736.6141870536293,736.6141870536293,981.9858129463706,1718.6,736.6141870536293,False
NIOG,0.0,-718.4477999999999,-718.4477999999999,718.4477999999999,0.0,718.4477999999999,718.4477999999999,False
ALBG,0.0,-706.4512,-706.4512,706.4512,0.0,706.4512,706.4512,False
ASMU,-47.29240540356367,-753.74,-706.4475945964364,706.4475945964364,47.29240540356367,753.74,706.4475945964364,False
XPEG,-357.87370624489967,-1047.0600000000002,-689.1862937551005,689.1862937551005,357.87370624489967,1047.0600000000002,689.1862937551005,False
MTYY,-136887.9175736085,-136207.90050000002,680.0170736084692,680.0170736084692,136887.9175736085,136207.90050000002,-680.0170736084692,True
SOXS,0.0,-672.59,-672.59,672.59,0.0,672.59,672.59,False
SMCL,-1157.4750578200544,-1828.42,-670.9449421799457,670.9449421799457,1157.4750578200544,1828.42,670.9449421799457,False
ARCX,-1512.6908221736428,-2172.6600000000003,-659.9691778263575,659.9691778263575,1512.6908221736428,2172.6600000000003,659.9691778263575,False
AMUU,-1167.4107836396895,-1813.52,-646.1092163603105,646.1092163603105,1167.4107836396895,1813.52,646.1092163603105,False
SOXL,-1108.0445878306973,-1743.84,-635.7954121693026,635.7954121693026,1108.0445878306973,1743.84,635.7954121693026,False
PONX,-901.83294137867,-1478.25,-576.41705862133,576.41705862133,901.83294137867,1478.25,576.41705862133,False
TQQY,0.0,-565.3654,-565.3654,565.3654,0.0,565.3654,565.3654,False
KORU,-1402.098660698316,-1957.58,-555.4813393016839,555.4813393016839,1402.098660698316,1957.58,555.4813393016839,False
TARK,-269.8691090440335,-820.7604,-550.8912909559665,550.8912909559665,269.8691090440335,820.7604,550.8912909559665,False
BAIG,-2967.34804522773,-3514.9224000000004,-547.5743547722705,547.5743547722705,2967.34804522773,3514.9224000000004,547.5743547722705,False
ADBG,-61.12427593919027,-602.03,-540.9057240608097,540.9057240608097,61.12427593919027,602.03,540.9057240608097,False
COZX,-1801.4611632462845,-2330.2400000000002,-528.7788367537157,528.7788367537157,1801.4611632462845,2330.2400000000002,528.7788367537157,False
FGRU,-3820.969524712972,-4341.7475,-520.7779752870283,520.7779752870283,3820.969524712972,4341.7475,520.7779752870283,False
CCUP,-3033.1354943464007,-3552.72,-519.5845056535991,519.5845056535991,3033.1354943464007,3552.72,519.5845056535991,False
HIMZ,-3199.1046892278323,-3713.8500000000004,-514.7453107721681,514.7453107721681,3199.1046892278323,3713.8500000000004,514.7453107721681,False
BLSG,-1744.000801876505,-2255.3802,-511.3793981234951,511.3793981234951,1744.000801876505,2255.3802,511.3793981234951,False
TXXS,-4828.878535207607,-4350.8845,477.99403520760643,477.99403520760643,4828.878535207607,4350.8845,-477.99403520760643,True
CONI,-468.9966578507826,0.0,468.9966578507826,468.9966578507826,468.9966578507826,0.0,-468.9966578507826,True
SPXL,-96.50938550872046,-556.74,-460.23061449127954,460.23061449127954,96.50938550872046,556.74,460.23061449127954,False
SPOG,-347.1019645513639,-802.5359,-455.4339354486361,455.4339354486361,347.1019645513639,802.5359,455.4339354486361,False
JOBX,-515.555219683057,-962.2500000000001,-446.69478031694314,446.69478031694314,515.555219683057,962.2500000000001,446.69478031694314,False
UECG,-2336.729924308479,-2775.0,-438.270075691521,438.270075691521,2336.729924308479,2775.0,438.270075691521,False
RGTU,-2213.2073073553674,-2641.5,-428.29269264463255,428.29269264463255,2213.2073073553674,2641.5,428.29269264463255,False
UPSX,-1561.4254248121983,-1987.1999999999998,-425.7745751878015,425.7745751878015,1561.4254248121983,1987.1999999999998,425.7745751878015,False
TTDU,-109.20301101033792,-517.65,-408.44698898966203,408.44698898966203,109.20301101033792,517.65,408.44698898966203,False
RDTL,-1501.283450916737,-1903.53,-402.24654908326306,402.24654908326306,1501.283450916737,1903.53,402.24654908326306,False
COHX,-1529.8129571312647,-1930.5,-400.68704286873526,400.68704286873526,1529.8129571312647,1930.5,400.68704286873526,False
AMDL,-1217.910553379685,-1617.25,-399.3394466203149,399.3394466203149,1217.910553379685,1617.25,399.3394466203149,False
TSMU,-126.83059024502955,-524.9041,-398.0735097549704,398.0735097549704,126.83059024502955,524.9041,398.0735097549704,False
NEBX,-8304.412317971388,-8694.66,-390.24768202861196,390.24768202861196,8304.412317971388,8694.66,390.24768202861196,False
SHPU,-791.7785280402807,-1178.1192,-386.34067195971943,386.34067195971943,791.7785280402807,1178.1192,386.34067195971943,False
RIOX,-1575.6786027192768,-1961.92,-386.2413972807233,386.2413972807233,1575.6786027192768,1961.92,386.2413972807233,False
INTW,-1979.090090576606,-2364.53,-385.4399094233943,385.4399094233943,1979.090090576606,2364.53,385.4399094233943,False
URTY,-183.64369493869256,-561.3299999999999,-377.6863050613074,377.6863050613074,183.64369493869256,561.3299999999999,377.6863050613074,False
TSLL,-472.5219017049988,-846.5600000000001,-374.03809829500125,374.03809829500125,472.5219017049988,846.5600000000001,374.03809829500125,False
DUOG,-1446.522618474336,-1818.9966000000002,-372.47398152566416,372.47398152566416,1446.522618474336,1818.9966000000002,372.47398152566416,False
AFRU,-805.1379853233512,-1176.33,-371.1920146766487,371.1920146766487,805.1379853233512,1176.33,371.1920146766487,False
NBIG,-8141.193446710582,-8506.8,-365.6065532894172,365.6065532894172,8141.193446710582,8506.8,365.6065532894172,False
NVOX,-294.1348649720629,-658.72,-364.5851350279371,364.5851350279371,294.1348649720629,658.72,364.5851350279371,False
LRCU,-617.1253425277617,-981.0000000000001,-363.87465747223837,363.87465747223837,617.1253425277617,981.0000000000001,363.87465747223837,False
PANG,-141.25440586172508,-495.02320000000003,-353.768794138275,353.768794138275,141.25440586172508,495.02320000000003,353.768794138275,False
CWVX,-6766.388335542861,-7118.5,-352.11166445713934,352.11166445713934,6766.388335542861,7118.5,352.11166445713934,False
TQQQ,-224.51839207834968,-571.69,-347.1716079216504,347.1716079216504,224.51839207834968,571.69,347.1716079216504,False
TSMG,-193.88463881770156,-537.5604,-343.6757611822984,343.6757611822984,193.88463881770156,537.5604,343.6757611822984,False
ETRL,-290.21412872556,-633.6801,-343.46597127444005,343.46597127444005,290.21412872556,633.6801,343.46597127444005,False
CVNX,-557.9885207073123,-900.8444000000001,-342.85587929268775,342.85587929268775,557.9885207073123,900.8444000000001,342.85587929268775,False
LACG,-1266.5033706544823,-1608.7148,-342.2114293455177,342.2114293455177,1266.5033706544823,1608.7148,342.2114293455177,False
ORCU,-543.3202936752712,-879.86,-336.53970632472885,336.53970632472885,543.3202936752712,879.86,336.53970632472885,False
ROBN,-1382.3832962841911,-1718.08,-335.6967037158088,335.6967037158088,1382.3832962841911,1718.08,335.6967037158088,False
PLTA,-382.5637911291613,-716.5799999999999,-334.0162088708386,334.0162088708386,382.5637911291613,716.5799999999999,334.0162088708386,False
MSTU,-425.6162705843113,-758.49,-332.87372941568873,332.87372941568873,425.6162705843113,758.49,332.87372941568873,False
FBL,-241.14494596157775,-573.51,-332.3650540384223,332.3650540384223,241.14494596157775,573.51,332.3650540384223,False
SOUX,-992.9671269725224,-1324.054,-331.08687302747774,331.08687302747774,992.9671269725224,1324.054,331.08687302747774,False
CWEB,-236.6052751604366,-565.2,-328.59472483956347,328.59472483956347,236.6052751604366,565.2,328.59472483956347,False
QUBX,-4220.916410171971,-4547.01,-326.0935898280295,326.0935898280295,4220.916410171971,4547.01,326.0935898280295,False
OKTG,-256.9705637258782,-579.6,-322.6294362741218,322.6294362741218,256.9705637258782,579.6,322.6294362741218,False
MPG,-687.8394358981838,-1007.4897000000001,-319.65026410181633,319.65026410181633,687.8394358981838,1007.4897000000001,319.65026410181633,False
BOEU,-90.93807883893406,-410.41,-319.47192116106595,319.47192116106595,90.93807883893406,410.41,319.47192116106595,False
XRPT,-1665.6164597641612,-1984.8500000000001,-319.233540235839,319.233540235839,1665.6164597641612,1984.8500000000001,319.233540235839,False
TERG,-885.8197539362139,-1203.59,-317.770246063786,317.770246063786,885.8197539362139,1203.59,317.770246063786,False
DNNG,-660.0502429703027,-977.7016,-317.65135702969724,317.65135702969724,660.0502429703027,977.7016,317.65135702969724,False
TSLR,-297.1779363722778,-611.1600000000001,-313.98206362772225,313.98206362772225,297.1779363722778,611.1600000000001,313.98206362772225,False
UBRL,-350.1336361393123,-663.3,-313.1663638606877,313.1663638606877,350.1336361393123,663.3,313.1663638606877,False
TSLT,-233.02595002720344,-544.3199999999999,-311.29404997279653,311.29404997279653,233.02595002720344,544.3199999999999,311.29404997279653,False
UNHG,-143.95868913438443,-454.25,-310.29131086561557,310.29131086561557,143.95868913438443,454.25,310.29131086561557,False
SOFX,-481.2908101190378,-784.98,-303.6891898809622,303.6891898809622,481.2908101190378,784.98,303.6891898809622,False
GOOX,-87.30106086791724,-388.52,-301.2189391320827,301.2189391320827,87.30106086791724,388.52,301.2189391320827,False
CEGX,-526.8867201414686,-826.1999999999999,-299.31327985853136,299.31327985853136,526.8867201414686,826.1999999999999,299.31327985853136,False
NVDL,-119.9338518113102,-416.32,-296.3861481886898,296.3861481886898,119.9338518113102,416.32,296.3861481886898,False
MSTZ,-1556.3953395304568,-1849.65,-293.2546604695433,293.2546604695433,1556.3953395304568,1849.65,293.2546604695433,False
GEVG,-299.2732796613651,-592.436,-293.1627203386349,293.1627203386349,299.2732796613651,592.436,293.1627203386349,False
NFLU,-111.81151729135928,-404.32,-292.5084827086407,292.5084827086407,111.81151729135928,404.32,292.5084827086407,False
URAA,-811.3516740406081,-1103.36,-292.00832595939175,292.00832595939175,811.3516740406081,1103.36,292.00832595939175,False
CRWL,0.0,-288.42,-288.42,288.42,0.0,288.42,288.42,False
NVDU,-130.4803850837097,-416.79,-286.30961491629034,286.30961491629034,130.4803850837097,416.79,286.30961491629034,False
BOEG,-84.04007741081857,-370.125,-286.0849225891814,286.0849225891814,84.04007741081857,370.125,286.0849225891814,False
PYPG,0.0,-284.08000000000004,-284.08000000000004,284.08000000000004,0.0,284.08000000000004,284.08000000000004,False
PALU,-149.01000535255872,-429.6,-280.5899946474413,280.5899946474413,149.01000535255872,429.6,280.5899946474413,False
HOOG,-827.3373870653515,-1105.5066000000002,-278.1692129346486,278.1692129346486,827.3373870653515,1105.5066000000002,278.1692129346486,False
MSFX,0.0,-276.90000000000003,-276.90000000000003,276.90000000000003,0.0,276.90000000000003,276.90000000000003,False
AAPB,-43.12710634384561,-319.52,-276.39289365615434,276.39289365615434,43.12710634384561,319.52,276.39289365615434,False
QPUX,-2089.355786677985,-2363.8,-274.444213322015,274.444213322015,2089.355786677985,2363.8,274.444213322015,False
CORD,-7994.633759877113,-8266.83,-272.1962401228866,272.1962401228866,7994.633759877113,8266.83,272.1962401228866,False
CMGG,-87.89524366730126,-356.15749999999997,-268.2622563326987,268.2622563326987,87.89524366730126,356.15749999999997,268.2622563326987,False
ZETX,-1117.2829897796903,-1383.79,-266.50701022030967,266.50701022030967,1117.2829897796903,1383.79,266.50701022030967,False
HOOX,-1031.192758430693,-1295.3410999999999,-264.1483415693069,264.1483415693069,1031.192758430693,1295.3410999999999,264.1483415693069,False
NBIL,-6557.0561318316895,-6819.1,-262.04386816831084,262.04386816831084,6557.0561318316895,6819.1,262.04386816831084,False
CNCG,-1301.750979462339,-1561.021,-259.2700205376609,259.2700205376609,1301.750979462339,1561.021,259.2700205376609,False
MSFU,-48.92128418621537,-308.11,-259.18871581378465,259.18871581378465,48.92128418621537,308.11,259.18871581378465,False
GLWG,-767.4366523775471,-1022.4,-254.96334762245283,254.96334762245283,767.4366523775471,1022.4,254.96334762245283,False
GGLL,-28.852437438078827,-276.56,-247.70756256192118,247.70756256192118,28.852437438078827,276.56,247.70756256192118,False
GUSH,-133.70312526583203,-381.26,-247.55687473416796,247.55687473416796,133.70312526583203,381.26,247.55687473416796,False
NETG,-50.97736793121163,-297.54,-246.5626320687884,246.5626320687884,50.97736793121163,297.54,246.5626320687884,False
LITX,-8161.1043693212605,-8401.8,-240.69563067873878,240.69563067873878,8161.1043693212605,8401.8,240.69563067873878,False
QCMU,-401.5675230243661,-637.05,-235.48247697563386,235.48247697563386,401.5675230243661,637.05,235.48247697563386,False
ETHT,-1603.9005320117735,-1837.35,-233.4494679882264,233.4494679882264,1603.9005320117735,1837.35,233.4494679882264,False
PLTG,-335.1342148319907,-564.42,-229.28578516800928,229.28578516800928,335.1342148319907,564.42,229.28578516800928,False
BITX,-488.0687147561064,-713.4,-225.3312852438936,225.3312852438936,488.0687147561064,713.4,225.3312852438936,False
SATG,-245.4376857360351,-460.35,-214.91231426396493,214.91231426396493,245.4376857360351,460.35,214.91231426396493,False
NUGT,-724.6088951144407,-937.86,-213.25110488555936,213.25110488555936,724.6088951144407,937.86,213.25110488555936,False
PLTU,-555.9873879005289,-760.76,-204.77261209947108,204.77261209947108,555.9873879005289,760.76,204.77261209947108,False
AVL,-450.3916709606743,-645.48,-195.08832903932574,195.08832903932574,450.3916709606743,645.48,195.08832903932574,False
GEVX,-703.1669556954877,-897.65,-194.4830443045123,194.4830443045123,703.1669556954877,897.65,194.4830443045123,False
ORCX,-737.4266182541159,-931.48,-194.05338174588417,194.05338174588417,737.4266182541159,931.48,194.05338174588417,False
BTCL,-434.3839127589821,-628.075,-193.69108724101795,193.69108724101795,434.3839127589821,628.075,193.69108724101795,False
HODU,-1152.762658082568,-1344.1152,-191.35254191743206,191.35254191743206,1152.762658082568,1344.1152,191.35254191743206,False
DLLL,-819.9995582255052,-1006.29,-186.29044177449475,186.29044177449475,819.9995582255052,1006.29,186.29044177449475,False
RBLU,-1006.4707181537278,-821.0600000000001,185.41071815372777,185.41071815372777,1006.4707181537278,821.0600000000001,-185.41071815372777,True
GLXU,-4417.368748578369,-4601.8,-184.4312514216308,184.4312514216308,4417.368748578369,4601.8,184.4312514216308,False
VRTL,-738.4700396658449,-920.28,-181.8099603341551,181.8099603341551,738.4700396658449,920.28,181.8099603341551,False
LEUX,-862.3448350542487,-1040.2524,-177.90756494575135,177.90756494575135,862.3448350542487,1040.2524,177.90756494575135,False
YINN,-341.8019505435951,-515.27,-173.46804945640486,173.46804945640486,341.8019505435951,515.27,173.46804945640486,False
TSLI,-464.1329190658072,-636.72,-172.58708093419284,172.58708093419284,464.1329190658072,636.72,172.58708093419284,False
BITU,-252.5768039855248,-423.77,-171.19319601447518,171.19319601447518,252.5768039855248,423.77,171.19319601447518,False
TXXD,-2092.69619691169,-1924.4959999999999,168.20019691169023,168.20019691169023,2092.69619691169,1924.4959999999999,-168.20019691169023,True
MEXX,-196.70181173075923,-363.88,-167.17818826924076,167.17818826924076,196.70181173075923,363.88,167.17818826924076,False
KTUP,-1114.9697564868525,-1282.02,-167.0502435131475,167.0502435131475,1114.9697564868525,1282.02,167.0502435131475,False
VSTL,-381.8584235379729,-547.5600000000001,-165.70157646202716,165.70157646202716,381.8584235379729,547.5600000000001,165.70157646202716,False
JNUG,-999.4824044524368,-836.4,163.08240445243678,163.08240445243678,999.4824044524368,836.4,-163.08240445243678,True
NEMG,-674.0725177470164,-835.965,-161.89248225298365,161.89248225298365,674.0725177470164,835.965,161.89248225298365,False
MRAL,-326.8828765170362,-484.62,-157.7371234829638,157.7371234829638,326.8828765170362,484.62,157.7371234829638,False
NVYY,0.0,-150.51080000000002,-150.51080000000002,150.51080000000002,0.0,150.51080000000002,150.51080000000002,False
CRCG,-5678.496609864178,-5827.799999999999,-149.30339013582125,149.30339013582125,5678.496609864178,5827.799999999999,149.30339013582125,False
AVGX,-142.9751500420021,0.0,142.9751500420021,142.9751500420021,142.9751500420021,0.0,-142.9751500420021,True
PTIR,-777.5816261477142,-918.72,-141.13837385228578,141.13837385228578,777.5816261477142,918.72,141.13837385228578,False
COIG,-933.304208826512,-1070.46,-137.15579117348807,137.15579117348807,933.304208826512,1070.46,137.15579117348807,False
LLYX,-136.66962659135856,0.0,136.66962659135856,136.66962659135856,136.66962659135856,0.0,-136.66962659135856,True
AMDG,-1175.8398507424604,-1311.84,-136.00014925753953,136.00014925753953,1175.8398507424604,1311.84,136.00014925753953,False
TSYY,0.0,-135.07999999999998,-135.07999999999998,135.07999999999998,0.0,135.07999999999998,135.07999999999998,False
SOLT,-2587.1520586288843,-2453.55,133.60205862888415,133.60205862888415,2587.1520586288843,2453.55,-133.60205862888415,True
