underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
NVTS,semis,override,1.0,letf,4.257920064257825,computed,7823.973763759997,137860.02623624
CRWV,software,override,1.0,letf,2.920453197830077,computed,6004.276685860001,67481.22331413999
MARA,crypto-equity,override,1.0,letf,3.148174695598902,computed,4576.668768777003,34677.251231223
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,4171.776589779996,58899.86341022
PLTR,software,override,1.0,letf,1.7903566787716079,computed,3635.68057896,58380.31942104
CVNA,consumer,override,1.0,passive_low_delta,2.31905558736976,computed,2948.8,2948.8
OPEN,consumer,override,1.0,letf,2.9277202223031993,computed,2942.852571148198,52277.1874288518
RCAT,drones,override,1.0,letf,3.4425252927923906,computed,2924.1884150383976,28467.1915849616
ONDS,drones,override,1.0,letf,3.4686835559571576,computed,2809.737408319997,23370.10259168
CRML,metals,override,1.0,letf,3.6140463211839493,computed,2808.943912741197,56885.2360872588
MSFT,mega-cap-tech,override,1.0,letf,0.8003185269488805,computed,2457.151963459997,60339.42803654
ASTS,space,override,1.0,letf,3.228723229175,computed,2438.8841764799963,22513.43582352
SOFI,fintech,override,1.0,letf,2.546608447289008,computed,2401.282248006399,23070.5177519936
NFLX,mega-cap-tech,override,1.0,letf,0.3217623315790996,computed,2237.747141640004,54039.97285835999
HOOD,fintech,override,1.0,letf,3.050341544698058,computed,2092.561916309998,34224.71808369
ETHA,crypto,override,1.0,letf,2.96948281034266,computed,2043.4342578499927,67882.00574215
RBLX,software,override,1.0,letf,1.696768280751925,computed,2032.9169638800004,8933.64303612
HIMS,healthcare,override,1.0,letf,2.6063267784483917,computed,1980.0223144,22148.8976856
TER,semis,override,1.0,letf,3.0718000181193097,computed,1702.6120940799992,24822.68790592
META,mega-cap-tech,override,1.0,letf,1.4465829767171845,computed,1690.6852059800003,35695.31479402
FLY,evtol,override,1.0,letf,3.159727083891268,computed,1672.0279370000007,23885.972063
TEM,software,override,1.0,letf,2.5124072101626433,computed,1531.2206146000008,14525.6793854
IONQ,quantum,override,1.0,letf,3.359187887182876,computed,1519.3032407638002,82285.6967592362
PONY,china,override,1.0,letf,3.2486305265124287,computed,1502.8061927999995,12673.1938072
UPST,fintech,override,1.0,letf,2.773280740847529,computed,1194.6360450000002,9662.963955
LEU,nuclear,override,1.0,letf,3.245878264789174,computed,1175.1449240000002,21082.255076
RDW,space,override,1.0,letf,3.749036999495683,computed,1021.8423682000011,13774.9576318
IBIT,crypto,override,1.0,letf,1.802702866980832,computed,1010.951800907198,84360.2481990928
NU,fintech,override,1.0,letf,1.3188592137241022,computed,946.3123928639998,13942.627607136
GDX,metals,override,1.0,letf,1.7025260061014063,computed,897.1475154600012,38347.41248453999
CRM,mega-cap-tech,override,1.0,letf,0.5247909608106887,computed,895.6958387900004,17263.16416121
SBET,crypto-equity,override,1.0,letf,3.552236004355174,computed,785.7000864999991,17784.599913500002
BLSH,crypto-equity,override,1.0,letf,2.676300106053648,computed,719.7449093680007,19824.255090632
XRPZ,crypto,override,1.0,letf,2.694504240973505,computed,703.3353526799983,53195.26464732
QBTS,quantum,override,1.0,letf,4.077310935356446,computed,689.406600990002,41775.59339901
USAR,industrials,override,1.0,letf,3.040864297428169,computed,681.0180732631998,33709.2819267368
