underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
AMD,78002.46,78002.46,1.0,0.0,0.0,sleeve_balance,78002.46,0.0,0.0
NVTS,72842.0,72842.0,0.8925898003382664,0.0,0.0,sleeve_balance,65018.02623624,0.0,0.0
NBIS,49792.58,49792.58,1.0,0.0,0.0,sleeve_balance,49792.58,0.0,0.0
NVDA,45922.24,45922.24,1.0,0.0,0.0,sleeve_balance,45922.24,0.0,0.0
IBIT,42685.6,42685.6,0.8289063043265178,0.14741002246970406,0.0,sleeve_balance,35382.362943960004,6292.2852551328,0.0
IONQ,41902.5,41902.5,0.7586961294782221,0.20504493131197424,0.0,sleeve_balance,31791.2645654612,8591.8952343,0.0
CRCL,37589.6,37589.6,1.0,0.0,0.0,sleeve_balance,37589.6,0.0,0.0
CRWV,36742.75,36742.75,0.8365860833535868,0.0,0.0,sleeve_balance,30738.47331414,0.0,0.0
ETHA,34962.719999999994,34962.719999999994,0.9415539106268049,0.0,0.0,sleeve_balance,32919.28574215,0.0,0.0
QUBT,33007.56,33007.56,1.0,0.0,0.0,sleeve_balance,33007.56,0.0,0.0
TSLA,32508.75,32508.75,1.0,0.0,0.0,sleeve_balance,32508.75,0.0,0.0
INTC,31720.43,31720.43,1.0,0.0,0.0,sleeve_balance,31720.43,0.0,0.0
MSTR,31535.819999999996,31535.819999999996,0.41862282104667015,0.44909025602632185,0.0,sleeve_balance,13201.61393242,14162.4294778,0.0
MSFT,31398.289999999997,31398.289999999997,0.9217428120958181,0.0,0.0,sleeve_balance,28941.148119600002,0.0,0.0
PLTR,31008.0,31008.0,0.8827502393266253,0.0,0.0,sleeve_balance,27372.31942104,0.0,0.0
PANW,30830.8,30830.8,1.0,0.0,0.0,sleeve_balance,30830.8,0.0,0.0
CRML,29847.09,29847.09,0.905889762562099,0.0,0.0,sleeve_balance,27038.1732732696,0.0,0.0
IREN,29184.960000000003,29184.960000000003,1.0,0.0,0.0,sleeve_balance,29184.960000000003,0.0,0.0
AVGO,28931.7,28931.7,1.0,0.0,0.0,sleeve_balance,28931.7,0.0,0.0
NFLX,28138.86,28138.86,0.9204748471814421,0.0,0.0,sleeve_balance,25901.112858359997,0.0,0.0
OPEN,27610.02,27610.02,0.8934130420141383,0.0,0.0,sleeve_balance,24667.1519582712,0.0,0.0
MU,27596.88,27596.88,1.0,0.0,0.0,sleeve_balance,27596.88,0.0,0.0
XRPZ,26949.3,26949.3,0.973901535376429,0.0,0.0,sleeve_balance,26245.964647319997,0.0,0.0
AMZN,26050.36,26050.36,1.0,0.0,0.0,sleeve_balance,26050.36,0.0,0.0
ALAB,25348.079999999998,25348.079999999998,1.0,0.0,0.0,sleeve_balance,25348.079999999998,0.0,0.0
GOOGL,24015.7,24015.7,1.0,0.0,0.0,sleeve_balance,24015.7,0.0,0.0
COIN,23255.68,23255.68,1.0,0.0,0.0,sleeve_balance,23255.68,0.0,0.0
QBTS,21232.5,21232.5,0.9326546329692688,0.03487596394630873,0.0,sleeve_balance,19802.589494519998,740.5039044900001,0.0
