symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3513.926608,0.0,0.0,0.0,-463.65,47.17224810234267,0.0,0.0,3097.4488561023427
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,2996.425888,0.0,0.0,-30.14,-56.4,2.7648972066814967,0.0,0.0,2912.6507852066816
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,2230.085835,0.0,0.0,-32.54,-146.26,8.942157654035864,0.0,0.0,2060.2279926540355
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1784.127687,0.0,0.0,-74.0,-42.24,14.444675586406465,0.0,0.0,1682.3323625864064
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,1170.151913,0.0,0.0,0.0,-82.23,19.013971307432577,0.0,0.0,1106.9358843074324
SDS,PROSHARES ULTRASHORT S&P500,0.0,979.71656,0.0,0.0,-84.78999999999999,-88.72,28.492710170555956,0.0,0.0,834.6992701705559
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1101.964204,0.0,0.0,0.0,-308.02,18.32187103181729,0.0,0.0,812.2660750318174
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,941.491216,0.0,0.0,-46.84,-100.78,15.095322079643987,0.0,0.0,808.966538079644
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,23.592349,0.0,0.0,-20.580000000000002,-2.33,0.7519899404029339,0.0,0.0,1.9301586704029314
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,20.232054,0.0,0.0,-161.57,-67.32,3.555861249371981,0.0,0.0,-45.21756980062799
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,24.919335,0.0,0.0,-171.68,-9.15,1.0204422632134438,0.0,0.0,-50.46636047678655
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,258.037547,0.0,0.0,-18.34,-28.240000000000002,8.245798797396072,0.0,0.0,-159.97588342260394
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-2794.175048,0.0,0.0,-131.54000000000002,-406.75,40.12338010327683,0.0,0.0,-3295.747626196723
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-2864.697632,0.0,0.0,0.0,-606.26,35.3192694589249,0.0,0.0,-3435.638362541075
