underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
COIN,4665.13369163,19229.654093,-14.11,0.0,-9575.28,-2183.5,1172.2016495696491,0.0,0.0,13294.099434199648
CRWV,-1908.1433707999997,14699.538506708346,0.0,0.0,-2075.65,-660.96,235.62292169260786,0.0,0.0,10290.408057600955
SMCI,12518.37912375,12809.457480000001,0.0,0.0,-13376.08,-2747.5400000000004,686.0851107773094,0.0,0.0,9890.301714527312
IREN,421.59407657,8338.246959,0.0,0.0,0.0,-1055.56,179.64123272714488,0.0,0.0,7883.922268297145
SNDK,9672.22948973,-2219.084842428305,0.0,0.0,0.0,-278.15999999999997,125.91837060560336,0.0,0.0,7300.903017907298
LITE,621.34606391,6435.62167798604,0.0,0.0,0.0,-170.31,174.28269795827367,0.0,0.0,7060.940439854314
NBIS,3352.8971649900013,3531.2485140626222,0.0,0.0,0.0,-480.63,141.3802540898882,0.0,0.0,6544.895933142514
MSTR,2933.54543381,27948.191943974452,-0.37,0.0,-22648.61,-2602.9599999999996,845.0981004582903,0.0,0.0,6474.895478242743
HOOD,5623.877033459999,10197.660865,0.0,0.0,-7512.1900000000005,-2669.83,515.5911483725325,0.0,0.0,6155.109046832533
BE,4251.302918140001,1067.5089740000003,0.0,0.0,0.0,-453.49,79.94720407043759,0.0,0.0,4945.269096210439
MARA,5107.1976525499995,18883.462933,-9.29,0.0,-18397.93,-1665.92,603.1270899225475,0.0,0.0,4520.647675472548
MU,5590.279641589997,11296.922071,3.0,0.0,-11207.77,-2091.86,881.5964038940245,0.0,0.0,4472.168116484019
GDX,2121.63620452,2378.177978,0.0,0.0,-12.04,-55.39,9.877590015025978,0.0,0.0,4442.261772535026
RKLB,2951.76394965,412.54961458809936,0.0,0.0,0.0,-199.89000000000001,79.67319942046855,0.0,0.0,3244.0967636585683
CRML,1492.9995157199999,3327.5055839999986,0.0,0.0,0.0,-2021.92,311.7574019999803,0.0,0.0,3110.342501719979
CRCL,-1305.6069366099998,5799.632288000001,0.0,0.0,-1086.71,-683.8299999999999,212.51424387098126,0.0,0.0,2935.9995952609816
META,1931.0896275599998,5255.5148690000005,35.489999999999995,0.0,-4005.1099999999997,-598.17,268.12198629762156,0.0,0.0,2886.936482857622
RGTI,3572.0017478100003,-450.82518899999997,0.0,0.0,0.0,-459.52000000000004,79.52706001341247,0.0,0.0,2741.183618823413
AAOI,8640.65151543,-5513.1281340000005,0.0,0.0,0.0,-865.65,216.90516434377847,0.0,0.0,2478.7785457737773
BLSH,2245.76861529,101.805658,0.0,0.0,0.0,-88.41,25.185409897183828,0.0,0.0,2284.3496831871835
AXTI,0.0,1970.557397999999,0.0,0.0,0.0,-233.28,470.4959557822806,0.0,0.0,2207.7733537822787
IONQ,13761.17810113,8722.597438,0.0,0.0,-18373.37,-3055.1499999999996,703.1452019858284,0.0,0.0,1758.400741115831
NVTS,13432.731733089999,-10460.684643,0.0,0.0,0.0,-1311.79,64.50779942523147,0.0,0.0,1724.764889515227
QUBT,1421.8201059699995,524.8346300000001,0.0,0.0,0.0,-491.46,37.94411864659802,0.0,0.0,1493.138854616598
ASTS,75.58794998999997,1429.5282929480086,0.0,0.0,0.0,-348.23,227.43544928342084,0.0,0.0,1384.3216922214294
SOXX,1159.2409613999998,690.599889,5.37,0.0,-415.75,-109.61,5.246410103922261,0.0,0.0,1335.0972605039215
XRPZ,-1179.00339272,2447.637858,0.0,0.0,-15.370000000000001,-165.98000000000002,76.89482569155761,0.0,0.0,1164.1792909715577
TSLA,1258.5185508200002,503.52495,0.0,0.0,-410.53,-283.98,13.055246144550864,0.0,0.0,1080.588746964551
ETHA,-1718.8685569200002,2869.006044,-0.81,0.0,-22.09,-182.18,58.784589964831504,0.0,0.0,1003.842077044832
IBIT,339.04511857,7630.785600000001,-1.92,0.0,-6607.660000000001,-1131.49,768.0563806744317,0.0,0.0,996.8170992444329
SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
BA,864.92924907,200.118452,0.0,0.0,-18.61,-149.43,6.72155022715712,0.0,0.0,903.7292512971571
AVGO,803.0600117100003,206.334987,38.35,0.0,-32.69,-117.3,5.926920570420228,0.0,0.0,903.6819192804196
CIFR,-125.04606831000001,1546.649066,0.0,0.0,0.0,-536.9499999999999,17.12925272060048,0.0,0.0,901.7822504106007
CRDO,-1146.7144293600004,2159.923969,0.0,0.0,0.0,-175.16,25.45035832421468,0.0,0.0,863.499897964215
LEU,676.9401128700001,404.835643,0.0,0.0,0.0,-274.76,17.506757061291644,0.0,0.0,824.5225129312917
HUT,-910.9025234799992,2017.5818960000001,0.0,0.0,0.0,-321.37,24.080928041347573,0.0,0.0,809.3903005613465
KLAC,737.8606624200002,113.58016800000007,13.7,0.0,0.0,-79.77,14.925194463019492,0.0,0.0,800.2960248830195
KEEL,-1210.34816409,2132.34284,0.0,0.0,0.0,-221.57999999999998,24.32938120516959,0.0,0.0,724.7440571151692
UEC,490.23184974,283.88462400000003,0.0,0.0,0.0,-108.12,20.066056444840754,0.0,0.0,686.0625301848409
WULF,-750.59222912,1682.6613290000003,0.0,0.0,0.0,-296.64,19.282208005887416,0.0,0.0,654.7113078858883
TER,908.0702667100002,-42.33573800000005,3.9000000000000004,0.0,0.0,-242.72,14.754905128128248,0.0,0.0,641.6694338381285
PLTR,1082.4869798499994,211.209833,0.0,0.0,-460.91999999999996,-258.83,36.14360137065548,0.0,0.0,610.090414220655
GOOGL,861.5952200400006,-19.997495999999998,12.0,0.0,-146.76999999999998,-155.65,3.2897807944738533,0.0,0.0,554.4675048344743
PLUG,2789.7228273299997,-1843.2748539999998,0.0,0.0,0.0,-423.9,20.417416332406802,0.0,0.0,542.9653896624068
EWY,44.24946782,506.6276700000001,0.0,0.0,-0.23,-24.79,16.836219221243464,0.0,0.0,542.6933570412434
BBAI,784.7204032900001,-72.90576899999999,0.0,0.0,0.0,-208.66,36.43954579881406,0.0,0.0,539.5941800888143
OKLO,-7.5e-07,797.344709,0.0,0.0,0.0,-319.05,60.52694257083176,0.0,0.0,538.8216508208316
COPX,223.8243875400001,344.300254,0.0,0.0,0.0,-51.71,5.544672493904299,0.0,0.0,521.9593140339043
USAR,2267.32661109,-1164.8744969999998,0.0,0.0,0.0,-620.18,23.63108172932876,0.0,0.0,505.9031958193291
RKT,-388.0847594999999,891.001408,0.0,0.0,0.0,-62.160000000000004,20.049992430343256,0.0,0.0,460.8066409303433
NVDA,1044.8469794399998,-57.447879,4.1899999999999995,0.0,-170.73000000000002,-370.8,5.332444221835027,0.0,0.0,455.3915446618348
CLS,-52.838314,529.504747,0.0,0.0,0.0,-49.8,27.259231043939476,0.0,0.0,454.12566404393954
URA,214.4498620500001,289.69920999999994,0.0,0.0,-43.519999999999996,-28.92,5.766549955889854,0.0,0.0,437.4756220058898
UUUU,7.42662618,567.4760830000005,0.0,0.0,0.0,-186.99,36.40989744990928,0.0,0.0,424.32260662990984
MRNA,382.62660721,138.5268410000001,0.0,0.0,0.0,-119.39,15.805211364602137,0.0,0.0,417.5686595746024
FLY,687.9726191600001,147.718347,0.0,0.0,0.0,-527.84,109.41965740707408,0.0,0.0,417.2706235670739
