underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
CRWV,CORD,84850.10057765999,84850.10057765999,1
LITE,LITZ,76492.55150711999,76492.55150711999,1
SNDK,SNDQ,54386.42251756001,54386.42251756001,1
QBTS,QBTZ,49811.302363200004,49811.302363200004,1
NBIS,NBIZ,45351.906501924,45351.906501924,1
IREN,IREZ,26216.521664,26216.521664,1
ASTS,ASTN,22946.158500360005,22946.158500360005,1
SVIX,UVIX,20655.323637509,20655.323637509,1
MSTR,MSTZ,19951.97936172,19951.97936172,1
RKLB,RKLZ,16411.785676440002,16411.785676440002,1
RGTI,RGTZ,13865.218192800003,13865.218192800003,1
COIN,CONI,11818.828124880001,11818.828124880001,1
AMD,DAMD,5206.4875096,5206.4875096,1
SPCX,"SPCG, SSPC",3098.96,3098.96,2
