underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
XLK,REW,-2.008262,0.0,0.0,0.0,0.0,0.0,-0.1275,0.0,0.0,0.0,-0.1275
XLK,TECS,-2.997933,0.0,0.0,0.0,0.0,0.0,-0.1275,0.0,0.0,0.0,-0.1275
SPCX,SNK,-2.0,-16.187610333333335,-3.4940036713450873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.681614004678423
DIA,DXD,-2.001667,-24.50723037,0.0,0.0,0.0,0.0,-1.8625,0.0,0.0,0.0,-26.36973037
DIA,SDOW,-2.998697,-26.86841554,0.0,0.0,0.0,0.0,-1.1925,0.0,0.0,0.0,-28.06091554
BKNG,BKNU,-1.0,-42.80836925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.80836925
RKLB,RKLZ,-2.000086,0.0,-1650.5702095880995,0.0,0.0,0.0,-524.48,44.232856885834344,0.0,0.0,-2130.817352702265
RGTI,RGTZ,-1.98536,0.0,-2281.614775,0.0,0.0,0.0,-357.73,37.646557035771906,0.0,0.0,-2601.698217964228
SPCX,SSPC,-2.0,-2654.744648213333,-64.7842216713451,0.0,0.0,0.0,-82.72,4.649939230047103,0.0,0.0,-2797.598930654631
IREN,IREZ,-2.006776,0.0,-2105.240211,0.0,0.0,0.0,-1282.29,70.4229145621787,0.0,0.0,-3317.107296437821
CRCL,CRCD,-1.990002,-3737.19007207,0.0,0.0,0.0,0.0,-544.23,0.0,0.0,0.0,-4281.42007207
LITE,LITZ,-1.995973,0.0,-6876.340627986039,0.0,0.0,0.0,-367.72,206.58667642749404,0.0,0.0,-7037.473951558544
SNDK,SNDQ,-2.020277,0.0,-7025.127103571695,0.0,0.0,0.0,-267.79,145.11670073713472,0.0,0.0,-7147.800402834561
CRWV,CORD,-1.999483,0.0,-7939.953729708347,0.0,0.0,0.0,-762.79,228.7559867436395,0.0,0.0,-8473.987742964708
