ETF,Underlying,is_yieldboost,scenario_style,Delta_product_class,Delta,Delta_n_obs,Delta_source,Delta_se,Delta_resid_sigma_annual,Delta_horizon_chosen,Delta_quality,Delta_prior_mu,Delta_prior_tau,Delta_prior_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,vol_underlying_annual_legacy,vol_underlying_source,sigma_realized_implied_annual,sigma_cap_annual,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,vol_ratio_value,vol_ratio_outlier,expected_gross_decay_p10_annual,expected_gross_decay_p50_annual,expected_gross_decay_p90_annual,expected_gross_decay_mean_annual,expected_gross_decay_dist_model,expected_logIV_mu_annual,expected_logIV_sigma_annual,expected_gross_decay_dist_n_obs,expected_gross_decay_dist_horizon_days,asof_date,product_class,underlying_sector,expected_decay_available,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_avg_annual,borrow_median_60d,borrow_posterior_annual,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,gross_anchor_shift_annual,gross_anchor_target_annual,gross_anchor_source,gross_blend_method,gross_sigma_forward_annual,gross_sigma_realized_annual,gross_blend_weight_forward,gross_realized_mean_annual,und_rv_20d_daily_annual,und_rv_20d_weekly_annual,und_trend_ratio_20d,und_trend_ratio_fwd_20d,und_trend_regime_prob_trend_20d,und_trend_regime_prob_chop_20d,und_trend_estimator_confidence_20d,und_trend_efficiency_20d,und_trend_consistency_20d,und_trend_r2_20d,und_trend_persistence_20d,und_rebalance_cadence_score_20d,und_vcr_20d,und_return_20d,und_abs_return_20d_pctile,und_rv_20d_pctile,und_trend_ratio_20d_pctile,und_vcr_20d_pctile,und_vcr_20d_median,und_vol_shape_20d,und_rv_60d_daily_annual,und_rv_60d_weekly_annual,und_trend_ratio_60d,und_trend_ratio_fwd_60d,und_trend_regime_prob_trend_60d,und_trend_regime_prob_chop_60d,und_trend_estimator_confidence_60d,und_trend_efficiency_60d,und_trend_consistency_60d,und_trend_r2_60d,und_trend_persistence_60d,und_rebalance_cadence_score_60d,und_vcr_60d,und_return_60d,und_abs_return_60d_pctile,und_rv_60d_pctile,und_trend_ratio_60d_pctile,und_vcr_60d_pctile,und_vcr_60d_median,und_vol_shape_60d,und_vol_shape_price_basis,und_trend_estimator_source,schema_v,edge_sign_convention,expected_gross_decay_simple_ito_annual,expected_gross_decay_adjusted_annual,expected_decay_adjustment_annual,expected_decay_model,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,purgatory_borrow_band,purgatory_net_edge,purgatory_vol_ratio,purgatory_no_locate,hard_exit_borrow,purgatory,purgatory_reason,strategy_blacklisted
AAPU,AAPL,False,,letf_long,1.995555,499,posterior.nominal_L,0.01107607110892947,0.02936090844535368,1,ok,2.0,240.0,nominal_L,0.061949,250000,0.061949,False,False,44.13999938964844,0.061949,1.0,False,,False,False,0.476466,0.163745,0.239837,0.245409,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.434757,""sigma_pool"":0.239837,""sigma_capped_to"":null}",0.43475726063694836,0.5434465757961855,0.0096,yfinance,0.0,0.03705,0.103624,True,0.163745,0.10093559722222223,0.9955246780815821,False,0.103624,0.103624,0.103624,0.103624,simple_ito_fallback,-2.260306,0.0,478.0,252.0,2026-07-21,letf,mega-cap-tech,True,blended_realized_expected,0.10093559722222223,0.13368449999999998,0.06280940277777777,0.07108167200000001,0.065696,0.06932054531417298,-0.032675947346861266,0.00961375101743412,0.03308304719226384,0.05828770070636114,0.09531692906783815,"{""e"":[-0.054554,-0.045941,-0.037328,-0.028715,-0.020102,-0.011489,-0.002876,0.005737,0.01435,0.022963,0.031576,0.040189,0.048802,0.057415,0.066028,0.074641,0.083254,0.091867,0.10048,0.109093,0.117706],""c"":[5,9,7,9,16,19,19,27,34,44,28,37,36,29,21,14,17,9,5,7]}",0.103624,0.06012100000000001,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0720;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.07680991459515468,mean_reversion,False,incomplete_regime,90.0,125.0,weighted_empirical,-0.0719579728277411,0.103624,simple_ito_fallback,anchor_shift_fallback,,0.020445713455275728,,0.1755819728277411,0.37474,0.402157,1.073164,0.997356,0.491888,0.508112,0.423263,0.19397,0.1,0.783545,0.457522,1.007222,0.357579,0.091578,0.8125,0.941667,0.541667,0.74375,0.30271,boiling_trend,0.283255,0.306502,1.082072,1.035447,0.607986,0.392014,0.924632,0.167692,0.133333,0.43879,0.687676,1.060856,0.208619,0.179532,0.877273,0.804545,0.575,0.709091,0.17767,boiling_trend,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.103624,,,simple_ito,0.49888875,0.5986665,0.5,0.5986665,bucket_1,,False,False,True,False,False,False,True,net_edge,False
AMUU,AMD,False,,letf_long,1.987035,323,posterior.nominal_L,0.011282320520815172,0.0822717930912803,1,ok,2.0,240.0,nominal_L,0.017506999999999998,40000,0.017506999999999998,False,False,211.8699951171875,0.017506999999999998,1.0,False,,False,False,1.272364,0.504402,0.640333,0.691459,"{""method"":""weighted_median"",""n_probes"":8,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.697419,""sigma_pool"":0.640333,""sigma_capped_to"":null}",0.6974192589229388,0.8717740736536734,0.0106,yfinance,0.0,0.03705,0.449256,True,0.504402,0.48665184722222227,0.9999999350382478,False,0.449256,0.449256,0.449256,0.449256,simple_ito_fallback,-0.780609,0.0,478.0,252.0,2026-07-21,letf,semis,True,blended_realized_expected,0.48665184722222227,0.476829,0.017750152777777774,0.03980421774193549,0.044616,0.042404813391703135,0.3042564725885609,0.3627123004892412,0.40418111141057367,0.44981173472391534,0.5162750727285663,"{""e"":[0.249846,0.264678,0.279509,0.294341,0.309173,0.324005,0.338836,0.353668,0.3685,0.383331,0.398163,0.412995,0.427826,0.442658,0.45749,0.472321,0.487153,0.501985,0.516816,0.531648,0.54648],""c"":[2,3,6,7,16,20,29,22,45,36,32,31,32,20,22,15,24,15,10,5]}",0.449256,0.05514600000000003,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0882;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.13404012197316556,mean_reversion,False,incomplete_regime,90.0,124.0,weighted_empirical,-0.0881965357399438,0.449256,simple_ito_fallback,anchor_shift_fallback,,0.06425945838496504,,0.5374525357399438,0.692102,0.331066,0.478349,0.898762,0.206962,0.793038,0.57735,0.074503,0.0,0.112848,0.478807,0.877315,0.143933,-0.064964,0.297917,0.752083,0.064583,0.022917,0.297312,quiet_chop,0.849795,0.673506,0.792552,0.989555,0.467974,0.532026,0.974947,0.157685,0.1,0.689657,0.658212,1.040326,0.169486,0.506473,0.845455,0.979545,0.097727,0.354545,0.270457,choppy_volatile,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.449256,,,simple_ito,0.49675875,0.5961105,0.5,0.5961105,bucket_1,,False,False,False,False,False,False,False,,False
AMZU,AMZN,False,,letf_long,1.998009,499,posterior.nominal_L,0.006794037733237386,0.04129325720376357,1,ok,2.0,240.0,nominal_L,0.032722,550000,0.032722,False,False,36.31999969482422,0.032722,1.0,False,,False,False,0.589055,0.21011,0.294754,0.311388,"{""method"":""weighted_median"",""n_probes"":7,""n_outliers_dropped"":3,""sigma_real_implied_median"":0.459063,""sigma_pool"":0.294754,""sigma_capped_to"":null}",0.45906312658887877,0.5738289082360984,0.0099,yfinance,0.0,0.03705,0.133497,True,0.21011,0.17693352777777777,1.000227288857235,False,0.133497,0.133497,0.133497,0.133497,simple_ito_fallback,-2.010687,0.0,478.0,252.0,2026-07-21,letf,mega-cap-tech,True,blended_realized_expected,0.17693352777777777,0.1718035,0.03317647222222222,0.05455553658536585,0.041841500000000004,0.05173349565593775,0.0292618856023897,0.06711163370497492,0.08285284770283974,0.10107358045561178,0.12615762628581342,"{""e"":[-0.021496,-0.013093,-0.00469,0.003712,0.012115,0.020518,0.028921,0.037324,0.045727,0.05413,0.062533,0.070936,0.079339,0.087742,0.096145,0.104548,0.112951,0.121354,0.129757,0.13816,0.146563],""c"":[3,2,0,1,5,5,12,10,14,24,41,60,46,47,45,41,13,11,7,5]}",0.133497,0.07661299999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0832;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.2221485079030842,mean_reversion,False,incomplete_regime,90.0,123.0,weighted_empirical,-0.08323929177825873,0.133497,simple_ito_fallback,anchor_shift_fallback,,0.022219513668735355,,0.21673629177825873,0.302831,0.251059,0.829039,0.99059,0.471143,0.528857,0.447519,0.059381,0.3,0.81413,0.50197,0.993296,0.324903,0.022656,0.179167,0.55625,0.35625,0.595833,0.295246,quiet_chop,0.288032,0.275889,0.957839,0.98033,0.439781,0.560219,1.0,0.019523,0.033333,0.535805,0.478955,0.995218,0.119715,-0.021253,0.111364,0.302273,0.461364,0.061364,0.191622,quiet_mixed,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.133497,,,simple_ito,0.49950225,0.5994027,0.5,0.5994027,bucket_1,,False,False,False,False,False,False,False,,False
ASMU,ASML,False,,letf_long,1.99944,108,posterior.nominal_L,0.009207723149481364,0.08475938502413276,1,ok,2.0,240.0,nominal_L,0.100099,15000,0.100099,False,False,31.829999923706055,0.100099,1.0,False,,False,False,1.054982,0.411071,0.447608,0.451036,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.602846,""sigma_pool"":0.447608,""sigma_capped_to"":null}",0.6028462912306567,0.7535578640383209,0.0097,yfinance,0.0,0.03705,0.246914,True,0.317267,0.30958173611111117,1.1787964889967943,False,0.246914,0.246914,0.246914,0.246914,simple_ito_fallback,-1.397875,0.0,478.0,252.0,2026-07-21,letf,semis,True,blended_realized_expected,0.30958173611111117,0.3289925,0.10148926388888888,0.10268708620689657,0.089274,0.10458196008587974,-0.07950711423096392,0.05404958762522813,0.14481783528803976,0.23019510957188782,0.34016896972463606,"{""e"":[-0.175301,-0.145943,-0.116586,-0.087228,-0.057871,-0.028513,0.000845,0.030202,0.05956,0.088917,0.118275,0.147633,0.17699,0.206348,0.235705,0.265063,0.294421,0.323778,0.353136,0.382493,0.411851],""c"":[1,5,8,7,7,24,23,27,25,28,44,39,33,33,22,24,16,16,6,4]}",0.246914,0.16415700000000003,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1571;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.16663485704376627,mean_reversion,False,incomplete_regime,90.0,116.0,weighted_empirical,-0.15713995233649217,0.246914,simple_ito_fallback,anchor_shift_fallback,,0.12064201709243288,,0.40405395233649216,0.606529,0.331406,0.546397,0.928689,0.287426,0.712574,0.520303,0.136141,0.2,0.252297,0.445187,0.899592,0.226851,-0.104032,0.714583,0.86875,0.13125,0.2125,0.299181,choppy_volatile,0.578803,0.393993,0.680703,0.944482,0.332611,0.667389,1.0,0.086083,0.033333,0.729819,0.553406,0.979427,0.103908,0.188322,0.602273,0.959091,0.093182,0.034091,0.194268,choppy_volatile,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.246914,,,simple_ito,0.49986,0.599832,0.5,0.599832,bucket_1,,False,False,False,False,False,False,False,,False
AVL,AVGO,False,,letf_long,1.997966,442,posterior.nominal_L,0.016340726782765474,0.07046587568360915,1,ok,2.0,240.0,nominal_L,0.025592999999999998,350000,0.025592999999999998,False,False,43.54999923706055,0.025592999999999998,1.0,False,,False,False,0.902875,0.369274,0.452375,0.472682,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.585908,""sigma_pool"":0.452375,""sigma_capped_to"":null}",0.5859081463612528,0.732385182951566,0.01,yfinance,0.0,0.03705,0.250994,True,0.369274,0.3433255416666667,0.9989435298804715,False,0.250994,0.250994,0.250994,0.250994,simple_ito_fallback,-1.379273,0.0,478.0,252.0,2026-07-21,letf,semis,True,blended_realized_expected,0.3433255416666667,0.310134,0.02594845833333333,0.045458811475409824,0.030745,0.03935551204669674,0.12066051269563023,0.17497940884535806,0.2142980098517818,0.2478727809636094,0.295794488703725,"{""e"":[0.0913,0.103883,0.116465,0.129047,0.14163,0.154212,0.166795,0.179377,0.19196,0.204542,0.217125,0.229707,0.24229,0.254872,0.267455,0.280037,0.292619,0.305202,0.317784,0.330367,0.342949],""c"":[10,4,8,10,22,27,29,34,27,36,35,41,33,28,15,15,5,3,6,4]}",0.250994,0.11828,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1432;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.05489398637349502,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,122.0,weighted_empirical,-0.1431953837405472,0.250994,simple_ito_fallback,anchor_shift_fallback,,0.05286136559469946,,0.3941893837405472,0.449976,0.441029,0.980116,0.941648,0.324388,0.675612,0.56569,0.145605,0.1,0.028276,0.324107,0.901493,0.165708,-0.082546,0.516667,0.48125,0.579167,0.077083,0.306045,quiet_mixed,0.544984,0.365109,0.669944,0.89245,0.191031,0.808969,0.863832,0.05323,0.1,0.413619,0.104428,0.824464,0.255908,-0.109646,0.252273,0.643182,0.022727,0.588636,0.245829,quiet_chop,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.250994,,,simple_ito,0.4994915,0.5993898,0.5,0.5993898,bucket_1,,False,False,False,False,False,False,False,,False
BOEU,BA,False,,letf_long,1.995461,310,posterior.nominal_L,0.00897548948167916,0.05204080025185679,1,ok,2.0,240.0,nominal_L,0.065639,95000,0.065639,False,False,31.409000396728516,0.065639,1.0,False,,False,False,0.611323,0.202276,0.306357,0.321596,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.448289,""sigma_pool"":0.306357,""sigma_capped_to"":null}",0.4482893825848008,0.5603617282310009,0.0106,yfinance,0.0,0.03705,0.140698,True,0.202276,0.13572534722222224,0.9999992711272515,False,0.140698,0.140698,0.140698,0.140698,simple_ito_fallback,-1.954318,0.0,478.0,252.0,2026-07-21,letf,industrials,True,blended_realized_expected,0.13572534722222224,0.171487,0.06655065277777777,0.05955854032258065,0.057360999999999995,0.058841158779525136,0.01225091464101905,0.05419932718288388,0.08215518737630109,0.113054575429235,0.15233046602759,"{""e"":[-0.022459,-0.0127,-0.00294,0.006819,0.016579,0.026338,0.036098,0.045857,0.055617,0.065376,0.075136,0.084895,0.094655,0.104414,0.114174,0.123933,0.133693,0.143452,0.153212,0.162971,0.172731],""c"":[4,0,8,9,15,12,24,28,35,29,47,37,28,21,38,14,15,12,8,8]}",0.140698,0.06157800000000002,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0623;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.03170381972116562,none,False,ok,90.0,124.0,weighted_empirical,-0.06234539494014257,0.140698,simple_ito_fallback,anchor_shift_fallback,,0.041041788633089285,,0.20304339494014256,0.285957,0.426669,1.492073,1.005257,0.516128,0.483872,0.544152,0.170113,0.3,0.047345,0.297387,0.923489,0.194722,-0.061287,0.510417,0.395833,0.9625,0.15,0.287426,quiet_trend,0.34316,0.344893,1.005049,0.985473,0.455482,0.544518,1.0,0.076329,0.2,0.267094,0.449155,0.960484,0.12279,-0.099001,0.475,0.611364,0.486364,0.352273,0.173175,quiet_mixed,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.140698,,,simple_ito,0.49886525,0.5986383,0.5,0.5986383,bucket_1,,False,False,False,False,False,False,False,,False
BABU,BABA,False,,letf_long,2.00125,107,posterior.nominal_L,0.011650442280895333,0.052919102597657385,1,ok,2.0,240.0,nominal_L,0.197805,10000,0.197805,False,False,11.539999961853027,0.197805,1.0,False,,False,False,0.824136,0.309568,0.431256,0.448863,"{""method"":""weighted_median"",""n_probes"":5,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.720107,""sigma_pool"":0.431256,""sigma_capped_to"":null}",0.7201074280711809,0.9001342850889761,0.0097,yfinance,0.0,0.03705,0.233127,True,0.265584,0.10901570833333335,0.9549098873140843,False,0.233127,0.233127,0.233127,0.233127,simple_ito_fallback,-1.458046,0.0,478.0,252.0,2026-07-21,letf,china,True,blended_realized_expected,0.10901570833333335,0.2713475,0.20055229166666666,0.11229608849557522,0.156067,0.12645220864434695,-0.04323648458840767,0.037658059681946555,0.10110068447494612,0.17954177927146045,0.2710329332925428,"{""e"":[-0.136314,-0.11308,-0.089845,-0.066611,-0.043376,-0.020142,0.003093,0.026327,0.049562,0.072797,0.096031,0.119266,0.1425,0.165735,0.188969,0.212204,0.235438,0.258673,0.281907,0.305142,0.328377],""c"":[3,2,3,8,17,24,24,24,33,46,34,34,30,24,23,16,21,15,4,7]}",0.233127,0.07644100000000001,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0781;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.02635807176576378,none,False,ok,90.0,113.0,weighted_empirical,-0.07812778603710838,0.233127,simple_ito_fallback,anchor_shift_fallback,,0.08023387384861118,,0.3112547860371084,0.520219,0.705813,1.356759,0.990432,0.47066,0.52934,0.317543,0.177839,0.1,0.651109,0.481957,0.976954,0.511053,0.116558,0.597917,0.760417,0.904167,0.95,0.310781,quiet_trend,0.458816,0.552527,1.204246,1.0582,0.675173,0.324827,0.911288,0.06705,0.3,0.612549,0.479547,1.033419,0.218998,-0.116275,0.356818,0.634091,0.934091,0.768182,0.183924,quiet_trend,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.233127,,,simple_ito,0.5003125,0.600375,0.5003125,0.600375,bucket_1,,False,False,False,False,False,False,False,,False
BRKU,BRK-B,False,,letf_long,1.977542,399,posterior.nominal_L,0.009734367175137398,0.0373859612630263,1,ok,2.0,240.0,nominal_L,0.048825,200000,0.048825,False,False,22.052000045776367,0.048825,1.0,False,,False,False,0.266,0.131723,0.13795,0.145398,"{""method"":""weighted_median"",""n_probes"":4,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.347684,""sigma_pool"":0.13795,""sigma_capped_to"":null}",0.34768358778115593,0.4346044847264449,0.0102,yfinance,0.0,0.03705,0.064812,True,0.131723,0.08221987500000001,0.975066455076904,False,0.064812,0.064812,0.064812,0.064812,simple_ito_fallback,-2.702258,0.0,478.0,252.0,2026-07-21,letf,,True,blended_realized_expected,0.08221987500000001,0.09826750000000001,0.049503124999999995,0.06949341666666667,0.0489315,0.0649824312516998,-0.0704391449592545,-0.021102264837912818,0.002528335179409421,0.0235763911900103,0.05455867084917689,"{""e"":[-0.132702,-0.122326,-0.11195,-0.101574,-0.091199,-0.080823,-0.070447,-0.060071,-0.049695,-0.039319,-0.028944,-0.018568,-0.008192,0.002184,0.01256,0.022936,0.033311,0.043687,0.054063,0.064439,0.074815],""c"":[2,1,1,3,2,7,12,10,15,22,29,45,43,54,46,33,27,23,8,9]}",0.064812,0.06691100000000001,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0710;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.08240546233178318,mean_reversion,False,incomplete_regime,90.0,120.0,weighted_empirical,-0.07097265104993693,0.064812,simple_ito_fallback,anchor_shift_fallback,,0.029105621853680395,,0.13578465104993692,0.152575,0.117712,0.771501,0.920838,0.265602,0.734398,0.494261,0.01899,0.1,0.020846,0.456124,0.882285,0.261933,0.00365,0.0625,0.570833,0.40625,0.420833,0.288625,quiet_chop,0.136839,0.115832,0.846486,0.967363,0.400467,0.599533,1.0,0.104516,0.033333,0.664827,0.421948,0.983338,0.108546,0.054056,0.731818,0.225,0.35,0.102273,0.205364,quiet_chop,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.064812,,,simple_ito,0.4943855,0.5932626,0.5,0.5932626,bucket_1,,False,False,True,False,False,False,True,net_edge,True
CONX,COIN,False,,letf_long,2.002609,164,posterior.nominal_L,0.008656443566866822,0.0717855298637772,1,ok,2.0,240.0,nominal_L,0.13914300000000002,100000,0.13914300000000002,False,False,6.079999923706055,0.13914300000000002,1.0,False,,False,False,1.381507,0.629752,0.663234,0.691169,"{""method"":""weighted_median"",""n_probes"":9,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.841455,""sigma_pool"":0.663234,""sigma_capped_to"":null}",0.8414551218273685,1.0518189022842106,0.0097,yfinance,0.0,0.03705,0.488449,True,0.580408,0.4886764583333333,1.040136039462794,False,0.488449,0.488449,0.488449,0.488449,simple_ito_fallback,-0.720429,0.0,478.0,252.0,2026-07-21,letf,crypto-equity,True,blended_realized_expected,0.4886764583333333,0.5591005,0.14107554166666667,0.1352688275862069,0.1376235,0.13593362174833978,0.22478123347891496,0.30251741751462047,0.3500292014055357,0.4017581365905989,0.4973584158191597,"{""e"":[0.165383,0.184341,0.203298,0.222255,0.241212,0.260169,0.279126,0.298084,0.317041,0.335998,0.354955,0.373912,0.392869,0.411827,0.430784,0.449741,0.468698,0.487655,0.506612,0.525569,0.544527],""c"":[5,5,4,10,16,25,23,34,42,44,41,31,26,22,22,11,7,12,6,6]}",0.488449,0.14130299999999996,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1598;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.06851379715400116,mean_reversion,False,incomplete_regime,90.0,116.0,weighted_empirical,-0.15979304304629371,0.488449,simple_ito_fallback,anchor_shift_fallback,,0.0803988918593956,,0.6482420430462937,0.576684,0.606517,1.051733,0.943843,0.330752,0.669248,0.483076,0.024068,0.0,0.163881,0.439956,0.918187,0.277001,-0.017486,0.05625,0.2,0.633333,0.533333,0.271331,quiet_trend,0.622443,0.541775,0.870401,1.000474,0.501454,0.498546,1.0,0.106768,0.133333,0.687409,0.592426,1.040479,0.079257,-0.251183,0.456818,0.163636,0.252273,0.063636,0.22269,quiet_chop,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.488449,,,simple_ito,0.50065225,0.6007827,0.50065225,0.6007827,bucket_1,,False,False,False,False,False,False,False,,False
CSCL,CSCO,False,,letf_long,2.00662,267,posterior.nominal_L,0.025770551247503968,0.05477448985678329,1,ok,2.0,240.0,nominal_L,0.202238,15000,0.202238,False,False,54.779998779296875,0.202238,1.0,False,,False,False,0.572614,0.178006,0.285362,0.325795,"{""method"":""weighted_median"",""n_probes"":2,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.419824,""sigma_pool"":0.285362,""sigma_capped_to"":null}",0.4198237201596915,0.5247796501996144,0.0107,yfinance,0.0,0.03705,0.130237,True,0.178006,-0.027040861111111092,1.0000015779590192,False,0.130237,0.130237,0.130237,0.130237,simple_ito_fallback,-2.048302,0.0,478.0,252.0,2026-07-21,letf,,True,blended_realized_expected,-0.027040861111111092,0.1541215,0.2050468611111111,0.12123272357723576,0.1291655,0.1388981835693432,-0.12394094914906671,-0.057205012344202805,-0.010364574919097945,0.041086464174772706,0.1017789388165075,"{""e"":[-0.152771,-0.137433,-0.122094,-0.106755,-0.091416,-0.076078,-0.060739,-0.0454,-0.030062,-0.014723,0.000616,0.015955,0.031293,0.046632,0.061971,0.07731,0.092648,0.107987,0.123326,0.138664,0.154003],""c"":[7,10,19,16,14,21,30,30,34,41,27,29,31,22,18,16,13,7,2,5]}",0.130237,0.047769000000000006,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0841;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.053756323500482095,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,123.0,weighted_empirical,-0.0841401915318824,0.130237,simple_ito_fallback,anchor_shift_fallback,,0.048712668172228094,,0.2143771915318824,0.385589,0.35597,0.923183,0.963766,0.389651,0.610349,0.552676,0.150461,0.3,0.329914,0.263307,0.920295,0.18324,-0.073093,0.710417,0.845833,0.435417,0.064583,0.316207,choppy_volatile,0.454173,0.455646,1.003244,0.966892,0.399048,0.600952,0.778344,0.124066,0.033333,0.426186,0.373684,0.942652,0.322399,0.212973,0.870455,1.0,0.481818,0.597727,0.307394,volatile_mixed,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.130237,,,simple_ito,0.501655,0.6019859999999999,0.501655,0.6019859999999999,bucket_1,,False,False,False,False,False,False,False,,False
