underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
SMCI,"SMCI, SMCL, SMCX, SMYY",12486.106624860004,77942.47337513999,4
MSTR,"MSTR, MSTU, MSTX, MSTZ, MTYY",10766.170589570007,104899.20123762998,5
ASTS,"ASTN, ASTS, ASTX",8779.113991920003,51988.81104792001,3
COIN,"COIA, COIG, COIN, CONI, CONL, CONX, COYY",7021.459981307802,123637.6645645502,7
CRML,"CRML, CRMU, CRMX",6159.275608048403,176064.7243919516,3
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",5530.998921269989,105889.22107873,5
AAOI,"AAOI, AAOX",4749.237990000001,102969.56201,2
BE,"BE, BEG, BEX, BEZ",4355.068527449994,69131.32443255,4
FLY,"FLY, FLYT",3409.1746609,55075.2453391,2
HOOD,"HODU, HOOD, HOOG, HOOX, HOYY, ROBN",3299.440843899999,70631.7591561,6
MARA,"MAAY, MARA, MRAL",3250.258453940004,39860.98154606,3
NVTS,"NVTS, NVTX",3184.1000295999984,59591.8999704,2
AMD,"AMD, AMDG, AMDL, AMUU, AMYY",3039.6749172100062,66117.72508279,5
IREN,"IRE, IREG, IREN, IREX, IREZ",2980.1215654299995,111849.44401063,5
META,"FBL, FBYY, META",2599.363668889997,58121.596331110006,3
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",2566.1970759934993,88603.50292400652,5
CVNA,CVNA,1752.0,1752.0,1
BABA,"BABA, BABU, BABX, BBYY",1469.009113430002,56914.39088657,4
BULL,"BULG, BULL",1288.1564667960001,3166.2435332040004,2
RIOT,"RIOT, RIOX, RTYY",1235.4687480700013,54340.03125193,3
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",1163.729934649993,101420.44260321,5
QBTS,"QBTS, QBTX, QBTZ, QBY",1155.1862160600012,63659.75875278,4
CIFR,"CIFG, CIFR, CIFU",1107.5092212975005,28691.4907787025,3
EOSE,"EOSE, EOSU",1103.621519999997,44738.718479999996,2
RKLB,"RKLB, RKLX, RKLZ",1041.2486018,15016.416073399998,3
HIMS,"HIMS, HIMZ, HMYY",1003.2483550800007,26558.851644919996,3
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX, CWY",902.2031153499975,97118.77044665,6
RGTI,"RGTI, RGTU, RGTX",869.8082340799992,24823.43176592,3
TSUI,"TSUI, TXXS",844.0676574999998,17410.2683425,2
SVIX,"SVIX, UVIX",815.5482867000001,7810.588286700001,2
ETHA,"ETHA, ETHT, ETHU, ETU",697.1691041799986,24808.430895819998,4
GLXY,"GLGG, GLXU, GLXY",548.6093205239995,27197.430679475998,3
WULF,"WULF, WULX",463.6393650000009,24943.000634999997,2
OKLO,"OKLL, OKLO",449.4730321400002,30716.606967859996,2
LITE,"LITE, LITX",422.6723637799987,33775.72763622001,2
SBET,"SBET, SBTU",415.4715305000009,14114.108469499999,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",413.8517326300007,25770.988267369998,4
ALAB,"ALAB, LABX",364.9447311999993,27748.7552688,2
QUBT,"QUBT, QUBX",296.40389485000014,20131.27610515,2
SNDK,"SNDK, SNDU, SNXX",237.44245199999568,57391.877548000004,3
TDOG,"TDOG, TXXD",188.5049228712005,8028.655877128799,2
SOEZ,"SOEZ, SOLT",173.5484795000002,9538.267920499999,2
GLW,"GLW, GLWG",163.99575484000025,3821.5242451599997,2
OSCR,"OSCR, OSCX",129.3208262667995,7651.1791737332005,2
COHR,"COHR, COHX",113.46032928000068,7115.939670719999,2
CORZ,"CORZ, COZX",111.28253528000005,7728.917464720001,2
AMZN,"AMZN, AMZU, AMZZ",107.6456650199998,2057.47433498,3
PLUG,"PLUG, PLUL",98.77507940920077,9183.7249205908,2
WDC,"WDC, WDCX",77.54703551999955,12671.492964480001,2
APP,"APP, APPX",64.2650689000011,12197.534931099999,2
KLAC,"KLAC, KLAG",56.79744896000034,3786.62255104,2
JOBY,"JOBX, JOBY",53.86862799999972,4134.931372000001,2
TEM,"TEM, TEMT",51.78626491999967,6509.31373508,2
GDXJ,"GDXJ, JNUG",40.83816479999996,3776.4418352000002,2
SNAP,"SNAG, SNAP",36.00373670399995,5411.336263296,2
ASML,"ASML, ASMU",23.50821613999983,3202.01178386,2
PONY,"PONX, PONY",19.856734880000204,5255.92326512,2
NU,"NU, NUG",16.802423240000003,88.23757676,2
