symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,4905.125972,0.0,0.0,0.0,-242.25,18.054512717246826,0.0,0.0,4680.930484717247
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,2734.776677,0.0,0.0,-25.53,-55.69,1.6688391083675236,0.0,0.0,2655.225516108367
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1786.369683,0.0,0.0,-29.37,-27.61,5.81722162863591,0.0,0.0,1735.206904628636
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1423.557404,0.0,0.0,0.0,-166.35999999999999,7.448535202727494,0.0,0.0,1264.6459392027275
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,1066.685109,0.0,0.0,0.0,-64.49,8.85592753223618,0.0,0.0,1011.0510365322361
SDS,PROSHARES ULTRASHORT S&P500,0.0,978.884946,0.0,0.0,-26.99,-62.74,11.900152621442368,0.0,0.0,901.0550986214423
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,992.011263,0.0,0.0,-15.54,-107.3,6.796285732371156,0.0,0.0,875.9675487323713
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,16.286031,0.0,0.0,-15.28,-1.29,0.35436128296558034,0.0,0.0,0.0703922829655822
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,-18.178386,0.0,0.0,-136.81,-34.47,1.456793968525931,0.0,0.0,-28.117077081474047
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,60.908894,0.0,0.0,-26.13,-73.3,8.747564236277162,0.0,0.0,-29.77354176372284
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,10.750019,0.0,0.0,-162.78,-7.82,0.40270343546025905,0.0,0.0,-55.02341530453974
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,127.453914,0.0,0.0,-1.46,-12.19,3.179666889544235,0.0,0.0,-262.6956483304558
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1030.137632,0.0,0.0,0.0,-457.90999999999997,11.623404886059987,0.0,0.0,-1476.4242271139399
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-1628.095048,0.0,0.0,-90.65,-225.23,15.466334977950938,0.0,0.0,-1931.9146713220491
