underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
MSTR,"MSTR, MTYY",12216.137204073159,100788.16743891314,2
COIN,"COIN, COYY",5679.554867333376,97966.44018733338,2
CRWV,"CRWV, CWY",864.33768149153,12023.571420111532,2
QBTS,"QBTS, QBY",639.2674921671351,25248.911160167132,2
SMCI,"SMCI, SMYY",3.637978807091713e-12,49692.992276000004,2
HIMS,"HIMS, HMYY",0.0,11264.382914399997,2
BABA,"BABA, BBYY",0.0,51359.475600000005,2
AMD,"AMD, AMYY",0.0,45745.501289520005,2
IONQ,"IONQ, IOYY",0.0,64312.43726488001,2
IBIT,"IBIT, XBTY",0.0,79266.482712373,2
HOOD,"HOOD, HOYY",0.0,34576.6350303,2
MARA,"MAAY, MARA",0.0,34678.806687,2
RIOT,"RIOT, RTYY",0.0,46429.5972,2
META,"FBYY, META",0.0,53249.740715600004,2
MU,"MU, MUYY",-73.74287929725142,7332.336654702749,2
TSM,"TMYY, TSM",-534.8930460970391,7776.502315402962,2
