underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
SMCI,semis,override,1.0,letf,3.5451785510948364,computed,12486.106624860004,77942.47337513999
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,10766.170589570009,104899.20123762998
ASTS,space,override,1.0,letf,3.228723229175,computed,8779.113991920003,51988.81104792001
COIN,crypto-equity,override,1.0,letf,3.114041313298173,computed,7021.459981307802,123637.6645645502
CRML,metals,override,1.0,letf,3.6140463211839493,computed,6159.275608048403,176064.7243919516
IONQ,quantum,override,1.0,letf,3.359187887182876,computed,5530.998921269989,105889.22107873
AAOI,software,vendor,0.75,letf,4.057344327056327,computed,4749.237990000001,102969.56201
BE,clean,override,1.0,letf,4.162849671111322,computed,4355.068527449994,69131.32443255
FLY,evtol,override,1.0,letf,3.159727083891268,computed,3409.1746609,55075.2453391
HOOD,fintech,override,1.0,letf,3.050341544698058,computed,3299.440843899999,70631.7591561
MARA,crypto-equity,override,1.0,letf,3.148174695598902,computed,3250.258453940004,39860.98154606
NVTS,semis,override,1.0,letf,4.257920064257825,computed,3184.1000295999984,59591.8999704
AMD,semis,override,1.0,letf,2.9068621008108337,computed,3039.6749172100062,66117.72508279
IREN,crypto-equity,override,1.0,letf,3.374373396812159,computed,2980.1215654299995,111849.44401063
META,mega-cap-tech,override,1.0,letf,1.4465829767171845,computed,2599.363668889997,58121.596331110006
IBIT,crypto,override,1.0,letf,1.802702866980832,computed,2566.1970759934998,88603.50292400652
CVNA,consumer,override,1.0,passive_low_delta,2.31905558736976,computed,1752.0,1752.0
BABA,china,override,1.0,letf,1.2643809075586798,computed,1469.009113430002,56914.39088657
BULL,crypto-equity,override,1.0,letf,2.5193406213489884,computed,1288.156466796,3166.2435332040004
RIOT,crypto-equity,override,1.0,letf,3.827576298964994,computed,1235.4687480700013,54340.03125193
NBIS,software,override,1.0,letf,3.1657766037233936,computed,1163.729934649993,101420.44260321
QBTS,quantum,override,1.0,letf,4.077310935356446,computed,1155.1862160600012,63659.75875278
CIFR,crypto-equity,override,1.0,letf,3.984591099129745,computed,1107.5092212975003,28691.4907787025
EOSE,clean,override,1.0,letf,3.844981710659709,computed,1103.621519999997,44738.71848
RKLB,space,override,1.0,letf,3.3248528972263798,computed,1041.2486018,15016.416073399998
HIMS,healthcare,override,1.0,letf,2.6063267784483917,computed,1003.2483550800008,26558.85164492
CRWV,software,override,1.0,letf,2.920453197830077,computed,902.2031153499976,97118.77044665
RGTI,quantum,override,1.0,letf,3.7861883491392807,computed,869.8082340799992,24823.43176592
TSUI,industrials,override,1.0,letf,2.3185003790928915,computed,844.0676574999998,17410.2683425
SVIX,other,default,0.1,volatility_etp,3.650087775125126,computed,815.5482867000001,7810.588286700001
ETHA,crypto,override,1.0,letf,2.96948281034266,computed,697.1691041799986,24808.43089582
GLXY,crypto-equity,override,1.0,letf,3.853850090168674,computed,548.6093205239995,27197.430679476
WULF,crypto-equity,override,1.0,letf,3.122762118623215,computed,463.6393650000009,24943.000635
OKLO,nuclear,override,1.0,letf,3.9422013919229637,computed,449.4730321400002,30716.60696786
LITE,semis,override,1.0,letf,2.730328158734172,computed,422.6723637799987,33775.72763622001
SBET,crypto-equity,override,1.0,letf,3.552236004355174,computed,415.4715305000009,14114.1084695
XRPZ,crypto,override,1.0,letf,2.694504240973505,computed,413.8517326300007,25770.98826737
