underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
ASTS,ASTN,20829.26956224,20829.26956224,1
BE,BEZ,19372.818843,19372.818843,1
QBTS,QBTZ,18838.63050795,18838.63050795,1
NBIS,NBIZ,18088.578716914995,18088.578716914995,1
CRWV,CORD,17201.019344520002,17201.019344520002,1
IREN,IREZ,16835.09075388,16835.09075388,1
CLSK,CLSZ,8487.023211648,8487.023211648,1
MSTR,"MSDD, MSTZ",6788.633455083,6788.633455083,2
CRCL,CRCD,5570.34520042,5570.34520042,1
RKLB,RKLZ,5473.09382944,5473.09382944,1
SVIX,UVIX,4295.109665649999,4295.109665649999,1
COIN,CONI,492.2050395563999,492.2050395563999,1
