underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
ASTS,ASTN,29615.656976100003,29615.656976100003,1
QBTS,QBTZ,23858.36646336,23858.36646336,1
BE,BEZ,17227.770623999997,17227.770623999997,1
IREN,IREZ,16552.51919365,16552.51919365,1
LITE,LITZ,15634.82248068,15634.82248068,1
NBIS,NBIZ,15556.895582212,15556.895582212,1
CRWV,CORD,15224.3037825,15224.3037825,1
RGTI,RGTZ,11512.627641449999,11512.627641449999,1
RKLB,RKLZ,11397.2276719,11397.2276719,1
CRCL,CRCD,9745.364328700001,9745.364328700001,1
SVIX,UVIX,5813.68797864,5813.68797864,1
MSTR,MSTZ,5625.357676799999,5625.357676799999,1
AMD,DAMD,3389.5686682799997,3389.5686682799997,1
COIN,CONI,569.3608489559999,569.3608489559999,1
